id,name,jpname,group,vote,first,weight,info,ratio,vratio,fratio,male,female,hmratio,hfratio,hmaratio,hfaratio,vvratio
129,远野幻想物语,遠野幻想物語,东方妖妖梦,351,18,369,<a href='./?m=info&type=music&id=129' target='_blank'>点击查看详情</a>,5.13%,5.61%,0.3%,285,66,81.2%,18.8%,4.58%,4.29%,
130,凋叶棕（withered leaf）,ティアオイエツォン(withered leaf),东方妖妖梦,89,7,96,<a href='./?m=info&type=music&id=130' target='_blank'>点击查看详情</a>,7.87%,1.42%,0.12%,76,13,85.39%,14.61%,1.22%,0.84%,
131,布加勒斯特的人偶师,ブクレシュティの人形師,东方妖妖梦,112,7,119,<a href='./?m=info&type=music&id=131' target='_blank'>点击查看详情</a>,6.25%,1.79%,0.12%,74,38,66.07%,33.93%,1.19%,2.47%,
132,人偶裁判 ～ 玩弄人形的少女,人形裁判　～ 人の形弄びし少女,东方妖妖梦,198,14,212,<a href='./?m=info&type=music&id=132' target='_blank'>点击查看详情</a>,7.07%,3.16%,0.24%,149,49,75.25%,24.75%,2.4%,3.18%,
133,天空的花都,天空の花の都,东方妖妖梦,513,54,567,<a href='./?m=info&type=music&id=133' target='_blank'>点击查看详情</a>,10.53%,8.2%,0.91%,418,95,81.48%,18.52%,6.72%,6.17%,
134,幽灵乐团 ～ Phantom Ensemble,幽霊楽団　～ Phantom Ensemble,东方妖妖梦,766,98,864,<a href='./?m=info&type=music&id=134' target='_blank'>点击查看详情</a>,12.79%,12.24%,1.65%,622,144,81.2%,18.8%,10%,9.35%,
135,东方妖妖梦 ～ Ancient Temple,東方妖々夢　～ Ancient Temple,东方妖妖梦,236,27,263,<a href='./?m=info&type=music&id=135' target='_blank'>点击查看详情</a>,11.44%,3.77%,0.46%,191,45,80.93%,19.07%,3.07%,2.92%,
136,广有射怪鸟事 ～ Till When?,広有射怪鳥事　～ Till When?,东方妖妖梦,196,10,206,<a href='./?m=info&type=music&id=136' target='_blank'>点击查看详情</a>,5.1%,3.13%,0.17%,163,33,83.16%,16.84%,2.62%,2.14%,
137,Ultimate Truth,アルティメットトゥルース,东方妖妖梦,61,4,65,<a href='./?m=info&type=music&id=137' target='_blank'>点击查看详情</a>,6.56%,0.97%,0.07%,40,21,65.57%,34.43%,0.64%,1.36%,
138,幽雅地绽放吧，墨染的樱花　～ Border of Life,幽雅に咲かせ、墨染の桜　～ Border of Life,东方妖妖梦,1686,344,2030,<a href='./?m=info&type=music&id=138' target='_blank'>点击查看详情</a>,20.4%,26.94%,5.8%,1400,285,83.04%,16.9%,22.51%,18.51%,
139,Border of Life,ボーダーオブライフ,东方妖妖梦,166,23,189,<a href='./?m=info&type=music&id=139' target='_blank'>点击查看详情</a>,13.86%,2.65%,0.39%,148,18,89.16%,10.84%,2.38%,1.17%,
140,妖妖跋扈,妖々跋扈,东方妖妖梦,23,0,23,<a href='./?m=info&type=music&id=140' target='_blank'>点击查看详情</a>,0%,0.37%,0%,20,3,86.96%,13.04%,0.32%,0.19%,
141,少女幻葬 ～ Necro-Fantasy,少女幻葬～ Necro-Fantasy,东方妖妖梦,449,25,474,<a href='./?m=info&type=music&id=141' target='_blank'>点击查看详情</a>,5.57%,7.17%,0.42%,365,84,81.29%,18.71%,5.87%,5.45%,
142,妖妖跋扈 ～ Who done it!,妖々跋扈　～ Who done it!,东方妖妖梦,32,2,34,<a href='./?m=info&type=music&id=142' target='_blank'>点击查看详情</a>,6.25%,0.51%,0.03%,25,7,78.13%,21.88%,0.4%,0.45%,
143,Necro-Fantasia,ネクロファンタジア,东方妖妖梦,415,61,476,<a href='./?m=info&type=music&id=143' target='_blank'>点击查看详情</a>,14.7%,6.63%,1.03%,352,63,84.82%,15.18%,5.66%,4.09%,
144,春风之梦,春風の夢,东方妖妖梦,13,1,14,<a href='./?m=info&type=music&id=144' target='_blank'>点击查看详情</a>,7.69%,0.21%,0.02%,9,4,69.23%,30.77%,0.14%,0.26%,
145,樱花樱花 ～ Japanize Dream...,さくらさくら　～ Japanize Dream...,东方妖妖梦,325,33,358,<a href='./?m=info&type=music&id=145' target='_blank'>点击查看详情</a>,10.15%,5.19%,0.56%,267,58,82.15%,17.85%,4.29%,3.77%,
146,萃梦想,萃夢想,东方萃梦想,261,22,283,<a href='./?m=info&type=music&id=146' target='_blank'>点击查看详情</a>,8.43%,4.17%,0.37%,227,34,86.97%,13.03%,3.65%,2.21%,
147,Demystify Feast,Demystify Feast,东方萃梦想,51,2,53,<a href='./?m=info&type=music&id=147' target='_blank'>点击查看详情</a>,3.92%,0.81%,0.03%,38,13,74.51%,25.49%,0.61%,0.84%,
148,夜幕降临 ～ Evening Star,夜が降りてくる ～ Evening Star,东方萃梦想,52,2,54,<a href='./?m=info&type=music&id=148' target='_blank'>点击查看详情</a>,3.85%,0.83%,0.03%,35,17,67.31%,32.69%,0.56%,1.1%,
149,御伽之国的鬼岛 ～ Missing Power,御伽の国の鬼が島 ～ Missing Power,东方萃梦想,70,6,76,<a href='./?m=info&type=music&id=149' target='_blank'>点击查看详情</a>,8.57%,1.12%,0.1%,55,15,78.57%,21.43%,0.88%,0.97%,
150,夏明,夏明き,东方萃梦想,8,0,8,<a href='./?m=info&type=music&id=150' target='_blank'>点击查看详情</a>,0%,0.13%,0%,5,3,62.5%,37.5%,0.08%,0.19%,
151,东方萃梦想,東方萃夢想,东方萃梦想,355,48,403,<a href='./?m=info&type=music&id=151' target='_blank'>点击查看详情</a>,13.52%,5.67%,0.81%,305,50,85.92%,14.08%,4.9%,3.25%,
152,魔所,魔所,东方萃梦想,1,0,1,<a href='./?m=info&type=music&id=152' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
153,月轮,月輪,东方萃梦想,2,0,2,<a href='./?m=info&type=music&id=153' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
154,遍参,遍参,东方萃梦想,11,1,12,<a href='./?m=info&type=music&id=154' target='_blank'>点击查看详情</a>,9.09%,0.18%,0.02%,8,3,72.73%,27.27%,0.13%,0.19%,
155,内心,裏心,东方萃梦想,0,0,0,<a href='./?m=info&type=music&id=155' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
156,间奏曲,Intermezzo,东方萃梦想,1,0,1,<a href='./?m=info&type=music&id=156' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
157,东风,あゆのかぜ,东方萃梦想,1,0,1,<a href='./?m=info&type=music&id=157' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
158,森闲,森閑,东方萃梦想,2,0,2,<a href='./?m=info&type=music&id=158' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.02%,0.06%,
159,仰空,仰空,东方萃梦想,17,1,18,<a href='./?m=info&type=music&id=159' target='_blank'>点击查看详情</a>,5.88%,0.27%,0.02%,13,4,76.47%,23.53%,0.21%,0.26%,
160,幽境,幽境,东方萃梦想,0,0,0,<a href='./?m=info&type=music&id=160' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
161,稀客,珍客,东方萃梦想,1,0,1,<a href='./?m=info&type=music&id=161' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
162,红夜,紅夜,东方萃梦想,1,0,1,<a href='./?m=info&type=music&id=162' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
163,战迅,戦迅,东方萃梦想,2,0,2,<a href='./?m=info&type=music&id=163' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.02%,0.06%,
164,祸机,禍機,东方萃梦想,4,0,4,<a href='./?m=info&type=music&id=164' target='_blank'>点击查看详情</a>,0%,0.06%,0%,3,1,75%,25%,0.05%,0.06%,
165,碎月,砕月,东方萃梦想,1084,149,1233,<a href='./?m=info&type=music&id=165' target='_blank'>点击查看详情</a>,13.75%,17.32%,2.51%,907,176,83.67%,16.24%,14.58%,11.43%,
166,永夜抄　～ Eastern Night.,永夜抄　～ Eastern Night.,东方永夜抄,62,5,67,<a href='./?m=info&type=music&id=166' target='_blank'>点击查看详情</a>,8.06%,0.99%,0.08%,52,10,83.87%,16.13%,0.84%,0.65%,
167,幻视之夜　～ Ghostly Eyes,幻視の夜　～ Ghostly Eyes,东方永夜抄,89,7,96,<a href='./?m=info&type=music&id=167' target='_blank'>点击查看详情</a>,7.87%,1.42%,0.12%,67,22,75.28%,24.72%,1.08%,1.43%,
168,蠢蠢的秋月　～ Mooned Insect,蠢々秋月　～ Mooned Insect,东方永夜抄,40,4,44,<a href='./?m=info&type=music&id=168' target='_blank'>点击查看详情</a>,10%,0.64%,0.07%,26,14,65%,35%,0.42%,0.91%,
169,夜雀的歌声　～ Night Bird,夜雀の歌声　～ Night Bird,东方永夜抄,73,6,79,<a href='./?m=info&type=music&id=169' target='_blank'>点击查看详情</a>,8.22%,1.17%,0.1%,60,13,82.19%,17.81%,0.96%,0.84%,
170,已经只能听见歌声了,もう歌しか聞こえない,东方永夜抄,80,8,88,<a href='./?m=info&type=music&id=170' target='_blank'>点击查看详情</a>,10%,1.28%,0.13%,65,15,81.25%,18.75%,1.05%,0.97%,
171,令人怀念的东方之血　～ Old World,懐かしき東方の血　～ Old World,东方永夜抄,365,36,401,<a href='./?m=info&type=music&id=171' target='_blank'>点击查看详情</a>,9.86%,5.83%,0.61%,291,74,79.73%,20.27%,4.68%,4.81%,
172,Plain Asia,プレインエイジア,东方永夜抄,78,4,82,<a href='./?m=info&type=music&id=172' target='_blank'>点击查看详情</a>,5.13%,1.25%,0.07%,52,26,66.67%,33.33%,0.84%,1.69%,
173,永夜的报应　～ Imperishable Night（Pipes and Fiddle）,永夜の報い　～ Imperishable Night,东方永夜抄,50,1,51,<a href='./?m=info&type=music&id=173' target='_blank'>点击查看详情</a>,2%,0.8%,0.02%,37,13,74%,26%,0.59%,0.84%,
174,灰姑娘的笼子　～ Kagome-Kagome,シンデレラケージ　～ Kagome-Kagome,东方永夜抄,187,5,192,<a href='./?m=info&type=music&id=174' target='_blank'>点击查看详情</a>,2.67%,2.99%,0.08%,132,55,70.59%,29.41%,2.12%,3.57%,
175,狂气之瞳　～ Invisible Full Moon,狂気の瞳　～ Invisible Full Moon,东方永夜抄,280,24,304,<a href='./?m=info&type=music&id=175' target='_blank'>点击查看详情</a>,8.57%,4.47%,0.4%,227,53,81.07%,18.93%,3.65%,3.44%,
176,Voyage1969,ヴォヤージュ1969,东方永夜抄,254,24,278,<a href='./?m=info&type=music&id=176' target='_blank'>点击查看详情</a>,9.45%,4.06%,0.4%,189,65,74.41%,25.59%,3.04%,4.22%,
177,千年幻想乡　～ History of the Moon,千年幻想郷　～ History of the Moon,东方永夜抄,675,51,726,<a href='./?m=info&type=music&id=177' target='_blank'>点击查看详情</a>,7.56%,10.78%,0.86%,560,115,82.96%,17.04%,9%,7.47%,
178,竹取飞翔　～ Lunatic Princess,竹取飛翔　～ Lunatic Princess,东方永夜抄,1175,125,1300,<a href='./?m=info&type=music&id=178' target='_blank'>点击查看详情</a>,10.64%,18.77%,2.11%,951,224,80.94%,19.06%,15.29%,14.55%,
179,Voyage1970,ヴォヤージュ1970,东方永夜抄,78,2,80,<a href='./?m=info&type=music&id=179' target='_blank'>点击查看详情</a>,2.56%,1.25%,0.03%,59,19,75.64%,24.36%,0.95%,1.23%,
180,Extend Ash　～ 蓬莱人,エクステンドアッシュ　～ 蓬莱人,东方永夜抄,129,10,139,<a href='./?m=info&type=music&id=180' target='_blank'>点击查看详情</a>,7.75%,2.06%,0.17%,103,26,79.84%,20.16%,1.66%,1.69%,
181,飘上月球，不死之烟,月まで届け、不死の煙,东方永夜抄,981,121,1102,<a href='./?m=info&type=music&id=181' target='_blank'>点击查看详情</a>,12.33%,15.67%,2.04%,773,208,78.8%,21.2%,12.43%,13.51%,
182,月见草,月見草,东方永夜抄,35,0,35,<a href='./?m=info&type=music&id=182' target='_blank'>点击查看详情</a>,0%,0.56%,0%,27,8,77.14%,22.86%,0.43%,0.52%,
183,Eternal Dream　～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,东方永夜抄,58,3,61,<a href='./?m=info&type=music&id=183' target='_blank'>点击查看详情</a>,5.17%,0.93%,0.05%,44,14,75.86%,24.14%,0.71%,0.91%,
184,东方妖怪小町,東方妖怪小町,东方永夜抄,46,1,47,<a href='./?m=info&type=music&id=184' target='_blank'>点击查看详情</a>,2.17%,0.73%,0.02%,36,10,78.26%,21.74%,0.58%,0.65%,
185,花映塚　～ Higan Retour,花映塚　～ Higan Retour,东方花映塚,25,0,25,<a href='./?m=info&type=music&id=185' target='_blank'>点击查看详情</a>,0%,0.4%,0%,15,10,60%,40%,0.24%,0.65%,
186,春色小径　～ Colorful Path,春色小径　～ Colorful Path,东方花映塚,191,17,208,<a href='./?m=info&type=music&id=186' target='_blank'>点击查看详情</a>,8.9%,3.05%,0.29%,144,47,75.39%,24.61%,2.32%,3.05%,
187,Oriental Dark Flight,オリエンタルダークフライト,东方花映塚,30,2,32,<a href='./?m=info&type=music&id=187' target='_blank'>点击查看详情</a>,6.67%,0.48%,0.03%,23,7,76.67%,23.33%,0.37%,0.45%,
188,Flowering Night,フラワリングナイト,东方花映塚,257,33,290,<a href='./?m=info&type=music&id=188' target='_blank'>点击查看详情</a>,12.84%,4.11%,0.56%,205,52,79.77%,20.23%,3.3%,3.38%,
189,宇佐大人的白旗,お宇佐さまの素い幡,东方花映塚,62,6,68,<a href='./?m=info&type=music&id=189' target='_blank'>点击查看详情</a>,9.68%,0.99%,0.1%,49,13,79.03%,20.97%,0.79%,0.84%,
190,剧毒身体　～ Forsaken Doll,ポイズンボディ　～ Forsaken Doll,东方花映塚,16,1,17,<a href='./?m=info&type=music&id=190' target='_blank'>点击查看详情</a>,6.25%,0.26%,0.02%,15,1,93.75%,6.25%,0.24%,0.06%,
191,今昔幻想乡　～ Flower Land,今昔幻想郷　～ Flower Land,东方花映塚,125,16,141,<a href='./?m=info&type=music&id=191' target='_blank'>点击查看详情</a>,12.8%,2%,0.27%,101,24,80.8%,19.2%,1.62%,1.56%,
192,彼岸归航　～ Riverside View,彼岸帰航　～ Riverside View,东方花映塚,315,13,328,<a href='./?m=info&type=music&id=192' target='_blank'>点击查看详情</a>,4.13%,5.03%,0.22%,239,76,75.87%,24.13%,3.84%,4.94%,
193,第六十年的东方审判　～ Fate of Sixty Years,六十年目の東方裁判　～ Fate of Sixty Years,东方花映塚,637,71,708,<a href='./?m=info&type=music&id=193' target='_blank'>点击查看详情</a>,11.15%,10.18%,1.2%,514,122,80.69%,19.15%,8.26%,7.92%,
194,映花之塚,花の映る塚,东方花映塚,20,3,23,<a href='./?m=info&type=music&id=194' target='_blank'>点击查看详情</a>,15%,0.32%,0.05%,11,9,55%,45%,0.18%,0.58%,
195,此岸之塚,此岸の塚,东方花映塚,2,0,2,<a href='./?m=info&type=music&id=195' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
196,花如幻想一般,花は幻想のままに,东方花映塚,109,12,121,<a href='./?m=info&type=music&id=196' target='_blank'>点击查看详情</a>,11.01%,1.74%,0.2%,68,41,62.39%,37.61%,1.09%,2.66%,
197,魂之花 ～ Another Dream...,魂の花　～ Another Dream...,东方花映塚,14,1,15,<a href='./?m=info&type=music&id=197' target='_blank'>点击查看详情</a>,7.14%,0.22%,0.02%,11,3,78.57%,21.43%,0.18%,0.19%,
198,天狗的笔记 ～ Mysterious Note,天狗の手帖　～ Mysterious Note,东方文花帖,28,3,31,<a href='./?m=info&type=music&id=198' target='_blank'>点击查看详情</a>,10.71%,0.45%,0.05%,18,10,64.29%,35.71%,0.29%,0.65%,
199,风的循环 ～ Wind Tour,風の循環　～ Wind Tour,东方文花帖,7,1,8,<a href='./?m=info&type=music&id=199' target='_blank'>点击查看详情</a>,14.29%,0.11%,0.02%,6,1,85.71%,14.29%,0.1%,0.06%,
200,天狗正凝视着 ～ Black Eyes,天狗が見ている　～ Black Eyes,东方文花帖,12,0,12,<a href='./?m=info&type=music&id=200' target='_blank'>点击查看详情</a>,0%,0.19%,0%,8,4,66.67%,33.33%,0.13%,0.26%,
201,东之国的不眠夜,東の国の眠らない夜,东方文花帖,110,6,116,<a href='./?m=info&type=music&id=201' target='_blank'>点击查看详情</a>,5.45%,1.76%,0.1%,91,19,82.73%,17.27%,1.46%,1.23%,
202,回忆京都,レトロスペクティブ京都,东方文花帖,54,1,55,<a href='./?m=info&type=music&id=202' target='_blank'>点击查看详情</a>,1.85%,0.86%,0.02%,44,10,81.48%,18.52%,0.71%,0.65%,
203,被封印的众神,封印されし神々,东方风神录,22,0,22,<a href='./?m=info&type=music&id=203' target='_blank'>点击查看详情</a>,0%,0.35%,0%,15,7,68.18%,31.82%,0.24%,0.45%,
204,眷爱众生之神　～ Romantic Fall,人恋し神様　～ Romantic Fall,东方风神录,30,0,30,<a href='./?m=info&type=music&id=204' target='_blank'>点击查看详情</a>,0%,0.48%,0%,27,3,90%,10%,0.43%,0.19%,
205,会受稻田姬的斥责啦,稲田姫様に叱られるから,东方风神录,226,16,242,<a href='./?m=info&type=music&id=205' target='_blank'>点击查看详情</a>,7.08%,3.61%,0.27%,192,34,84.96%,15.04%,3.09%,2.21%,
206,厄神降临之路　～ Dark Road,厄神様の通り道　～ Dark Road,东方风神录,178,16,194,<a href='./?m=info&type=music&id=206' target='_blank'>点击查看详情</a>,8.99%,2.84%,0.27%,148,30,83.15%,16.85%,2.38%,1.95%,
207,命运的阴暗面,運命のダークサイド,东方风神录,143,10,153,<a href='./?m=info&type=music&id=207' target='_blank'>点击查看详情</a>,6.99%,2.28%,0.17%,119,24,83.22%,16.78%,1.91%,1.56%,
208,众神眷恋的幻想乡,神々が恋した幻想郷,东方风神录,1388,210,1598,<a href='./?m=info&type=music&id=208' target='_blank'>点击查看详情</a>,15.13%,22.18%,3.54%,1192,196,85.88%,14.12%,19.16%,12.73%,
209,芥川龙之介的河童 ～ Candid Friend,芥川龍之介の河童　～ Candid Friend,东方风神录,232,14,246,<a href='./?m=info&type=music&id=209' target='_blank'>点击查看详情</a>,6.03%,3.71%,0.24%,165,67,71.12%,28.88%,2.65%,4.35%,
210,Fall of Fall ～ 秋意渐浓之瀑,フォールオブフォール　～ 秋めく滝,东方风神录,400,47,447,<a href='./?m=info&type=music&id=210' target='_blank'>点击查看详情</a>,11.75%,6.39%,0.79%,349,51,87.25%,12.75%,5.61%,3.31%,
211,妖怪之山 ～ Mysterious Mountain,妖怪の山　～ Mysterious Mountain,东方风神录,423,67,490,<a href='./?m=info&type=music&id=211' target='_blank'>点击查看详情</a>,15.84%,6.76%,1.13%,341,82,80.61%,19.39%,5.48%,5.32%,
212,少女曾见的日本原风景,少女が見た日本の原風景,东方风神录,419,34,453,<a href='./?m=info&type=music&id=212' target='_blank'>点击查看详情</a>,8.11%,6.69%,0.57%,330,89,78.76%,21.24%,5.31%,5.78%,
213,信仰是为了虚幻之人,信仰は儚き人間の為に,东方风神录,777,113,890,<a href='./?m=info&type=music&id=213' target='_blank'>点击查看详情</a>,14.54%,12.41%,1.91%,657,120,84.56%,15.44%,10.56%,7.79%,
214,御柱的墓场 ～ Grave of Being,御柱の墓場　～ Grave of Being,东方风神录,33,0,33,<a href='./?m=info&type=music&id=214' target='_blank'>点击查看详情</a>,0%,0.53%,0%,26,7,78.79%,21.21%,0.42%,0.45%,
215,神圣庄严的古战场 ～ Suwa Foughten Field,神さびた古戦場　～ Suwa Foughten Field,东方风神录,404,29,433,<a href='./?m=info&type=music&id=215' target='_blank'>点击查看详情</a>,7.18%,6.45%,0.49%,331,73,81.93%,18.07%,5.32%,4.74%,
216,明日之盛，昨日之俗,明日ハレの日、ケの昨日,东方风神录,421,43,464,<a href='./?m=info&type=music&id=216' target='_blank'>点击查看详情</a>,10.21%,6.73%,0.73%,331,90,78.62%,21.38%,5.32%,5.84%,
217,Native Faith,ネイティブフェイス,东方风神录,234,27,261,<a href='./?m=info&type=music&id=217' target='_blank'>点击查看详情</a>,11.54%,3.74%,0.46%,190,44,81.2%,18.8%,3.05%,2.86%,
218,山脚的神社,麓の神社,东方风神录,20,1,21,<a href='./?m=info&type=music&id=218' target='_blank'>点击查看详情</a>,5%,0.32%,0.02%,14,6,70%,30%,0.23%,0.39%,
219,神明降下恩惠之雨 ～ Sylphid Dream,神は恵みの雨を降らす　～ Sylphid Dream,东方风神录,27,2,29,<a href='./?m=info&type=music&id=219' target='_blank'>点击查看详情</a>,7.41%,0.43%,0.03%,20,7,74.07%,25.93%,0.32%,0.45%,
220,Player's Score,プレイヤーズスコア,东方风神录,38,4,42,<a href='./?m=info&type=music&id=220' target='_blank'>点击查看详情</a>,10.53%,0.61%,0.07%,31,7,81.58%,18.42%,0.5%,0.45%,
221,绯想天,緋想天,东方绯想天,331,56,387,<a href='./?m=info&type=music&id=221' target='_blank'>点击查看详情</a>,16.92%,5.29%,0.94%,295,36,89.12%,10.88%,4.74%,2.34%,
222,日常坐卧,日常坐臥,东方绯想天,2,0,2,<a href='./?m=info&type=music&id=222' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.02%,0.06%,
223,地之色乃黄色,地の色は黄色,东方绯想天,31,0,31,<a href='./?m=info&type=music&id=223' target='_blank'>点击查看详情</a>,0%,0.5%,0%,28,3,90.32%,9.68%,0.45%,0.19%,
224,甲论乙驳,甲論乙駁,东方绯想天,31,1,32,<a href='./?m=info&type=music&id=224' target='_blank'>点击查看详情</a>,3.23%,0.5%,0.02%,28,3,90.32%,9.68%,0.45%,0.19%,
225,风光明媚,風光明媚,东方绯想天,1,0,1,<a href='./?m=info&type=music&id=225' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
226,散发着香气的树叶花,香る樹葉花,东方绯想天,16,1,17,<a href='./?m=info&type=music&id=226' target='_blank'>点击查看详情</a>,6.25%,0.26%,0.02%,11,5,68.75%,31.25%,0.18%,0.32%,
227,飞舞的水飞沫,踊る水飛沫,东方绯想天,32,1,33,<a href='./?m=info&type=music&id=227' target='_blank'>点击查看详情</a>,3.13%,0.51%,0.02%,21,11,65.63%,34.38%,0.34%,0.71%,
228,以鱼驱蝇,以魚駆蠅,东方绯想天,0,0,0,<a href='./?m=info&type=music&id=228' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
229,放纵不羁,放縦不羈,东方绯想天,1,0,1,<a href='./?m=info&type=music&id=229' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,1,0%,100%,0%,0.06%,
230,嘲讽的游戏,嘲りの遊戯,东方绯想天,1,0,1,<a href='./?m=info&type=music&id=230' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
231,冷吟闲醉,冷吟閑酔,东方绯想天,13,0,13,<a href='./?m=info&type=music&id=231' target='_blank'>点击查看详情</a>,0%,0.21%,0%,12,1,92.31%,7.69%,0.19%,0.06%,
232,云外苍天,雲外蒼天,东方绯想天,11,1,12,<a href='./?m=info&type=music&id=232' target='_blank'>点击查看详情</a>,9.09%,0.18%,0.02%,11,0,100%,0%,0.18%,0%,
233,黑海中的绯红 ～ Legendary Fish,黒い海に紅く ～ Legendary Fish,东方绯想天,35,2,37,<a href='./?m=info&type=music&id=233' target='_blank'>点击查看详情</a>,5.71%,0.56%,0.03%,30,5,85.71%,14.29%,0.48%,0.32%,
234,天衣无缝,天衣無縫,东方绯想天,88,7,95,<a href='./?m=info&type=music&id=234' target='_blank'>点击查看详情</a>,7.95%,1.41%,0.12%,77,11,87.5%,12.5%,1.24%,0.71%,
235,有顶天变 ～ Wonderful Heaven,有頂天変 ～ Wonderful Heaven,东方绯想天,305,27,332,<a href='./?m=info&type=music&id=235' target='_blank'>点击查看详情</a>,8.85%,4.87%,0.46%,256,49,83.93%,16.07%,4.12%,3.18%,
236,幼小的有顶天,幼心地の有頂天,东方绯想天,85,2,87,<a href='./?m=info&type=music&id=236' target='_blank'>点击查看详情</a>,2.35%,1.36%,0.03%,73,12,85.88%,14.12%,1.17%,0.78%,
237,暮色苍然,暮色蒼然,东方绯想天,117,12,129,<a href='./?m=info&type=music&id=237' target='_blank'>点击查看详情</a>,10.26%,1.87%,0.2%,94,23,80.34%,19.66%,1.51%,1.49%,
238,东方绯想天,東方緋想天,东方绯想天,591,80,671,<a href='./?m=info&type=music&id=238' target='_blank'>点击查看详情</a>,13.54%,9.44%,1.35%,522,69,88.32%,11.68%,8.39%,4.48%,
239,地灵们的起床,地霊達の起床,东方地灵殿,15,1,16,<a href='./?m=info&type=music&id=239' target='_blank'>点击查看详情</a>,6.67%,0.24%,0.02%,14,1,93.33%,6.67%,0.23%,0.06%,
240,昏暗的风穴,暗闇の風穴,东方地灵殿,37,3,40,<a href='./?m=info&type=music&id=240' target='_blank'>点击查看详情</a>,8.11%,0.59%,0.05%,29,8,78.38%,21.62%,0.47%,0.52%,
241,被封印的妖怪　～ Lost Place,封じられた妖怪 ～ Lost Place,东方地灵殿,6,0,6,<a href='./?m=info&type=music&id=241' target='_blank'>点击查看详情</a>,0%,0.1%,0%,3,3,50%,50%,0.05%,0.19%,
242,阻绝人迹之桥,渡る者の途絶えた橋,东方地灵殿,42,4,46,<a href='./?m=info&type=music&id=242' target='_blank'>点击查看详情</a>,9.52%,0.67%,0.07%,24,18,57.14%,42.86%,0.39%,1.17%,
243,绿眼的嫉妒,緑眼のジェラシー,东方地灵殿,235,31,266,<a href='./?m=info&type=music&id=243' target='_blank'>点击查看详情</a>,13.19%,3.75%,0.52%,161,74,68.51%,31.49%,2.59%,4.81%,
244,漫游旧地狱街道,旧地獄街道を行く,东方地灵殿,276,13,289,<a href='./?m=info&type=music&id=244' target='_blank'>点击查看详情</a>,4.71%,4.41%,0.22%,218,58,78.99%,21.01%,3.5%,3.77%,
245,大江山的花之酒宴,華のさかづき大江山,东方地灵殿,92,5,97,<a href='./?m=info&type=music&id=245' target='_blank'>点击查看详情</a>,5.43%,1.47%,0.08%,67,25,72.83%,27.17%,1.08%,1.62%,
246,Heartfelt Fancy,ハートフェルトファンシー,东方地灵殿,72,7,79,<a href='./?m=info&type=music&id=246' target='_blank'>点击查看详情</a>,9.72%,1.15%,0.12%,49,23,68.06%,31.94%,0.79%,1.49%,
247,少女觉 ～ 3rd eye,少女さとり ～ 3rd eye,东方地灵殿,859,111,970,<a href='./?m=info&type=music&id=247' target='_blank'>点击查看详情</a>,12.92%,13.72%,1.87%,686,172,79.86%,20.02%,11.03%,11.17%,
248,废狱摇篮曲,廃獄ララバイ,东方地灵殿,534,49,583,<a href='./?m=info&type=music&id=248' target='_blank'>点击查看详情</a>,9.18%,8.53%,0.83%,419,115,78.46%,21.54%,6.74%,7.47%,
249,尸体旅行　～ Be of good cheer!,死体旅行～Be of good cheer!,东方地灵殿,101,4,105,<a href='./?m=info&type=music&id=249' target='_blank'>点击查看详情</a>,3.96%,1.61%,0.07%,80,21,79.21%,20.79%,1.29%,1.36%,
250,业火地幔,業火マントル,东方地灵殿,20,1,21,<a href='./?m=info&type=music&id=250' target='_blank'>点击查看详情</a>,5%,0.32%,0.02%,14,6,70%,30%,0.23%,0.39%,
251,灵知的太阳信仰 ～ Nuclear Fusion,霊知の太陽信仰　～ Nuclear Fusion,东方地灵殿,274,20,294,<a href='./?m=info&type=music&id=251' target='_blank'>点击查看详情</a>,7.3%,4.38%,0.34%,234,40,85.4%,14.6%,3.76%,2.6%,
