id,name,group,vote,first,info,ratio,vratio,fratio,vote1,first1,ratio1,vratio1,fratio1,vote2,first2,ratio2,vratio2,fratio2
115,明治十七年的上海爱丽丝,东方红魔乡，蓬莱人形,393,24,<a href='./?m=info&type=music&id=115' target='_blank'>点击查看详情</a>,6.11%,6.55%,0.43%,342,24,7.02%,6.71%,0.51%,312,28,8.97%,4.61%,0.65%
116,巴瓦鲁魔法图书馆,东方红魔乡，东方萃梦想，幻想曲拔萃，东方非想天则，核热造神非想天则,81,7,<a href='./?m=info&type=music&id=116' target='_blank'>点击查看详情</a>,8.64%,1.35%,0.12%,66,5,7.58%,1.3%,0.11%,84,9,10.71%,1.24%,0.21%
117,Locked Girl　～ 少女密室,东方红魔乡，东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录，卯酉东海道,257,27,<a href='./?m=info&type=music&id=117' target='_blank'>点击查看详情</a>,10.51%,4.28%,0.48%,240,24,10%,4.71%,0.51%,197,40,20.3%,2.91%,0.93%
118,女仆与血之怀表,东方红魔乡，东方萃梦想，幻想曲拔萃,85,4,<a href='./?m=info&type=music&id=118' target='_blank'>点击查看详情</a>,4.71%,1.42%,0.07%,115,11,9.57%,2.26%,0.23%,111,16,14.41%,1.64%,0.37%
119,月时计　～ Luna Dial,东方红魔乡，东方萃梦想，幻想曲拔萃,428,59,<a href='./?m=info&type=music&id=119' target='_blank'>点击查看详情</a>,13.79%,7.13%,1.05%,381,29,7.61%,7.48%,0.62%,422,51,12.09%,6.24%,1.18%
120,特佩斯的年幼末裔,东方红魔乡,27,0,<a href='./?m=info&type=music&id=120' target='_blank'>点击查看详情</a>,0%,0.45%,0%,26,1,3.85%,0.51%,0.02%,17,3,17.65%,0.25%,0.07%
121,献给已逝公主的七重奏,东方红魔乡，东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录,1495,268,<a href='./?m=info&type=music&id=121' target='_blank'>点击查看详情</a>,17.93%,24.92%,4.77%,1266,213,16.82%,24.85%,4.54%,1338,270,20.18%,19.78%,6.27%
122,魔法少女们的百年祭,东方红魔乡,291,22,<a href='./?m=info&type=music&id=122' target='_blank'>点击查看详情</a>,7.56%,4.85%,0.39%,226,13,5.75%,4.44%,0.28%,168,14,8.33%,2.48%,0.33%
123,U.N.OWEN就是她吗？,东方红魔乡，蓬莱人形,1054,200,<a href='./?m=info&type=music&id=123' target='_blank'>点击查看详情</a>,18.98%,17.57%,3.56%,954,163,17.09%,18.72%,3.47%,1135,255,22.47%,16.78%,5.92%
124,比红色更虚无的永远,东方红魔乡,12,0,<a href='./?m=info&type=music&id=124' target='_blank'>点击查看详情</a>,0%,0.2%,0%,15,0,0%,0.29%,0%,25,3,12%,0.37%,0.07%
125,红楼 ～ Eastern Dream…,东方红魔乡,467,31,<a href='./?m=info&type=music&id=125' target='_blank'>点击查看详情</a>,6.64%,7.78%,0.55%,393,21,5.34%,7.71%,0.45%,383,31,8.09%,5.66%,0.72%
126,妖妖梦 ～ Snow or Cherry Petal,东方妖妖梦,84,4,<a href='./?m=info&type=music&id=126' target='_blank'>点击查看详情</a>,4.76%,1.4%,0.07%,78,4,5.13%,1.53%,0.09%,65,7,10.77%,0.96%,0.16%
127,无何有之乡,东方妖妖梦,187,7,<a href='./?m=info&type=music&id=127' target='_blank'>点击查看详情</a>,3.74%,3.12%,0.12%,137,8,5.84%,2.69%,0.17%,121,8,6.61%,1.79%,0.19%
128,Crystallize Silver,东方妖妖梦,10,2,<a href='./?m=info&type=music&id=128' target='_blank'>点击查看详情</a>,20%,0.17%,0.04%,8,2,25%,0.16%,0.04%,8,0,0%,0.12%,0%
129,远野幻想物语,东方妖妖梦,397,25,<a href='./?m=info&type=music&id=129' target='_blank'>点击查看详情</a>,6.3%,6.62%,0.44%,392,26,6.63%,7.69%,0.55%,274,26,9.49%,4.05%,0.6%
130,凋叶棕（withered leaf）,东方妖妖梦,105,6,<a href='./?m=info&type=music&id=130' target='_blank'>点击查看详情</a>,5.71%,1.75%,0.11%,94,7,7.45%,1.84%,0.15%,63,5,7.94%,0.93%,0.12%
131,布加勒斯特的人偶师,东方妖妖梦，东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录,108,7,<a href='./?m=info&type=music&id=131' target='_blank'>点击查看详情</a>,6.48%,1.8%,0.12%,105,9,8.57%,2.06%,0.19%,97,4,4.12%,1.43%,0.09%
132,人偶裁判 ～ 玩弄人形的少女,东方妖妖梦，东方萃梦想，幻想曲拔萃，梦违科学世纪,218,17,<a href='./?m=info&type=music&id=132' target='_blank'>点击查看详情</a>,7.8%,3.63%,0.3%,181,12,6.63%,3.55%,0.26%,167,14,8.38%,2.47%,0.33%
133,天空的花都,东方妖妖梦,434,41,<a href='./?m=info&type=music&id=133' target='_blank'>点击查看详情</a>,9.45%,7.23%,0.73%,340,27,7.94%,6.67%,0.57%,264,27,10.23%,3.9%,0.63%
134,幽灵乐团 ～ Phantom Ensemble,东方妖妖梦，东方花映塚,741,92,<a href='./?m=info&type=music&id=134' target='_blank'>点击查看详情</a>,12.42%,12.35%,1.64%,577,57,9.88%,11.32%,1.21%,478,79,16.53%,7.07%,1.84%
135,东方妖妖梦 ～ Ancient Temple,东方妖妖梦，东方萃梦想，幻想曲拔萃，东方花映塚，莲台野夜行,255,31,<a href='./?m=info&type=music&id=135' target='_blank'>点击查看详情</a>,12.16%,4.25%,0.55%,216,16,7.41%,4.24%,0.34%,164,10,6.1%,2.42%,0.23%
136,广有射怪鸟事 ～ Till When?,东方妖妖梦，东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录,195,20,<a href='./?m=info&type=music&id=136' target='_blank'>点击查看详情</a>,10.26%,3.25%,0.36%,149,14,9.4%,2.92%,0.3%,162,13,8.02%,2.4%,0.3%
137,Ultimate Truth,东方妖妖梦,68,5,<a href='./?m=info&type=music&id=137' target='_blank'>点击查看详情</a>,7.35%,1.13%,0.09%,80,6,7.5%,1.57%,0.13%,66,8,12.12%,0.98%,0.19%
138,幽雅地绽放吧，墨染的樱花　～ Border of Life,东方妖妖梦，东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录,1774,417,<a href='./?m=info&type=music&id=138' target='_blank'>点击查看详情</a>,23.51%,29.57%,7.42%,1600,348,21.75%,31.4%,7.41%,1597,346,21.67%,23.61%,8.04%
139,Border of Life,东方妖妖梦,162,18,<a href='./?m=info&type=music&id=139' target='_blank'>点击查看详情</a>,11.11%,2.7%,0.32%,164,15,9.15%,3.22%,0.32%,111,15,13.51%,1.64%,0.35%
140,妖妖跋扈,东方妖妖梦,25,1,<a href='./?m=info&type=music&id=140' target='_blank'>点击查看详情</a>,4%,0.42%,0.02%,33,2,6.06%,0.65%,0.04%,41,2,4.88%,0.61%,0.05%
141,少女幻葬 ～ Necro-Fantasy,东方妖妖梦，莲台野夜行,513,40,<a href='./?m=info&type=music&id=141' target='_blank'>点击查看详情</a>,7.8%,8.55%,0.71%,438,33,7.53%,8.6%,0.7%,331,39,11.78%,4.89%,0.91%
142,妖妖跋扈 ～ Who done it!,东方妖妖梦,53,3,<a href='./?m=info&type=music&id=142' target='_blank'>点击查看详情</a>,5.66%,0.88%,0.05%,45,3,6.67%,0.88%,0.06%,47,1,2.13%,0.69%,0.02%
143,Necro-Fantasia,东方妖妖梦，大空魔术,385,54,<a href='./?m=info&type=music&id=143' target='_blank'>点击查看详情</a>,14.03%,6.42%,0.96%,371,62,16.71%,7.28%,1.32%,394,70,17.77%,5.82%,1.63%
144,春风之梦,东方妖妖梦,8,2,<a href='./?m=info&type=music&id=144' target='_blank'>点击查看详情</a>,25%,0.13%,0.04%,6,0,0%,0.12%,0%,3,0,0%,0.04%,0%
145,樱花樱花 ～ Japanize Dream...,东方妖妖梦,283,18,<a href='./?m=info&type=music&id=145' target='_blank'>点击查看详情</a>,6.36%,4.72%,0.32%,191,6,3.14%,3.75%,0.13%,144,11,7.64%,2.13%,0.26%
146,萃梦想,东方萃梦想，幻想曲拔萃，东方非想天则，核热造神非想天则,313,31,<a href='./?m=info&type=music&id=146' target='_blank'>点击查看详情</a>,9.9%,5.22%,0.55%,263,25,9.51%,5.16%,0.53%,317,35,11.04%,4.69%,0.81%
147,Demystify Feast,东方萃梦想，幻想曲拔萃，大空魔术,33,0,<a href='./?m=info&type=music&id=147' target='_blank'>点击查看详情</a>,0%,0.55%,0%,39,2,5.13%,0.77%,0.04%,17,2,11.76%,0.25%,0.05%
148,夜幕降临 ～ Evening Star,东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录，梦违科学世纪,39,4,<a href='./?m=info&type=music&id=148' target='_blank'>点击查看详情</a>,10.26%,0.65%,0.07%,39,2,5.13%,0.77%,0.04%,39,4,10.26%,0.58%,0.09%
149,御伽之国的鬼岛 ～ Missing Power,东方萃梦想，幻想曲拔萃,39,1,<a href='./?m=info&type=music&id=149' target='_blank'>点击查看详情</a>,2.56%,0.65%,0.02%,44,0,0%,0.86%,0%,32,4,12.5%,0.47%,0.09%
150,夏明,东方萃梦想，幻想曲拔萃,9,1,<a href='./?m=info&type=music&id=150' target='_blank'>点击查看详情</a>,11.11%,0.15%,0.02%,5,1,20%,0.1%,0.02%,8,0,0%,0.12%,0%
151,东方萃梦想,东方萃梦想，幻想曲拔萃,370,52,<a href='./?m=info&type=music&id=151' target='_blank'>点击查看详情</a>,14.05%,6.17%,0.93%,307,25,8.14%,6.03%,0.53%,206,31,15.05%,3.05%,0.72%
152,魔所,东方萃梦想，幻想曲拔萃,0,0,<a href='./?m=info&type=music&id=152' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,0,0,0%,0%,0%
153,月轮,东方萃梦想，幻想曲拔萃,0,0,<a href='./?m=info&type=music&id=153' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,2,0,0%,0.03%,0%
154,遍参,东方萃梦想，幻想曲拔萃,6,0,<a href='./?m=info&type=music&id=154' target='_blank'>点击查看详情</a>,0%,0.1%,0%,9,0,0%,0.18%,0%,1,0,0%,0.01%,0%
155,内心,东方萃梦想，幻想曲拔萃,0,0,<a href='./?m=info&type=music&id=155' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
156,间奏曲,东方萃梦想，幻想曲拔萃,0,0,<a href='./?m=info&type=music&id=156' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
157,东风,东方萃梦想，幻想曲拔萃,1,0,<a href='./?m=info&type=music&id=157' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,0%,0.02%,0%,2,0,0%,0.03%,0%
158,森闲,东方萃梦想，幻想曲拔萃,2,0,<a href='./?m=info&type=music&id=158' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,0,0%,0.02%,0%,4,0,0%,0.06%,0%
159,仰空,东方萃梦想，幻想曲拔萃,26,2,<a href='./?m=info&type=music&id=159' target='_blank'>点击查看详情</a>,7.69%,0.43%,0.04%,17,0,0%,0.33%,0%,15,1,6.67%,0.22%,0.02%
160,幽境,东方萃梦想，幻想曲拔萃,0,0,<a href='./?m=info&type=music&id=160' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,1,0,0%,0.01%,0%
161,稀客,东方萃梦想，幻想曲拔萃,5,1,<a href='./?m=info&type=music&id=161' target='_blank'>点击查看详情</a>,20%,0.08%,0.02%,5,0,0%,0.1%,0%,1,0,0%,0.01%,0%
162,红夜,东方萃梦想，幻想曲拔萃,0,0,<a href='./?m=info&type=music&id=162' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,1,0,0%,0.01%,0%
163,战迅,东方萃梦想，幻想曲拔萃,4,0,<a href='./?m=info&type=music&id=163' target='_blank'>点击查看详情</a>,0%,0.07%,0%,3,0,0%,0.06%,0%,2,0,0%,0.03%,0%
164,祸机,东方萃梦想，幻想曲拔萃,2,0,<a href='./?m=info&type=music&id=164' target='_blank'>点击查看详情</a>,0%,0.03%,0%,3,0,0%,0.06%,0%,1,0,0%,0.01%,0%
165,碎月,东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录,1170,195,<a href='./?m=info&type=music&id=165' target='_blank'>点击查看详情</a>,16.67%,19.5%,3.47%,1052,147,13.97%,20.65%,3.13%,1203,194,16.13%,17.79%,4.51%
166,永夜抄　～ Eastern Night.,东方永夜抄,68,5,<a href='./?m=info&type=music&id=166' target='_blank'>点击查看详情</a>,7.35%,1.13%,0.09%,66,4,6.06%,1.3%,0.09%,52,11,21.15%,0.77%,0.26%
167,幻视之夜　～ Ghostly Eyes,东方永夜抄，莲台野夜行,95,6,<a href='./?m=info&type=music&id=167' target='_blank'>点击查看详情</a>,6.32%,1.58%,0.11%,92,4,4.35%,1.81%,0.09%,58,3,5.17%,0.86%,0.07%
168,蠢蠢的秋月　～ Mooned Insect,东方永夜抄,56,4,<a href='./?m=info&type=music&id=168' target='_blank'>点击查看详情</a>,7.14%,0.93%,0.07%,55,1,1.82%,1.08%,0.02%,40,4,10%,0.59%,0.09%
169,夜雀的歌声　～ Night Bird,东方永夜抄,75,4,<a href='./?m=info&type=music&id=169' target='_blank'>点击查看详情</a>,5.33%,1.25%,0.07%,76,4,5.26%,1.49%,0.09%,67,5,7.46%,0.99%,0.12%
170,已经只能听见歌声了,东方永夜抄，东方花映塚,84,13,<a href='./?m=info&type=music&id=170' target='_blank'>点击查看详情</a>,15.48%,1.4%,0.23%,63,6,9.52%,1.24%,0.13%,41,3,7.32%,0.61%,0.07%
171,令人怀念的东方之血　～ Old World,东方永夜抄,307,30,<a href='./?m=info&type=music&id=171' target='_blank'>点击查看详情</a>,9.77%,5.12%,0.53%,252,23,9.13%,4.95%,0.49%,216,25,11.57%,3.19%,0.58%
172,Plain Asia,东方永夜抄,78,2,<a href='./?m=info&type=music&id=172' target='_blank'>点击查看详情</a>,2.56%,1.3%,0.04%,83,2,2.41%,1.63%,0.04%,37,1,2.7%,0.55%,0.02%
173,永夜的报应　～ Imperishable Night（Pipes and Fiddle）,东方永夜抄，梦违科学世纪，东方外来韦编,53,3,<a href='./?m=info&type=music&id=173' target='_blank'>点击查看详情</a>,5.66%,0.88%,0.05%,46,3,6.52%,0.9%,0.06%,20,1,5%,0.3%,0.02%
174,灰姑娘的笼子　～ Kagome-Kagome,东方永夜抄，其他作品,156,12,<a href='./?m=info&type=music&id=174' target='_blank'>点击查看详情</a>,7.69%,2.6%,0.21%,150,6,4%,2.94%,0.13%,135,13,9.63%,2%,0.3%
175,狂气之瞳　～ Invisible Full Moon,东方永夜抄，东方花映塚，东方绯想天，全人类的天乐录,258,25,<a href='./?m=info&type=music&id=175' target='_blank'>点击查看详情</a>,9.69%,4.3%,0.44%,210,20,9.52%,4.12%,0.43%,160,25,15.63%,2.37%,0.58%
176,Voyage1969,东方永夜抄，梦违科学世纪,197,18,<a href='./?m=info&type=music&id=176' target='_blank'>点击查看详情</a>,9.14%,3.28%,0.32%,148,8,5.41%,2.9%,0.17%,137,11,8.03%,2.03%,0.26%
177,千年幻想乡　～ History of the Moon,东方永夜抄，卯酉东海道,738,62,<a href='./?m=info&type=music&id=177' target='_blank'>点击查看详情</a>,8.4%,12.3%,1.1%,634,61,9.62%,12.44%,1.3%,524,61,11.64%,7.75%,1.42%
178,竹取飞翔　～ Lunatic Princess,东方永夜抄，卯酉东海道,1158,136,<a href='./?m=info&type=music&id=178' target='_blank'>点击查看详情</a>,11.74%,19.3%,2.42%,1064,143,13.44%,20.88%,3.05%,1076,146,13.57%,15.91%,3.39%
179,Voyage1970,东方永夜抄,78,5,<a href='./?m=info&type=music&id=179' target='_blank'>点击查看详情</a>,6.41%,1.3%,0.09%,60,3,5%,1.18%,0.06%,55,6,10.91%,0.81%,0.14%
180,Extend Ash　～ 蓬莱人,东方永夜抄,115,8,<a href='./?m=info&type=music&id=180' target='_blank'>点击查看详情</a>,6.96%,1.92%,0.14%,107,7,6.54%,2.1%,0.15%,82,4,4.88%,1.21%,0.09%
181,飘上月球，不死之烟,东方永夜抄，卯酉东海道，东方深秘录，深秘乐曲集‎,928,131,<a href='./?m=info&type=music&id=181' target='_blank'>点击查看详情</a>,14.12%,15.47%,2.33%,824,103,12.5%,16.17%,2.19%,703,102,14.51%,10.39%,2.37%
182,月见草,东方永夜抄,25,0,<a href='./?m=info&type=music&id=182' target='_blank'>点击查看详情</a>,0%,0.42%,0%,15,1,6.67%,0.29%,0.02%,11,0,0%,0.16%,0%
183,Eternal Dream　～ 幽玄的枫树,东方永夜抄，梦违科学世纪,45,2,<a href='./?m=info&type=music&id=183' target='_blank'>点击查看详情</a>,4.44%,0.75%,0.04%,38,3,7.89%,0.75%,0.06%,45,3,6.67%,0.67%,0.07%
184,东方妖怪小町,东方永夜抄,42,1,<a href='./?m=info&type=music&id=184' target='_blank'>点击查看详情</a>,2.38%,0.7%,0.02%,50,2,4%,0.98%,0.04%,35,3,8.57%,0.52%,0.07%
185,花映塚　～ Higan Retour,东方花映塚,30,1,<a href='./?m=info&type=music&id=185' target='_blank'>点击查看详情</a>,3.33%,0.5%,0.02%,20,2,10%,0.39%,0.04%,18,1,5.56%,0.27%,0.02%
186,春色小径　～ Colorful Path,东方花映塚，东方心绮楼，暗黑能乐集心绮楼‎,181,12,<a href='./?m=info&type=music&id=186' target='_blank'>点击查看详情</a>,6.63%,3.02%,0.21%,200,15,7.5%,3.93%,0.32%,153,17,11.11%,2.26%,0.39%
187,Oriental Dark Flight,东方花映塚,11,1,<a href='./?m=info&type=music&id=187' target='_blank'>点击查看详情</a>,9.09%,0.18%,0.02%,10,1,10%,0.2%,0.02%,13,1,7.69%,0.19%,0.02%
188,Flowering Night,东方花映塚，东方绯想天，全人类的天乐录,237,41,<a href='./?m=info&type=music&id=188' target='_blank'>点击查看详情</a>,17.3%,3.95%,0.73%,229,38,16.59%,4.49%,0.81%,167,33,19.76%,2.47%,0.77%
189,宇佐大人的白旗,东方花映塚，卯酉东海道,57,4,<a href='./?m=info&type=music&id=189' target='_blank'>点击查看详情</a>,7.02%,0.95%,0.07%,53,4,7.55%,1.04%,0.09%,40,4,10%,0.59%,0.09%
190,剧毒身体　～ Forsaken Doll,东方花映塚,17,1,<a href='./?m=info&type=music&id=190' target='_blank'>点击查看详情</a>,5.88%,0.28%,0.02%,17,2,11.76%,0.33%,0.04%,10,2,20%,0.15%,0.05%
191,今昔幻想乡　～ Flower Land,东方花映塚,96,10,<a href='./?m=info&type=music&id=191' target='_blank'>点击查看详情</a>,10.42%,1.6%,0.18%,105,10,9.52%,2.06%,0.21%,88,11,12.5%,1.3%,0.26%
192,彼岸归航　～ Riverside View,东方花映塚，东方绯想天，全人类的天乐录，卯酉东海道,282,23,<a href='./?m=info&type=music&id=192' target='_blank'>点击查看详情</a>,8.16%,4.7%,0.41%,300,12,4%,5.89%,0.26%,180,15,8.33%,2.66%,0.35%
193,第六十年的东方审判　～ Fate of Sixty Years,东方花映塚，东方紫香花，伊奘诺物质,557,50,<a href='./?m=info&type=music&id=193' target='_blank'>点击查看详情</a>,8.98%,9.28%,0.89%,528,42,7.95%,10.36%,0.89%,416,51,12.26%,6.15%,1.18%
194,映花之塚,东方花映塚,17,2,<a href='./?m=info&type=music&id=194' target='_blank'>点击查看详情</a>,11.76%,0.28%,0.04%,5,0,0%,0.1%,0%,8,0,0%,0.12%,0%
195,此岸之塚,东方花映塚,7,0,<a href='./?m=info&type=music&id=195' target='_blank'>点击查看详情</a>,0%,0.12%,0%,6,1,16.67%,0.12%,0.02%,3,0,0%,0.04%,0%
196,花如幻想一般,东方花映塚,85,15,<a href='./?m=info&type=music&id=196' target='_blank'>点击查看详情</a>,17.65%,1.42%,0.27%,61,6,9.84%,1.2%,0.13%,28,3,10.71%,0.41%,0.07%
197,魂之花 ～ Another Dream...,东方花映塚,9,0,<a href='./?m=info&type=music&id=197' target='_blank'>点击查看详情</a>,0%,0.15%,0%,8,0,0%,0.16%,0%,11,2,18.18%,0.16%,0.05%
198,天狗的笔记 ～ Mysterious Note,东方文花帖,36,3,<a href='./?m=info&type=music&id=198' target='_blank'>点击查看详情</a>,8.33%,0.6%,0.05%,36,3,8.33%,0.71%,0.06%,10,1,10%,0.15%,0.02%
199,风的循环 ～ Wind Tour,东方文花帖,13,1,<a href='./?m=info&type=music&id=199' target='_blank'>点击查看详情</a>,7.69%,0.22%,0.02%,8,0,0%,0.16%,0%,5,1,20%,0.07%,0.02%
200,天狗正凝视着 ～ Black Eyes,东方文花帖,9,0,<a href='./?m=info&type=music&id=200' target='_blank'>点击查看详情</a>,0%,0.15%,0%,7,0,0%,0.14%,0%,7,0,0%,0.1%,0%
201,东之国的不眠夜,东方文花帖，大空魔术,103,4,<a href='./?m=info&type=music&id=201' target='_blank'>点击查看详情</a>,3.88%,1.72%,0.07%,99,7,7.07%,1.94%,0.15%,76,8,10.53%,1.12%,0.19%
202,回忆京都,东方文花帖，卯酉东海道,41,3,<a href='./?m=info&type=music&id=202' target='_blank'>点击查看详情</a>,7.32%,0.68%,0.05%,41,3,7.32%,0.8%,0.06%,34,4,11.76%,0.5%,0.09%
203,被封印的众神,东方风神录,16,0,<a href='./?m=info&type=music&id=203' target='_blank'>点击查看详情</a>,0%,0.27%,0%,13,0,0%,0.26%,0%,15,1,6.67%,0.22%,0.02%
204,眷爱众生之神　～ Romantic Fall,东方风神录,30,1,<a href='./?m=info&type=music&id=204' target='_blank'>点击查看详情</a>,3.33%,0.5%,0.02%,37,1,2.7%,0.73%,0.02%,41,5,12.2%,0.61%,0.12%
205,会受稻田姬的斥责啦,东方风神录,204,13,<a href='./?m=info&type=music&id=205' target='_blank'>点击查看详情</a>,6.37%,3.4%,0.23%,202,10,4.95%,3.96%,0.21%,110,10,9.09%,1.63%,0.23%
206,厄神降临之路　～ Dark Road,东方风神录,160,15,<a href='./?m=info&type=music&id=206' target='_blank'>点击查看详情</a>,9.38%,2.67%,0.27%,126,18,14.29%,2.47%,0.38%,125,19,15.2%,1.85%,0.44%
207,命运的阴暗面,东方风神录,146,15,<a href='./?m=info&type=music&id=207' target='_blank'>点击查看详情</a>,10.27%,2.43%,0.27%,168,13,7.74%,3.3%,0.28%,127,26,20.47%,1.88%,0.6%
208,众神眷恋的幻想乡,东方风神录,1424,237,<a href='./?m=info&type=music&id=208' target='_blank'>点击查看详情</a>,16.64%,23.74%,4.22%,1289,185,14.35%,25.3%,3.94%,1219,207,16.98%,18.02%,4.81%
209,芥川龙之介的河童 ～ Candid Friend,东方风神录，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎,225,19,<a href='./?m=info&type=music&id=209' target='_blank'>点击查看详情</a>,8.44%,3.75%,0.34%,257,24,9.34%,5.04%,0.51%,204,25,12.25%,3.02%,0.58%
210,Fall of Fall ～ 秋意渐浓之瀑,东方风神录,320,42,<a href='./?m=info&type=music&id=210' target='_blank'>点击查看详情</a>,13.13%,5.33%,0.75%,307,37,12.05%,6.03%,0.79%,207,26,12.56%,3.06%,0.6%
211,妖怪之山 ～ Mysterious Mountain,东方风神录，DS东方文花帖，弹幕天邪鬼,411,59,<a href='./?m=info&type=music&id=211' target='_blank'>点击查看详情</a>,14.36%,6.85%,1.05%,395,43,10.89%,7.75%,0.92%,336,53,15.77%,4.97%,1.23%
212,少女曾见的日本原风景,东方风神录,324,24,<a href='./?m=info&type=music&id=212' target='_blank'>点击查看详情</a>,7.41%,5.4%,0.43%,328,22,6.71%,6.44%,0.47%,254,26,10.24%,3.76%,0.6%
213,信仰是为了虚幻之人,东方风神录，东方非想天则，核热造神非想天则,589,77,<a href='./?m=info&type=music&id=213' target='_blank'>点击查看详情</a>,13.07%,9.82%,1.37%,563,54,9.59%,11.05%,1.15%,479,68,14.2%,7.08%,1.58%
214,御柱的墓场 ～ Grave of Being,东方风神录,33,0,<a href='./?m=info&type=music&id=214' target='_blank'>点击查看详情</a>,0%,0.55%,0%,32,1,3.13%,0.63%,0.02%,29,0,0%,0.43%,0%
215,神圣庄严的古战场 ～ Suwa Foughten Field,东方风神录,330,17,<a href='./?m=info&type=music&id=215' target='_blank'>点击查看详情</a>,5.15%,5.5%,0.3%,398,30,7.54%,7.81%,0.64%,251,17,6.77%,3.71%,0.39%
216,明日之盛，昨日之俗,东方风神录，东方非想天则，核热造神非想天则，未知之花 魅知之旅,348,34,<a href='./?m=info&type=music&id=216' target='_blank'>点击查看详情</a>,9.77%,5.8%,0.61%,363,39,10.74%,7.12%,0.83%,253,23,9.09%,3.74%,0.53%
217,Native Faith,东方风神录,242,25,<a href='./?m=info&type=music&id=217' target='_blank'>点击查看详情</a>,10.33%,4.03%,0.44%,203,21,10.34%,3.98%,0.45%,167,15,8.98%,2.47%,0.35%
218,山脚的神社,东方风神录,21,4,<a href='./?m=info&type=music&id=218' target='_blank'>点击查看详情</a>,19.05%,0.35%,0.07%,19,2,10.53%,0.37%,0.04%,11,1,9.09%,0.16%,0.02%
219,神明降下恩惠之雨 ～ Sylphid Dream,东方风神录,24,4,<a href='./?m=info&type=music&id=219' target='_blank'>点击查看详情</a>,16.67%,0.4%,0.07%,21,1,4.76%,0.41%,0.02%,15,2,13.33%,0.22%,0.05%
220,Player's Score,东方风神录，东方地灵殿，东方星莲船，妖精大战争，东方神灵庙，东方辉针城,14,2,<a href='./?m=info&type=music&id=220' target='_blank'>点击查看详情</a>,14.29%,0.23%,0.04%,12,2,16.67%,0.24%,0.04%,8,0,0%,0.12%,0%
221,绯想天,东方绯想天，全人类的天乐录,315,32,<a href='./?m=info&type=music&id=221' target='_blank'>点击查看详情</a>,10.16%,5.25%,0.57%,269,35,13.01%,5.28%,0.75%,247,34,13.77%,3.65%,0.79%
222,日常坐卧,东方绯想天，全人类的天乐录,2,0,<a href='./?m=info&type=music&id=222' target='_blank'>点击查看详情</a>,0%,0.03%,0%,3,0,0%,0.06%,0%,5,1,20%,0.07%,0.02%
223,地之色乃黄色,东方绯想天，全人类的天乐录,36,1,<a href='./?m=info&type=music&id=223' target='_blank'>点击查看详情</a>,2.78%,0.6%,0.02%,16,0,0%,0.31%,0%,21,0,0%,0.31%,0%
224,甲论乙驳,东方绯想天，全人类的天乐录,25,1,<a href='./?m=info&type=music&id=224' target='_blank'>点击查看详情</a>,4%,0.42%,0.02%,18,0,0%,0.35%,0%,5,0,0%,0.07%,0%
225,风光明媚,东方绯想天，全人类的天乐录,0,0,<a href='./?m=info&type=music&id=225' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,3,0,0%,0.04%,0%
226,散发着香气的树叶花,东方绯想天，全人类的天乐录,25,1,<a href='./?m=info&type=music&id=226' target='_blank'>点击查看详情</a>,4%,0.42%,0.02%,20,2,10%,0.39%,0.04%,12,0,0%,0.18%,0%
227,飞舞的水飞沫,东方绯想天，全人类的天乐录,19,0,<a href='./?m=info&type=music&id=227' target='_blank'>点击查看详情</a>,0%,0.32%,0%,15,1,6.67%,0.29%,0.02%,11,0,0%,0.16%,0%
228,以鱼驱蝇,东方绯想天，全人类的天乐录,4,0,<a href='./?m=info&type=music&id=228' target='_blank'>点击查看详情</a>,0%,0.07%,0%,1,0,0%,0.02%,0%,1,0,0%,0.01%,0%
229,放纵不羁,东方绯想天，全人类的天乐录,1,0,<a href='./?m=info&type=music&id=229' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
230,嘲讽的游戏,东方绯想天，全人类的天乐录,3,0,<a href='./?m=info&type=music&id=230' target='_blank'>点击查看详情</a>,0%,0.05%,0%,2,0,0%,0.04%,0%,5,0,0%,0.07%,0%
