id,name,jpname,group,vote,first,weight,info,ratio,vratio,fratio,male,female,hmratio,hfratio,hmaratio,hfaratio,vvratio
129,远野幻想物语,遠野幻想物語,东方妖妖梦,397,25,422,<a href='./?m=info&type=music&id=129' target='_blank'>点击查看详情</a>,6.3%,6.62%,0.44%,331,66,83.38%,16.62%,5.05%,4.41%,
130,凋叶棕（withered leaf）,ティアオイエツォン(withered leaf),东方妖妖梦,105,6,111,<a href='./?m=info&type=music&id=130' target='_blank'>点击查看详情</a>,5.71%,1.75%,0.11%,91,14,86.67%,13.33%,1.39%,0.93%,
131,布加勒斯特的人偶师,ブクレシュティの人形師,东方妖妖梦,108,7,115,<a href='./?m=info&type=music&id=131' target='_blank'>点击查看详情</a>,6.48%,1.8%,0.12%,77,31,71.3%,28.7%,1.18%,2.07%,
132,人偶裁判 ～ 玩弄人形的少女,人形裁判　～ 人の形弄びし少女,东方妖妖梦,218,17,235,<a href='./?m=info&type=music&id=132' target='_blank'>点击查看详情</a>,7.8%,3.63%,0.3%,180,38,82.57%,17.43%,2.75%,2.54%,
133,天空的花都,天空の花の都,东方妖妖梦,434,41,475,<a href='./?m=info&type=music&id=133' target='_blank'>点击查看详情</a>,9.45%,7.23%,0.73%,359,75,82.72%,17.28%,5.48%,5.01%,
134,幽灵乐团 ～ Phantom Ensemble,幽霊楽団　～ Phantom Ensemble,东方妖妖梦,741,92,833,<a href='./?m=info&type=music&id=134' target='_blank'>点击查看详情</a>,12.42%,12.35%,1.64%,627,113,84.62%,15.25%,9.58%,7.54%,
135,东方妖妖梦 ～ Ancient Temple,東方妖々夢　～ Ancient Temple,东方妖妖梦,255,31,286,<a href='./?m=info&type=music&id=135' target='_blank'>点击查看详情</a>,12.16%,4.25%,0.55%,209,46,81.96%,18.04%,3.19%,3.07%,
136,广有射怪鸟事 ～ Till When?,広有射怪鳥事　～ Till When?,东方妖妖梦,195,20,215,<a href='./?m=info&type=music&id=136' target='_blank'>点击查看详情</a>,10.26%,3.25%,0.36%,166,29,85.13%,14.87%,2.54%,1.94%,
137,Ultimate Truth,アルティメットトゥルース,东方妖妖梦,68,5,73,<a href='./?m=info&type=music&id=137' target='_blank'>点击查看详情</a>,7.35%,1.13%,0.09%,45,23,66.18%,33.82%,0.69%,1.54%,
138,幽雅地绽放吧，墨染的樱花　～ Border of Life,幽雅に咲かせ、墨染の桜　～ Border of Life,东方妖妖梦,1774,417,2191,<a href='./?m=info&type=music&id=138' target='_blank'>点击查看详情</a>,23.51%,29.57%,7.42%,1490,282,83.99%,15.9%,22.76%,18.83%,
139,Border of Life,ボーダーオブライフ,东方妖妖梦,162,18,180,<a href='./?m=info&type=music&id=139' target='_blank'>点击查看详情</a>,11.11%,2.7%,0.32%,146,16,90.12%,9.88%,2.23%,1.07%,
140,妖妖跋扈,妖々跋扈,东方妖妖梦,25,1,26,<a href='./?m=info&type=music&id=140' target='_blank'>点击查看详情</a>,4%,0.42%,0.02%,22,3,88%,12%,0.34%,0.2%,
141,少女幻葬 ～ Necro-Fantasy,少女幻葬～ Necro-Fantasy,东方妖妖梦,513,40,553,<a href='./?m=info&type=music&id=141' target='_blank'>点击查看详情</a>,7.8%,8.55%,0.71%,434,79,84.6%,15.4%,6.63%,5.27%,
142,妖妖跋扈 ～ Who done it!,妖々跋扈　～ Who done it!,东方妖妖梦,53,3,56,<a href='./?m=info&type=music&id=142' target='_blank'>点击查看详情</a>,5.66%,0.88%,0.05%,42,11,79.25%,20.75%,0.64%,0.73%,
143,Necro-Fantasia,ネクロファンタジア,东方妖妖梦,385,54,439,<a href='./?m=info&type=music&id=143' target='_blank'>点击查看详情</a>,14.03%,6.42%,0.96%,337,48,87.53%,12.47%,5.15%,3.2%,
144,春风之梦,春風の夢,东方妖妖梦,8,2,10,<a href='./?m=info&type=music&id=144' target='_blank'>点击查看详情</a>,25%,0.13%,0.04%,6,2,75%,25%,0.09%,0.13%,
145,樱花樱花 ～ Japanize Dream...,さくらさくら　～ Japanize Dream...,东方妖妖梦,283,18,301,<a href='./?m=info&type=music&id=145' target='_blank'>点击查看详情</a>,6.36%,4.72%,0.32%,229,53,80.92%,18.73%,3.5%,3.54%,
146,萃梦想,萃夢想,东方萃梦想,313,31,344,<a href='./?m=info&type=music&id=146' target='_blank'>点击查看详情</a>,9.9%,5.22%,0.55%,274,39,87.54%,12.46%,4.18%,2.6%,
147,Demystify Feast,Demystify Feast,东方萃梦想,33,0,33,<a href='./?m=info&type=music&id=147' target='_blank'>点击查看详情</a>,0%,0.55%,0%,26,7,78.79%,21.21%,0.4%,0.47%,
148,夜幕降临 ～ Evening Star,夜が降りてくる ～ Evening Star,东方萃梦想,39,4,43,<a href='./?m=info&type=music&id=148' target='_blank'>点击查看详情</a>,10.26%,0.65%,0.07%,29,10,74.36%,25.64%,0.44%,0.67%,
149,御伽之国的鬼岛 ～ Missing Power,御伽の国の鬼が島 ～ Missing Power,东方萃梦想,39,1,40,<a href='./?m=info&type=music&id=149' target='_blank'>点击查看详情</a>,2.56%,0.65%,0.02%,34,5,87.18%,12.82%,0.52%,0.33%,
150,夏明,夏明き,东方萃梦想,9,1,10,<a href='./?m=info&type=music&id=150' target='_blank'>点击查看详情</a>,11.11%,0.15%,0.02%,8,1,88.89%,11.11%,0.12%,0.07%,
151,东方萃梦想,東方萃夢想,东方萃梦想,370,52,422,<a href='./?m=info&type=music&id=151' target='_blank'>点击查看详情</a>,14.05%,6.17%,0.93%,312,58,84.32%,15.68%,4.76%,3.87%,
152,魔所,魔所,东方萃梦想,0,0,0,<a href='./?m=info&type=music&id=152' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
153,月轮,月輪,东方萃梦想,0,0,0,<a href='./?m=info&type=music&id=153' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
154,遍参,遍参,东方萃梦想,6,0,6,<a href='./?m=info&type=music&id=154' target='_blank'>点击查看详情</a>,0%,0.1%,0%,5,1,83.33%,16.67%,0.08%,0.07%,
155,内心,裏心,东方萃梦想,0,0,0,<a href='./?m=info&type=music&id=155' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
156,间奏曲,Intermezzo,东方萃梦想,0,0,0,<a href='./?m=info&type=music&id=156' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
157,东风,あゆのかぜ,东方萃梦想,1,0,1,<a href='./?m=info&type=music&id=157' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
158,森闲,森閑,东方萃梦想,2,0,2,<a href='./?m=info&type=music&id=158' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
159,仰空,仰空,东方萃梦想,26,2,28,<a href='./?m=info&type=music&id=159' target='_blank'>点击查看详情</a>,7.69%,0.43%,0.04%,22,4,84.62%,15.38%,0.34%,0.27%,
160,幽境,幽境,东方萃梦想,0,0,0,<a href='./?m=info&type=music&id=160' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
161,稀客,珍客,东方萃梦想,5,1,6,<a href='./?m=info&type=music&id=161' target='_blank'>点击查看详情</a>,20%,0.08%,0.02%,5,0,100%,0%,0.08%,0%,
162,红夜,紅夜,东方萃梦想,0,0,0,<a href='./?m=info&type=music&id=162' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
163,战迅,戦迅,东方萃梦想,4,0,4,<a href='./?m=info&type=music&id=163' target='_blank'>点击查看详情</a>,0%,0.07%,0%,4,0,100%,0%,0.06%,0%,
164,祸机,禍機,东方萃梦想,2,0,2,<a href='./?m=info&type=music&id=164' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.02%,0.07%,
165,碎月,砕月,东方萃梦想,1170,195,1365,<a href='./?m=info&type=music&id=165' target='_blank'>点击查看详情</a>,16.67%,19.5%,3.47%,1005,165,85.9%,14.1%,15.35%,11.01%,
166,永夜抄　～ Eastern Night.,永夜抄　～ Eastern Night.,东方永夜抄,68,5,73,<a href='./?m=info&type=music&id=166' target='_blank'>点击查看详情</a>,7.35%,1.13%,0.09%,54,14,79.41%,20.59%,0.82%,0.93%,
167,幻视之夜　～ Ghostly Eyes,幻視の夜　～ Ghostly Eyes,东方永夜抄,95,6,101,<a href='./?m=info&type=music&id=167' target='_blank'>点击查看详情</a>,6.32%,1.58%,0.11%,76,19,80%,20%,1.16%,1.27%,
168,蠢蠢的秋月　～ Mooned Insect,蠢々秋月　～ Mooned Insect,东方永夜抄,56,4,60,<a href='./?m=info&type=music&id=168' target='_blank'>点击查看详情</a>,7.14%,0.93%,0.07%,40,16,71.43%,28.57%,0.61%,1.07%,
169,夜雀的歌声　～ Night Bird,夜雀の歌声　～ Night Bird,东方永夜抄,75,4,79,<a href='./?m=info&type=music&id=169' target='_blank'>点击查看详情</a>,5.33%,1.25%,0.07%,55,20,73.33%,26.67%,0.84%,1.34%,
170,已经只能听见歌声了,もう歌しか聞こえない,东方永夜抄,84,13,97,<a href='./?m=info&type=music&id=170' target='_blank'>点击查看详情</a>,15.48%,1.4%,0.23%,69,15,82.14%,17.86%,1.05%,1%,
171,令人怀念的东方之血　～ Old World,懐かしき東方の血　～ Old World,东方永夜抄,307,30,337,<a href='./?m=info&type=music&id=171' target='_blank'>点击查看详情</a>,9.77%,5.12%,0.53%,242,64,78.83%,20.85%,3.7%,4.27%,
172,Plain Asia,プレインエイジア,东方永夜抄,78,2,80,<a href='./?m=info&type=music&id=172' target='_blank'>点击查看详情</a>,2.56%,1.3%,0.04%,53,25,67.95%,32.05%,0.81%,1.67%,
173,永夜的报应　～ Imperishable Night（Pipes and Fiddle）,永夜の報い　～ Imperishable Night,东方永夜抄,53,3,56,<a href='./?m=info&type=music&id=173' target='_blank'>点击查看详情</a>,5.66%,0.88%,0.05%,45,8,84.91%,15.09%,0.69%,0.53%,
174,灰姑娘的笼子　～ Kagome-Kagome,シンデレラケージ　～ Kagome-Kagome,东方永夜抄,156,12,168,<a href='./?m=info&type=music&id=174' target='_blank'>点击查看详情</a>,7.69%,2.6%,0.21%,110,46,70.51%,29.49%,1.68%,3.07%,
175,狂气之瞳　～ Invisible Full Moon,狂気の瞳　～ Invisible Full Moon,东方永夜抄,258,25,283,<a href='./?m=info&type=music&id=175' target='_blank'>点击查看详情</a>,9.69%,4.3%,0.44%,222,36,86.05%,13.95%,3.39%,2.4%,
176,Voyage1969,ヴォヤージュ1969,东方永夜抄,197,18,215,<a href='./?m=info&type=music&id=176' target='_blank'>点击查看详情</a>,9.14%,3.28%,0.32%,150,47,76.14%,23.86%,2.29%,3.14%,
177,千年幻想乡　～ History of the Moon,千年幻想郷　～ History of the Moon,东方永夜抄,738,62,800,<a href='./?m=info&type=music&id=177' target='_blank'>点击查看详情</a>,8.4%,12.3%,1.1%,633,105,85.77%,14.23%,9.67%,7.01%,
178,竹取飞翔　～ Lunatic Princess,竹取飛翔　～ Lunatic Princess,东方永夜抄,1158,136,1294,<a href='./?m=info&type=music&id=178' target='_blank'>点击查看详情</a>,11.74%,19.3%,2.42%,950,207,82.04%,17.88%,14.51%,13.82%,
179,Voyage1970,ヴォヤージュ1970,东方永夜抄,78,5,83,<a href='./?m=info&type=music&id=179' target='_blank'>点击查看详情</a>,6.41%,1.3%,0.09%,63,15,80.77%,19.23%,0.96%,1%,
180,Extend Ash　～ 蓬莱人,エクステンドアッシュ　～ 蓬莱人,东方永夜抄,115,8,123,<a href='./?m=info&type=music&id=180' target='_blank'>点击查看详情</a>,6.96%,1.92%,0.14%,88,27,76.52%,23.48%,1.34%,1.8%,
181,飘上月球，不死之烟,月まで届け、不死の煙,东方永夜抄,928,131,1059,<a href='./?m=info&type=music&id=181' target='_blank'>点击查看详情</a>,14.12%,15.47%,2.33%,747,181,80.5%,19.5%,11.41%,12.08%,
182,月见草,月見草,东方永夜抄,25,0,25,<a href='./?m=info&type=music&id=182' target='_blank'>点击查看详情</a>,0%,0.42%,0%,13,12,52%,48%,0.2%,0.8%,
183,Eternal Dream　～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,东方永夜抄,45,2,47,<a href='./?m=info&type=music&id=183' target='_blank'>点击查看详情</a>,4.44%,0.75%,0.04%,35,10,77.78%,22.22%,0.53%,0.67%,
184,东方妖怪小町,東方妖怪小町,东方永夜抄,42,1,43,<a href='./?m=info&type=music&id=184' target='_blank'>点击查看详情</a>,2.38%,0.7%,0.02%,31,11,73.81%,26.19%,0.47%,0.73%,
185,花映塚　～ Higan Retour,花映塚　～ Higan Retour,东方花映塚,30,1,31,<a href='./?m=info&type=music&id=185' target='_blank'>点击查看详情</a>,3.33%,0.5%,0.02%,18,12,60%,40%,0.27%,0.8%,
186,春色小径　～ Colorful Path,春色小径　～ Colorful Path,东方花映塚,181,12,193,<a href='./?m=info&type=music&id=186' target='_blank'>点击查看详情</a>,6.63%,3.02%,0.21%,138,43,76.24%,23.76%,2.11%,2.87%,
187,Oriental Dark Flight,オリエンタルダークフライト,东方花映塚,11,1,12,<a href='./?m=info&type=music&id=187' target='_blank'>点击查看详情</a>,9.09%,0.18%,0.02%,5,6,45.45%,54.55%,0.08%,0.4%,
188,Flowering Night,フラワリングナイト,东方花映塚,237,41,278,<a href='./?m=info&type=music&id=188' target='_blank'>点击查看详情</a>,17.3%,3.95%,0.73%,190,47,80.17%,19.83%,2.9%,3.14%,
189,宇佐大人的白旗,お宇佐さまの素い幡,东方花映塚,57,4,61,<a href='./?m=info&type=music&id=189' target='_blank'>点击查看详情</a>,7.02%,0.95%,0.07%,41,16,71.93%,28.07%,0.63%,1.07%,
190,剧毒身体　～ Forsaken Doll,ポイズンボディ　～ Forsaken Doll,东方花映塚,17,1,18,<a href='./?m=info&type=music&id=190' target='_blank'>点击查看详情</a>,5.88%,0.28%,0.02%,12,5,70.59%,29.41%,0.18%,0.33%,
191,今昔幻想乡　～ Flower Land,今昔幻想郷　～ Flower Land,东方花映塚,96,10,106,<a href='./?m=info&type=music&id=191' target='_blank'>点击查看详情</a>,10.42%,1.6%,0.18%,77,19,80.21%,19.79%,1.18%,1.27%,
192,彼岸归航　～ Riverside View,彼岸帰航　～ Riverside View,东方花映塚,282,23,305,<a href='./?m=info&type=music&id=192' target='_blank'>点击查看详情</a>,8.16%,4.7%,0.41%,218,64,77.3%,22.7%,3.33%,4.27%,
193,第六十年的东方审判　～ Fate of Sixty Years,六十年目の東方裁判　～ Fate of Sixty Years,东方花映塚,557,50,607,<a href='./?m=info&type=music&id=193' target='_blank'>点击查看详情</a>,8.98%,9.28%,0.89%,453,104,81.33%,18.67%,6.92%,6.94%,
194,映花之塚,花の映る塚,东方花映塚,17,2,19,<a href='./?m=info&type=music&id=194' target='_blank'>点击查看详情</a>,11.76%,0.28%,0.04%,8,9,47.06%,52.94%,0.12%,0.6%,
195,此岸之塚,此岸の塚,东方花映塚,7,0,7,<a href='./?m=info&type=music&id=195' target='_blank'>点击查看详情</a>,0%,0.12%,0%,5,2,71.43%,28.57%,0.08%,0.13%,
196,花如幻想一般,花は幻想のままに,东方花映塚,85,15,100,<a href='./?m=info&type=music&id=196' target='_blank'>点击查看详情</a>,17.65%,1.42%,0.27%,59,26,69.41%,30.59%,0.9%,1.74%,
197,魂之花 ～ Another Dream...,魂の花　～ Another Dream...,东方花映塚,9,0,9,<a href='./?m=info&type=music&id=197' target='_blank'>点击查看详情</a>,0%,0.15%,0%,8,1,88.89%,11.11%,0.12%,0.07%,
198,天狗的笔记 ～ Mysterious Note,天狗の手帖　～ Mysterious Note,东方文花帖,36,3,39,<a href='./?m=info&type=music&id=198' target='_blank'>点击查看详情</a>,8.33%,0.6%,0.05%,24,12,66.67%,33.33%,0.37%,0.8%,
199,风的循环 ～ Wind Tour,風の循環　～ Wind Tour,东方文花帖,13,1,14,<a href='./?m=info&type=music&id=199' target='_blank'>点击查看详情</a>,7.69%,0.22%,0.02%,11,2,84.62%,15.38%,0.17%,0.13%,
200,天狗正凝视着 ～ Black Eyes,天狗が見ている　～ Black Eyes,东方文花帖,9,0,9,<a href='./?m=info&type=music&id=200' target='_blank'>点击查看详情</a>,0%,0.15%,0%,7,2,77.78%,22.22%,0.11%,0.13%,
201,东之国的不眠夜,東の国の眠らない夜,东方文花帖,103,4,107,<a href='./?m=info&type=music&id=201' target='_blank'>点击查看详情</a>,3.88%,1.72%,0.07%,77,26,74.76%,25.24%,1.18%,1.74%,
202,回忆京都,レトロスペクティブ京都,东方文花帖,41,3,44,<a href='./?m=info&type=music&id=202' target='_blank'>点击查看详情</a>,7.32%,0.68%,0.05%,28,13,68.29%,31.71%,0.43%,0.87%,
203,被封印的众神,封印されし神々,东方风神录,16,0,16,<a href='./?m=info&type=music&id=203' target='_blank'>点击查看详情</a>,0%,0.27%,0%,14,2,87.5%,12.5%,0.21%,0.13%,
204,眷爱众生之神　～ Romantic Fall,人恋し神様　～ Romantic Fall,东方风神录,30,1,31,<a href='./?m=info&type=music&id=204' target='_blank'>点击查看详情</a>,3.33%,0.5%,0.02%,24,6,80%,20%,0.37%,0.4%,
205,会受稻田姬的斥责啦,稲田姫様に叱られるから,东方风神录,204,13,217,<a href='./?m=info&type=music&id=205' target='_blank'>点击查看详情</a>,6.37%,3.4%,0.23%,169,35,82.84%,17.16%,2.58%,2.34%,
206,厄神降临之路　～ Dark Road,厄神様の通り道　～ Dark Road,东方风神录,160,15,175,<a href='./?m=info&type=music&id=206' target='_blank'>点击查看详情</a>,9.38%,2.67%,0.27%,137,23,85.63%,14.38%,2.09%,1.54%,
207,命运的阴暗面,運命のダークサイド,东方风神录,146,15,161,<a href='./?m=info&type=music&id=207' target='_blank'>点击查看详情</a>,10.27%,2.43%,0.27%,124,22,84.93%,15.07%,1.89%,1.47%,
208,众神眷恋的幻想乡,神々が恋した幻想郷,东方风神录,1424,237,1661,<a href='./?m=info&type=music&id=208' target='_blank'>点击查看详情</a>,16.64%,23.74%,4.22%,1240,183,87.08%,12.85%,18.94%,12.22%,
209,芥川龙之介的河童 ～ Candid Friend,芥川龍之介の河童　～ Candid Friend,东方风神录,225,19,244,<a href='./?m=info&type=music&id=209' target='_blank'>点击查看详情</a>,8.44%,3.75%,0.34%,162,63,72%,28%,2.47%,4.21%,
210,Fall of Fall ～ 秋意渐浓之瀑,フォールオブフォール　～ 秋めく滝,东方风神录,320,42,362,<a href='./?m=info&type=music&id=210' target='_blank'>点击查看详情</a>,13.13%,5.33%,0.75%,262,58,81.88%,18.13%,4%,3.87%,
211,妖怪之山 ～ Mysterious Mountain,妖怪の山　～ Mysterious Mountain,东方风神录,411,59,470,<a href='./?m=info&type=music&id=211' target='_blank'>点击查看详情</a>,14.36%,6.85%,1.05%,335,75,81.51%,18.25%,5.12%,5.01%,
212,少女曾见的日本原风景,少女が見た日本の原風景,东方风神录,324,24,348,<a href='./?m=info&type=music&id=212' target='_blank'>点击查看详情</a>,7.41%,5.4%,0.43%,248,76,76.54%,23.46%,3.79%,5.07%,
213,信仰是为了虚幻之人,信仰は儚き人間の為に,东方风神录,589,77,666,<a href='./?m=info&type=music&id=213' target='_blank'>点击查看详情</a>,13.07%,9.82%,1.37%,501,88,85.06%,14.94%,7.65%,5.87%,
214,御柱的墓场 ～ Grave of Being,御柱の墓場　～ Grave of Being,东方风神录,33,0,33,<a href='./?m=info&type=music&id=214' target='_blank'>点击查看详情</a>,0%,0.55%,0%,25,8,75.76%,24.24%,0.38%,0.53%,
215,神圣庄严的古战场 ～ Suwa Foughten Field,神さびた古戦場　～ Suwa Foughten Field,东方风神录,330,17,347,<a href='./?m=info&type=music&id=215' target='_blank'>点击查看详情</a>,5.15%,5.5%,0.3%,268,62,81.21%,18.79%,4.09%,4.14%,
216,明日之盛，昨日之俗,明日ハレの日、ケの昨日,东方风神录,348,34,382,<a href='./?m=info&type=music&id=216' target='_blank'>点击查看详情</a>,9.77%,5.8%,0.61%,259,89,74.43%,25.57%,3.96%,5.94%,
217,Native Faith,ネイティブフェイス,东方风神录,242,25,267,<a href='./?m=info&type=music&id=217' target='_blank'>点击查看详情</a>,10.33%,4.03%,0.44%,193,48,79.75%,19.83%,2.95%,3.2%,
218,山脚的神社,麓の神社,东方风神录,21,4,25,<a href='./?m=info&type=music&id=218' target='_blank'>点击查看详情</a>,19.05%,0.35%,0.07%,11,10,52.38%,47.62%,0.17%,0.67%,
219,神明降下恩惠之雨 ～ Sylphid Dream,神は恵みの雨を降らす　～ Sylphid Dream,东方风神录,24,4,28,<a href='./?m=info&type=music&id=219' target='_blank'>点击查看详情</a>,16.67%,0.4%,0.07%,18,6,75%,25%,0.27%,0.4%,
220,Player's Score,プレイヤーズスコア,东方风神录,14,2,16,<a href='./?m=info&type=music&id=220' target='_blank'>点击查看详情</a>,14.29%,0.23%,0.04%,13,1,92.86%,7.14%,0.2%,0.07%,
221,绯想天,緋想天,东方绯想天,315,32,347,<a href='./?m=info&type=music&id=221' target='_blank'>点击查看详情</a>,10.16%,5.25%,0.57%,270,45,85.71%,14.29%,4.12%,3%,
222,日常坐卧,日常坐臥,东方绯想天,2,0,2,<a href='./?m=info&type=music&id=222' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
223,地之色乃黄色,地の色は黄色,东方绯想天,36,1,37,<a href='./?m=info&type=music&id=223' target='_blank'>点击查看详情</a>,2.78%,0.6%,0.02%,33,3,91.67%,8.33%,0.5%,0.2%,
224,甲论乙驳,甲論乙駁,东方绯想天,25,1,26,<a href='./?m=info&type=music&id=224' target='_blank'>点击查看详情</a>,4%,0.42%,0.02%,23,2,92%,8%,0.35%,0.13%,
225,风光明媚,風光明媚,东方绯想天,0,0,0,<a href='./?m=info&type=music&id=225' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
226,散发着香气的树叶花,香る樹葉花,东方绯想天,25,1,26,<a href='./?m=info&type=music&id=226' target='_blank'>点击查看详情</a>,4%,0.42%,0.02%,17,8,68%,32%,0.26%,0.53%,
227,飞舞的水飞沫,踊る水飛沫,东方绯想天,19,0,19,<a href='./?m=info&type=music&id=227' target='_blank'>点击查看详情</a>,0%,0.32%,0%,17,2,89.47%,10.53%,0.26%,0.13%,
228,以鱼驱蝇,以魚駆蠅,东方绯想天,4,0,4,<a href='./?m=info&type=music&id=228' target='_blank'>点击查看详情</a>,0%,0.07%,0%,4,0,100%,0%,0.06%,0%,
229,放纵不羁,放縦不羈,东方绯想天,1,0,1,<a href='./?m=info&type=music&id=229' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,1,0%,100%,0%,0.07%,
230,嘲讽的游戏,嘲りの遊戯,东方绯想天,3,0,3,<a href='./?m=info&type=music&id=230' target='_blank'>点击查看详情</a>,0%,0.05%,0%,3,0,100%,0%,0.05%,0%,
231,冷吟闲醉,冷吟閑酔,东方绯想天,6,1,7,<a href='./?m=info&type=music&id=231' target='_blank'>点击查看详情</a>,16.67%,0.1%,0.02%,6,0,100%,0%,0.09%,0%,
232,云外苍天,雲外蒼天,东方绯想天,9,0,9,<a href='./?m=info&type=music&id=232' target='_blank'>点击查看详情</a>,0%,0.15%,0%,9,0,100%,0%,0.14%,0%,
233,黑海中的绯红 ～ Legendary Fish,黒い海に紅く ～ Legendary Fish,东方绯想天,38,5,43,<a href='./?m=info&type=music&id=233' target='_blank'>点击查看详情</a>,13.16%,0.63%,0.09%,34,4,89.47%,10.53%,0.52%,0.27%,
234,天衣无缝,天衣無縫,东方绯想天,51,2,53,<a href='./?m=info&type=music&id=234' target='_blank'>点击查看详情</a>,3.92%,0.85%,0.04%,48,3,94.12%,5.88%,0.73%,0.2%,
235,有顶天变 ～ Wonderful Heaven,有頂天変 ～ Wonderful Heaven,东方绯想天,264,26,290,<a href='./?m=info&type=music&id=235' target='_blank'>点击查看详情</a>,9.85%,4.4%,0.46%,234,30,88.64%,11.36%,3.57%,2%,
236,幼小的有顶天,幼心地の有頂天,东方绯想天,81,4,85,<a href='./?m=info&type=music&id=236' target='_blank'>点击查看详情</a>,4.94%,1.35%,0.07%,67,14,82.72%,17.28%,1.02%,0.93%,
237,暮色苍然,暮色蒼然,东方绯想天,131,11,142,<a href='./?m=info&type=music&id=237' target='_blank'>点击查看详情</a>,8.4%,2.18%,0.2%,103,28,78.63%,21.37%,1.57%,1.87%,
238,东方绯想天,東方緋想天,东方绯想天,495,80,575,<a href='./?m=info&type=music&id=238' target='_blank'>点击查看详情</a>,16.16%,8.25%,1.42%,432,63,87.27%,12.73%,6.6%,4.21%,
239,地灵们的起床,地霊達の起床,东方地灵殿,10,0,10,<a href='./?m=info&type=music&id=239' target='_blank'>点击查看详情</a>,0%,0.17%,0%,8,2,80%,20%,0.12%,0.13%,
240,昏暗的风穴,暗闇の風穴,东方地灵殿,17,0,17,<a href='./?m=info&type=music&id=240' target='_blank'>点击查看详情</a>,0%,0.28%,0%,15,2,88.24%,11.76%,0.23%,0.13%,
241,被封印的妖怪　～ Lost Place,封じられた妖怪 ～ Lost Place,东方地灵殿,3,0,3,<a href='./?m=info&type=music&id=241' target='_blank'>点击查看详情</a>,0%,0.05%,0%,1,2,33.33%,66.67%,0.02%,0.13%,
242,阻绝人迹之桥,渡る者の途絶えた橋,东方地灵殿,31,3,34,<a href='./?m=info&type=music&id=242' target='_blank'>点击查看详情</a>,9.68%,0.52%,0.05%,21,10,67.74%,32.26%,0.32%,0.67%,
243,绿眼的嫉妒,緑眼のジェラシー,东方地灵殿,250,33,283,<a href='./?m=info&type=music&id=243' target='_blank'>点击查看详情</a>,13.2%,4.17%,0.59%,180,70,72%,28%,2.75%,4.67%,
244,漫游旧地狱街道,旧地獄街道を行く,东方地灵殿,297,11,308,<a href='./?m=info&type=music&id=244' target='_blank'>点击查看详情</a>,3.7%,4.95%,0.2%,234,63,78.79%,21.21%,3.57%,4.21%,
245,大江山的花之酒宴,華のさかづき大江山,东方地灵殿,96,5,101,<a href='./?m=info&type=music&id=245' target='_blank'>点击查看详情</a>,5.21%,1.6%,0.09%,78,18,81.25%,18.75%,1.19%,1.2%,
246,Heartfelt Fancy,ハートフェルトファンシー,东方地灵殿,42,2,44,<a href='./?m=info&type=music&id=246' target='_blank'>点击查看详情</a>,4.76%,0.7%,0.04%,30,12,71.43%,28.57%,0.46%,0.8%,
247,少女觉 ～ 3rd eye,少女さとり ～ 3rd eye,东方地灵殿,875,126,1001,<a href='./?m=info&type=music&id=247' target='_blank'>点击查看详情</a>,14.4%,14.59%,2.24%,722,152,82.51%,17.37%,11.03%,10.15%,
248,废狱摇篮曲,廃獄ララバイ,东方地灵殿,445,50,495,<a href='./?m=info&type=music&id=248' target='_blank'>点击查看详情</a>,11.24%,7.42%,0.89%,348,97,78.2%,21.8%,5.31%,6.48%,
249,尸体旅行　～ Be of good cheer!,死体旅行～Be of good cheer!,东方地灵殿,71,7,78,<a href='./?m=info&type=music&id=249' target='_blank'>点击查看详情</a>,9.86%,1.18%,0.12%,57,14,80.28%,19.72%,0.87%,0.93%,
250,业火地幔,業火マントル,东方地灵殿,30,1,31,<a href='./?m=info&type=music&id=250' target='_blank'>点击查看详情</a>,3.33%,0.5%,0.02%,23,7,76.67%,23.33%,0.35%,0.47%,
251,灵知的太阳信仰 ～ Nuclear Fusion,霊知の太陽信仰　～ Nuclear Fusion,东方地灵殿,203,19,222,<a href='./?m=info&type=music&id=251' target='_blank'>点击查看详情</a>,9.36%,3.38%,0.34%,173,30,85.22%,14.78%,2.64%,2%,
