region,round,scope,source_url,source_sha256,source_file,source_table_index,source_row_index,question_id,question,question_path_json,table_variant,rank,points,item,option,count,count_unit,percentage,official_percentage,additional_official_percentages_json,percentage_basis,denominator,denominator_unit,denominator_basis,denominator_candidate_min,denominator_candidate_max,raw_cells_json
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,5,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～妖々夢,個人サイト,38,,9,9,,official,444,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～妖々夢"",""127"",""36"",""38"",""16"",""20"",""56"",""53"",""2"",""8"",""14"",""20"",""30"",""20"",""4""],""percentages"":[""29%"",""8%"",""9%"",""4%"",""5%"",""13%"",""12%"",""0%"",""2%"",""3%"",""5%"",""7%"",""5%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,5,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～妖々夢,イラストSNS,16,,4,4,,official,444,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～妖々夢"",""127"",""36"",""38"",""16"",""20"",""56"",""53"",""2"",""8"",""14"",""20"",""30"",""20"",""4""],""percentages"":[""29%"",""8%"",""9%"",""4%"",""5%"",""13%"",""12%"",""0%"",""2%"",""3%"",""5%"",""7%"",""5%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,5,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～妖々夢,匿名掲示板,20,,5,5,,official,444,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～妖々夢"",""127"",""36"",""38"",""16"",""20"",""56"",""53"",""2"",""8"",""14"",""20"",""30"",""20"",""4""],""percentages"":[""29%"",""8%"",""9%"",""4%"",""5%"",""13%"",""12%"",""0%"",""2%"",""3%"",""5%"",""7%"",""5%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,5,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～妖々夢,ニコ動,56,,13,13,,official,444,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～妖々夢"",""127"",""36"",""38"",""16"",""20"",""56"",""53"",""2"",""8"",""14"",""20"",""30"",""20"",""4""],""percentages"":[""29%"",""8%"",""9%"",""4%"",""5%"",""13%"",""12%"",""0%"",""2%"",""3%"",""5%"",""7%"",""5%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,5,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～妖々夢,他動画サイト,53,,12,12,,official,444,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～妖々夢"",""127"",""36"",""38"",""16"",""20"",""56"",""53"",""2"",""8"",""14"",""20"",""30"",""20"",""4""],""percentages"":[""29%"",""8%"",""9%"",""4%"",""5%"",""13%"",""12%"",""0%"",""2%"",""3%"",""5%"",""7%"",""5%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,5,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～妖々夢,Twitter,2,,0,0,,official,444,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～妖々夢"",""127"",""36"",""38"",""16"",""20"",""56"",""53"",""2"",""8"",""14"",""20"",""30"",""20"",""4""],""percentages"":[""29%"",""8%"",""9%"",""4%"",""5%"",""13%"",""12%"",""0%"",""2%"",""3%"",""5%"",""7%"",""5%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,5,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～妖々夢,雑誌・TV,8,,2,2,,official,444,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～妖々夢"",""127"",""36"",""38"",""16"",""20"",""56"",""53"",""2"",""8"",""14"",""20"",""30"",""20"",""4""],""percentages"":[""29%"",""8%"",""9%"",""4%"",""5%"",""13%"",""12%"",""0%"",""2%"",""3%"",""5%"",""7%"",""5%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,5,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～妖々夢,同人誌即売会,14,,3,3,,official,444,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～妖々夢"",""127"",""36"",""38"",""16"",""20"",""56"",""53"",""2"",""8"",""14"",""20"",""30"",""20"",""4""],""percentages"":[""29%"",""8%"",""9%"",""4%"",""5%"",""13%"",""12%"",""0%"",""2%"",""3%"",""5%"",""7%"",""5%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,5,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～妖々夢,同人ショップ,20,,5,5,,official,444,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～妖々夢"",""127"",""36"",""38"",""16"",""20"",""56"",""53"",""2"",""8"",""14"",""20"",""30"",""20"",""4""],""percentages"":[""29%"",""8%"",""9%"",""4%"",""5%"",""13%"",""12%"",""0%"",""2%"",""3%"",""5%"",""7%"",""5%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,5,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～妖々夢,音楽ゲーム,30,,7,7,,official,444,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～妖々夢"",""127"",""36"",""38"",""16"",""20"",""56"",""53"",""2"",""8"",""14"",""20"",""30"",""20"",""4""],""percentages"":[""29%"",""8%"",""9%"",""4%"",""5%"",""13%"",""12%"",""0%"",""2%"",""3%"",""5%"",""7%"",""5%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,5,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～妖々夢,その他ゲーム,20,,5,5,,official,444,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～妖々夢"",""127"",""36"",""38"",""16"",""20"",""56"",""53"",""2"",""8"",""14"",""20"",""30"",""20"",""4""],""percentages"":[""29%"",""8%"",""9%"",""4%"",""5%"",""13%"",""12%"",""0%"",""2%"",""3%"",""5%"",""7%"",""5%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,5,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～妖々夢,スマホアプリ,4,,1,1,,official,444,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～妖々夢"",""127"",""36"",""38"",""16"",""20"",""56"",""53"",""2"",""8"",""14"",""20"",""30"",""20"",""4""],""percentages"":[""29%"",""8%"",""9%"",""4%"",""5%"",""13%"",""12%"",""0%"",""2%"",""3%"",""5%"",""7%"",""5%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,7,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～永夜抄,オフライン,102,,43,43,,official,240,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～永夜抄"",""102"",""20"",""24"",""5"",""10"",""18"",""14"",""0"",""4"",""8"",""11"",""6"",""17"",""1""],""percentages"":[""43%"",""8%"",""10%"",""2%"",""4%"",""8%"",""6%"",""0%"",""2%"",""3%"",""5%"",""3%"",""7%"",""0%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,7,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～永夜抄,オンライン,20,,8,8,,official,240,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～永夜抄"",""102"",""20"",""24"",""5"",""10"",""18"",""14"",""0"",""4"",""8"",""11"",""6"",""17"",""1""],""percentages"":[""43%"",""8%"",""10%"",""2%"",""4%"",""8%"",""6%"",""0%"",""2%"",""3%"",""5%"",""3%"",""7%"",""0%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,7,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～永夜抄,個人サイト,24,,10,10,,official,240,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～永夜抄"",""102"",""20"",""24"",""5"",""10"",""18"",""14"",""0"",""4"",""8"",""11"",""6"",""17"",""1""],""percentages"":[""43%"",""8%"",""10%"",""2%"",""4%"",""8%"",""6%"",""0%"",""2%"",""3%"",""5%"",""3%"",""7%"",""0%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,7,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～永夜抄,イラストSNS,5,,2,2,,official,240,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～永夜抄"",""102"",""20"",""24"",""5"",""10"",""18"",""14"",""0"",""4"",""8"",""11"",""6"",""17"",""1""],""percentages"":[""43%"",""8%"",""10%"",""2%"",""4%"",""8%"",""6%"",""0%"",""2%"",""3%"",""5%"",""3%"",""7%"",""0%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,7,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～永夜抄,匿名掲示板,10,,4,4,,official,240,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～永夜抄"",""102"",""20"",""24"",""5"",""10"",""18"",""14"",""0"",""4"",""8"",""11"",""6"",""17"",""1""],""percentages"":[""43%"",""8%"",""10%"",""2%"",""4%"",""8%"",""6%"",""0%"",""2%"",""3%"",""5%"",""3%"",""7%"",""0%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,7,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～永夜抄,ニコ動,18,,8,8,,official,240,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～永夜抄"",""102"",""20"",""24"",""5"",""10"",""18"",""14"",""0"",""4"",""8"",""11"",""6"",""17"",""1""],""percentages"":[""43%"",""8%"",""10%"",""2%"",""4%"",""8%"",""6%"",""0%"",""2%"",""3%"",""5%"",""3%"",""7%"",""0%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,7,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～永夜抄,他動画サイト,14,,6,6,,official,240,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～永夜抄"",""102"",""20"",""24"",""5"",""10"",""18"",""14"",""0"",""4"",""8"",""11"",""6"",""17"",""1""],""percentages"":[""43%"",""8%"",""10%"",""2%"",""4%"",""8%"",""6%"",""0%"",""2%"",""3%"",""5%"",""3%"",""7%"",""0%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,7,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～永夜抄,Twitter,0,,0,0,,official,240,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～永夜抄"",""102"",""20"",""24"",""5"",""10"",""18"",""14"",""0"",""4"",""8"",""11"",""6"",""17"",""1""],""percentages"":[""43%"",""8%"",""10%"",""2%"",""4%"",""8%"",""6%"",""0%"",""2%"",""3%"",""5%"",""3%"",""7%"",""0%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,7,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～永夜抄,雑誌・TV,4,,2,2,,official,240,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～永夜抄"",""102"",""20"",""24"",""5"",""10"",""18"",""14"",""0"",""4"",""8"",""11"",""6"",""17"",""1""],""percentages"":[""43%"",""8%"",""10%"",""2%"",""4%"",""8%"",""6%"",""0%"",""2%"",""3%"",""5%"",""3%"",""7%"",""0%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,7,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～永夜抄,同人誌即売会,8,,3,3,,official,240,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～永夜抄"",""102"",""20"",""24"",""5"",""10"",""18"",""14"",""0"",""4"",""8"",""11"",""6"",""17"",""1""],""percentages"":[""43%"",""8%"",""10%"",""2%"",""4%"",""8%"",""6%"",""0%"",""2%"",""3%"",""5%"",""3%"",""7%"",""0%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,7,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～永夜抄,同人ショップ,11,,5,5,,official,240,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～永夜抄"",""102"",""20"",""24"",""5"",""10"",""18"",""14"",""0"",""4"",""8"",""11"",""6"",""17"",""1""],""percentages"":[""43%"",""8%"",""10%"",""2%"",""4%"",""8%"",""6%"",""0%"",""2%"",""3%"",""5%"",""3%"",""7%"",""0%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,7,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～永夜抄,音楽ゲーム,6,,3,3,,official,240,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～永夜抄"",""102"",""20"",""24"",""5"",""10"",""18"",""14"",""0"",""4"",""8"",""11"",""6"",""17"",""1""],""percentages"":[""43%"",""8%"",""10%"",""2%"",""4%"",""8%"",""6%"",""0%"",""2%"",""3%"",""5%"",""3%"",""7%"",""0%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,7,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～永夜抄,その他ゲーム,17,,7,7,,official,240,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～永夜抄"",""102"",""20"",""24"",""5"",""10"",""18"",""14"",""0"",""4"",""8"",""11"",""6"",""17"",""1""],""percentages"":[""43%"",""8%"",""10%"",""2%"",""4%"",""8%"",""6%"",""0%"",""2%"",""3%"",""5%"",""3%"",""7%"",""0%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,7,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～永夜抄,スマホアプリ,1,,0,0,,official,240,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～永夜抄"",""102"",""20"",""24"",""5"",""10"",""18"",""14"",""0"",""4"",""8"",""11"",""6"",""17"",""1""],""percentages"":[""43%"",""8%"",""10%"",""2%"",""4%"",""8%"",""6%"",""0%"",""2%"",""3%"",""5%"",""3%"",""7%"",""0%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,9,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～萃夢想,オフライン,60,,32,32,,official,188,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～萃夢想"",""60"",""12"",""27"",""2"",""13"",""24"",""10"",""0"",""3"",""2"",""8"",""2"",""24"",""1""],""percentages"":[""32%"",""6%"",""14%"",""1%"",""7%"",""13%"",""5%"",""0%"",""2%"",""1%"",""4%"",""1%"",""13%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,9,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～萃夢想,オンライン,12,,6,6,,official,188,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～萃夢想"",""60"",""12"",""27"",""2"",""13"",""24"",""10"",""0"",""3"",""2"",""8"",""2"",""24"",""1""],""percentages"":[""32%"",""6%"",""14%"",""1%"",""7%"",""13%"",""5%"",""0%"",""2%"",""1%"",""4%"",""1%"",""13%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,9,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～萃夢想,個人サイト,27,,14,14,,official,188,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～萃夢想"",""60"",""12"",""27"",""2"",""13"",""24"",""10"",""0"",""3"",""2"",""8"",""2"",""24"",""1""],""percentages"":[""32%"",""6%"",""14%"",""1%"",""7%"",""13%"",""5%"",""0%"",""2%"",""1%"",""4%"",""1%"",""13%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,9,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～萃夢想,イラストSNS,2,,1,1,,official,188,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～萃夢想"",""60"",""12"",""27"",""2"",""13"",""24"",""10"",""0"",""3"",""2"",""8"",""2"",""24"",""1""],""percentages"":[""32%"",""6%"",""14%"",""1%"",""7%"",""13%"",""5%"",""0%"",""2%"",""1%"",""4%"",""1%"",""13%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,9,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～萃夢想,匿名掲示板,13,,7,7,,official,188,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～萃夢想"",""60"",""12"",""27"",""2"",""13"",""24"",""10"",""0"",""3"",""2"",""8"",""2"",""24"",""1""],""percentages"":[""32%"",""6%"",""14%"",""1%"",""7%"",""13%"",""5%"",""0%"",""2%"",""1%"",""4%"",""1%"",""13%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,9,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～萃夢想,ニコ動,24,,13,13,,official,188,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～萃夢想"",""60"",""12"",""27"",""2"",""13"",""24"",""10"",""0"",""3"",""2"",""8"",""2"",""24"",""1""],""percentages"":[""32%"",""6%"",""14%"",""1%"",""7%"",""13%"",""5%"",""0%"",""2%"",""1%"",""4%"",""1%"",""13%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,9,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～萃夢想,他動画サイト,10,,5,5,,official,188,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～萃夢想"",""60"",""12"",""27"",""2"",""13"",""24"",""10"",""0"",""3"",""2"",""8"",""2"",""24"",""1""],""percentages"":[""32%"",""6%"",""14%"",""1%"",""7%"",""13%"",""5%"",""0%"",""2%"",""1%"",""4%"",""1%"",""13%"",""1%""]}"
