id,vote,first,info,type,chara1,charaName1,chara2,charaName2,chara3,charaName3,male,female,hmratio,hfratio,hmaratio,hfaratio,vector1,vector2,vector0,vector3,ratio,vratio
505,1,0,<a href='./?m=info&type=cp&id=002004100' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,100,<a href='./?m=info&type=chara&id=100' target='_blank'>赫卡提亚·拉碧斯拉祖利</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
506,2,2,<a href='./?m=info&type=cp&id=001002102' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,102,<a href='./?m=info&type=chara&id=102' target='_blank'>魅魔</a>,0,0,0%,0%,,,0%,0%,0%,100%,100,0.03%
507,1,0,<a href='./?m=info&type=cp&id=031042048' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
508,6,2,<a href='./?m=info&type=cp&id=044081000' target='_blank'>点击查看详情</a>,1,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,81,<a href='./?m=info&type=chara&id=81' target='_blank'>今泉影狼</a>,0,-,5,1,83.33%,16.67%,0.07%,0.07%,16.67%,0%,83.33%,-,33.33,0.1%
509,1,0,<a href='./?m=info&type=cp&id=072074075' target='_blank'>点击查看详情</a>,1,72,<a href='./?m=info&type=chara&id=72' target='_blank'>霍青娥</a>,74,<a href='./?m=info&type=chara&id=74' target='_blank'>物部布都</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,,0.02%
510,1,0,<a href='./?m=info&type=cp&id=142144000' target='_blank'>点击查看详情</a>,1,142,<a href='./?m=info&type=chara&id=142' target='_blank'>绵月丰姬</a>,144,<a href='./?m=info&type=chara&id=144' target='_blank'>Reisen</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
511,1,1,<a href='./?m=info&type=cp&id=047058000' target='_blank'>点击查看详情</a>,1,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,58,<a href='./?m=info&type=chara&id=58' target='_blank'>娜兹玲</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,100,0.02%
512,1,0,<a href='./?m=info&type=cp&id=012191000' target='_blank'>点击查看详情</a>,1,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,191,<a href='./?m=info&type=chara&id=191' target='_blank'>STG作品中没有名称的角色</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,0%,-,,0.02%
513,1,0,<a href='./?m=info&type=cp&id=085087000' target='_blank'>点击查看详情</a>,1,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,0,-,0,0,0%,0%,,,0%,100%,0%,-,,0.02%
514,1,0,<a href='./?m=info&type=cp&id=009010021' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.02%
515,1,0,<a href='./?m=info&type=cp&id=006020038' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
516,4,1,<a href='./?m=info&type=cp&id=001002145' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,4,0,100%,0%,0.06%,0%,25%,0%,0%,75%,25,0.07%
517,4,0,<a href='./?m=info&type=cp&id=077210000' target='_blank'>点击查看详情</a>,1,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,0,-,3,0,75%,0%,0.04%,0%,0%,25%,75%,-,,0.07%
518,3,1,<a href='./?m=info&type=cp&id=070206000' target='_blank'>点击查看详情</a>,1,70,<a href='./?m=info&type=chara&id=70' target='_blank'>幽谷响子</a>,206,<a href='./?m=info&type=chara&id=206' target='_blank'>高丽野阿吽</a>,0,-,3,0,100%,0%,0.04%,0%,0%,33.33%,66.67%,-,33.33,0.05%
519,1,0,<a href='./?m=info&type=cp&id=047074000' target='_blank'>点击查看详情</a>,1,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,74,<a href='./?m=info&type=chara&id=74' target='_blank'>物部布都</a>,0,-,1,0,100%,0%,0.01%,0%,0%,100%,0%,-,,0.02%
520,1,0,<a href='./?m=info&type=cp&id=074113000' target='_blank'>点击查看详情</a>,1,74,<a href='./?m=info&type=chara&id=74' target='_blank'>物部布都</a>,113,<a href='./?m=info&type=chara&id=113' target='_blank'>爱莲</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
521,2,1,<a href='./?m=info&type=cp&id=001045145' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,2,0,100%,0%,0.03%,0%,0%,0%,50%,50%,50,0.03%
522,2,0,<a href='./?m=info&type=cp&id=002064000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,0,-,1,1,50%,50%,0.01%,0.07%,0%,50%,50%,-,,0.03%
523,1,1,<a href='./?m=info&type=cp&id=029032033' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,100,0.02%
524,4,0,<a href='./?m=info&type=cp&id=113115000' target='_blank'>点击查看详情</a>,1,113,<a href='./?m=info&type=chara&id=113' target='_blank'>爱莲</a>,115,<a href='./?m=info&type=chara&id=115' target='_blank'>卡娜·安娜贝拉尔</a>,0,-,1,3,25%,75%,0.01%,0.22%,0%,25%,75%,-,,0.07%
525,1,0,<a href='./?m=info&type=cp&id=206210000' target='_blank'>点击查看详情</a>,1,206,<a href='./?m=info&type=chara&id=206' target='_blank'>高丽野阿吽</a>,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
526,1,0,<a href='./?m=info&type=cp&id=075078210' target='_blank'>点击查看详情</a>,1,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,78,<a href='./?m=info&type=chara&id=78' target='_blank'>秦河胜</a>,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
527,1,0,<a href='./?m=info&type=cp&id=109111112' target='_blank'>点击查看详情</a>,1,109,<a href='./?m=info&type=chara&id=109' target='_blank'>里香</a>,111,<a href='./?m=info&type=chara&id=111' target='_blank'>Flower～战车</a>,112,<a href='./?m=info&type=chara&id=112' target='_blank'>邪眼西格玛</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
528,1,1,<a href='./?m=info&type=cp&id=001110145' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,110,<a href='./?m=info&type=chara&id=110' target='_blank'>明罗</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,100,0.02%
529,1,0,<a href='./?m=info&type=cp&id=057059077' target='_blank'>点击查看详情</a>,1,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,,0.02%
530,3,0,<a href='./?m=info&type=cp&id=059077000' target='_blank'>点击查看详情</a>,1,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,0,-,3,0,100%,0%,0.04%,0%,0%,0%,100%,-,,0.05%
531,3,1,<a href='./?m=info&type=cp&id=045057000' target='_blank'>点击查看详情</a>,1,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,-,2,1,66.67%,33.33%,0.03%,0.07%,0%,33.33%,66.67%,-,33.33,0.05%
532,4,1,<a href='./?m=info&type=cp&id=014030000' target='_blank'>点击查看详情</a>,1,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡天为（因幡帝）</a>,0,-,3,1,75%,25%,0.04%,0.07%,0%,50%,50%,-,25,0.07%
533,2,1,<a href='./?m=info&type=cp&id=064077000' target='_blank'>点击查看详情</a>,1,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,0,-,2,0,100%,0%,0.03%,0%,0%,50%,50%,-,50,0.03%
534,1,0,<a href='./?m=info&type=cp&id=176193000' target='_blank'>点击查看详情</a>,1,176,<a href='./?m=info&type=chara&id=176' target='_blank'>读书狐狸</a>,193,<a href='./?m=info&type=chara&id=193' target='_blank'>长相酷似周杰伦的参拜客</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
535,3,1,<a href='./?m=info&type=cp&id=001002010' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,2,1,66.67%,33.33%,0.03%,0.07%,33.33%,33.33%,0%,33.33%,33.33,0.05%
536,5,1,<a href='./?m=info&type=cp&id=001146000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,146,<a href='./?m=info&type=chara&id=146' target='_blank'>本居小铃</a>,0,-,4,1,80%,20%,0.06%,0.07%,20%,0%,80%,-,20,0.08%
537,1,0,<a href='./?m=info&type=cp&id=011056000' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,0%,-,,0.02%
538,1,1,<a href='./?m=info&type=cp&id=015031049' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,100,0.02%
539,2,1,<a href='./?m=info&type=cp&id=037125000' target='_blank'>点击查看详情</a>,1,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,125,<a href='./?m=info&type=chara&id=125' target='_blank'>艾丽</a>,0,-,2,0,100%,0%,0.03%,0%,100%,0%,0%,-,50,0.03%
540,2,0,<a href='./?m=info&type=cp&id=220225000' target='_blank'>点击查看详情</a>,1,220,<a href='./?m=info&type=chara&id=220' target='_blank'>戎璎花</a>,225,<a href='./?m=info&type=chara&id=225' target='_blank'>埴安神袿姬</a>,0,-,1,1,50%,50%,0.01%,0.07%,0%,0%,100%,-,,0.03%
541,3,1,<a href='./?m=info&type=cp&id=015036000' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,36,<a href='./?m=info&type=chara&id=36' target='_blank'>梅蒂欣·梅兰可莉</a>,0,-,3,0,100%,0%,0.04%,0%,100%,0%,0%,-,33.33,0.05%
542,1,1,<a href='./?m=info&type=cp&id=005010011' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,100,0.02%
543,1,0,<a href='./?m=info&type=cp&id=026052053' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,53,<a href='./?m=info&type=chara&id=53' target='_blank'>星熊勇仪</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
544,3,0,<a href='./?m=info&type=cp&id=006010000' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,0,-,3,0,100%,0%,0.04%,0%,33.33%,33.33%,33.33%,-,,0.05%
545,7,2,<a href='./?m=info&type=cp&id=015132133' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,132,<a href='./?m=info&type=chara&id=132' target='_blank'>梦子</a>,133,<a href='./?m=info&type=chara&id=133' target='_blank'>神绮</a>,7,0,100%,0%,0.1%,0%,14.29%,0%,42.86%,42.86%,28.57,0.11%
546,1,0,<a href='./?m=info&type=cp&id=059118000' target='_blank'>点击查看详情</a>,1,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,118,<a href='./?m=info&type=chara&id=118' target='_blank'>冈崎梦美</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,0%,-,,0.02%
547,1,0,<a href='./?m=info&type=cp&id=036183224' target='_blank'>点击查看详情</a>,1,36,<a href='./?m=info&type=chara&id=36' target='_blank'>梅蒂欣·梅兰可莉</a>,183,<a href='./?m=info&type=chara&id=183' target='_blank'>人偶（含上海人偶、哥利亚人偶）</a>,224,<a href='./?m=info&type=chara&id=224' target='_blank'>杖刀偶磨弓</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
548,1,1,<a href='./?m=info&type=cp&id=015035037' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,100,0.02%
549,1,1,<a href='./?m=info&type=cp&id=005045000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,100,0.02%
550,11,4,<a href='./?m=info&type=cp&id=001005000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,0,-,10,1,90.91%,9.09%,0.14%,0.07%,45.45%,9.09%,45.45%,-,36.36,0.18%
551,1,0,<a href='./?m=info&type=cp&id=011015000' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
552,1,0,<a href='./?m=info&type=cp&id=021037000' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
553,1,0,<a href='./?m=info&type=cp&id=011059000' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
554,2,2,<a href='./?m=info&type=cp&id=005057000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,-,2,0,100%,0%,0.03%,0%,0%,50%,50%,-,100,0.03%
555,1,0,<a href='./?m=info&type=cp&id=030217000' target='_blank'>点击查看详情</a>,1,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡天为（因幡帝）</a>,217,<a href='./?m=info&type=chara&id=217' target='_blank'>依神紫苑</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
556,1,0,<a href='./?m=info&type=cp&id=028051000' target='_blank'>点击查看详情</a>,1,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,51,<a href='./?m=info&type=chara&id=51' target='_blank'>黑谷山女</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
557,1,0,<a href='./?m=info&type=cp&id=014030031' target='_blank'>点击查看详情</a>,1,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡天为（因幡帝）</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
558,5,0,<a href='./?m=info&type=cp&id=132133000' target='_blank'>点击查看详情</a>,1,132,<a href='./?m=info&type=chara&id=132' target='_blank'>梦子</a>,133,<a href='./?m=info&type=chara&id=133' target='_blank'>神绮</a>,0,-,4,1,80%,20%,0.06%,0.07%,20%,20%,60%,-,,0.08%
559,1,1,<a href='./?m=info&type=cp&id=221224226' target='_blank'>点击查看详情</a>,1,221,<a href='./?m=info&type=chara&id=221' target='_blank'>牛崎润美</a>,224,<a href='./?m=info&type=chara&id=224' target='_blank'>杖刀偶磨弓</a>,226,<a href='./?m=info&type=chara&id=226' target='_blank'>骊驹早鬼</a>,0,0,0%,0%,,,0%,0%,100%,0%,100,0.02%
560,1,0,<a href='./?m=info&type=cp&id=041086094' target='_blank'>点击查看详情</a>,1,41,<a href='./?m=info&type=chara&id=41' target='_blank'>秋穰子</a>,86,<a href='./?m=info&type=chara&id=86' target='_blank'>堀川雷鼓</a>,94,<a href='./?m=info&type=chara&id=94' target='_blank'>清兰</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
561,1,0,<a href='./?m=info&type=cp&id=062073075' target='_blank'>点击查看详情</a>,1,62,<a href='./?m=info&type=chara&id=62' target='_blank'>村纱水蜜</a>,73,<a href='./?m=info&type=chara&id=73' target='_blank'>苏我屠自古</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
562,1,0,<a href='./?m=info&type=cp&id=001002037' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,,0.02%
563,2,1,<a href='./?m=info&type=cp&id=003010011' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,1,1,50%,50%,0.01%,0.07%,0%,0%,100%,0%,50,0.03%
564,2,0,<a href='./?m=info&type=cp&id=075077226' target='_blank'>点击查看详情</a>,1,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,226,<a href='./?m=info&type=chara&id=226' target='_blank'>骊驹早鬼</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.03%
565,3,3,<a href='./?m=info&type=cp&id=035035000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,0,-,2,1,66.67%,33.33%,0.03%,0.07%,0%,0%,100%,-,100,0.05%
566,4,0,<a href='./?m=info&type=cp&id=097222000' target='_blank'>点击查看详情</a>,1,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,222,<a href='./?m=info&type=chara&id=222' target='_blank'>庭渡久侘歌</a>,0,-,2,2,50%,50%,0.03%,0.15%,0%,25%,75%,-,,0.07%
567,4,1,<a href='./?m=info&type=cp&id=001023145' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,4,0,100%,0%,0.06%,0%,50%,25%,0%,25%,25,0.07%
568,1,0,<a href='./?m=info&type=cp&id=060137178' target='_blank'>点击查看详情</a>,1,60,<a href='./?m=info&type=chara&id=60' target='_blank'>云山</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,178,<a href='./?m=info&type=chara&id=178' target='_blank'>占卜师（易者）</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.02%
569,1,0,<a href='./?m=info&type=cp&id=132183000' target='_blank'>点击查看详情</a>,1,132,<a href='./?m=info&type=chara&id=132' target='_blank'>梦子</a>,183,<a href='./?m=info&type=chara&id=183' target='_blank'>人偶（含上海人偶、哥利亚人偶）</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
570,2,0,<a href='./?m=info&type=cp&id=183183000' target='_blank'>点击查看详情</a>,1,183,<a href='./?m=info&type=chara&id=183' target='_blank'>人偶（含上海人偶、哥利亚人偶）</a>,183,<a href='./?m=info&type=chara&id=183' target='_blank'>人偶（含上海人偶、哥利亚人偶）</a>,0,-,2,0,100%,0%,0.03%,0%,0%,0%,100%,-,,0.03%
571,2,0,<a href='./?m=info&type=cp&id=002034000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.03%
572,1,0,<a href='./?m=info&type=cp&id=001075000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,0,-,0,0,0%,0%,,,0%,100%,0%,-,,0.02%
573,9,3,<a href='./?m=info&type=cp&id=023134135' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,134,<a href='./?m=info&type=chara&id=134' target='_blank'>宇佐见莲子</a>,135,<a href='./?m=info&type=chara&id=135' target='_blank'>玛艾露贝莉·赫恩（梅莉）</a>,6,3,66.67%,33.33%,0.09%,0.22%,0%,0%,77.78%,22.22%,33.33,0.15%
574,1,0,<a href='./?m=info&type=cp&id=029034087' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
575,3,0,<a href='./?m=info&type=cp&id=037102133' target='_blank'>点击查看详情</a>,1,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,102,<a href='./?m=info&type=chara&id=102' target='_blank'>魅魔</a>,133,<a href='./?m=info&type=chara&id=133' target='_blank'>神绮</a>,3,0,100%,0%,0.04%,0%,0%,33.33%,66.67%,0%,,0.05%
576,1,0,<a href='./?m=info&type=cp&id=002102210' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,102,<a href='./?m=info&type=chara&id=102' target='_blank'>魅魔</a>,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.02%
577,2,0,<a href='./?m=info&type=cp&id=097098000' target='_blank'>点击查看详情</a>,1,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,0,-,1,1,50%,50%,0.01%,0.07%,50%,50%,0%,-,,0.03%
578,1,1,<a href='./?m=info&type=cp&id=035137000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,100,0.02%
579,1,0,<a href='./?m=info&type=cp&id=004054057' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
580,1,0,<a href='./?m=info&type=cp&id=009032000' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,100%,-,,0.02%
