id,name,group,vote,first,info,ratio,vratio,fratio,vote1,first1,ratio1,vratio1,fratio1,vote2,first2,ratio2,vratio2,fratio2
115,明治十七年的上海爱丽丝,东方红魔乡，蓬莱人形,382,28,<a href='./?m=info&type=music&id=115' target='_blank'>点击查看详情</a>,7.33%,5.61%,0.43%,384,38,9.9%,6.69%,0.7%,407,24,5.9%,6.5%,0.4%
116,巴瓦鲁魔法图书馆,东方红魔乡，东方萃梦想，幻想曲拔萃，东方非想天则，核热造神非想天则,55,4,<a href='./?m=info&type=music&id=116' target='_blank'>点击查看详情</a>,7.27%,0.81%,0.06%,61,2,3.28%,1.06%,0.04%,65,3,4.62%,1.04%,0.05%
117,Locked Girl　～ 少女密室,东方红魔乡，东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录，卯酉东海道,203,21,<a href='./?m=info&type=music&id=117' target='_blank'>点击查看详情</a>,10.34%,2.98%,0.32%,186,15,8.06%,3.24%,0.28%,246,19,7.72%,3.93%,0.32%
118,女仆与血之怀表,东方红魔乡，东方萃梦想，幻想曲拔萃,106,6,<a href='./?m=info&type=music&id=118' target='_blank'>点击查看详情</a>,5.66%,1.56%,0.09%,100,7,7%,1.74%,0.13%,103,8,7.77%,1.65%,0.13%
119,月时计　～ Luna Dial,东方红魔乡，东方萃梦想，幻想曲拔萃,432,44,<a href='./?m=info&type=music&id=119' target='_blank'>点击查看详情</a>,10.19%,6.35%,0.68%,357,34,9.52%,6.22%,0.62%,396,43,10.86%,6.33%,0.73%
120,特佩斯的年幼末裔,东方红魔乡,32,2,<a href='./?m=info&type=music&id=120' target='_blank'>点击查看详情</a>,6.25%,0.47%,0.03%,24,2,8.33%,0.42%,0.04%,24,1,4.17%,0.38%,0.02%
121,献给已逝公主的七重奏,东方红魔乡，东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录,1176,169,<a href='./?m=info&type=music&id=121' target='_blank'>点击查看详情</a>,14.37%,17.28%,2.61%,1103,182,16.5%,19.21%,3.34%,1327,213,16.05%,21.2%,3.59%
122,魔法少女们的百年祭,东方红魔乡,352,25,<a href='./?m=info&type=music&id=122' target='_blank'>点击查看详情</a>,7.1%,5.17%,0.39%,319,15,4.7%,5.56%,0.28%,340,22,6.47%,5.43%,0.37%
123,U.N.OWEN就是她吗？,东方红魔乡，蓬莱人形,811,158,<a href='./?m=info&type=music&id=123' target='_blank'>点击查看详情</a>,19.48%,11.92%,2.44%,808,153,18.94%,14.07%,2.81%,897,148,16.5%,14.33%,2.5%
124,比红色更虚无的永远,东方红魔乡,17,0,<a href='./?m=info&type=music&id=124' target='_blank'>点击查看详情</a>,0%,0.25%,0%,8,0,0%,0.14%,0%,17,2,11.76%,0.27%,0.03%
125,红楼 ～ Eastern Dream…,东方红魔乡,739,81,<a href='./?m=info&type=music&id=125' target='_blank'>点击查看详情</a>,10.96%,10.86%,1.25%,627,67,10.69%,10.92%,1.23%,601,48,7.99%,9.6%,0.81%
126,妖妖梦 ～ Snow or Cherry Petal,东方妖妖梦,68,3,<a href='./?m=info&type=music&id=126' target='_blank'>点击查看详情</a>,4.41%,1%,0.05%,59,1,1.69%,1.03%,0.02%,72,3,4.17%,1.15%,0.05%
127,无何有之乡,东方妖妖梦,193,9,<a href='./?m=info&type=music&id=127' target='_blank'>点击查看详情</a>,4.66%,2.84%,0.14%,177,10,5.65%,3.08%,0.18%,207,13,6.28%,3.31%,0.22%
128,Crystallize Silver,东方妖妖梦,16,4,<a href='./?m=info&type=music&id=128' target='_blank'>点击查看详情</a>,25%,0.24%,0.06%,10,2,20%,0.17%,0.04%,10,1,10%,0.16%,0.02%
129,远野幻想物语,东方妖妖梦,288,13,<a href='./?m=info&type=music&id=129' target='_blank'>点击查看详情</a>,4.51%,4.23%,0.2%,296,8,2.7%,5.15%,0.15%,351,18,5.13%,5.61%,0.3%
130,凋叶棕（withered leaf）,东方妖妖梦,92,10,<a href='./?m=info&type=music&id=130' target='_blank'>点击查看详情</a>,10.87%,1.35%,0.15%,73,5,6.85%,1.27%,0.09%,89,7,7.87%,1.42%,0.12%
131,布加勒斯特的人偶师,东方妖妖梦，东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录,96,12,<a href='./?m=info&type=music&id=131' target='_blank'>点击查看详情</a>,12.5%,1.41%,0.19%,94,6,6.38%,1.64%,0.11%,112,7,6.25%,1.79%,0.12%
132,人偶裁判 ～ 玩弄人形的少女,东方妖妖梦，东方萃梦想，幻想曲拔萃，梦违科学世纪,214,19,<a href='./?m=info&type=music&id=132' target='_blank'>点击查看详情</a>,8.88%,3.14%,0.29%,179,21,11.73%,3.12%,0.39%,198,14,7.07%,3.16%,0.24%
133,天空的花都,东方妖妖梦,530,49,<a href='./?m=info&type=music&id=133' target='_blank'>点击查看详情</a>,9.25%,7.79%,0.76%,504,57,11.31%,8.78%,1.05%,513,54,10.53%,8.2%,0.91%
134,幽灵乐团 ～ Phantom Ensemble,东方妖妖梦，东方花映塚,631,77,<a href='./?m=info&type=music&id=134' target='_blank'>点击查看详情</a>,12.2%,9.27%,1.19%,606,72,11.88%,10.55%,1.32%,766,98,12.79%,12.24%,1.65%
135,东方妖妖梦 ～ Ancient Temple,东方妖妖梦，东方萃梦想，幻想曲拔萃，东方花映塚，莲台野夜行,226,31,<a href='./?m=info&type=music&id=135' target='_blank'>点击查看详情</a>,13.72%,3.32%,0.48%,232,24,10.34%,4.04%,0.44%,236,27,11.44%,3.77%,0.46%
136,广有射怪鸟事 ～ Till When?,东方妖妖梦，东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录,153,10,<a href='./?m=info&type=music&id=136' target='_blank'>点击查看详情</a>,6.54%,2.25%,0.15%,142,12,8.45%,2.47%,0.22%,196,10,5.1%,3.13%,0.17%
137,Ultimate Truth,东方妖妖梦,59,3,<a href='./?m=info&type=music&id=137' target='_blank'>点击查看详情</a>,5.08%,0.87%,0.05%,63,3,4.76%,1.1%,0.06%,61,4,6.56%,0.97%,0.07%
138,幽雅地绽放吧，墨染的樱花　～ Border of Life,东方妖妖梦，东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录,1472,253,<a href='./?m=info&type=music&id=138' target='_blank'>点击查看详情</a>,17.19%,21.63%,3.91%,1475,308,20.88%,25.69%,5.65%,1686,344,20.4%,26.94%,5.8%
139,Border of Life,东方妖妖梦,154,19,<a href='./?m=info&type=music&id=139' target='_blank'>点击查看详情</a>,12.34%,2.26%,0.29%,139,20,14.39%,2.42%,0.37%,166,23,13.86%,2.65%,0.39%
140,妖妖跋扈,东方妖妖梦,37,2,<a href='./?m=info&type=music&id=140' target='_blank'>点击查看详情</a>,5.41%,0.54%,0.03%,27,0,0%,0.47%,0%,23,0,0%,0.37%,0%
141,少女幻葬 ～ Necro-Fantasy,东方妖妖梦，莲台野夜行,426,35,<a href='./?m=info&type=music&id=141' target='_blank'>点击查看详情</a>,8.22%,6.26%,0.54%,406,25,6.16%,7.07%,0.46%,449,25,5.57%,7.17%,0.42%
142,妖妖跋扈 ～ Who done it!,东方妖妖梦,26,0,<a href='./?m=info&type=music&id=142' target='_blank'>点击查看详情</a>,0%,0.38%,0%,25,2,8%,0.44%,0.04%,32,2,6.25%,0.51%,0.03%
143,Necro-Fantasia,东方妖妖梦，大空魔术,392,62,<a href='./?m=info&type=music&id=143' target='_blank'>点击查看详情</a>,15.82%,5.76%,0.96%,392,43,10.97%,6.83%,0.79%,415,61,14.7%,6.63%,1.03%
144,春风之梦,东方妖妖梦,12,0,<a href='./?m=info&type=music&id=144' target='_blank'>点击查看详情</a>,0%,0.18%,0%,8,1,12.5%,0.14%,0.02%,13,1,7.69%,0.21%,0.02%
145,樱花樱花 ～ Japanize Dream...,东方妖妖梦,266,19,<a href='./?m=info&type=music&id=145' target='_blank'>点击查看详情</a>,7.14%,3.91%,0.29%,285,30,10.53%,4.96%,0.55%,325,33,10.15%,5.19%,0.56%
146,萃梦想,东方萃梦想，幻想曲拔萃，东方非想天则，核热造神非想天则,265,30,<a href='./?m=info&type=music&id=146' target='_blank'>点击查看详情</a>,11.32%,3.89%,0.46%,225,20,8.89%,3.92%,0.37%,261,22,8.43%,4.17%,0.37%
147,Demystify Feast,东方萃梦想，幻想曲拔萃，大空魔术,55,5,<a href='./?m=info&type=music&id=147' target='_blank'>点击查看详情</a>,9.09%,0.81%,0.08%,39,2,5.13%,0.68%,0.04%,51,2,3.92%,0.81%,0.03%
148,夜幕降临 ～ Evening Star,东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录，梦违科学世纪，东方凭依华，完全凭依唱片名录,151,8,<a href='./?m=info&type=music&id=148' target='_blank'>点击查看详情</a>,5.3%,2.22%,0.12%,72,3,4.17%,1.25%,0.06%,52,2,3.85%,0.83%,0.03%
149,御伽之国的鬼岛 ～ Missing Power,东方萃梦想，幻想曲拔萃,59,4,<a href='./?m=info&type=music&id=149' target='_blank'>点击查看详情</a>,6.78%,0.87%,0.06%,64,7,10.94%,1.11%,0.13%,70,6,8.57%,1.12%,0.1%
150,夏明,东方萃梦想，幻想曲拔萃,6,0,<a href='./?m=info&type=music&id=150' target='_blank'>点击查看详情</a>,0%,0.09%,0%,4,0,0%,0.07%,0%,8,0,0%,0.13%,0%
151,东方萃梦想,东方萃梦想，幻想曲拔萃,336,37,<a href='./?m=info&type=music&id=151' target='_blank'>点击查看详情</a>,11.01%,4.94%,0.57%,311,29,9.32%,5.42%,0.53%,355,48,13.52%,5.67%,0.81%
152,魔所,东方萃梦想，幻想曲拔萃,1,1,<a href='./?m=info&type=music&id=152' target='_blank'>点击查看详情</a>,100%,0.01%,0.02%,0,0,0%,0%,0%,1,0,0%,0.02%,0%
153,月轮,东方萃梦想，幻想曲拔萃,1,0,<a href='./?m=info&type=music&id=153' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,1,100%,0.02%,0.02%,2,0,0%,0.03%,0%
154,遍参,东方萃梦想，幻想曲拔萃,10,1,<a href='./?m=info&type=music&id=154' target='_blank'>点击查看详情</a>,10%,0.15%,0.02%,11,0,0%,0.19%,0%,11,1,9.09%,0.18%,0.02%
155,内心,东方萃梦想，幻想曲拔萃,0,0,<a href='./?m=info&type=music&id=155' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
156,间奏曲,东方萃梦想，幻想曲拔萃,0,0,<a href='./?m=info&type=music&id=156' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,1,0,0%,0.02%,0%
157,东风,东方萃梦想，幻想曲拔萃,0,0,<a href='./?m=info&type=music&id=157' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,1,0,0%,0.02%,0%
158,森闲,东方萃梦想，幻想曲拔萃,2,0,<a href='./?m=info&type=music&id=158' target='_blank'>点击查看详情</a>,0%,0.03%,0%,0,0,0%,0%,0%,2,0,0%,0.03%,0%
159,仰空,东方萃梦想，幻想曲拔萃,19,1,<a href='./?m=info&type=music&id=159' target='_blank'>点击查看详情</a>,5.26%,0.28%,0.02%,18,0,0%,0.31%,0%,17,1,5.88%,0.27%,0.02%
160,幽境,东方萃梦想，幻想曲拔萃,1,0,<a href='./?m=info&type=music&id=160' target='_blank'>点击查看详情</a>,0%,0.01%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
161,稀客,东方萃梦想，幻想曲拔萃,3,0,<a href='./?m=info&type=music&id=161' target='_blank'>点击查看详情</a>,0%,0.04%,0%,5,0,0%,0.09%,0%,1,0,0%,0.02%,0%
162,红夜,东方萃梦想，幻想曲拔萃,2,0,<a href='./?m=info&type=music&id=162' target='_blank'>点击查看详情</a>,0%,0.03%,0%,0,0,0%,0%,0%,1,0,0%,0.02%,0%
163,战迅,东方萃梦想，幻想曲拔萃,2,0,<a href='./?m=info&type=music&id=163' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,0%,0.03%,0%,2,0,0%,0.03%,0%
164,祸机,东方萃梦想，幻想曲拔萃,4,1,<a href='./?m=info&type=music&id=164' target='_blank'>点击查看详情</a>,25%,0.06%,0.02%,2,0,0%,0.03%,0%,4,0,0%,0.06%,0%
165,碎月,东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录,1038,121,<a href='./?m=info&type=music&id=165' target='_blank'>点击查看详情</a>,11.66%,15.25%,1.87%,967,132,13.65%,16.84%,2.42%,1084,149,13.75%,17.32%,2.51%
166,永夜抄　～ Eastern Night.,东方永夜抄,55,3,<a href='./?m=info&type=music&id=166' target='_blank'>点击查看详情</a>,5.45%,0.81%,0.05%,50,3,6%,0.87%,0.06%,62,5,8.06%,0.99%,0.08%
167,幻视之夜　～ Ghostly Eyes,东方永夜抄，莲台野夜行,86,5,<a href='./?m=info&type=music&id=167' target='_blank'>点击查看详情</a>,5.81%,1.26%,0.08%,83,5,6.02%,1.45%,0.09%,89,7,7.87%,1.42%,0.12%
168,蠢蠢的秋月　～ Mooned Insect,东方永夜抄,52,4,<a href='./?m=info&type=music&id=168' target='_blank'>点击查看详情</a>,7.69%,0.76%,0.06%,30,0,0%,0.52%,0%,40,4,10%,0.64%,0.07%
169,夜雀的歌声　～ Night Bird,东方永夜抄,87,5,<a href='./?m=info&type=music&id=169' target='_blank'>点击查看详情</a>,5.75%,1.28%,0.08%,65,6,9.23%,1.13%,0.11%,73,6,8.22%,1.17%,0.1%
170,已经只能听见歌声了,东方永夜抄，东方花映塚,73,6,<a href='./?m=info&type=music&id=170' target='_blank'>点击查看详情</a>,8.22%,1.07%,0.09%,75,5,6.67%,1.31%,0.09%,80,8,10%,1.28%,0.13%
171,令人怀念的东方之血　～ Old World,东方永夜抄,279,29,<a href='./?m=info&type=music&id=171' target='_blank'>点击查看详情</a>,10.39%,4.1%,0.45%,297,27,9.09%,5.17%,0.5%,365,36,9.86%,5.83%,0.61%
172,Plain Asia,东方永夜抄,80,6,<a href='./?m=info&type=music&id=172' target='_blank'>点击查看详情</a>,7.5%,1.18%,0.09%,65,5,7.69%,1.13%,0.09%,78,4,5.13%,1.25%,0.07%
173,永夜的报应　～ Imperishable Night（Pipes and Fiddle）,东方永夜抄，梦违科学世纪，东方外来韦编,40,0,<a href='./?m=info&type=music&id=173' target='_blank'>点击查看详情</a>,0%,0.59%,0%,32,0,0%,0.56%,0%,50,1,2%,0.8%,0.02%
174,灰姑娘的笼子　～ Kagome-Kagome,东方永夜抄，其他作品,127,4,<a href='./?m=info&type=music&id=174' target='_blank'>点击查看详情</a>,3.15%,1.87%,0.06%,147,7,4.76%,2.56%,0.13%,187,5,2.67%,2.99%,0.08%
175,狂气之瞳　～ Invisible Full Moon,东方永夜抄，东方花映塚，东方绯想天，全人类的天乐录，深秘乐曲集·补，东方深秘录PS4版，东方凭依华,301,34,<a href='./?m=info&type=music&id=175' target='_blank'>点击查看详情</a>,11.3%,4.42%,0.52%,260,25,9.62%,4.53%,0.46%,280,24,8.57%,4.47%,0.4%
176,Voyage1969,东方永夜抄，梦违科学世纪,286,32,<a href='./?m=info&type=music&id=176' target='_blank'>点击查看详情</a>,11.19%,4.2%,0.49%,234,25,10.68%,4.08%,0.46%,254,24,9.45%,4.06%,0.4%
177,千年幻想乡　～ History of the Moon,东方永夜抄，卯酉东海道,584,47,<a href='./?m=info&type=music&id=177' target='_blank'>点击查看详情</a>,8.05%,8.58%,0.73%,567,42,7.41%,9.87%,0.77%,675,51,7.56%,10.78%,0.86%
178,竹取飞翔　～ Lunatic Princess,东方永夜抄，卯酉东海道,1054,121,<a href='./?m=info&type=music&id=178' target='_blank'>点击查看详情</a>,11.48%,15.49%,1.87%,997,124,12.44%,17.36%,2.27%,1175,125,10.64%,18.77%,2.11%
179,Voyage1970,东方永夜抄,75,6,<a href='./?m=info&type=music&id=179' target='_blank'>点击查看详情</a>,8%,1.1%,0.09%,74,4,5.41%,1.29%,0.07%,78,2,2.56%,1.25%,0.03%
180,Extend Ash　～ 蓬莱人,东方永夜抄,131,8,<a href='./?m=info&type=music&id=180' target='_blank'>点击查看详情</a>,6.11%,1.93%,0.12%,115,9,7.83%,2%,0.17%,129,10,7.75%,2.06%,0.17%
181,飘上月球，不死之烟,东方永夜抄，卯酉东海道，东方深秘录，深秘乐曲集‎，东方凭依华,979,122,<a href='./?m=info&type=music&id=181' target='_blank'>点击查看详情</a>,12.46%,14.39%,1.88%,877,94,10.72%,15.27%,1.72%,981,121,12.33%,15.67%,2.04%
182,月见草,东方永夜抄,33,0,<a href='./?m=info&type=music&id=182' target='_blank'>点击查看详情</a>,0%,0.48%,0%,30,0,0%,0.52%,0%,35,0,0%,0.56%,0%
183,Eternal Dream　～ 幽玄的枫树,东方永夜抄，梦违科学世纪,99,7,<a href='./?m=info&type=music&id=183' target='_blank'>点击查看详情</a>,7.07%,1.45%,0.11%,63,5,7.94%,1.1%,0.09%,58,3,5.17%,0.93%,0.05%
184,东方妖怪小町,东方永夜抄,54,4,<a href='./?m=info&type=music&id=184' target='_blank'>点击查看详情</a>,7.41%,0.79%,0.06%,46,2,4.35%,0.8%,0.04%,46,1,2.17%,0.73%,0.02%
185,花映塚　～ Higan Retour,东方花映塚,31,2,<a href='./?m=info&type=music&id=185' target='_blank'>点击查看详情</a>,6.45%,0.46%,0.03%,23,1,4.35%,0.4%,0.02%,25,0,0%,0.4%,0%
186,春色小径　～ Colorful Path,东方花映塚，东方心绮楼，暗黑能乐集心绮楼‎,170,12,<a href='./?m=info&type=music&id=186' target='_blank'>点击查看详情</a>,7.06%,2.5%,0.19%,177,17,9.6%,3.08%,0.31%,191,17,8.9%,3.05%,0.29%
187,Oriental Dark Flight,东方花映塚,30,2,<a href='./?m=info&type=music&id=187' target='_blank'>点击查看详情</a>,6.67%,0.44%,0.03%,26,3,11.54%,0.45%,0.06%,30,2,6.67%,0.48%,0.03%
188,Flowering Night,东方花映塚，东方绯想天，全人类的天乐录,250,37,<a href='./?m=info&type=music&id=188' target='_blank'>点击查看详情</a>,14.8%,3.67%,0.57%,222,32,14.41%,3.87%,0.59%,257,33,12.84%,4.11%,0.56%
189,宇佐大人的白旗,东方花映塚，卯酉东海道,59,3,<a href='./?m=info&type=music&id=189' target='_blank'>点击查看详情</a>,5.08%,0.87%,0.05%,46,3,6.52%,0.8%,0.06%,62,6,9.68%,0.99%,0.1%
190,剧毒身体　～ Forsaken Doll,东方花映塚,16,3,<a href='./?m=info&type=music&id=190' target='_blank'>点击查看详情</a>,18.75%,0.24%,0.05%,15,2,13.33%,0.26%,0.04%,16,1,6.25%,0.26%,0.02%
191,今昔幻想乡　～ Flower Land,东方花映塚,112,11,<a href='./?m=info&type=music&id=191' target='_blank'>点击查看详情</a>,9.82%,1.65%,0.17%,103,9,8.74%,1.79%,0.17%,125,16,12.8%,2%,0.27%
192,彼岸归航　～ Riverside View,东方花映塚，东方绯想天，全人类的天乐录，卯酉东海道,269,17,<a href='./?m=info&type=music&id=192' target='_blank'>点击查看详情</a>,6.32%,3.95%,0.26%,248,12,4.84%,4.32%,0.22%,315,13,4.13%,5.03%,0.22%
193,第六十年的东方审判　～ Fate of Sixty Years,东方花映塚，东方紫香花，伊奘诺物质,534,59,<a href='./?m=info&type=music&id=193' target='_blank'>点击查看详情</a>,11.05%,7.85%,0.91%,580,63,10.86%,10.1%,1.16%,637,71,11.15%,10.18%,1.2%
194,映花之塚,东方花映塚,26,2,<a href='./?m=info&type=music&id=194' target='_blank'>点击查看详情</a>,7.69%,0.38%,0.03%,27,1,3.7%,0.47%,0.02%,20,3,15%,0.32%,0.05%
195,此岸之塚,东方花映塚,3,0,<a href='./?m=info&type=music&id=195' target='_blank'>点击查看详情</a>,0%,0.04%,0%,6,0,0%,0.1%,0%,2,0,0%,0.03%,0%
196,花如幻想一般,东方花映塚,98,13,<a href='./?m=info&type=music&id=196' target='_blank'>点击查看详情</a>,13.27%,1.44%,0.2%,85,13,15.29%,1.48%,0.24%,109,12,11.01%,1.74%,0.2%
197,魂之花 ～ Another Dream...,东方花映塚,11,0,<a href='./?m=info&type=music&id=197' target='_blank'>点击查看详情</a>,0%,0.16%,0%,9,1,11.11%,0.16%,0.02%,14,1,7.14%,0.22%,0.02%
198,天狗的笔记 ～ Mysterious Note,东方文花帖,22,5,<a href='./?m=info&type=music&id=198' target='_blank'>点击查看详情</a>,22.73%,0.32%,0.08%,23,4,17.39%,0.4%,0.07%,28,3,10.71%,0.45%,0.05%
199,风的循环 ～ Wind Tour,东方文花帖,12,1,<a href='./?m=info&type=music&id=199' target='_blank'>点击查看详情</a>,8.33%,0.18%,0.02%,13,1,7.69%,0.23%,0.02%,7,1,14.29%,0.11%,0.02%
200,天狗正凝视着 ～ Black Eyes,东方文花帖,7,0,<a href='./?m=info&type=music&id=200' target='_blank'>点击查看详情</a>,0%,0.1%,0%,8,0,0%,0.14%,0%,12,0,0%,0.19%,0%
201,东之国的不眠夜,东方文花帖，大空魔术,107,7,<a href='./?m=info&type=music&id=201' target='_blank'>点击查看详情</a>,6.54%,1.57%,0.11%,79,5,6.33%,1.38%,0.09%,110,6,5.45%,1.76%,0.1%
202,回忆京都,东方文花帖，卯酉东海道,89,8,<a href='./?m=info&type=music&id=202' target='_blank'>点击查看详情</a>,8.99%,1.31%,0.12%,56,3,5.36%,0.98%,0.06%,54,1,1.85%,0.86%,0.02%
203,被封印的众神,东方风神录,28,0,<a href='./?m=info&type=music&id=203' target='_blank'>点击查看详情</a>,0%,0.41%,0%,22,0,0%,0.38%,0%,22,0,0%,0.35%,0%
204,眷爱众生之神　～ Romantic Fall,东方风神录,29,2,<a href='./?m=info&type=music&id=204' target='_blank'>点击查看详情</a>,6.9%,0.43%,0.03%,31,0,0%,0.54%,0%,30,0,0%,0.48%,0%
205,会受稻田姬的斥责啦,东方风神录,220,15,<a href='./?m=info&type=music&id=205' target='_blank'>点击查看详情</a>,6.82%,3.23%,0.23%,226,18,7.96%,3.94%,0.33%,226,16,7.08%,3.61%,0.27%
206,厄神降临之路　～ Dark Road,东方风神录,162,13,<a href='./?m=info&type=music&id=206' target='_blank'>点击查看详情</a>,8.02%,2.38%,0.2%,129,10,7.75%,2.25%,0.18%,178,16,8.99%,2.84%,0.27%
207,命运的阴暗面,东方风神录,119,10,<a href='./?m=info&type=music&id=207' target='_blank'>点击查看详情</a>,8.4%,1.75%,0.15%,101,9,8.91%,1.76%,0.17%,143,10,6.99%,2.28%,0.17%
208,众神眷恋的幻想乡,东方风神录,1488,192,<a href='./?m=info&type=music&id=208' target='_blank'>点击查看详情</a>,12.9%,21.87%,2.96%,1311,177,13.5%,22.83%,3.25%,1388,210,15.13%,22.18%,3.54%
209,芥川龙之介的河童 ～ Candid Friend,东方风神录，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎，东方凭依华,225,24,<a href='./?m=info&type=music&id=209' target='_blank'>点击查看详情</a>,10.67%,3.31%,0.37%,208,13,6.25%,3.62%,0.24%,232,14,6.03%,3.71%,0.24%
210,Fall of Fall ～ 秋意渐浓之瀑,东方风神录,405,46,<a href='./?m=info&type=music&id=210' target='_blank'>点击查看详情</a>,11.36%,5.95%,0.71%,381,47,12.34%,6.64%,0.86%,400,47,11.75%,6.39%,0.79%
211,妖怪之山 ～ Mysterious Mountain,东方风神录，DS东方文花帖，弹幕天邪鬼,511,61,<a href='./?m=info&type=music&id=211' target='_blank'>点击查看详情</a>,11.94%,7.51%,0.94%,481,56,11.64%,8.38%,1.03%,423,67,15.84%,6.76%,1.13%
212,少女曾见的日本原风景,东方风神录,455,42,<a href='./?m=info&type=music&id=212' target='_blank'>点击查看详情</a>,9.23%,6.69%,0.65%,389,28,7.2%,6.77%,0.51%,419,34,8.11%,6.69%,0.57%
213,信仰是为了虚幻之人,东方风神录，东方非想天则，核热造神非想天则,834,109,<a href='./?m=info&type=music&id=213' target='_blank'>点击查看详情</a>,13.07%,12.26%,1.68%,768,112,14.58%,13.38%,2.05%,777,113,14.54%,12.41%,1.91%
214,御柱的墓场 ～ Grave of Being,东方风神录,45,0,<a href='./?m=info&type=music&id=214' target='_blank'>点击查看详情</a>,0%,0.66%,0%,38,1,2.63%,0.66%,0.02%,33,0,0%,0.53%,0%
215,神圣庄严的古战场 ～ Suwa Foughten Field,东方风神录,438,26,<a href='./?m=info&type=music&id=215' target='_blank'>点击查看详情</a>,5.94%,6.44%,0.4%,387,22,5.68%,6.74%,0.4%,404,29,7.18%,6.45%,0.49%
216,明日之盛，昨日之俗,东方风神录，东方非想天则，核热造神非想天则，未知之花 魅知之旅,551,44,<a href='./?m=info&type=music&id=216' target='_blank'>点击查看详情</a>,7.99%,8.1%,0.68%,372,35,9.41%,6.48%,0.64%,421,43,10.21%,6.73%,0.73%
217,Native Faith,东方风神录,226,21,<a href='./?m=info&type=music&id=217' target='_blank'>点击查看详情</a>,9.29%,3.32%,0.32%,202,19,9.41%,3.52%,0.35%,234,27,11.54%,3.74%,0.46%
218,山脚的神社,东方风神录,24,0,<a href='./?m=info&type=music&id=218' target='_blank'>点击查看详情</a>,0%,0.35%,0%,20,3,15%,0.35%,0.06%,20,1,5%,0.32%,0.02%
219,神明降下恩惠之雨 ～ Sylphid Dream,东方风神录,20,0,<a href='./?m=info&type=music&id=219' target='_blank'>点击查看详情</a>,0%,0.29%,0%,15,1,6.67%,0.26%,0.02%,27,2,7.41%,0.43%,0.03%
220,Player's Score,东方风神录，东方地灵殿，东方星莲船，妖精大战争，东方神灵庙，东方辉针城,39,1,<a href='./?m=info&type=music&id=220' target='_blank'>点击查看详情</a>,2.56%,0.57%,0.02%,37,2,5.41%,0.64%,0.04%,38,4,10.53%,0.61%,0.07%
221,绯想天,东方绯想天，全人类的天乐录,313,41,<a href='./?m=info&type=music&id=221' target='_blank'>点击查看详情</a>,13.1%,4.6%,0.63%,296,30,10.14%,5.15%,0.55%,331,56,16.92%,5.29%,0.94%
222,日常坐卧,东方绯想天，全人类的天乐录,1,0,<a href='./?m=info&type=music&id=222' target='_blank'>点击查看详情</a>,0%,0.01%,0%,2,0,0%,0.03%,0%,2,0,0%,0.03%,0%
223,地之色乃黄色（地之色乃黄色　～ Primrose）,东方绯想天，全人类的天乐录，东方凭依华，完全凭依唱片名录,74,4,<a href='./?m=info&type=music&id=223' target='_blank'>点击查看详情</a>,5.41%,1.09%,0.06%,38,2,5.26%,0.66%,0.04%,31,0,0%,0.5%,0%
224,甲论乙驳,东方绯想天，全人类的天乐录,26,0,<a href='./?m=info&type=music&id=224' target='_blank'>点击查看详情</a>,0%,0.38%,0%,32,4,12.5%,0.56%,0.07%,31,1,3.23%,0.5%,0.02%
225,风光明媚,东方绯想天，全人类的天乐录,0,0,<a href='./?m=info&type=music&id=225' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,1,0,0%,0.02%,0%
226,散发着香气的树叶花,东方绯想天，全人类的天乐录,25,3,<a href='./?m=info&type=music&id=226' target='_blank'>点击查看详情</a>,12%,0.37%,0.05%,10,0,0%,0.17%,0%,16,1,6.25%,0.26%,0.02%
227,飞舞的水飞沫,东方绯想天，全人类的天乐录,35,1,<a href='./?m=info&type=music&id=227' target='_blank'>点击查看详情</a>,2.86%,0.51%,0.02%,28,2,7.14%,0.49%,0.04%,32,1,3.13%,0.51%,0.02%
228,以鱼驱蝇,东方绯想天，全人类的天乐录,0,0,<a href='./?m=info&type=music&id=228' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
229,放纵不羁,东方绯想天，全人类的天乐录,1,1,<a href='./?m=info&type=music&id=229' target='_blank'>点击查看详情</a>,100%,0.01%,0.02%,0,0,0%,0%,0%,1,0,0%,0.02%,0%
