region,round,round_label,category,entity_id,canonical_name,name_jp,name_cn,rank,equal_rank,old_2_1_rank,points,old_2_1_points,primary_count,secondary_count,other_count,selection_count,ballots,primary_rate,secondary_rate,top2_rate,selection_rate,male_rate,female_rate,other_gender_rate,under20_rate,overall_male_rate,overall_female_rate,overall_other_gender_rate,equal_rank_change,source_type
jp,21,JP21,character,115,里香,里香,里香,164,164,164,192.0,160,15.0,17.0,113.0,145.0,58509,0.10344827586206896,0.11724137931034483,0.2206896551724138,0.0024782512092156764,0.6111111111111112,0.3333333333333333,0.05555555555555555,0.45454545454545453,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,121,朝仓理香子,朝倉 理香子,朝仓理香子,165,168,167,178.0,146,11.0,21.0,103.0,135.0,58509,0.08148148148148149,0.15555555555555556,0.23703703703703705,0.0023073373327180432,0.5918367346938775,0.3469387755102041,0.061224489795918366,0.5510204081632654,0.7176599304929849,0.252156004633801,0.030184064873214057,-3,jp_modern_official_json
jp,21,JP21,character,180,抗抑郁药大叔（长相酷似周杰伦的村民）,抗鬱薬おじさん,抗抑郁药大叔（长相酷似周杰伦的村民）,166,164,165,172.0,152,7.0,13.0,125.0,145.0,58509,0.04827586206896552,0.0896551724137931,0.13793103448275862,0.0024782512092156764,0.6938775510204082,0.22448979591836735,0.08163265306122448,0.6,0.7176599304929849,0.252156004633801,0.030184064873214057,2,jp_modern_official_json
jp,21,JP21,character,109,幽幻魔眼,ユウゲンマガン,幽幻魔眼,167,166,166,170.0,147,8.0,15.0,116.0,139.0,58509,0.05755395683453238,0.1079136690647482,0.16546762589928057,0.0023757028833170965,0.7708333333333334,0.14583333333333334,0.08333333333333333,0.6000000000000001,0.7176599304929849,0.252156004633801,0.030184064873214057,1,jp_modern_official_json
jp,21,JP21,character,58,云山,雲山,云山,168,169,169,166.0,141,9.0,16.0,107.0,132.0,58509,0.06818181818181818,0.12121212121212122,0.1893939393939394,0.0022560631697687537,0.8108108108108109,0.16216216216216217,0.02702702702702703,0.6857142857142857,0.7176599304929849,0.252156004633801,0.030184064873214057,-1,jp_modern_official_json
jp,21,JP21,character,114,玄爷,玄爺,玄爷,169,167,168,162.0,144,8.0,10.0,118.0,136.0,58509,0.058823529411764705,0.07352941176470588,0.1323529411764706,0.0023244287203678065,0.7111111111111111,0.2222222222222222,0.06666666666666667,0.6744186046511629,0.7176599304929849,0.252156004633801,0.030184064873214057,2,jp_modern_official_json
jp,21,JP21,character,108,神玉,シンギョク,神玉,170,172,171,154.0,127,16.0,11.0,84.0,111.0,58509,0.14414414414414414,0.0990990990990991,0.24324324324324326,0.0018971440291237246,0.4375,0.53125,0.03125,0.6333333333333333,0.7176599304929849,0.252156004633801,0.030184064873214057,-2,jp_modern_official_json
jp,21,JP21,character,155,蕾拉普莉兹姆利巴,レイラ・プリズムリバー,蕾拉·普莉兹姆利巴,171,171,172,144.0,126,5.0,13.0,103.0,121.0,58509,0.04132231404958678,0.10743801652892562,0.1487603305785124,0.0020680579056213573,0.5405405405405406,0.4594594594594595,,0.7297297297297298,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,186,飞碟（红、蓝、绿、其他）,UFO（赤・青・緑、その他）,飞碟（红、蓝、绿、其他）,171,170,170,144.0,132,5.0,7.0,115.0,127.0,58509,0.03937007874015748,0.05511811023622047,0.09448818897637795,0.002170606231519937,0.7678571428571429,0.16071428571428573,0.07142857142857142,0.6363636363636364,0.7176599304929849,0.252156004633801,0.030184064873214057,1,jp_modern_official_json
jp,21,JP21,character,185,毛玉,毛玉,毛玉,173,173,173,127.0,113,7.0,7.0,92.0,106.0,58509,0.0660377358490566,0.0660377358490566,0.1320754716981132,0.001811687090874908,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.6799999999999999,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,63,大鲶鱼,大ナマズ,大鲶鱼,174,174,174,119.0,107,2.0,10.0,93.0,105.0,58509,0.01904761904761905,0.09523809523809523,0.11428571428571428,0.001794595703225145,0.7586206896551724,0.1724137931034483,0.06896551724137931,0.42307692307692313,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,106,水獭灵,カワウソ霊,水獭灵,174,175,175,119.0,106,2.0,11.0,91.0,104.0,58509,0.019230769230769232,0.10576923076923077,0.125,0.0017775043155753816,0.7755102040816326,0.16326530612244897,0.061224489795918366,0.5833333333333334,0.7176599304929849,0.252156004633801,0.030184064873214057,-1,jp_modern_official_json
jp,21,JP21,character,130,露易兹,ルイズ,露易兹,176,176,176,108.0,91,8.0,9.0,66.0,83.0,58509,0.0963855421686747,0.10843373493975904,0.20481927710843373,0.0014185851749303525,0.8064516129032258,0.1935483870967742,,0.5333333333333333,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,199,旧作的无名道中boss,旧作名無し中ボス,旧作的无名道中Boss,177,177,177,89.0,81,4.0,4.0,69.0,77.0,58509,0.05194805194805195,0.05194805194805195,0.1038961038961039,0.0013160368490317729,0.7368421052631579,0.15789473684210525,0.10526315789473684,0.5,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,129,萨拉,サラ,萨拉,178,178,179,87.0,73,3.0,11.0,56.0,70.0,58509,0.04285714285714286,0.15714285714285714,0.2,0.00119639713548343,0.6296296296296297,0.3333333333333333,0.037037037037037035,0.5384615384615385,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,161,野槌,ツチノコ,野槌,179,178,178,85.0,74,4.0,7.0,59.0,70.0,58509,0.05714285714285714,0.1,0.15714285714285714,0.00119639713548343,0.7777777777777778,0.0,0.2222222222222222,0.6111111111111112,0.7176599304929849,0.252156004633801,0.030184064873214057,1,jp_modern_official_json
jp,21,JP21,character,156,核热造神非想天则,核熱造神ヒソウテンソク,核热造神非想天则,180,180,180,79.0,72,4.0,3.0,61.0,68.0,58509,0.058823529411764705,0.04411764705882353,0.10294117647058823,0.0011622143601839033,0.7941176470588235,0.14705882352941177,0.058823529411764705,0.47058823529411764,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,112,菊理,キクリ,菊理,181,184,183,77.0,63,4.0,10.0,45.0,59.0,58509,0.06779661016949153,0.1694915254237288,0.23728813559322035,0.0010083918713360337,0.4583333333333333,0.5416666666666666,,0.5,0.7176599304929849,0.252156004633801,0.030184064873214057,-3,jp_modern_official_json
jp,21,JP21,character,212,鲵吞亭的常客,鯢呑亭の常連,鲵吞亭的常客,182,181,181,74.0,68,2.0,4.0,60.0,66.0,58509,0.030303030303030304,0.06060606060606061,0.09090909090909091,0.0011280315848843769,0.8888888888888888,0.1111111111111111,,0.4722222222222222,0.7176599304929849,0.252156004633801,0.030184064873214057,1,jp_modern_official_json
jp,21,JP21,character,153,咪咪号,ミミちゃん,咪咪号,183,182,182,73.0,66,4.0,3.0,55.0,62.0,58509,0.06451612903225806,0.04838709677419355,0.11290322580645161,0.0010596660342853236,0.7619047619047619,0.19047619047619047,0.047619047619047616,0.5,0.7176599304929849,0.252156004633801,0.030184064873214057,1,jp_modern_official_json
jp,21,JP21,character,187,兔子（玉兔、永远亭的妖怪兔等）,兎（玉兎、永遠亭の妖怪兎 他）,兔子（玉兔、永远亭的妖怪兔等）,184,182,184,72.0,63,1.0,8.0,53.0,62.0,58509,0.016129032258064516,0.12903225806451613,0.14516129032258066,0.0010596660342853236,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.3529411764705882,0.7176599304929849,0.252156004633801,0.030184064873214057,2,jp_modern_official_json
jp,21,JP21,character,190,乌鸦（地狱鸦、紫和文的使魔等）,カラス（地獄鴉、紫・文の使い魔 他）,乌鸦（地狱鸦、紫和文的使魔等）,185,185,185,69.0,58,1.0,10.0,46.0,57.0,58509,0.017543859649122806,0.17543859649122806,0.19298245614035087,0.0009742090960365072,0.8,0.2,,0.5,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,159,嫦娥,嫦娥,嫦娥,186,186,186,65.0,58,4.0,3.0,47.0,54.0,58509,0.07407407407407407,0.05555555555555555,0.12962962962962962,0.0009229349330872173,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.45454545454545453,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,181,蛞蝓（蛞蝓卫门）,なめえもん,蛞蝓（蛞蝓卫门）,187,187,187,62.0,56,3.0,3.0,47.0,53.0,58509,0.05660377358490566,0.05660377358490566,0.11320754716981132,0.000905843545437454,0.6875,0.25,0.0625,0.6,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,176,卓柏卡布拉,チュパカブラ,卓柏卡布拉,188,188,188,60.0,54,2.0,4.0,46.0,52.0,58509,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.0008887521577876908,0.4375,0.5625,,0.7777777777777778,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,196,华扇的宠物（久米、竿打、雷兽（务光）、彭祖、人面犬等）,華扇の動物（久米、竿打、雷獣、彭祖、人面犬 他）,华扇的宠物（久米、竿打、雷兽（务光）、彭祖、人面犬等）,189,189,189,55.0,52,1.0,2.0,48.0,51.0,58509,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0008716607701379275,0.8125,0.1875,,0.875,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,165,岩笠,岩笠,岩笠,190,191,190,53.0,46,3.0,4.0,36.0,43.0,58509,0.06976744186046512,0.09302325581395349,0.16279069767441862,0.0007349296689398212,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.6923076923076923,0.7176599304929849,0.252156004633801,0.030184064873214057,-1,jp_modern_official_json
jp,21,JP21,character,189,狐（妖怪狐、年幼的妖狐等）,狐（妖怪狐、狐の子他）,狐（妖怪狐、年幼的妖狐等）,191,190,191,48.0,46,2.0,0.0,42.0,44.0,58509,0.045454545454545456,0.0,0.045454545454545456,0.0007520210565895845,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.75,0.7176599304929849,0.252156004633801,0.030184064873214057,1,jp_modern_official_json
jp,21,JP21,character,170,地精,ホフゴブリン,地精,192,192,192,44.0,40,1.0,3.0,35.0,39.0,58509,0.02564102564102564,0.07692307692307693,0.10256410256410256,0.0006665641183407681,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,194,村里的人类（在文花帖、求闻史记、铃奈庵等登场的人类）,里の人間（文花帖、求聞史紀、鈴奈庵などで登場した人間）,村里的人类（在文花帖、求闻史记、铃奈庵等登场的人类）,192,195,194,44.0,37,3.0,4.0,27.0,34.0,58509,0.08823529411764706,0.11764705882352941,0.20588235294117646,0.0005811071800919516,0.8333333333333334,0.16666666666666666,,0.3333333333333333,0.7176599304929849,0.252156004633801,0.030184064873214057,-3,jp_modern_official_json
jp,21,JP21,character,105,野狼灵,オオカミ霊,野狼灵,194,192,193,43.0,39,0.0,4.0,35.0,39.0,58509,0.0,0.10256410256410256,0.10256410256410256,0.0006665641183407681,0.75,0.2,0.05,0.5789473684210527,0.7176599304929849,0.252156004633801,0.030184064873214057,2,jp_modern_official_json
jp,21,JP21,character,193,龙（子龙、邪龙等）,龍（子龍、邪龍 他）,龙（子龙、邪龙等）,195,194,195,38.0,36,1.0,1.0,33.0,35.0,58509,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.000598198567741715,0.7,0.3,,0.4,0.7176599304929849,0.252156004633801,0.030184064873214057,1,jp_modern_official_json
jp,21,JP21,character,191,河童（含山童）,河童（山童含む）,河童（含山童）,196,195,196,36.0,34,0.0,2.0,32.0,34.0,58509,0.0,0.058823529411764705,0.058823529411764705,0.0005811071800919516,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.6363636363636364,0.7176599304929849,0.252156004633801,0.030184064873214057,1,jp_modern_official_json
jp,21,JP21,character,171,万岁乐,万歳楽,万岁乐,197,197,197,35.0,32,1.0,2.0,28.0,31.0,58509,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.0005298330171426618,0.7142857142857143,0.2857142857142857,,1.0,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,192,天狗（香霖堂的天狗、大天狗等）,天狗（香霖堂の天狗、大天狗 他）,天狗（香霖堂的天狗、大天狗等）,198,198,198,30.0,28,1.0,1.0,25.0,27.0,58509,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.00046146746654360867,0.9166666666666666,0.08333333333333333,,0.5454545454545454,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,157,命莲,命蓮,命莲,199,200,200,29.0,24,0.0,5.0,19.0,24.0,58509,0.0,0.20833333333333334,0.20833333333333334,0.00041019330359431884,0.8333333333333334,0.16666666666666666,,0.8333333333333333,0.7176599304929849,0.252156004633801,0.030184064873214057,-1,jp_modern_official_json
jp,21,JP21,character,173,袈裟罗婆娑罗,ケセランパサラン,袈裟罗婆娑罗,200,198,199,28.0,27,0.0,1.0,26.0,27.0,58509,0.0,0.037037037037037035,0.037037037037037035,0.00046146746654360867,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.7176599304929849,0.252156004633801,0.030184064873214057,2,jp_modern_official_json
jp,21,JP21,character,198,都市传说的怪异（阿菊、八尺大人等）,都市伝説の怪異（お菊さん、八尺さま 他）,都市传说的怪异（阿菊、八尺大人等）,201,200,201,27.0,24,0.0,3.0,21.0,24.0,58509,0.0,0.125,0.125,0.00041019330359431884,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.7176599304929849,0.252156004633801,0.030184064873214057,1,jp_modern_official_json
jp,21,JP21,character,167,仙台四郎（福神）,仙台四郎（福の神）,仙台四郎（福神）,202,202,203,26.0,22,1.0,3.0,17.0,21.0,58509,0.047619047619047616,0.14285714285714285,0.19047619047619047,0.00035891914064502896,0.5714285714285714,0.42857142857142855,,0.42857142857142855,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,197,降神的神灵（天照、伊豆能卖等）,神降ろしの神霊（天照、伊豆能売 他）,降神的神灵（天照、伊豆能卖等）,202,202,202,26.0,23,2.0,1.0,18.0,21.0,58509,0.09523809523809523,0.047619047619047616,0.14285714285714285,0.00035891914064502896,0.5,0.5,,0.5,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,184,幽灵（包括怨灵、神灵、旧作的一种杂鱼）,幽霊（怨霊、神霊、化け化け含む）,幽灵（包括怨灵、神灵、旧作的一种杂鱼）,204,204,204,23.0,21,1.0,1.0,18.0,20.0,58509,0.05,0.05,0.1,0.0003418277529952657,0.8,0.2,,0.25,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,107,大鹫灵,オオワシ霊,大鹫灵,205,208,206,22.0,19,2.0,1.0,14.0,17.0,58509,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.0002905535900459758,1.0,0.0,,0.7142857142857142,0.7176599304929849,0.252156004633801,0.030184064873214057,-3,jp_modern_official_json
jp,21,JP21,character,211,鲵吞亭店主,鯢呑亭の店主,鲵吞亭店主,205,204,205,22.0,21,1.0,0.0,19.0,20.0,58509,0.05,0.0,0.05,0.0003418277529952657,0.5,0.5,,0.25,0.7176599304929849,0.252156004633801,0.030184064873214057,1,jp_modern_official_json
jp,21,JP21,character,166,木花咲耶姬,木花咲耶姫,木花咲耶姬,207,207,208,20.0,18,0.0,2.0,16.0,18.0,58509,0.0,0.1111111111111111,0.1111111111111111,0.00030764497769573913,0.3333333333333333,0.6666666666666666,,0.6666666666666666,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,182,盐家老板,塩屋敷の旦那,盐家老板,207,210,209,20.0,17,2.0,1.0,12.0,15.0,58509,0.13333333333333333,0.06666666666666667,0.2,0.00025637081474644925,1.0,0.0,,0.25,0.7176599304929849,0.252156004633801,0.030184064873214057,-3,jp_modern_official_json
jp,21,JP21,character,163,月之都的门卫,月の都の門番,月之都的门卫,209,210,210,19.0,17,2.0,0.0,13.0,15.0,58509,0.13333333333333333,0.0,0.13333333333333333,0.00025637081474644925,0.8333333333333334,0.16666666666666666,,0.5714285714285714,0.7176599304929849,0.252156004633801,0.030184064873214057,-1,jp_modern_official_json
jp,21,JP21,character,158,毘沙门天,毘沙門天,毘沙门天,209,209,211,19.0,17,1.0,1.0,14.0,16.0,58509,0.0625,0.0625,0.125,0.00027346220239621256,1.0,0.0,,0.0,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,162,酒虫,酒虫,酒虫,209,206,207,19.0,19,0.0,0.0,19.0,19.0,58509,0.0,0.0,0.0,0.0003247363653455024,1.0,0.0,,0.5,0.7176599304929849,0.252156004633801,0.030184064873214057,3,jp_modern_official_json
jp,21,JP21,character,210,莱卡,ライカ,莱卡,212,210,212,18.0,16,1.0,1.0,13.0,15.0,58509,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.00025637081474644925,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.6666666666666666,0.7176599304929849,0.252156004633801,0.030184064873214057,2,jp_modern_official_json
jp,21,JP21,character,164,水江浦岛子（瑞江浦岛子）,水江浦島子,水江浦岛子（瑞江浦岛子）,213,214,214,17.0,13,1.0,3.0,8.0,12.0,58509,0.08333333333333333,0.25,0.3333333333333333,0.00020509665179715942,0.6666666666666666,0.0,0.3333333333333333,0.5,0.7176599304929849,0.252156004633801,0.030184064873214057,-1,jp_modern_official_json
jp,21,JP21,character,178,蟒蛇,ウワバミ,蟒蛇,214,213,213,16.0,14,1.0,1.0,11.0,13.0,58509,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0002221880394469227,1.0,0.0,,0.6,0.7176599304929849,0.252156004633801,0.030184064873214057,1,jp_modern_official_json
jp,21,JP21,character,177,沓颊,沓頬,沓颊,215,215,215,14.0,12,1.0,1.0,9.0,11.0,58509,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.00018800526414739614,0.25,0.25,0.5,0.75,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,188,狸（妖怪狸、野铁炮等）,狸（化け狸、野鉄砲他）,狸（妖怪狸、野铁炮等）,216,215,216,13.0,11,0.0,2.0,9.0,11.0,58509,0.0,0.18181818181818182,0.18181818181818182,0.00018800526414739614,1.0,0.0,,1.0,0.7176599304929849,0.252156004633801,0.030184064873214057,1,jp_modern_official_json
jp,21,JP21,character,169,座敷童子,座敷童,座敷童子,217,217,217,11.0,10,1.0,0.0,8.0,9.0,58509,0.1111111111111111,0.0,0.1111111111111111,0.00015382248884786957,0.5,0.5,,0.5,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,21,JP21,character,174,小铃的父母,小鈴の両親,小铃的父母,218,217,219,10.0,9,0.0,1.0,8.0,9.0,58509,0.0,0.1111111111111111,0.1111111111111111,0.00015382248884786957,,,,,0.7176599304929849,0.252156004633801,0.030184064873214057,1,jp_modern_official_json
jp,21,JP21,character,172,睡鼠,ヤマネ,睡鼠,218,220,218,10.0,9,1.0,0.0,7.0,8.0,58509,0.125,0.0,0.125,0.00013673110119810628,0.5,0.5,,1.0,0.7176599304929849,0.252156004633801,0.030184064873214057,-2,jp_modern_official_json
jp,21,JP21,character,168,运松翁,運松,运松翁,218,217,220,10.0,9,0.0,1.0,8.0,9.0,58509,0.0,0.1111111111111111,0.1111111111111111,0.00015382248884786957,1.0,0.0,,0.4,0.7176599304929849,0.252156004633801,0.030184064873214057,1,jp_modern_official_json
jp,21,JP21,character,175,烟烟罗,煙々羅,烟烟罗,221,221,221,3.0,3,0.0,0.0,3.0,3.0,58509,0.0,0.0,0.0,5.1274162949289855e-05,1.0,0.0,,0.0,0.7176599304929849,0.252156004633801,0.030184064873214057,0,jp_modern_official_json
jp,22,JP22,character,54,古明地恋,古明地 こいし,古明地恋,1,3,,29797.0,,5162.0,3176.0,7959.0,16297.0,64454,0.31674541326624533,0.19488249371049887,0.5116279069767442,0.2528469916529618,0.753538076441706,0.21132184461345913,0.03514007894483489,0.6031619767326241,0.7460576278758096,0.21735537190082643,0.03658700022336386,-2,jp_modern_official_json
jp,22,JP22,character,2,雾雨魔理沙,霧雨 魔理沙,雾雨魔理沙,2,1,,29795.0,,4008.0,3482.0,10807.0,18297.0,64454,0.2190523036563371,0.19030442148986174,0.4093567251461988,0.2838768734291122,0.7169860400589613,0.24945807682302956,0.033555883118009194,0.5808399423215573,0.7460576278758096,0.21735537190082643,0.03658700022336386,1,jp_modern_official_json
jp,22,JP22,character,1,博丽灵梦,博麗 霊夢,博丽灵梦,3,2,,28481.0,,3645.0,3350.0,10846.0,17841.0,64454,0.20430469144106272,0.187769743848439,0.3920744352895017,0.27680206038414995,0.7562778272484417,0.2113980409617097,0.03232413178984862,0.5396504139834406,0.7460576278758096,0.21735537190082643,0.03658700022336386,1,jp_modern_official_json
jp,22,JP22,character,11,芙兰朵露斯卡蕾特,フランドール・スカーレット,芙兰朵露·斯卡蕾特,4,4,,27549.0,,4109.0,3175.0,8872.0,16156.0,64454,0.25433275563258234,0.19652141619212676,0.4508541718247091,0.2506593849877432,0.7132208709297764,0.25627697136131816,0.030502157708905454,0.6254735333265076,0.7460576278758096,0.21735537190082643,0.03658700022336386,0,jp_modern_official_json
jp,22,JP22,character,10,蕾米莉亚斯卡蕾特,レミリア・スカーレット,蕾米莉亚·斯卡蕾特,5,5,,23809.0,,3007.0,2786.0,9216.0,15009.0,64454,0.20034645879139182,0.185621960157239,0.3859684189486308,0.23286374778912092,0.7264957264957265,0.24583333333333332,0.02767094017094017,0.5962581645079155,0.7460576278758096,0.21735537190082643,0.03658700022336386,0,jp_modern_official_json
jp,22,JP22,character,9,十六夜咲夜,十六夜 咲夜,十六夜咲夜,6,6,,21174.0,,2642.0,2190.0,8868.0,13700.0,64454,0.19284671532846714,0.15985401459854015,0.3527007299270073,0.21255469016663048,0.7326361259520291,0.23780834375355234,0.029555530294418552,0.6074988134788799,0.7460576278758096,0.21735537190082643,0.03658700022336386,0,jp_modern_official_json
jp,22,JP22,character,19,魂魄妖梦,魂魄 妖夢,魂魄妖梦,7,7,,20539.0,,3241.0,1779.0,7258.0,12278.0,64454,0.26396807297605474,0.14489330509855025,0.408861378074605,0.1904924442237875,0.806398583712696,0.16590794132524025,0.027693474962063733,0.6195224350564157,0.7460576278758096,0.21735537190082643,0.03658700022336386,0,jp_modern_official_json
jp,22,JP22,character,51,古明地觉,古明地 さとり,古明地觉,8,8,,16578.0,,1830.0,2171.0,6746.0,10747.0,64454,0.17028007816134735,0.20200986321764214,0.37228994137898946,0.16673906972414435,0.7769138755980861,0.18510765550239233,0.03797846889952153,0.5686214307645072,0.7460576278758096,0.21735537190082643,0.03658700022336386,0,jp_modern_official_json
jp,22,JP22,character,30,藤原妹红,藤原 妹紅,藤原妹红,9,9,,14803.0,,2047.0,1523.0,5616.0,9186.0,64454,0.2228391029827999,0.16579577618114522,0.3886348791639451,0.14252024699785895,0.7239600665557404,0.24143094841930116,0.034608985024958405,0.612192181849492,0.7460576278758096,0.21735537190082643,0.03658700022336386,0,jp_modern_official_json
jp,22,JP22,character,5,琪露诺,チルノ,琪露诺,10,10,,13682.0,,1701.0,1301.0,5977.0,8979.0,64454,0.18944203140661545,0.1448936407172291,0.3343356721238445,0.13930865423402736,0.7546296296296297,0.20334757834757836,0.04202279202279202,0.5668498168498168,0.7460576278758096,0.21735537190082643,0.03658700022336386,0,jp_modern_official_json
jp,22,JP22,character,32,射命丸文,射命丸 文,射命丸文,11,11,,11955.0,,1324.0,1288.0,5407.0,8019.0,64454,0.16510786881157252,0.16061853098890136,0.32572639980047385,0.12441431098147517,0.826893649579189,0.1384850803366488,0.0346212700841622,0.48018053375196235,0.7460576278758096,0.21735537190082643,0.03658700022336386,0,jp_modern_official_json
jp,22,JP22,character,20,西行寺幽幽子,西行寺 幽々子,西行寺幽幽子,12,13,,10695.0,,1110.0,1203.0,4959.0,7272.0,64454,0.15264026402640263,0.16542904290429042,0.3180693069306931,0.11282465013808297,0.7538032997643026,0.21341332761945575,0.032783372616241695,0.49945163413029176,0.7460576278758096,0.21735537190082643,0.03658700022336386,-1,jp_modern_official_json
jp,22,JP22,character,14,爱丽丝玛格特洛依德,アリス・マーガトロイド,爱丽丝·玛格特洛依德,13,12,,10572.0,,1087.0,1099.0,5113.0,7299.0,64454,0.14892451020687766,0.15056857103712837,0.29949308124400603,0.113243553542061,0.7836445589182228,0.1820133075767332,0.034342133505044004,0.4479806848112379,0.7460576278758096,0.21735537190082643,0.03658700022336386,1,jp_modern_official_json
jp,22,JP22,character,42,东风谷早苗,東風谷 早苗,东风谷早苗,14,14,,10374.0,,1198.0,986.0,4808.0,6992.0,64454,0.1713386727688787,0.1410183066361556,0.3123569794050343,0.10848046668942192,0.8358795285901353,0.13182016586643386,0.032300305543430816,0.4570277529095792,0.7460576278758096,0.21735537190082643,0.03658700022336386,0,jp_modern_official_json
jp,22,JP22,character,27,铃仙优昙华院因幡,鈴仙・優曇華院・イナバ,铃仙·优昙华院·因幡,15,15,,9081.0,,919.0,895.0,4534.0,6348.0,64454,0.14477000630119724,0.1409892879647133,0.2857592942659105,0.09848884475750147,0.7648609779482263,0.1984659635666347,0.03667305848513902,0.5013457303645705,0.7460576278758096,0.21735537190082643,0.03658700022336386,0,jp_modern_official_json
jp,22,JP22,character,22,八云紫,八雲 紫,八云紫,16,16,,8635.0,,840.0,933.0,4249.0,6022.0,64454,0.1394885420126204,0.1549319163068748,0.2944204583194952,0.09343097402798896,0.7586901763224181,0.20780856423173805,0.033501259445843826,0.43955475019414963,0.7460576278758096,0.21735537190082643,0.03658700022336386,0,jp_modern_official_json
jp,22,JP22,character,72,秦心,秦 こころ,秦心,17,20,,8467.0,,995.0,881.0,3720.0,5596.0,64454,0.17780557541100786,0.157433881343817,0.33523945675482486,0.08682160920966892,0.7545095828635852,0.21138669673055244,0.03410372040586246,0.6279481132075472,0.7460576278758096,0.21735537190082643,0.03658700022336386,-3,jp_modern_official_json
jp,22,JP22,character,3,露米娅,ルーミア,露米娅,18,17,,8271.0,,800.0,909.0,4053.0,5762.0,64454,0.13884068031933355,0.15775772301284277,0.29659840333217635,0.0893970893970894,0.7457674160421871,0.2195392728281987,0.03469331112961421,0.6301800514432695,0.7460576278758096,0.21735537190082643,0.03658700022336386,1,jp_modern_official_json
jp,22,JP22,character,8,帕秋莉诺蕾姬,パチュリー・ノーレッジ,帕秋莉·诺蕾姬,19,18,,8090.0,,790.0,815.0,4090.0,5695.0,64454,0.13871817383669885,0.1431079894644425,0.28182616330114135,0.08835758835758836,0.7438625204582652,0.2171303873431533,0.03900709219858156,0.4807421984818667,0.7460576278758096,0.21735537190082643,0.03658700022336386,1,jp_modern_official_json
jp,22,JP22,character,6,红美铃,紅 美鈴,红美铃,20,19,,7967.0,,732.0,841.0,4089.0,5662.0,64454,0.1292829388908513,0.14853408689509007,0.27781702578594136,0.08784559530828187,0.6941638608305275,0.2716049382716049,0.03423120089786756,0.5441048034934497,0.7460576278758096,0.21735537190082643,0.03658700022336386,1,jp_modern_official_json
