round,entity_id,name_jp,name_cn,rank,equal_rank,old_2_1_rank,points,old_2_1_points,primary_count,secondary_count,other_count,selection_count,ballots,primary_rate,secondary_rate,top2_rate,selection_rate,male_rate,female_rate,other_gender_rate,under20_rate,overall_male_rate,overall_female_rate,overall_other_gender_rate,rank_change,equal_rank_change,points_change,primary_count_change,secondary_count_change,selection_count_change,selection_rate_change,primary_rate_change,female_rate_change,selection_yoy
20,112,キクリ,菊理,184,183,184,49,49,1,0,47,48,56855,0.020833333333333332,0.0,0.020833333333333332,0.0008442529241051798,0.45454545454545453,0.5,0.045454545454545456,0.45454545454545453,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,189,狐（妖怪狐、狐の子他）,狐（妖怪狐、年幼的妖狐等）,185,185,185,46,46,2,0,42,44,56855,0.045454545454545456,0.0,0.045454545454545456,0.0007738985137630815,0.7777777777777778,0.2222222222222222,,0.4,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,191,河童（山童含む）,河童（含山童）,186,186,186,40,40,1,0,38,39,56855,0.02564102564102564,0.0,0.02564102564102564,0.0006859555008354586,0.9230769230769231,0.07692307692307693,,0.46153846153846156,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,192,天狗（香霖堂の天狗、大天狗 他）,天狗（香霖堂的天狗、大天狗等）,187,187,187,38,38,1,0,36,37,56855,0.02702702702702703,0.0,0.02702702702702703,0.0006507782956644095,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.5454545454545454,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,196,華扇の動物（久米、竿打、雷獣、彭祖、人面犬 他）,华扇的宠物（久米、竿打、雷兽（务光）、彭祖、人面犬等）,188,188,188,35,35,1,0,33,34,56855,0.029411764705882353,0.0,0.029411764705882353,0.0005980124879078357,0.6666666666666666,0.25,0.08333333333333333,0.41666666666666663,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,193,龍（子龍、邪龍 他）,龙（子龙、邪龙等）,189,188,189,34,34,0,0,34,34,56855,0.0,0.0,0.0,0.0005980124879078357,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.6666666666666667,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,105,オオカミ霊,野狼灵,190,190,190,33,33,0,0,33,33,56855,0.0,0.0,0.0,0.0005804238853223112,0.8888888888888888,0.1111111111111111,,0.5454545454545454,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,107,オオワシ霊,大鹫灵,190,191,190,33,33,1,0,31,32,56855,0.03125,0.0,0.03125,0.0005628352827367866,0.75,0.25,,0.46153846153846156,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,170,ホフゴブリン,地精,192,192,192,32,32,3,0,26,29,56855,0.10344827586206896,0.0,0.10344827586206896,0.0005100694749802129,0.7,0.2,0.1,0.5,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,197,神降ろしの神霊（天照、伊豆能売 他）,降神的神灵（天照、伊豆能卖等）,193,193,193,28,28,1,0,26,27,56855,0.037037037037037035,0.0,0.037037037037037035,0.00047489226980916365,0.75,0.25,,0.25,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,194,里の人間（文花帖、求聞史紀、鈴奈庵などで登場した人間）,村里的人类（在文花帖、求闻史记、铃奈庵等登场的人类）,194,193,194,27,27,0,0,27,27,56855,0.0,0.0,0.0,0.00047489226980916365,0.9,0.1,,0.7,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,165,岩笠,岩笠,195,195,195,26,26,1,0,24,25,56855,0.04,0.0,0.04,0.0004397150646381145,0.5,0.375,0.125,0.875,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,157,命蓮,命莲,196,196,196,24,24,0,0,24,24,56855,0.0,0.0,0.0,0.0004221264620525899,0.4,0.6,,0.75,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,171,万歳楽,万岁乐,197,198,197,23,23,3,0,17,20,56855,0.15,0.0,0.15,0.0003517720517104916,1.0,0.0,,0.3333333333333333,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,173,ケセランパサラン,袈裟罗婆娑罗,197,197,197,23,23,0,0,23,23,56855,0.0,0.0,0.0,0.00040453785946706534,0.6,0.2,0.2,0.6000000000000001,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,164,水江浦島子,水江浦岛子（瑞江浦岛子）,199,200,199,20,20,2,0,16,18,56855,0.1111111111111111,0.0,0.1111111111111111,0.00031659484653944245,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,184,幽霊（怨霊、神霊、化け化け含む）,幽灵（包括怨灵、神灵、旧作的一种杂鱼）,199,199,199,20,20,1,0,18,19,56855,0.05263157894736842,0.0,0.05263157894736842,0.00033418344912496703,0.375,0.625,,0.6666666666666666,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,210,ライカ,莱卡,199,200,199,20,20,2,0,16,18,56855,0.1111111111111111,0.0,0.1111111111111111,0.00031659484653944245,0.3333333333333333,0.5,0.16666666666666666,0.5714285714285714,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,166,木花咲耶姫,木花咲耶姬,202,203,202,19,19,2,0,15,17,56855,0.11764705882352941,0.0,0.11764705882352941,0.0002990062439539179,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.7142857142857142,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,169,座敷童,座敷童子,203,204,203,18,18,2,0,14,16,56855,0.125,0.0,0.125,0.0002814176413683933,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,198,都市伝説の怪異（お菊さん、八尺さま 他）,都市传说的怪异（阿菊、八尺大人等）,203,200,203,18,18,0,0,18,18,56855,0.0,0.0,0.0,0.00031659484653944245,0.8,0.0,0.2,0.4,0.7346550454210655,0.23103363614043704,0.03431131843849742,,3,,,,,,,,
20,211,鯢呑亭の店主,鲵吞亭店主,205,205,205,15,15,0,0,15,15,56855,0.0,0.0,0.0,0.0002638290387828687,0.8,0.2,,0.6000000000000001,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,162,酒虫,酒虫,206,207,206,14,14,1,0,12,13,56855,0.07692307692307693,0.0,0.07692307692307693,0.00022865183361181954,0.5,0.5,,1.0,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,174,小鈴の両親,小铃的父母,206,206,206,14,14,0,0,14,14,56855,0.0,0.0,0.0,0.00024624043619734414,1.0,0.0,,1.0,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,163,月の都の門番,月之都的门卫,208,209,208,13,13,2,0,9,11,56855,0.18181818181818182,0.0,0.18181818181818182,0.00019347462844077038,0.7142857142857143,0.2857142857142857,,0.5714285714285714,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,167,仙台四郎（福の神）,仙台四郎（福神）,209,208,209,12,12,0,0,12,12,56855,0.0,0.0,0.0,0.00021106323102629496,1.0,0.0,,0.0,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,168,運松,运松翁,210,210,210,11,11,1,0,9,10,56855,0.1,0.0,0.1,0.0001758860258552458,0.8,0.2,,0.4,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,158,毘沙門天,毘沙门天,211,210,211,10,10,0,0,10,10,56855,0.0,0.0,0.0,0.0001758860258552458,0.5,0.5,,1.0,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,172,ヤマネ,睡鼠,211,213,211,10,10,1,0,8,9,56855,0.1111111111111111,0.0,0.1111111111111111,0.00015829742326972123,0.5,0.0,0.5,0.5,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-2,,,,,,,,
20,178,ウワバミ,蟒蛇,211,210,211,10,10,0,0,10,10,56855,0.0,0.0,0.0,0.0001758860258552458,1.0,0.0,,0.5,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,188,狸（化け狸、野鉄砲他）,狸（妖怪狸、野铁炮等）,214,214,214,9,9,1,0,7,8,56855,0.125,0.0,0.125,0.00014070882068419665,1.0,0.0,,0.0,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,175,煙々羅,烟烟罗,215,214,215,8,8,0,0,8,8,56855,0.0,0.0,0.0,0.00014070882068419665,1.0,0.0,,0.5,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,182,塩屋敷の旦那,盐家老板,216,216,216,6,6,0,0,6,6,56855,0.0,0.0,0.0,0.00010553161551314748,0.5,0.5,,0.5,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,177,沓頬,沓颊,217,217,217,5,5,0,0,5,5,56855,0.0,0.0,0.0,8.79430129276229e-05,,,,1.0,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
21,54,古明地 こいし,古明地恋,1,3,3,27688,19948,5133,2607,7075,14815,58509,0.34647316908538645,0.17597030037124536,0.5224434694566318,0.2532089080312431,0.7129682997118155,0.2559077809798271,0.03112391930835735,0.6845677190911774,0.7176599304929849,0.252156004633801,0.030184064873214057,3,-2,11415.0,1799.0,2607.0,1876.0,0.02562997917714052,0.0888025608467281,0.02847487233249718,0.14498802071257444
21,2,霧雨 魔理沙,雾雨魔理沙,2,2,1,27553,20412,3777,3364,9494,16635,58509,0.22705139765554552,0.20222422602945597,0.4292756236850015,0.2843152335538122,0.6892448512585813,0.28443935926773456,0.02631578947368421,0.6515222482435596,0.7176599304929849,0.252156004633801,0.030184064873214057,0,0,7302.0,-286.0,3364.0,447.0,-0.00040906510065968904,-0.02393698880355996,0.003121157609070224,0.027613046701260302
21,1,博麗 霊夢,博丽灵梦,3,1,2,27408,20360,3618,3430,9694,16742,58509,0.2161032134750926,0.20487396965714968,0.42097718313224225,0.2861440120323369,0.7226419692907629,0.2520107238605898,0.02534730684864733,0.5951376829570826,0.7176599304929849,0.252156004633801,0.030184064873214057,-2,2,5449.0,-683.0,3430.0,-916.0,-0.02443553242285612,-0.027469105020773293,0.0165290568143589,-0.05187450447389286
21,11,フランドール・スカーレット,芙兰朵露·斯卡蕾特,4,4,4,23917,17574,3726,2617,7505,13848,58509,0.2690641247833622,0.18898035817446562,0.45804448295782785,0.23668153617392196,0.6616161616161617,0.31565656565656564,0.022727272727272728,0.7174603174603175,0.7176599304929849,0.252156004633801,0.030184064873214057,-1,0,6593.0,3.0,2617.0,247.0,-0.0025410475917978514,-0.004665748020108107,0.03967745338502515,0.01816042938019269
21,9,十六夜 咲夜,十六夜咲夜,5,5,5,19804,15226,2518,2060,8130,12708,58509,0.19814290210890778,0.1621026125275417,0.3602455146364495,0.2171973542531918,0.687997453040433,0.28844317096466093,0.02355937599490608,0.6943629846855652,0.7176599304929849,0.252156004633801,0.030184064873214057,1,0,5367.0,-17.0,2060.0,806.0,0.007857806280278268,-0.014846511435034404,0.018172900694390648,0.06771971097294571
21,10,レミリア・スカーレット,蕾米莉亚·斯卡蕾特,6,6,6,19638,14918,2366,2354,7832,12552,58509,0.18849585723390694,0.18753983428935628,0.3760356915232632,0.21453109777982873,0.6980707395498392,0.2797427652733119,0.022186495176848873,0.6727033256503128,0.7176599304929849,0.252156004633801,0.030184064873214057,1,0,5853.0,159.0,2354.0,974.0,0.010890257044625151,-0.0021242844140460793,0.03244755661797957,0.08412506477802739
21,19,魂魄 妖夢,魂魄妖梦,7,7,7,18435,13882,2933,1620,6396,10949,58509,0.2678783450543429,0.14795871769111335,0.41583706274545623,0.1871336033772582,0.779331514324693,0.19884038199181447,0.021828103683492497,0.6741415557112824,0.7176599304929849,0.252156004633801,0.030184064873214057,-2,0,3990.0,-150.0,1620.0,-413.0,-0.012708099199472078,-0.0034647283482270863,0.01786734201660531,-0.036349234289737686
21,51,古明地 さとり,古明地觉,8,8,8,13504,10331,1399,1774,5759,8932,58509,0.15662785490371697,0.1986117330944917,0.3552395879982087,0.15266027448768565,0.7461993243243243,0.2179054054054054,0.03589527027027027,0.63671875,0.7176599304929849,0.252156004633801,0.030184064873214057,0,0,3583.0,94.0,1774.0,316.0,0.001116874610805868,0.005165459360541497,0.028118513567850112,0.03667595171773441
21,30,藤原 妹紅,藤原妹红,9,10,10,12665,9626,1755,1284,4832,7871,58509,0.22297039766230467,0.16313047897344682,0.3861008766357515,0.1345263121912868,0.6893834028743625,0.28187297171998144,0.028743625405656004,0.679245283018868,0.7176599304929849,0.252156004633801,0.030184064873214057,0,-1,3287.0,114.0,1284.0,134.0,-0.0015567060129168808,0.010872685370718782,0.02486771777952612,0.01731937443453524
21,5,チルノ,琪露诺,10,9,9,12447,9708,1575,1164,5394,8133,58509,0.19365547768351163,0.1431206196975286,0.3367760973810402,0.1390042557555248,0.743208610968734,0.23116350589441312,0.025627883136852898,0.6689295039164491,0.7176599304929849,0.252156004633801,0.030184064873214057,0,1,4288.0,240.0,1164.0,1309.0,0.018979631711905073,-0.001977582105468445,0.03288270360214951,0.19182297772567414
21,32,射命丸 文,射命丸文,11,11,11,10133,7993,1116,1024,4737,6877,58509,0.16228006398138722,0.14890213755998255,0.3111822015413698,0.11753747286742211,0.8338852097130243,0.1401766004415011,0.025938189845474614,0.5216413715570545,0.7176599304929849,0.252156004633801,0.030184064873214057,2,0,2897.0,34.0,1024.0,723.0,0.009297212556103843,-0.013540540503500648,0.006238500121330343,0.11748456288592779
21,20,西行寺 幽々子,西行寺幽幽子,12,12,12,9612,7560,1022,1030,4486,6538,58509,0.15631691648822268,0.15754053227286632,0.313857448761089,0.11174349245415235,0.7340868530636526,0.23200475907198095,0.03390838786436645,0.5541362530413625,0.7176599304929849,0.252156004633801,0.030184064873214057,-1,0,1639.0,-134.0,1030.0,-279.0,-0.008158011371368706,-0.013259143362151393,0.0070580639760321195,-0.040927094029631794
21,42,東風谷 早苗,东风谷早苗,13,14,13,9426,7451,1082,893,4394,6369,58509,0.16988538232061548,0.14021039409640446,0.31009577641701996,0.10885504794134236,0.813692480359147,0.16161616161616163,0.024691358024691357,0.5028702640642939,0.7176599304929849,0.252156004633801,0.030184064873214057,1,-1,2663.0,96.0,893.0,592.0,0.007245690804766863,-0.0007914395592529544,0.02186115048030418,0.10247533321793312
21,14,アリス・マーガトロイド,爱丽丝·玛格特洛依德,14,13,14,9331,7405,972,954,4507,6433,58509,0.1510959117052697,0.14829783926628323,0.2993937509715529,0.10994889675092721,0.7581158497772119,0.20942075111394018,0.032463399108847865,0.5186136071887034,0.7176599304929849,0.252156004633801,0.030184064873214057,-2,1,1914.0,-83.0,954.0,71.0,-0.001949792898180161,-0.014732444157666474,-0.0003733501659707872,0.011160012574662037
21,27,鈴仙・優曇華院・イナバ,铃仙·优昙华院·因幡,15,15,15,8609,6858,896,855,4211,5962,58509,0.1502851392150285,0.1434082522643408,0.29369339147936935,0.1018988531678887,0.7600545330606681,0.21336059986366734,0.026584867075664622,0.5725297827610372,0.7176599304929849,0.252156004633801,0.030184064873214057,0,0,2118.0,64.0,855.0,303.0,0.0023649511364050996,0.0032626970874441164,0.031876847564464406,0.05354302880367556
21,22,八雲 紫,八云紫,16,16,16,7376,5865,699,812,3655,5166,58509,0.13530778164924506,0.15718157181571815,0.29248935346496324,0.08829410859867713,0.7293706293706294,0.23566433566433567,0.03496503496503497,0.46552949538024163,0.7176599304929849,0.252156004633801,0.030184064873214057,0,0,1380.0,-37.0,812.0,-94.0,-0.004221941001182158,-0.0046161727233785255,0.02631734462720378,-0.017870722433460107
21,6,紅 美鈴,红美铃,17,17,17,7315,5803,712,800,3579,5091,58509,0.13985464545275977,0.1571400510705166,0.29699469652327637,0.08701225452494488,0.6483427647534358,0.32983023443815684,0.021827000808407437,0.6430358632193495,0.7176599304929849,0.252156004633801,0.030184064873214057,1,0,2013.0,44.0,800.0,457.0,0.005506670143623979,-0.0042972751342061355,0.03278382093604715,0.09861890375485549
21,8,パチュリー・ノーレッジ,帕秋莉·诺蕾姬,18,18,18,7216,5778,702,736,3638,5076,58509,0.13829787234042554,0.1449960598896769,0.28329393223010246,0.08675588371019843,0.7300163132137031,0.24143556280587275,0.028548123980424143,0.5638031693077565,0.7176599304929849,0.252156004633801,0.030184064873214057,-1,0,1657.0,-37.0,736.0,256.0,0.001978819247969957,-0.01502162973426327,0.009574364067702401,0.05311203319502078
21,3,ルーミア,露米娅,19,19,19,7062,5596,727,739,3403,4869,58509,0.14931197371123434,0.15177654549188746,0.3010885192031218,0.08321796646669744,0.7150621118012422,0.2608695652173913,0.02406832298136646,0.6977491961414791,0.7176599304929849,0.252156004633801,0.030184064873214057,2,0,1910.0,-31.0,739.0,475.0,0.0059336467059024345,-0.023195991696139368,0.04245065731193082,0.10810195721438332
21,72,秦 こころ,秦心,20,20,20,6729,5247,791,691,2974,4456,58509,0.17751346499102333,0.1550718132854578,0.33258527827648116,0.0761592233673452,0.7181738366988587,0.24846356453028973,0.033362598770851626,0.6645626690712354,0.7176599304929849,0.252156004633801,0.030184064873214057,-1,0,1494.0,13.0,691.0,-1.0,-0.0022331783563378643,0.0029565881680482242,0.033427186195609054,-0.00022436616558219047
21,46,比那名居 天子,比那名居天子,21,21,21,6672,5160,829,683,2819,4331,58509,0.19141075963980606,0.15770030016162548,0.34911105980143153,0.07402279991112479,0.8308687615526802,0.14417744916820702,0.024953789279112754,0.5126522961574508,0.7176599304929849,0.252156004633801,0.030184064873214057,-1,0,1463.0,-60.0,683.0,11.0,-0.001959963258341399,-0.014376277397230991,0.021886427496380395,0.0025462962962963243
21,56,多々良 小傘,多多良小伞,22,22,22,6249,4955,627,667,3034,4328,58509,0.1448706099815157,0.1541127541589649,0.2989833641404806,0.07397152574817549,0.8590982286634461,0.1143317230273752,0.026570048309178744,0.5421785421785421,0.7176599304929849,0.252156004633801,0.030184064873214057,1,0,1443.0,-44.0,667.0,193.0,0.0012426540570313477,-0.017402666922958276,0.010696765564111463,0.04667472793228544
21,44,洩矢 諏訪子,洩矢诹访子,23,23,23,5943,4688,665,590,2768,4023,58509,0.1652995277156351,0.14665672383793188,0.311956251553567,0.06875865251499769,0.7988165680473372,0.1808960270498732,0.02028740490278952,0.6448275862068966,0.7176599304929849,0.252156004633801,0.030184064873214057,-1,0,1029.0,-70.0,590.0,-156.0,-0.004744117689909538,-0.010579869269289527,0.0032747437947871216,-0.03732950466618812
21,36,四季映姫・ヤマザナドゥ,四季映姬·夜摩仙那度,24,24,24,5524,4411,536,577,2762,3875,58509,0.13832258064516129,0.1489032258064516,0.2872258064516129,0.06622912714283273,0.7235693501454898,0.2405431619786615,0.03588748787584869,0.6272365805168987,0.7176599304929849,0.252156004633801,0.030184064873214057,1,0,1373.0,-12.0,577.0,272.0,0.002857392027187669,-0.01377289534706741,0.030171342017800445,0.07549264501804043
21,29,蓬莱山 輝夜,蓬莱山辉夜,25,25,25,5022,4035,431,556,2617,3604,58509,0.11958934517203108,0.15427302996670367,0.27386237513873474,0.06159736108974688,0.6779107725788901,0.2916213275299238,0.030467899891186073,0.5986696230598669,0.7176599304929849,0.252156004633801,0.030184064873214057,5,0,1503.0,37.0,556.0,479.0,0.006632978009982568,-0.006490654827968914,0.02234629876122418,0.15328000000000008
21,87,純狐,纯狐,26,27,26,4972,3971,479,522,2491,3492,58509,0.13717067583046966,0.14948453608247422,0.28665521191294385,0.05968312567297339,0.6995884773662552,0.2613168724279835,0.03909465020576132,0.4727463312368973,0.7176599304929849,0.252156004633801,0.030184064873214057,0,-1,1256.0,39.0,522.0,216.0,0.0020628636027948677,0.0028605415203353524,0.02243372868444679,0.06593406593406592
21,34,風見 幽香,风见幽香,27,28,28,4959,3949,518,492,2421,3431,58509,0.15097639172252988,0.14339842611483533,0.2943748178373652,0.05864055102633783,0.69693094629156,0.2659846547314578,0.0370843989769821,0.4850455136540962,0.7176599304929849,0.252156004633801,0.030184064873214057,-3,-1,671.0,-93.0,492.0,-246.0,-0.006032740680636049,-0.015191680075131248,0.012820097769432492,-0.06690236605928745
21,28,八意 永琳,八意永琳,28,26,27,4889,3971,428,490,2625,3543,58509,0.12080158058142818,0.13830087496471916,0.25910245554614736,0.06055478644311132,0.7348560079443893,0.24627606752730885,0.018867924528301886,0.6518218623481782,0.7176599304929849,0.252156004633801,0.030184064873214057,9,2,1789.0,178.0,490.0,693.0,0.010427269074366266,0.033082282335814145,-0.021697788681841468,0.24315789473684202
21,31,伊吹 萃香,伊吹萃香,29,29,29,4733,3804,441,488,2434,3363,58509,0.1311329170383586,0.14510853404698187,0.2762414510853405,0.05747833666615392,0.7936117936117936,0.1732186732186732,0.033169533169533166,0.5245283018867924,0.7176599304929849,0.252156004633801,0.030184064873214057,-2,0,1018.0,-34.0,488.0,123.0,0.0004912642890542857,-0.015472021233246341,0.06236686458390074,0.037962962962962976
21,41,犬走 椛,犬走椛,30,30,30,4621,3631,534,456,2107,3097,58509,0.17242492734904746,0.147239263803681,0.3196641911527284,0.052932027551316894,0.8283582089552238,0.1455223880597015,0.026119402985074626,0.5431472081218274,0.7176599304929849,0.252156004633801,0.030184064873214057,-2,0,925.0,-23.0,456.0,-42.0,-0.0022785959646447612,-0.005020118844007659,0.02968314456088353,-0.01338005734310288
21,21,八雲 藍,八云蓝,31,31,32,4325,3409,416,500,2077,2993,58509,0.13899097895088539,0.1670564650851988,0.3060474440360842,0.05115452323574151,0.8052884615384616,0.16466346153846154,0.030048076923076924,0.5141451414514144,0.7176599304929849,0.252156004633801,0.030184064873214057,-2,0,690.0,-63.0,500.0,-163.0,-0.004355106524174063,-0.01278341902123123,0.03645833333333334,-0.05164765525982251
21,53,霊烏路 空,灵乌路空,32,32,31,4315,3453,479,383,2112,2974,58509,0.16106254203093476,0.12878278412911903,0.2898453261600538,0.05082978687039601,0.7889688249400479,0.1774580335731415,0.03357314148681055,0.5145278450363195,0.7176599304929849,0.252156004633801,0.030184064873214057,-1,0,852.0,-23.0,383.0,13.0,-0.0012500653853422736,-0.008474776442553927,0.028688458629069907,0.004390408645727817
21,88,ヘカーティア・ラピスラズリ,赫卡提亚·拉碧斯拉祖利,33,33,33,4069,3280,326,463,2165,2954,58509,0.1103588354773189,0.15673662830060933,0.26709546377792825,0.05048795911740074,0.6699751861042184,0.29652605459057074,0.033498759305210915,0.6005056890012642,0.7176599304929849,0.252156004633801,0.030184064873214057,5,0,1057.0,16.0,463.0,252.0,0.0029635549313133253,-0.004370994278417598,0.06071268762966281,0.09326424870466332
21,97,依神紫苑,依神紫苑,34,34,34,4065,3213,420,432,1941,2793,58509,0.15037593984962405,0.15467239527389903,0.3050483351235231,0.047736245705788855,0.721835883171071,0.23504867872044508,0.043115438108484005,0.6131284916201117,0.7176599304929849,0.252156004633801,0.030184064873214057,-2,0,693.0,-23.0,432.0,-136.0,-0.003780771267212643,-0.0008702192490444294,0.023435775494638628,-0.04643222942983949
21,78,鬼人 正邪,鬼人正邪,35,38,35,4035,3114,546,375,1647,2568,58509,0.21261682242990654,0.14602803738317757,0.35864485981308414,0.043890683484592116,0.6728232189973615,0.29023746701846964,0.036939313984168866,0.5887850467289719,0.7176599304929849,0.252156004633801,0.030184064873214057,0,-3,861.0,-3.0,375.0,-57.0,-0.0022793983024099046,0.0034739652870494075,0.01591155846043918,-0.021714285714285686
21,70,豊聡耳 神子,丰聪耳神子,36,37,36,3952,3087,444,421,1778,2643,58509,0.16799091940976163,0.1592886870979947,0.32727960650775634,0.04517253755832436,0.6208718626155878,0.35402906208718626,0.02509907529722589,0.5957446808510638,0.7176599304929849,0.252156004633801,0.030184064873214057,-3,-1,647.0,-72.0,421.0,-146.0,-0.0038820750527036943,-0.01702162989106304,-0.010976731655571559,-0.052348512011473614
21,49,水橋 パルスィ,水桥帕露西,37,35,37,3825,3061,362,402,1935,2699,58509,0.1341237495368655,0.14894405335309374,0.28306780288995925,0.0461296552667111,0.6340482573726541,0.3324396782841823,0.03351206434316354,0.61716621253406,0.7176599304929849,0.252156004633801,0.030184064873214057,-1,2,681.0,-94.0,402.0,11.0,-0.0011485084831789685,-0.03551910760599164,0.010176455651955962,0.0040922619047618625
21,137,宇佐見 蓮子,宇佐见莲子,38,36,38,3690,2976,323,391,1939,2653,58509,0.12174896343761779,0.1473803241613268,0.2691292875989446,0.04534345143482199,0.7467105263157895,0.2149122807017544,0.03837719298245614,0.5176600441501104,0.7176599304929849,0.252156004633801,0.030184064873214057,-4,2,470.0,-33.0,391.0,-211.0,-0.005030306370120405,-0.002552712540035834,0.01704613133221025,-0.07367318435754189
21,39,鍵山 雛,键山雏,39,41,39,3647,2868,436,343,1653,2432,58509,0.17927631578947367,0.14103618421052633,0.3203125,0.041566254764224306,0.7525773195876289,0.23122238586156113,0.016200294550810016,0.5515695067264574,0.7176599304929849,0.252156004633801,0.030184064873214057,4,-2,873.0,39.0,343.0,55.0,-0.00024185358156762066,0.012259067156743353,0.0023067232109587332,0.023138409760201872
21,69,物部 布都,物部布都,40,40,41,3571,2831,365,375,1726,2466,58509,0.14801297648012976,0.15206812652068127,0.30008110300081103,0.04214736194431626,0.6866666666666666,0.3,0.013333333333333334,0.6175675675675676,0.7176599304929849,0.252156004633801,0.030184064873214057,0,0,604.0,-21.0,375.0,-115.0,-0.0032488213289226797,-0.0015414597848837919,-0.012195121951219523,-0.04455637349864394
21,85,稀神 サグメ,稀神探女,41,39,40,3561,2859,324,378,1833,2535,58509,0.12781065088757396,0.14911242603550295,0.27692307692307694,0.04332666769214993,0.7302204928664072,0.23865110246433205,0.0311284046692607,0.5944148936170213,0.7176599304929849,0.252156004633801,0.030184064873214057,3,2,830.0,0.0,378.0,128.0,0.0009909012687922616,-0.006796744210057937,0.029676743489973068,0.053178230162027385
21,205,飯綱丸 龍,饭纲丸龙,42,43,43,3482,2719,394,369,1562,2325,58509,0.16946236559139785,0.15870967741935485,0.3281720430107527,0.03973747628569964,0.7692307692307693,0.2087912087912088,0.02197802197802198,0.4368932038834952,0.7176599304929849,0.252156004633801,0.030184064873214057,13,-1,1802.0,228.0,369.0,811.0,0.013108331971215425,0.05981903666141106,-0.007966532556696493,0.535667107001321
21,95,摩多羅隠岐奈,摩多罗隐岐奈,43,42,42,3430,2746,356,328,1706,2390,58509,0.1489539748953975,0.13723849372384936,0.28619246861924685,0.04084841648293425,0.6424936386768448,0.3346055979643766,0.022900763358778626,0.5307692307692308,0.7176599304929849,0.252156004633801,0.030184064873214057,2,1,890.0,42.0,328.0,164.0,0.0016961871275565296,0.007893777231426258,0.006834441826116755,0.07367475292003589
21,40,河城 にとり,河城荷取,44,44,44,3262,2619,333,310,1643,2286,58509,0.14566929133858267,0.13560804899387577,0.28127734033245844,0.03907091216735887,0.8302180685358256,0.14330218068535824,0.0264797507788162,0.5179968701095462,0.7176599304929849,0.252156004633801,0.030184064873214057,-3,0,413.0,-62.0,310.0,-168.0,-0.004091518577518452,-0.015292403852941366,0.019691069574247128,-0.06845965770171147
21,147,茨木 華扇,茨木华扇,45,47,45,3027,2468,262,297,1647,2206,58509,0.11876699909338169,0.1346328195829556,0.25339981867633726,0.037703601155377804,0.7194492254733219,0.2547332185886403,0.025817555938037865,0.506993006993007,0.7176599304929849,0.252156004633801,0.030184064873214057,1,-2,499.0,-7.0,297.0,-53.0,-0.002029052085322225,-0.000312239507769263,0.061533836826661914,-0.02346170872067288
