topic,comparison_group,item,option,first_round,first_count,first_denominator,first_percent,last_round,last_count,last_denominator,last_percent,change_pp,rounds_observed,observed_rounds_json,missing_rounds_json,source_url_first,source_url_last
age,age_40plus_detail,,40-49,5,5,7909,0.063219,21,387,15236,2.540037,2.476818,16,"[5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",[6],http://thwiki.info/th/vote5/result_anq.html,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
age,age_40plus_detail,,50+,5,3,7909,0.037931,21,138,15236,0.90575,0.867819,16,"[5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",[6],http://thwiki.info/th/vote5/result_anq.html,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
age,age_broad_groups,,30plus,5,412,7909,5.209255,21,1806,15236,11.853505,6.64425,17,"[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote5/result_anq.html,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
age,age_broad_groups,,twenties,5,4713,7909,59.59034,21,4543,15236,29.817537,-29.772803,17,"[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote5/result_anq.html,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
age,age_broad_groups,,under20,5,2784,7909,35.200405,21,8887,15236,58.328958,23.128553,17,"[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote5/result_anq.html,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
age,age_fixed_bins,,00-09,5,2,7909,0.025288,21,109,15236,0.715411,0.690123,17,"[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote5/result_anq.html,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
age,age_fixed_bins,,10-14,5,157,7909,1.98508,21,2973,15236,19.512996,17.527916,17,"[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote5/result_anq.html,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
age,age_fixed_bins,,15-19,5,2625,7909,33.190037,21,5805,15236,38.100551,4.910514,17,"[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote5/result_anq.html,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
age,age_fixed_bins,,20-24,5,3527,7909,44.594765,21,3003,15236,19.709898,-24.884867,17,"[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote5/result_anq.html,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
age,age_fixed_bins,,25-29,5,1186,7909,14.995575,21,1540,15236,10.10764,-4.887935,17,"[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote5/result_anq.html,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
age,age_fixed_bins,,30-34,5,336,7909,4.248325,21,842,15236,5.526385,1.27806,17,"[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote5/result_anq.html,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
age,age_fixed_bins,,35-39,5,68,7909,0.85978,21,439,15236,2.881334,2.021554,17,"[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote5/result_anq.html,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
age,age_fixed_bins,,40+,5,8,7909,0.101151,21,525,15236,3.445786,3.344635,17,"[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote5/result_anq.html,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
charm,charm_7_options,,キャラクタ,11,9747,10571,92.205089,21,14568,15951,91.329697,-0.875392,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
charm,charm_7_options,,ゲーム性,11,6092,10571,57.629363,21,10198,15951,63.933296,6.303933,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
charm,charm_7_options,,ストーリー,11,6262,10571,59.237537,21,10991,15951,68.904771,9.667234,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
charm,charm_7_options,,世界観,11,8712,10571,82.414152,21,12775,15951,80.089023,-2.325129,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
charm,charm_7_options,,二次創作作品,11,7329,10571,69.331189,21,12687,15951,79.537333,10.206144,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
charm,charm_7_options,,東方作品を通じた交流,11,3807,10571,36.013622,21,7761,15951,48.655257,12.641635,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
charm,charm_7_options,,音楽,11,10135,10571,95.875508,21,15201,15951,95.2981,-0.577408,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,地霊殿,Easyクリア,11,1573,8968,17.540143,21,1243,11143,11.154985,-6.385158,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,地霊殿,Easy未クリア,11,1204,8968,13.425513,21,1167,11143,10.472943,-2.95257,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,地霊殿,Hardクリア,11,700,8968,7.805531,21,592,11143,5.312752,-2.492779,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,地霊殿,Lunaticクリア,11,475,8968,5.29661,21,666,11143,5.976846,0.680236,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,地霊殿,Normalクリア,11,2637,8968,29.40455,21,2026,11143,18.181818,-11.222732,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,地霊殿,未購入,11,2379,8968,26.527654,21,5449,11143,48.900655,22.373001,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,天空璋,Easyクリア,14,1554,10732,14.48006,21,1015,10825,9.376443,-5.103617,8,"[14,15,16,17,18,19,20,21]",[],https://toho-vote.info/result14/result_list_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,天空璋,Easy未クリア,14,1252,10732,11.666045,21,610,10825,5.635104,-6.030941,8,"[14,15,16,17,18,19,20,21]",[],https://toho-vote.info/result14/result_list_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,天空璋,Hardクリア,14,441,10732,4.109206,21,420,10825,3.879908,-0.229298,8,"[14,15,16,17,18,19,20,21]",[],https://toho-vote.info/result14/result_list_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,天空璋,Lunaticクリア,14,609,10732,5.674618,21,778,10825,7.187067,1.512449,8,"[14,15,16,17,18,19,20,21]",[],https://toho-vote.info/result14/result_list_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,天空璋,Normalクリア,14,2431,10732,22.651882,21,1752,10825,16.184758,-6.467124,8,"[14,15,16,17,18,19,20,21]",[],https://toho-vote.info/result14/result_list_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,天空璋,未購入,14,4445,10732,41.418189,21,6250,10825,57.736721,16.318532,8,"[14,15,16,17,18,19,20,21]",[],https://toho-vote.info/result14/result_list_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,妖々夢,Easyクリア,11,1358,9175,14.80109,21,1162,11710,9.923143,-4.877947,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,妖々夢,Easy未クリア,11,851,9175,9.275204,21,944,11710,8.061486,-1.213718,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,妖々夢,Hardクリア,11,997,9175,10.866485,21,882,11710,7.532024,-3.334461,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,妖々夢,Lunaticクリア,11,704,9175,7.673025,21,879,11710,7.506405,-0.16662,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,妖々夢,Normalクリア,11,3397,9175,37.024523,21,2645,11710,22.587532,-14.436991,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,妖々夢,未購入,11,1868,9175,20.359673,21,5198,11710,44.389411,24.029738,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,星蓮船,Easyクリア,11,1356,8911,15.217147,21,1007,10958,9.189633,-6.027514,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,星蓮船,Easy未クリア,11,1179,8911,13.230838,21,1075,10958,9.810184,-3.420654,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,星蓮船,Hardクリア,11,549,8911,6.160925,21,457,10958,4.170469,-1.990456,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,星蓮船,Lunaticクリア,11,325,8911,3.647178,21,488,10958,4.453367,0.806189,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,星蓮船,Normalクリア,11,2791,8911,31.320839,21,1849,10958,16.873517,-14.447322,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,星蓮船,未購入,11,2711,8911,30.423073,21,6082,10958,55.502829,25.079756,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,永夜抄,Easyクリア,11,1488,9181,16.207385,21,1396,11676,11.956149,-4.251236,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,永夜抄,Easy未クリア,11,575,9181,6.262934,21,720,11676,6.166495,-0.096439,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,永夜抄,Hardクリア,11,1129,9181,12.297135,21,956,11676,8.187736,-4.109399,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,永夜抄,Lunaticクリア,11,806,9181,8.779,21,904,11676,7.742378,-1.036622,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,永夜抄,Normalクリア,11,3361,9181,36.608213,21,2680,11676,22.953066,-13.655147,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,永夜抄,未購入,11,1822,9181,19.845333,21,5020,11676,42.994176,23.148843,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,獣王園,Easyクリア,19,838,10872,7.707873,21,725,10869,6.670347,-1.037526,3,"[19,20,21]",[],https://toho-vote.info/assets/questionnaire-CAQ3N1s_.js,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,獣王園,Easy未クリア,19,656,10872,6.033848,21,562,10869,5.170669,-0.863179,3,"[19,20,21]",[],https://toho-vote.info/assets/questionnaire-CAQ3N1s_.js,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,獣王園,Hardクリア,19,405,10872,3.725166,21,325,10869,2.990155,-0.735011,3,"[19,20,21]",[],https://toho-vote.info/assets/questionnaire-CAQ3N1s_.js,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,獣王園,Lunaticクリア,19,800,10872,7.358352,21,752,10869,6.91876,-0.439592,3,"[19,20,21]",[],https://toho-vote.info/assets/questionnaire-CAQ3N1s_.js,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,獣王園,Normalクリア,19,2033,10872,18.699411,21,1736,10869,15.972031,-2.72738,3,"[19,20,21]",[],https://toho-vote.info/assets/questionnaire-CAQ3N1s_.js,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,獣王園,未購入,19,6140,10872,56.47535,21,6769,10869,62.278038,5.802688,3,"[19,20,21]",[],https://toho-vote.info/assets/questionnaire-CAQ3N1s_.js,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,神霊廟,Easyクリア,11,1137,8921,12.745208,21,904,10919,8.279146,-4.466062,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,神霊廟,Easy未クリア,11,823,8921,9.225423,21,693,10919,6.346735,-2.878688,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,神霊廟,Hardクリア,11,706,8921,7.913911,21,601,10919,5.504167,-2.409744,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,神霊廟,Lunaticクリア,11,462,8921,5.178792,21,608,10919,5.568275,0.389483,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,神霊廟,Normalクリア,11,2968,8921,33.269813,21,2008,10919,18.389962,-14.879851,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,神霊廟,未購入,11,2825,8921,31.666853,21,6105,10919,55.911714,24.244861,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紅魔郷,Easyクリア,11,1606,9290,17.287406,21,1384,12011,11.522771,-5.764635,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紅魔郷,Easy未クリア,11,845,9290,9.095802,21,1168,12011,9.724419,0.628617,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紅魔郷,Hardクリア,11,1078,9290,11.603875,21,889,12011,7.401549,-4.202326,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紅魔郷,Lunaticクリア,11,605,9290,6.512379,21,848,12011,7.060195,0.547816,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紅魔郷,Normalクリア,11,3528,9290,37.976319,21,2873,12011,23.91974,-14.056579,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紅魔郷,未購入,11,1628,9290,17.52422,21,4849,12011,40.371326,22.847106,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紺珠伝,Easyクリア,16,1398,10735,13.022823,21,1048,10907,9.608508,-3.414315,6,"[16,17,18,19,20,21]",[],https://toho-vote.info/result16/result_list_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紺珠伝,Easy未クリア,16,1103,10735,10.274802,21,867,10907,7.949024,-2.325778,6,"[16,17,18,19,20,21]",[],https://toho-vote.info/result16/result_list_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紺珠伝,Hardクリア,16,498,10735,4.639031,21,487,10907,4.465022,-0.174009,6,"[16,17,18,19,20,21]",[],https://toho-vote.info/result16/result_list_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紺珠伝,Lunaticクリア,16,715,10735,6.660456,21,710,10907,6.509581,-0.150875,6,"[16,17,18,19,20,21]",[],https://toho-vote.info/result16/result_list_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紺珠伝,Normalクリア,16,2453,10735,22.850489,21,1853,10907,16.98909,-5.861399,6,"[16,17,18,19,20,21]",[],https://toho-vote.info/result16/result_list_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紺珠伝,未購入,16,4568,10735,42.552399,21,5942,10907,54.478775,11.926376,6,"[16,17,18,19,20,21]",[],https://toho-vote.info/result16/result_list_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紺珠伝(レガシー),Easyクリア,12,1418,13711,10.342061,15,822,8082,10.17075,-0.171311,4,"[12,13,14,15]",[],http://thwiki.info/th/vote12/result_list_questionnaire.php,https://toho-vote.info/result15/result_list_questionnaire.php
cleared_title,title_clear_level_all_respondents,紺珠伝(レガシー),Easy未クリア,12,4061,13711,29.618554,15,2189,8082,27.08488,-2.533674,4,"[12,13,14,15]",[],http://thwiki.info/th/vote12/result_list_questionnaire.php,https://toho-vote.info/result15/result_list_questionnaire.php
cleared_title,title_clear_level_all_respondents,紺珠伝(レガシー),Hardクリア,12,373,13711,2.720443,15,272,8082,3.365504,0.645061,4,"[12,13,14,15]",[],http://thwiki.info/th/vote12/result_list_questionnaire.php,https://toho-vote.info/result15/result_list_questionnaire.php
cleared_title,title_clear_level_all_respondents,紺珠伝(レガシー),Lunaticクリア,12,480,13711,3.500839,15,410,8082,5.073002,1.572163,4,"[12,13,14,15]",[],http://thwiki.info/th/vote12/result_list_questionnaire.php,https://toho-vote.info/result15/result_list_questionnaire.php
cleared_title,title_clear_level_all_respondents,紺珠伝(レガシー),Normalクリア,12,1609,13711,11.735103,15,1071,8082,13.25167,1.516567,4,"[12,13,14,15]",[],http://thwiki.info/th/vote12/result_list_questionnaire.php,https://toho-vote.info/result15/result_list_questionnaire.php
cleared_title,title_clear_level_all_respondents,紺珠伝(レガシー),未購入,12,5770,13711,42.082999,15,3318,8082,41.054195,-1.028804,4,"[12,13,14,15]",[],http://thwiki.info/th/vote12/result_list_questionnaire.php,https://toho-vote.info/result15/result_list_questionnaire.php
cleared_title,title_clear_level_all_respondents,紺珠伝(レガシーモード),Easyクリア,16,1022,10392,9.834488,21,826,10703,7.717462,-2.117026,6,"[16,17,18,19,20,21]",[],https://toho-vote.info/result16/result_list_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紺珠伝(レガシーモード),Easy未クリア,16,2564,10392,24.672825,21,1822,10703,17.023265,-7.64956,6,"[16,17,18,19,20,21]",[],https://toho-vote.info/result16/result_list_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紺珠伝(レガシーモード),Hardクリア,16,346,10392,3.329484,21,301,10703,2.812296,-0.517188,6,"[16,17,18,19,20,21]",[],https://toho-vote.info/result16/result_list_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紺珠伝(レガシーモード),Lunaticクリア,16,541,10392,5.205928,21,586,10703,5.4751,0.269172,6,"[16,17,18,19,20,21]",[],https://toho-vote.info/result16/result_list_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紺珠伝(レガシーモード),Normalクリア,16,1255,10392,12.076597,21,1128,10703,10.539101,-1.537496,6,"[16,17,18,19,20,21]",[],https://toho-vote.info/result16/result_list_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紺珠伝(レガシーモード),未購入,16,4664,10392,44.880677,21,6040,10703,56.432776,11.552099,6,"[16,17,18,19,20,21]",[],https://toho-vote.info/result16/result_list_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,紺珠伝(完全無欠),Easyクリア,12,2096,14340,14.616457,15,1159,8361,13.861978,-0.754479,4,"[12,13,14,15]",[],http://thwiki.info/th/vote12/result_list_questionnaire.php,https://toho-vote.info/result15/result_list_questionnaire.php
cleared_title,title_clear_level_all_respondents,紺珠伝(完全無欠),Easy未クリア,12,1594,14340,11.11576,15,940,8361,11.242674,0.126914,4,"[12,13,14,15]",[],http://thwiki.info/th/vote12/result_list_questionnaire.php,https://toho-vote.info/result15/result_list_questionnaire.php
cleared_title,title_clear_level_all_respondents,紺珠伝(完全無欠),Hardクリア,12,657,14340,4.58159,15,411,8361,4.91568,0.33409,4,"[12,13,14,15]",[],http://thwiki.info/th/vote12/result_list_questionnaire.php,https://toho-vote.info/result15/result_list_questionnaire.php
cleared_title,title_clear_level_all_respondents,紺珠伝(完全無欠),Lunaticクリア,12,735,14340,5.125523,15,575,8361,6.877168,1.751645,4,"[12,13,14,15]",[],http://thwiki.info/th/vote12/result_list_questionnaire.php,https://toho-vote.info/result15/result_list_questionnaire.php
cleared_title,title_clear_level_all_respondents,紺珠伝(完全無欠),Normalクリア,12,3522,14340,24.560669,15,2021,8361,24.17175,-0.388919,4,"[12,13,14,15]",[],http://thwiki.info/th/vote12/result_list_questionnaire.php,https://toho-vote.info/result15/result_list_questionnaire.php
cleared_title,title_clear_level_all_respondents,紺珠伝(完全無欠),未購入,12,5736,14340,40,15,3255,8361,38.93075,-1.06925,4,"[12,13,14,15]",[],http://thwiki.info/th/vote12/result_list_questionnaire.php,https://toho-vote.info/result15/result_list_questionnaire.php
cleared_title,title_clear_level_all_respondents,花映塚,Easyクリア,11,1363,8939,15.247791,21,1007,11155,9.027342,-6.220449,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,花映塚,Easy未クリア,11,594,8939,6.645039,21,663,11155,5.943523,-0.701516,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,花映塚,Hardクリア,11,461,8939,5.157176,21,366,11155,3.28104,-1.876136,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,花映塚,Lunaticクリア,11,574,8939,6.4213,21,663,11155,5.943523,-0.477777,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
cleared_title,title_clear_level_all_respondents,花映塚,Normalクリア,11,2856,8939,31.949883,21,1930,11155,17.301658,-14.648225,11,"[11,12,13,14,15,16,17,18,19,20,21]",[],http://thwiki.info/th/vote11/result_questionnaire.php,https://toho-vote.info/assets/questionnaire-Dtnh2EWB.js
