region,round,source_system,source_question_id,question_key,question,topic,source_item,source_option,count,denominator,percent,official_percent,percent_basis,denominator_basis,source_url,source_file,source_locator,question_path_json
jp,7,jp_official_legacy,jp7:q:ff067c7be085,,5.各作品の評価(5段階),work_rating,■非想天則 - 有効回答数:14843人 - グラフ,1点,167,14843,1.125109,1.13,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote7/result_anq.html,data_raw/jp_official_legacy/round_07/questionnaire/result_anq.html.tables.json,table:23/row:4,"[""投票者アンケート結果"",""５．各作品の評価（5段階）"",""■非想天則 - 有効回答数：14843人 - グラフ""]"
jp,7,jp_official_legacy,jp7:q:ff067c7be085,,5.各作品の評価(5段階),work_rating,■儚月抄 - 有効回答数:14978人 - グラフ,5点,4211,14978,28.114568,28.11,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote7/result_anq.html,data_raw/jp_official_legacy/round_07/questionnaire/result_anq.html.tables.json,table:24/row:0,"[""投票者アンケート結果"",""５．各作品の評価（5段階）"",""■儚月抄 - 有効回答数：14978人 - グラフ""]"
jp,7,jp_official_legacy,jp7:q:ff067c7be085,,5.各作品の評価(5段階),work_rating,■儚月抄 - 有効回答数:14978人 - グラフ,4点,4523,14978,30.197623,30.2,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote7/result_anq.html,data_raw/jp_official_legacy/round_07/questionnaire/result_anq.html.tables.json,table:24/row:1,"[""投票者アンケート結果"",""５．各作品の評価（5段階）"",""■儚月抄 - 有効回答数：14978人 - グラフ""]"
jp,7,jp_official_legacy,jp7:q:ff067c7be085,,5.各作品の評価(5段階),work_rating,■儚月抄 - 有効回答数:14978人 - グラフ,3点,4165,14978,27.807451,27.81,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote7/result_anq.html,data_raw/jp_official_legacy/round_07/questionnaire/result_anq.html.tables.json,table:24/row:2,"[""投票者アンケート結果"",""５．各作品の評価（5段階）"",""■儚月抄 - 有効回答数：14978人 - グラフ""]"
jp,7,jp_official_legacy,jp7:q:ff067c7be085,,5.各作品の評価(5段階),work_rating,■儚月抄 - 有効回答数:14978人 - グラフ,2点,1393,14978,9.300307,9.3,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote7/result_anq.html,data_raw/jp_official_legacy/round_07/questionnaire/result_anq.html.tables.json,table:24/row:3,"[""投票者アンケート結果"",""５．各作品の評価（5段階）"",""■儚月抄 - 有効回答数：14978人 - グラフ""]"
jp,7,jp_official_legacy,jp7:q:ff067c7be085,,5.各作品の評価(5段階),work_rating,■儚月抄 - 有効回答数:14978人 - グラフ,1点,686,14978,4.580051,4.58,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote7/result_anq.html,data_raw/jp_official_legacy/round_07/questionnaire/result_anq.html.tables.json,table:24/row:4,"[""投票者アンケート結果"",""５．各作品の評価（5段階）"",""■儚月抄 - 有効回答数：14978人 - グラフ""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品別,東方紅魔郷,19332,21499,89.920461,89.92,computed_from_count_and_denominator,derived_unique_integer_from_official_rounded_percentages,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:3/row:0,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品別""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品別,東方妖々夢,19152,21499,89.083213,89.08,computed_from_count_and_denominator,derived_unique_integer_from_official_rounded_percentages,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:3/row:1,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品別""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品別,東方非想天則,15029,21499,69.905577,69.91,computed_from_count_and_denominator,derived_unique_integer_from_official_rounded_percentages,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:3/row:10,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品別""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品別,ダブルスポイラー,13442,21499,62.523838,62.52,computed_from_count_and_denominator,derived_unique_integer_from_official_rounded_percentages,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:3/row:11,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品別""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品別,妖精大戦争,12834,21499,59.6958,59.7,computed_from_count_and_denominator,derived_unique_integer_from_official_rounded_percentages,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:3/row:12,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品別""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品別,東方萃夢想,12181,21499,56.658449,56.66,computed_from_count_and_denominator,derived_unique_integer_from_official_rounded_percentages,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:3/row:2,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品別""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品別,東方永夜抄,19108,21499,88.878552,88.88,computed_from_count_and_denominator,derived_unique_integer_from_official_rounded_percentages,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:3/row:3,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品別""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品別,東方花映塚,17124,21499,79.650216,79.65,computed_from_count_and_denominator,derived_unique_integer_from_official_rounded_percentages,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:3/row:4,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品別""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品別,東方文花帖,15077,21499,70.128843,70.13,computed_from_count_and_denominator,derived_unique_integer_from_official_rounded_percentages,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:3/row:5,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品別""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品別,東方風神録,18816,21499,87.52035,87.52,computed_from_count_and_denominator,derived_unique_integer_from_official_rounded_percentages,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:3/row:6,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品別""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品別,東方緋想天,15856,21499,73.752268,73.75,computed_from_count_and_denominator,derived_unique_integer_from_official_rounded_percentages,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:3/row:7,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品別""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品別,東方地霊殿,18073,21499,84.064375,84.06,computed_from_count_and_denominator,derived_unique_integer_from_official_rounded_percentages,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:3/row:8,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品別""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品別,東方星蓮船,17661,21499,82.148007,82.15,computed_from_count_and_denominator,derived_unique_integer_from_official_rounded_percentages,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:3/row:9,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品別""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品数,未プレイ,425,21499,1.976836,1.98,computed_from_count_and_denominator,sum_of_complete_mutually_exclusive_official_counts,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:4/row:0,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品数""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品数,1作,370,21499,1.72101,1.72,computed_from_count_and_denominator,sum_of_complete_mutually_exclusive_official_counts,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:4/row:1,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品数""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品数,10作,1869,21499,8.693428,8.69,computed_from_count_and_denominator,sum_of_complete_mutually_exclusive_official_counts,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:4/row:10,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品数""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品数,11作,2204,21499,10.25164,10.25,computed_from_count_and_denominator,sum_of_complete_mutually_exclusive_official_counts,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:4/row:11,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品数""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品数,12作,3054,21499,14.205312,14.21,computed_from_count_and_denominator,sum_of_complete_mutually_exclusive_official_counts,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:4/row:12,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品数""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品数,全作,7281,21499,33.866691,33.87,computed_from_count_and_denominator,sum_of_complete_mutually_exclusive_official_counts,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:4/row:13,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品数""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品数,2作,447,21499,2.079166,2.08,computed_from_count_and_denominator,sum_of_complete_mutually_exclusive_official_counts,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:4/row:2,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品数""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品数,3作,581,21499,2.702451,2.7,computed_from_count_and_denominator,sum_of_complete_mutually_exclusive_official_counts,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:4/row:3,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品数""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品数,4作,594,21499,2.762919,2.76,computed_from_count_and_denominator,sum_of_complete_mutually_exclusive_official_counts,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:4/row:4,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品数""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品数,5作,695,21499,3.232708,3.23,computed_from_count_and_denominator,sum_of_complete_mutually_exclusive_official_counts,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:4/row:5,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品数""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品数,6作,754,21499,3.50714,3.51,computed_from_count_and_denominator,sum_of_complete_mutually_exclusive_official_counts,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:4/row:6,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品数""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品数,7作,855,21499,3.976929,3.98,computed_from_count_and_denominator,sum_of_complete_mutually_exclusive_official_counts,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:4/row:7,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品数""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品数,8作,1104,21499,5.135123,5.14,computed_from_count_and_denominator,sum_of_complete_mutually_exclusive_official_counts,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:4/row:8,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品数""]"
jp,8,jp_official_legacy,jp8:q:0819d4ec7362,,2.プレイしたことがある作品,played_title,■作品数,9作,1266,21499,5.888646,5.89,computed_from_count_and_denominator,sum_of_complete_mutually_exclusive_official_counts,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:4/row:9,"[""投票者アンケート結果"",""２．プレイしたことがある作品"",""■作品数""]"
jp,8,jp_official_legacy,jp8:q:2045ac6000cc,,5.東方を知った場所,trigger,有効回答数:21380人 - グラフ,知人の紹介で知った,6754,21380,31.590271,31.59,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:17/row:0,"[""投票者アンケート結果"",""５．東方を知った場所"",""有効回答数：21380人 - グラフ""]"
jp,8,jp_official_legacy,jp8:q:2045ac6000cc,,5.東方を知った場所,trigger,有効回答数:21380人 - グラフ,個人サイト、ブログでの紹介で知った,786,21380,3.676333,3.68,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:17/row:1,"[""投票者アンケート結果"",""５．東方を知った場所"",""有効回答数：21380人 - グラフ""]"
jp,8,jp_official_legacy,jp8:q:2045ac6000cc,,5.東方を知った場所,trigger,有効回答数:21380人 - グラフ,コミケ・同人イベントで偶然知った,180,21380,0.841908,0.84,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:17/row:10,"[""投票者アンケート結果"",""５．東方を知った場所"",""有効回答数：21380人 - グラフ""]"
jp,8,jp_official_legacy,jp8:q:2045ac6000cc,,5.東方を知った場所,trigger,有効回答数:21380人 - グラフ,同人ショップで見かけた,459,21380,2.146866,2.15,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:17/row:11,"[""投票者アンケート結果"",""５．東方を知った場所"",""有効回答数：21380人 - グラフ""]"
jp,8,jp_official_legacy,jp8:q:2045ac6000cc,,5.東方を知った場所,trigger,有効回答数:21380人 - グラフ,ネットでたまたま見かけた,1598,21380,7.474275,7.47,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:17/row:12,"[""投票者アンケート結果"",""５．東方を知った場所"",""有効回答数：21380人 - グラフ""]"
jp,8,jp_official_legacy,jp8:q:2045ac6000cc,,5.東方を知った場所,trigger,有効回答数:21380人 - グラフ,Pixiv等イラスト投稿サイトで知った,172,21380,0.80449,0.8,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:17/row:13,"[""投票者アンケート結果"",""５．東方を知った場所"",""有効回答数：21380人 - グラフ""]"
jp,8,jp_official_legacy,jp8:q:2045ac6000cc,,5.東方を知った場所,trigger,有効回答数:21380人 - グラフ,企業サイト・雑誌記事・TVで知った,75,21380,0.350795,0.35,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:17/row:14,"[""投票者アンケート結果"",""５．東方を知った場所"",""有効回答数：21380人 - グラフ""]"
jp,8,jp_official_legacy,jp8:q:2045ac6000cc,,5.東方を知った場所,trigger,有効回答数:21380人 - グラフ,面白いSTGを探していたとき知った,754,21380,3.52666,3.53,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:17/row:2,"[""投票者アンケート結果"",""５．東方を知った場所"",""有効回答数：21380人 - グラフ""]"
jp,8,jp_official_legacy,jp8:q:2045ac6000cc,,5.東方を知った場所,trigger,有効回答数:21380人 - グラフ,格闘ゲーム好きで萃夢想・緋想天等から知った,443,21380,2.07203,2.07,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:17/row:3,"[""投票者アンケート結果"",""５．東方を知った場所"",""有効回答数：21380人 - グラフ""]"
jp,8,jp_official_legacy,jp8:q:2045ac6000cc,,5.東方を知った場所,trigger,有効回答数:21380人 - グラフ,Youtube・ニコニコ動画で知った,6026,21380,28.18522,28.19,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:17/row:4,"[""投票者アンケート結果"",""５．東方を知った場所"",""有効回答数：21380人 - グラフ""]"
jp,8,jp_official_legacy,jp8:q:2045ac6000cc,,5.東方を知った場所,trigger,有効回答数:21380人 - グラフ,公式連載作品から知った,64,21380,0.299345,0.3,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:17/row:5,"[""投票者アンケート結果"",""５．東方を知った場所"",""有効回答数：21380人 - グラフ""]"
jp,8,jp_official_legacy,jp8:q:2045ac6000cc,,5.東方を知った場所,trigger,有効回答数:21380人 - グラフ,好きな作家が東方二次創作をしていたので,325,21380,1.520112,1.52,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:17/row:6,"[""投票者アンケート結果"",""５．東方を知った場所"",""有効回答数：21380人 - グラフ""]"
jp,8,jp_official_legacy,jp8:q:2045ac6000cc,,5.東方を知った場所,trigger,有効回答数:21380人 - グラフ,東方の二次創作ゲームから知った,327,21380,1.529467,1.53,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:17/row:7,"[""投票者アンケート結果"",""５．東方を知った場所"",""有効回答数：21380人 - グラフ""]"
jp,8,jp_official_legacy,jp8:q:2045ac6000cc,,5.東方を知った場所,trigger,有効回答数:21380人 - グラフ,気にいったキャラクターがいたので調べたら東方だった,669,21380,3.129093,3.13,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:17/row:8,"[""投票者アンケート結果"",""５．東方を知った場所"",""有効回答数：21380人 - グラフ""]"
jp,8,jp_official_legacy,jp8:q:2045ac6000cc,,5.東方を知った場所,trigger,有効回答数:21380人 - グラフ,曲(アレンジ含む)から知った,2748,21380,12.853134,12.85,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:17/row:9,"[""投票者アンケート結果"",""５．東方を知った場所"",""有効回答数：21380人 - グラフ""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,sex,■性別 - 有効回答数:20326人 - グラフ,男性,18485,20326,90.942635,90.94,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:0/row:0,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■性別 - 有効回答数：20326人 - グラフ""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,sex,■性別 - 有効回答数:20326人 - グラフ,女性,1841,20326,9.057365,9.06,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:0/row:1,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■性別 - 有効回答数：20326人 - グラフ""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 詳細表示,10歳未満,20,19273,0.103772,0.1,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:1/row:0,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 詳細表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 詳細表示,10～14歳,712,19273,3.694287,3.69,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:1/row:1,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 詳細表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 詳細表示,15～19歳,6525,19273,33.855653,33.86,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:1/row:2,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 詳細表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 詳細表示,20～24歳,7072,19273,36.69382,36.69,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:1/row:3,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 詳細表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 詳細表示,25～29歳,3314,19273,17.19504,17.2,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:1/row:4,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 詳細表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 詳細表示,30～34歳,1132,19273,5.873502,5.87,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:1/row:5,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 詳細表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 詳細表示,35～39歳,380,19273,1.97167,1.97,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:1/row:6,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 詳細表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 詳細表示,40～49歳,89,19273,0.461786,0.46,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:1/row:7,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 詳細表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 詳細表示,50～59歳,2,19273,0.010377,0.01,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:1/row:8,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 詳細表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 詳細表示,60歳以上,27,19273,0.140092,0.14,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:1/row:9,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 詳細表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,10歳未満,20,19273,0.103772,0.1,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:0,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,10歳,5,19273,0.025943,0.03,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:1,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
