id,vote,first,info,type,chara1,charaName1,chara2,charaName2,chara3,charaName3,male,female,hmratio,hfratio,hmaratio,hfaratio,vector1,vector2,vector0,vector3,ratio,vratio
1033,1,1,<a href='./?m=info&type=cp&id=005021137' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,0,0%,0%,,,0%,0%,0%,100%,100%,0.02%
1034,1,0,<a href='./?m=info&type=cp&id=001003007' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,7,<a href='./?m=info&type=chara&id=7' target='_blank'>小恶魔</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
1035,1,0,<a href='./?m=info&type=cp&id=028029032' target='_blank'>点击查看详情</a>,1,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,0,0,0%,0%,,,0%,0%,0%,100%,,0.02%
1036,1,0,<a href='./?m=info&type=cp&id=012037000' target='_blank'>点击查看详情</a>,1,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
1037,2,1,<a href='./?m=info&type=cp&id=029031034' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,1,1,50%,50%,0.02%,0.07%,0%,0%,50%,50%,50%,0.04%
1038,1,0,<a href='./?m=info&type=cp&id=035047069' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,69,<a href='./?m=info&type=chara&id=69' target='_blank'>姬海棠果</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
1039,1,1,<a href='./?m=info&type=cp&id=052084000' target='_blank'>点击查看详情</a>,1,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,100%,0.02%
1040,1,0,<a href='./?m=info&type=cp&id=037057000' target='_blank'>点击查看详情</a>,1,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
1041,1,0,<a href='./?m=info&type=cp&id=040041043' target='_blank'>点击查看详情</a>,1,40,<a href='./?m=info&type=chara&id=40' target='_blank'>秋静叶</a>,41,<a href='./?m=info&type=chara&id=41' target='_blank'>秋穰子</a>,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1042,1,0,<a href='./?m=info&type=cp&id=037087000' target='_blank'>点击查看详情</a>,1,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1043,1,0,<a href='./?m=info&type=cp&id=001002034' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,,0.02%
1044,1,0,<a href='./?m=info&type=cp&id=029035146' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,146,<a href='./?m=info&type=chara&id=146' target='_blank'>本居小铃</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
1045,1,0,<a href='./?m=info&type=cp&id=026034049' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1046,1,1,<a href='./?m=info&type=cp&id=009032035' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100%,0.02%
1047,1,1,<a href='./?m=info&type=cp&id=030031199' target='_blank'>点击查看详情</a>,1,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡帝</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,199,<a href='./?m=info&type=chara&id=199' target='_blank'>妖怪兔</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100%,0.02%
1048,1,0,<a href='./?m=info&type=cp&id=045067000' target='_blank'>点击查看详情</a>,1,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,67,<a href='./?m=info&type=chara&id=67' target='_blank'>大鲶鱼</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
1049,1,0,<a href='./?m=info&type=cp&id=031057000' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
1050,1,1,<a href='./?m=info&type=cp&id=052052000' target='_blank'>点击查看详情</a>,1,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,100%,0.02%
1051,2,0,<a href='./?m=info&type=cp&id=199199000' target='_blank'>点击查看详情</a>,1,199,<a href='./?m=info&type=chara&id=199' target='_blank'>妖怪兔</a>,199,<a href='./?m=info&type=chara&id=199' target='_blank'>妖怪兔</a>,0,-,1,1,50%,50%,0.02%,0.07%,0%,0%,100%,-,,0.04%
1052,1,0,<a href='./?m=info&type=cp&id=014070000' target='_blank'>点击查看详情</a>,1,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,70,<a href='./?m=info&type=chara&id=70' target='_blank'>幽谷响子</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1053,2,1,<a href='./?m=info&type=cp&id=004004000' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,0,-,1,1,50%,50%,0.02%,0.07%,0%,0%,100%,-,50%,0.04%
1054,1,0,<a href='./?m=info&type=cp&id=035057000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1055,1,0,<a href='./?m=info&type=cp&id=001057143' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,143,<a href='./?m=info&type=chara&id=143' target='_blank'>绵月依姬</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1056,1,0,<a href='./?m=info&type=cp&id=050071080' target='_blank'>点击查看详情</a>,1,50,<a href='./?m=info&type=chara&id=50' target='_blank'>琪斯美</a>,71,<a href='./?m=info&type=chara&id=71' target='_blank'>宫古芳香</a>,80,<a href='./?m=info&type=chara&id=80' target='_blank'>赤蛮奇</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
1057,1,0,<a href='./?m=info&type=cp&id=001059070' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,70,<a href='./?m=info&type=chara&id=70' target='_blank'>幽谷响子</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
1058,1,0,<a href='./?m=info&type=cp&id=038094136' target='_blank'>点击查看详情</a>,1,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,94,<a href='./?m=info&type=chara&id=94' target='_blank'>清兰</a>,136,<a href='./?m=info&type=chara&id=136' target='_blank'>稗田阿求</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
1059,1,0,<a href='./?m=info&type=cp&id=012030042' target='_blank'>点击查看详情</a>,1,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡帝</a>,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1060,1,0,<a href='./?m=info&type=cp&id=006147000' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,147,<a href='./?m=info&type=chara&id=147' target='_blank'>龙神</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1061,1,0,<a href='./?m=info&type=cp&id=031134000' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,134,<a href='./?m=info&type=chara&id=134' target='_blank'>宇佐见莲子</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1062,2,1,<a href='./?m=info&type=cp&id=001045145' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,2,0,100%,0%,0.03%,0%,0%,0%,50%,50%,50%,0.04%
1063,1,1,<a href='./?m=info&type=cp&id=011034049' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100%,0.02%
1064,1,0,<a href='./?m=info&type=cp&id=009027035' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,,0.02%
1065,1,0,<a href='./?m=info&type=cp&id=010033057' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,,0.02%
1066,1,0,<a href='./?m=info&type=cp&id=003031039' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·亚玛萨那度</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,,0.02%
1067,1,0,<a href='./?m=info&type=cp&id=002015183' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,183,<a href='./?m=info&type=chara&id=183' target='_blank'>人偶（含上海人偶、哥利亚人偶）</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1068,2,0,<a href='./?m=info&type=cp&id=032099000' target='_blank'>点击查看详情</a>,1,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,0,-,2,0,100%,0%,0.03%,0%,50%,0%,50%,-,,0.04%
1069,1,0,<a href='./?m=info&type=cp&id=020021028' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1070,1,1,<a href='./?m=info&type=cp&id=008015023' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100%,0.02%
1071,1,1,<a href='./?m=info&type=cp&id=005006026' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,100%,0.02%
1072,1,0,<a href='./?m=info&type=cp&id=064080084' target='_blank'>点击查看详情</a>,1,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,80,<a href='./?m=info&type=chara&id=80' target='_blank'>赤蛮奇</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,,0.02%
1073,1,0,<a href='./?m=info&type=cp&id=001043000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
1074,1,0,<a href='./?m=info&type=cp&id=074075078' target='_blank'>点击查看详情</a>,1,74,<a href='./?m=info&type=chara&id=74' target='_blank'>物部布都</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,78,<a href='./?m=info&type=chara&id=78' target='_blank'>秦河胜</a>,0,0,0%,0%,,,0%,100%,0%,0%,,0.02%
1075,1,0,<a href='./?m=info&type=cp&id=003004012' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1076,1,0,<a href='./?m=info&type=cp&id=037037000' target='_blank'>点击查看详情</a>,1,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1077,1,1,<a href='./?m=info&type=cp&id=009011037' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100%,0.02%
1078,1,1,<a href='./?m=info&type=cp&id=008031000' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,100%,0.02%
1079,1,0,<a href='./?m=info&type=cp&id=012138000' target='_blank'>点击查看详情</a>,1,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,138,<a href='./?m=info&type=chara&id=138' target='_blank'>无名的读书妖怪（朱鹭子）</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1080,1,0,<a href='./?m=info&type=cp&id=061062064' target='_blank'>点击查看详情</a>,1,61,<a href='./?m=info&type=chara&id=61' target='_blank'>云居一轮</a>,62,<a href='./?m=info&type=chara&id=62' target='_blank'>村纱水蜜</a>,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1081,1,0,<a href='./?m=info&type=cp&id=048049056' target='_blank'>点击查看详情</a>,1,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1082,1,0,<a href='./?m=info&type=cp&id=072074075' target='_blank'>点击查看详情</a>,1,72,<a href='./?m=info&type=chara&id=72' target='_blank'>霍青娥</a>,74,<a href='./?m=info&type=chara&id=74' target='_blank'>物部布都</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1083,1,0,<a href='./?m=info&type=cp&id=015049000' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
1084,1,0,<a href='./?m=info&type=cp&id=032037000' target='_blank'>点击查看详情</a>,1,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,0,-,0,0,0%,0%,,,0%,100%,0%,-,,0.02%
1085,1,0,<a href='./?m=info&type=cp&id=076087145' target='_blank'>点击查看详情</a>,1,76,<a href='./?m=info&type=chara&id=76' target='_blank'>二岩猯藏</a>,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
1086,1,0,<a href='./?m=info&type=cp&id=096097098' target='_blank'>点击查看详情</a>,1,96,<a href='./?m=info&type=chara&id=96' target='_blank'>哆来咪·苏伊特</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1087,1,1,<a href='./?m=info&type=cp&id=006063064' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,63,<a href='./?m=info&type=chara&id=63' target='_blank'>寅丸星</a>,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100%,0.02%
1088,1,0,<a href='./?m=info&type=cp&id=001010069' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,69,<a href='./?m=info&type=chara&id=69' target='_blank'>姬海棠果</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1089,1,0,<a href='./?m=info&type=cp&id=001010136' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,136,<a href='./?m=info&type=chara&id=136' target='_blank'>稗田阿求</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1090,1,1,<a href='./?m=info&type=cp&id=010136141' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,136,<a href='./?m=info&type=chara&id=136' target='_blank'>稗田阿求</a>,141,<a href='./?m=info&type=chara&id=141' target='_blank'>斯塔萨菲雅</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100%,0.02%
1091,1,1,<a href='./?m=info&type=cp&id=079081084' target='_blank'>点击查看详情</a>,1,79,<a href='./?m=info&type=chara&id=79' target='_blank'>若鹭姬</a>,81,<a href='./?m=info&type=chara&id=81' target='_blank'>今泉影狼</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,100%,0.02%
1092,1,0,<a href='./?m=info&type=cp&id=004005137' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1093,1,0,<a href='./?m=info&type=cp&id=009020028' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1094,1,0,<a href='./?m=info&type=cp&id=022029137' target='_blank'>点击查看详情</a>,1,22,<a href='./?m=info&type=chara&id=22' target='_blank'>八云蓝</a>,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1095,1,0,<a href='./?m=info&type=cp&id=061064066' target='_blank'>点击查看详情</a>,1,61,<a href='./?m=info&type=chara&id=61' target='_blank'>云居一轮</a>,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,66,<a href='./?m=info&type=chara&id=66' target='_blank'>命莲</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,,0.02%
1096,1,0,<a href='./?m=info&type=cp&id=068093000' target='_blank'>点击查看详情</a>,1,68,<a href='./?m=info&type=chara&id=68' target='_blank'>非想天则</a>,93,<a href='./?m=info&type=chara&id=93' target='_blank'>尼西号</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1097,1,0,<a href='./?m=info&type=cp&id=006015000' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
1098,1,0,<a href='./?m=info&type=cp&id=072072000' target='_blank'>点击查看详情</a>,1,72,<a href='./?m=info&type=chara&id=72' target='_blank'>霍青娥</a>,72,<a href='./?m=info&type=chara&id=72' target='_blank'>霍青娥</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
1099,1,1,<a href='./?m=info&type=cp&id=001136146' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,136,<a href='./?m=info&type=chara&id=136' target='_blank'>稗田阿求</a>,146,<a href='./?m=info&type=chara&id=146' target='_blank'>本居小铃</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,100%,0.02%
1100,1,0,<a href='./?m=info&type=cp&id=108181193' target='_blank'>点击查看详情</a>,1,108,<a href='./?m=info&type=chara&id=108' target='_blank'>玄爷</a>,181,<a href='./?m=info&type=chara&id=181' target='_blank'>UFO</a>,193,<a href='./?m=info&type=chara&id=193' target='_blank'>长相酷似周杰伦的参拜客</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,,0.02%
1101,1,0,<a href='./?m=info&type=cp&id=077082083' target='_blank'>点击查看详情</a>,1,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,82,<a href='./?m=info&type=chara&id=82' target='_blank'>九十九弁弁</a>,83,<a href='./?m=info&type=chara&id=83' target='_blank'>九十九八桥</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1102,1,1,<a href='./?m=info&type=cp&id=020029034' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,0,0,0%,0%,,,0%,0%,100%,0%,100%,0.02%
1103,2,0,<a href='./?m=info&type=cp&id=001015023' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,2,0,100%,0%,0.03%,0%,50%,0%,50%,0%,,0.04%
1104,2,1,<a href='./?m=info&type=cp&id=077084085' target='_blank'>点击查看详情</a>,1,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,2,0,100%,0%,0.03%,0%,0%,100%,0%,0%,50%,0.04%
1105,1,0,<a href='./?m=info&type=cp&id=010020000' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
