id,vote,first,info,type,chara1,charaName1,chara2,charaName2,chara3,charaName3,male,female,hmratio,hfratio,hmaratio,hfaratio,vector1,vector2,vector3,vector0,ratio,vratio
1100,1,1,<a href='./?m=info&type=cp&id=039134135' target='_blank'>点击查看详情</a>,1,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·夜摩仙那度</a>,134,<a href='./?m=info&type=chara&id=134' target='_blank'>宇佐见莲子</a>,135,<a href='./?m=info&type=chara&id=135' target='_blank'>玛艾露贝莉·赫恩（梅莉）</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,100,0.01%
1101,1,0,<a href='./?m=info&type=cp&id=064066075' target='_blank'>点击查看详情</a>,1,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,66,<a href='./?m=info&type=chara&id=66' target='_blank'>命莲</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
1102,1,0,<a href='./?m=info&type=cp&id=001039000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·夜摩仙那度</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,-,0%,,0.01%
1103,1,1,<a href='./?m=info&type=cp&id=042179210' target='_blank'>点击查看详情</a>,1,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,179,<a href='./?m=info&type=chara&id=179' target='_blank'>毛玉</a>,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,100,0.01%
1104,1,1,<a href='./?m=info&type=cp&id=016042000' target='_blank'>点击查看详情</a>,1,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,100,0.01%
1105,1,0,<a href='./?m=info&type=cp&id=014057000' target='_blank'>点击查看详情</a>,1,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
1106,1,0,<a href='./?m=info&type=cp&id=026039145' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·夜摩仙那度</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
1107,1,1,<a href='./?m=info&type=cp&id=002030031' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡天为（因幡帝）</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,100,0.01%
1108,1,0,<a href='./?m=info&type=cp&id=008045000' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
1109,1,1,<a href='./?m=info&type=cp&id=030043058' target='_blank'>点击查看详情</a>,1,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡天为（因幡帝）</a>,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,58,<a href='./?m=info&type=chara&id=58' target='_blank'>娜兹玲</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,100,0.01%
1110,1,0,<a href='./?m=info&type=cp&id=098140000' target='_blank'>点击查看详情</a>,1,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,140,<a href='./?m=info&type=chara&id=140' target='_blank'>露娜切尔德</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
1111,1,0,<a href='./?m=info&type=cp&id=014027000' target='_blank'>点击查看详情</a>,1,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
1112,1,0,<a href='./?m=info&type=cp&id=133225000' target='_blank'>点击查看详情</a>,1,133,<a href='./?m=info&type=chara&id=133' target='_blank'>神绮</a>,225,<a href='./?m=info&type=chara&id=225' target='_blank'>埴安神袿姬</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
1113,1,1,<a href='./?m=info&type=cp&id=004028037' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,100,0.01%
1114,1,1,<a href='./?m=info&type=cp&id=001020031' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,100,0.01%
1115,1,0,<a href='./?m=info&type=cp&id=020223000' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,223,<a href='./?m=info&type=chara&id=223' target='_blank'>吉吊八千慧</a>,0,-,0,0,0%,0%,,,0%,100%,-,0%,,0.01%
1116,1,0,<a href='./?m=info&type=cp&id=030084000' target='_blank'>点击查看详情</a>,1,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡天为（因幡帝）</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
1117,2,1,<a href='./?m=info&type=cp&id=020031032' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,2,0,100%,0%,0.02%,0%,0%,0%,50%,50%,50,0.02%
1118,1,0,<a href='./?m=info&type=cp&id=035044077' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
1119,1,0,<a href='./?m=info&type=cp&id=001216217' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,216,<a href='./?m=info&type=chara&id=216' target='_blank'>依神女苑</a>,217,<a href='./?m=info&type=chara&id=217' target='_blank'>依神紫苑</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
1120,1,0,<a href='./?m=info&type=cp&id=001045049' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
1121,1,0,<a href='./?m=info&type=cp&id=206210000' target='_blank'>点击查看详情</a>,1,206,<a href='./?m=info&type=chara&id=206' target='_blank'>高丽野阿吽</a>,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
1122,1,0,<a href='./?m=info&type=cp&id=109112000' target='_blank'>点击查看详情</a>,1,109,<a href='./?m=info&type=chara&id=109' target='_blank'>里香</a>,112,<a href='./?m=info&type=chara&id=112' target='_blank'>邪眼西格玛</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
1123,2,0,<a href='./?m=info&type=cp&id=064075226' target='_blank'>点击查看详情</a>,1,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,226,<a href='./?m=info&type=chara&id=226' target='_blank'>骊驹早鬼</a>,2,0,100%,0%,0.02%,0%,0%,50%,0%,50%,,0.02%
1124,1,0,<a href='./?m=info&type=cp&id=108137178' target='_blank'>点击查看详情</a>,1,108,<a href='./?m=info&type=chara&id=108' target='_blank'>玄爷</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,178,<a href='./?m=info&type=chara&id=178' target='_blank'>占卜师（易者）</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
1125,1,0,<a href='./?m=info&type=cp&id=004005037' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
1126,1,0,<a href='./?m=info&type=cp&id=084085201' target='_blank'>点击查看详情</a>,1,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,201,<a href='./?m=info&type=chara&id=201' target='_blank'>嫦娥</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
1127,1,0,<a href='./?m=info&type=cp&id=088092000' target='_blank'>点击查看详情</a>,1,88,<a href='./?m=info&type=chara&id=88' target='_blank'>绿巨人</a>,92,<a href='./?m=info&type=chara&id=92' target='_blank'>黄帝</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
1128,1,0,<a href='./?m=info&type=cp&id=181185000' target='_blank'>点击查看详情</a>,1,181,<a href='./?m=info&type=chara&id=181' target='_blank'>UFO</a>,185,<a href='./?m=info&type=chara&id=185' target='_blank'>阴阳玉</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
1129,1,0,<a href='./?m=info&type=cp&id=101114000' target='_blank'>点击查看详情</a>,1,101,<a href='./?m=info&type=chara&id=101' target='_blank'>神玉</a>,114,<a href='./?m=info&type=chara&id=114' target='_blank'>小兔姬</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
1130,1,0,<a href='./?m=info&type=cp&id=015035000' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
1131,1,0,<a href='./?m=info&type=cp&id=008012000' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,-,0%,,0.01%
1132,1,0,<a href='./?m=info&type=cp&id=012016059' target='_blank'>点击查看详情</a>,1,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
1133,1,1,<a href='./?m=info&type=cp&id=058059070' target='_blank'>点击查看详情</a>,1,58,<a href='./?m=info&type=chara&id=58' target='_blank'>娜兹玲</a>,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,70,<a href='./?m=info&type=chara&id=70' target='_blank'>幽谷响子</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,100,0.01%
1134,1,1,<a href='./?m=info&type=cp&id=001002210' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,100,0.01%
1135,1,0,<a href='./?m=info&type=cp&id=048054056' target='_blank'>点击查看详情</a>,1,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,,0.01%
1136,1,0,<a href='./?m=info&type=cp&id=029048049' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,,0.01%
1137,1,0,<a href='./?m=info&type=cp&id=032033077' target='_blank'>点击查看详情</a>,1,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
1138,1,0,<a href='./?m=info&type=cp&id=047077145' target='_blank'>点击查看详情</a>,1,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
1139,1,1,<a href='./?m=info&type=cp&id=022032045' target='_blank'>点击查看详情</a>,1,22,<a href='./?m=info&type=chara&id=22' target='_blank'>八云蓝</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,100,0.01%
1140,1,0,<a href='./?m=info&type=cp&id=074146000' target='_blank'>点击查看详情</a>,1,74,<a href='./?m=info&type=chara&id=74' target='_blank'>物部布都</a>,146,<a href='./?m=info&type=chara&id=146' target='_blank'>本居小铃</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
1141,1,0,<a href='./?m=info&type=cp&id=059065076' target='_blank'>点击查看详情</a>,1,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,65,<a href='./?m=info&type=chara&id=65' target='_blank'>封兽鵺</a>,76,<a href='./?m=info&type=chara&id=76' target='_blank'>二岩猯藏</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,,0.01%
1142,1,0,<a href='./?m=info&type=cp&id=001009020' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
1143,2,1,<a href='./?m=info&type=cp&id=001075000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,0,-,1,1,50%,50%,0.01%,0.06%,0%,0%,-,100%,50,0.02%
1144,1,0,<a href='./?m=info&type=cp&id=047047000' target='_blank'>点击查看详情</a>,1,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
1145,1,0,<a href='./?m=info&type=cp&id=021023064' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,,0.01%
1146,1,0,<a href='./?m=info&type=cp&id=026137000' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
1147,1,1,<a href='./?m=info&type=cp&id=003021033' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,100,0.01%
1148,1,0,<a href='./?m=info&type=cp&id=010026047' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,,0.01%
1149,1,0,<a href='./?m=info&type=cp&id=008020045' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,,0.01%
1150,1,0,<a href='./?m=info&type=cp&id=023029039' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·夜摩仙那度</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,,0.01%
1151,1,1,<a href='./?m=info&type=cp&id=012191000' target='_blank'>点击查看详情</a>,1,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,191,<a href='./?m=info&type=chara&id=191' target='_blank'>STG作品中没有名称的角色</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,100,0.01%
1152,1,0,<a href='./?m=info&type=cp&id=004005098' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.01%
1153,1,0,<a href='./?m=info&type=cp&id=048049065' target='_blank'>点击查看详情</a>,1,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,65,<a href='./?m=info&type=chara&id=65' target='_blank'>封兽鵺</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,,0.01%
1154,1,1,<a href='./?m=info&type=cp&id=021037053' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,53,<a href='./?m=info&type=chara&id=53' target='_blank'>星熊勇仪</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,100,0.01%
1155,3,1,<a href='./?m=info&type=cp&id=106107000' target='_blank'>点击查看详情</a>,1,106,<a href='./?m=info&type=chara&id=106' target='_blank'>依莉斯</a>,107,<a href='./?m=info&type=chara&id=107' target='_blank'>萨丽爱尔</a>,0,-,3,0,100%,0%,0.03%,0%,33.33%,0%,-,66.67%,33.33,0.04%
1156,2,0,<a href='./?m=info&type=cp&id=001031000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,0,-,2,0,100%,0%,0.02%,0%,50%,0%,-,50%,,0.02%
1157,1,0,<a href='./?m=info&type=cp&id=001026217' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,217,<a href='./?m=info&type=chara&id=217' target='_blank'>依神紫苑</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
1158,1,0,<a href='./?m=info&type=cp&id=032099000' target='_blank'>点击查看详情</a>,1,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
1159,1,0,<a href='./?m=info&type=cp&id=114116118' target='_blank'>点击查看详情</a>,1,114,<a href='./?m=info&type=chara&id=114' target='_blank'>小兔姬</a>,116,<a href='./?m=info&type=chara&id=116' target='_blank'>朝仓理香子</a>,118,<a href='./?m=info&type=chara&id=118' target='_blank'>冈崎梦美</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
1160,1,0,<a href='./?m=info&type=cp&id=109118000' target='_blank'>点击查看详情</a>,1,109,<a href='./?m=info&type=chara&id=109' target='_blank'>里香</a>,118,<a href='./?m=info&type=chara&id=118' target='_blank'>冈崎梦美</a>,0,-,1,0,100%,0%,0.01%,0%,0%,100%,-,0%,,0.01%
1161,1,1,<a href='./?m=info&type=cp&id=011048000' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,0,-,0,0,0%,0%,,,0%,0%,-,100%,100,0.01%
1162,1,0,<a href='./?m=info&type=cp&id=041047000' target='_blank'>点击查看详情</a>,1,41,<a href='./?m=info&type=chara&id=41' target='_blank'>秋穰子</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,0,-,1,0,100%,0%,0.01%,0%,0%,100%,-,0%,,0.01%
1163,1,0,<a href='./?m=info&type=cp&id=045069087' target='_blank'>点击查看详情</a>,1,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,69,<a href='./?m=info&type=chara&id=69' target='_blank'>姬海棠果</a>,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,0,0,0%,0%,,,0%,0%,0%,100%,,0.01%
1164,2,0,<a href='./?m=info&type=cp&id=222226000' target='_blank'>点击查看详情</a>,1,222,<a href='./?m=info&type=chara&id=222' target='_blank'>庭渡久侘歌</a>,226,<a href='./?m=info&type=chara&id=226' target='_blank'>骊驹早鬼</a>,0,-,0,0,0%,0%,,,0%,50%,-,50%,,0.02%
1165,1,0,<a href='./?m=info&type=cp&id=026161228' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,161,<a href='./?m=info&type=chara&id=161' target='_blank'>酒虫</a>,228,<a href='./?m=info&type=chara&id=228' target='_blank'>奥野田美宵</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,,0.01%
1166,1,0,<a href='./?m=info&type=cp&id=035043044' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
1167,1,0,<a href='./?m=info&type=cp&id=001087145' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,,0.01%
1168,1,1,<a href='./?m=info&type=cp&id=001145206' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,206,<a href='./?m=info&type=chara&id=206' target='_blank'>高丽野阿吽</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,100,0.01%
1169,1,0,<a href='./?m=info&type=cp&id=012025138' target='_blank'>点击查看详情</a>,1,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,25,<a href='./?m=info&type=chara&id=25' target='_blank'>蕾拉·普莉兹姆利巴</a>,138,<a href='./?m=info&type=chara&id=138' target='_blank'>无名的读书妖怪（朱鹭子）</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
1170,1,0,<a href='./?m=info&type=cp&id=002042000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,-,0%,,0.01%
1171,1,0,<a href='./?m=info&type=cp&id=062063064' target='_blank'>点击查看详情</a>,1,62,<a href='./?m=info&type=chara&id=62' target='_blank'>村纱水蜜</a>,63,<a href='./?m=info&type=chara&id=63' target='_blank'>寅丸星</a>,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,0,0,0%,0%,,,0%,0%,0%,100%,,0.01%
1172,1,0,<a href='./?m=info&type=cp&id=127131000' target='_blank'>点击查看详情</a>,1,127,<a href='./?m=info&type=chara&id=127' target='_blank'>幻月</a>,131,<a href='./?m=info&type=chara&id=131' target='_blank'>舞</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
1173,2,1,<a href='./?m=info&type=cp&id=035049000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,-,2,0,100%,0%,0.02%,0%,0%,0%,-,100%,50,0.02%
1174,2,0,<a href='./?m=info&type=cp&id=004007000' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,7,<a href='./?m=info&type=chara&id=7' target='_blank'>小恶魔</a>,0,-,2,0,100%,0%,0.02%,0%,0%,0%,-,100%,,0.02%
