round,category,id,geo_key,geo_name,all,sum,male,female,per,maleper,femaleper
6,cp,004005028,04,天津,166,,,,,,
6,cp,004005028,05,重庆,236,,,,,,
6,cp,004005028,06,四川,494,,,,,,
6,cp,004005028,07,江苏,633,,,,,,
6,cp,004005028,08,浙江,477,,,,,,
6,cp,004005028,09,湖北,303,,,,,,
6,cp,004005028,10,湖南,196,,,,,,
6,cp,004005028,11,山东,383,,,,,,
6,cp,004005028,12,山西,88,,,,,,
6,cp,004005028,13,河北,150,,,,,,
6,cp,004005028,14,河南,199,,,,,,
6,cp,004005028,15,黑龙江,131,1,1,,0.76,1,
6,cp,004005028,16,吉林,81,,,,,,
6,cp,004005028,17,辽宁,165,,,,,,
6,cp,004005028,18,陕西,134,,,,,,
6,cp,004005028,19,内蒙古,48,,,,,,
6,cp,004005028,20,安徽,185,,,,,,
6,cp,004005028,21,福建,317,,,,,,
6,cp,004005028,22,江西,180,,,,,,
6,cp,004005028,23,广西,255,,,,,,
6,cp,004005028,24,海南,48,,,,,,
6,cp,004005028,25,贵州,83,,,,,,
6,cp,004005028,26,云南,57,,,,,,
6,cp,004005028,27,甘肃,19,,,,,,
6,cp,004005028,28,宁夏,9,,,,,,
6,cp,004005028,29,青海,6,,,,,,
6,cp,004005028,30,新疆,35,,,,,,
6,cp,004005028,31,西藏,2,,,,,,
6,cp,004005028,32,香港,67,1,1,,1.49,2.04,
6,cp,004005028,33,澳门,7,,,,,,
6,cp,004005028,34,台湾,91,,,,,,
6,cp,004005029,01,北京,545,,,,,,
6,cp,004005029,02,上海,609,,,,,,
6,cp,004005029,03,广东,1081,,,,,,
6,cp,004005029,04,天津,166,,,,,,
6,cp,004005029,05,重庆,236,,,,,,
6,cp,004005029,06,四川,494,,,,,,
6,cp,004005029,07,江苏,633,,,,,,
6,cp,004005029,08,浙江,477,,,,,,
6,cp,004005029,09,湖北,303,,,,,,
6,cp,004005029,10,湖南,196,,,,,,
6,cp,004005029,11,山东,383,,,,,,
6,cp,004005029,12,山西,88,,,,,,
6,cp,004005029,13,河北,150,,,,,,
6,cp,004005029,14,河南,199,,,,,,
6,cp,004005029,15,黑龙江,131,,,,,,
6,cp,004005029,16,吉林,81,,,,,,
6,cp,004005029,17,辽宁,165,,,,,,
6,cp,004005029,18,陕西,134,,,,,,
6,cp,004005029,19,内蒙古,48,,,,,,
6,cp,004005029,20,安徽,185,,,,,,
6,cp,004005029,21,福建,317,1,1,,0.32,0.4,
6,cp,004005029,22,江西,180,,,,,,
6,cp,004005029,23,广西,255,,,,,,
6,cp,004005029,24,海南,48,,,,,,
6,cp,004005029,25,贵州,83,,,,,,
6,cp,004005029,26,云南,57,,,,,,
6,cp,004005029,27,甘肃,19,,,,,,
6,cp,004005029,28,宁夏,9,,,,,,
6,cp,004005029,29,青海,6,,,,,,
6,cp,004005029,30,新疆,35,,,,,,
6,cp,004005029,31,西藏,2,,,,,,
6,cp,004005029,32,香港,67,,,,,,
6,cp,004005029,33,澳门,7,,,,,,
6,cp,004005029,34,台湾,91,,,,,,
6,cp,004005037,01,北京,545,,,,,,
6,cp,004005037,02,上海,609,,,,,,
6,cp,004005037,03,广东,1081,,,,,,
6,cp,004005037,04,天津,166,,,,,,
6,cp,004005037,05,重庆,236,,,,,,
6,cp,004005037,06,四川,494,,,,,,
6,cp,004005037,07,江苏,633,,,,,,
6,cp,004005037,08,浙江,477,,,,,,
6,cp,004005037,09,湖北,303,,,,,,
6,cp,004005037,10,湖南,196,,,,,,
6,cp,004005037,11,山东,383,,,,,,
6,cp,004005037,12,山西,88,1,,,1.14,,
6,cp,004005037,13,河北,150,,,,,,
6,cp,004005037,14,河南,199,,,,,,
6,cp,004005037,15,黑龙江,131,,,,,,
6,cp,004005037,16,吉林,81,,,,,,
6,cp,004005037,17,辽宁,165,,,,,,
6,cp,004005037,18,陕西,134,,,,,,
6,cp,004005037,19,内蒙古,48,,,,,,
6,cp,004005037,20,安徽,185,,,,,,
6,cp,004005037,21,福建,317,,,,,,
6,cp,004005037,22,江西,180,,,,,,
6,cp,004005037,23,广西,255,,,,,,
6,cp,004005037,24,海南,48,,,,,,
6,cp,004005037,25,贵州,83,,,,,,
6,cp,004005037,26,云南,57,,,,,,
6,cp,004005037,27,甘肃,19,,,,,,
6,cp,004005037,28,宁夏,9,,,,,,
6,cp,004005037,29,青海,6,,,,,,
6,cp,004005037,30,新疆,35,,,,,,
6,cp,004005037,31,西藏,2,,,,,,
6,cp,004005037,32,香港,67,,,,,,
6,cp,004005037,33,澳门,7,,,,,,
6,cp,004005037,34,台湾,91,,,,,,
6,cp,004005047,01,北京,545,,,,,,
6,cp,004005047,02,上海,609,,,,,,
6,cp,004005047,03,广东,1081,1,,,0.09,,
6,cp,004005047,04,天津,166,,,,,,
6,cp,004005047,05,重庆,236,,,,,,
6,cp,004005047,06,四川,494,,,,,,
6,cp,004005047,07,江苏,633,,,,,,
6,cp,004005047,08,浙江,477,,,,,,
6,cp,004005047,09,湖北,303,,,,,,
6,cp,004005047,10,湖南,196,,,,,,
6,cp,004005047,11,山东,383,,,,,,
6,cp,004005047,12,山西,88,,,,,,
6,cp,004005047,13,河北,150,,,,,,
6,cp,004005047,14,河南,199,,,,,,
6,cp,004005047,15,黑龙江,131,,,,,,
6,cp,004005047,16,吉林,81,,,,,,
6,cp,004005047,17,辽宁,165,,,,,,
6,cp,004005047,18,陕西,134,,,,,,
6,cp,004005047,19,内蒙古,48,,,,,,
6,cp,004005047,20,安徽,185,,,,,,
6,cp,004005047,21,福建,317,,,,,,
6,cp,004005047,22,江西,180,,,,,,
6,cp,004005047,23,广西,255,,,,,,
6,cp,004005047,24,海南,48,,,,,,
6,cp,004005047,25,贵州,83,,,,,,
6,cp,004005047,26,云南,57,,,,,,
6,cp,004005047,27,甘肃,19,,,,,,
6,cp,004005047,28,宁夏,9,,,,,,
6,cp,004005047,29,青海,6,,,,,,
6,cp,004005047,30,新疆,35,,,,,,
6,cp,004005047,31,西藏,2,,,,,,
6,cp,004005047,32,香港,67,,,,,,
6,cp,004005047,33,澳门,7,,,,,,
6,cp,004005047,34,台湾,91,,,,,,
6,cp,004005057,01,北京,545,,,,,,
6,cp,004005057,02,上海,609,,,,,,
6,cp,004005057,03,广东,1081,,,,,,
6,cp,004005057,04,天津,166,,,,,,
6,cp,004005057,05,重庆,236,,,,,,
6,cp,004005057,06,四川,494,,,,,,
6,cp,004005057,07,江苏,633,,,,,,
6,cp,004005057,08,浙江,477,1,1,,0.21,0.26,
6,cp,004005057,09,湖北,303,,,,,,
6,cp,004005057,10,湖南,196,,,,,,
6,cp,004005057,11,山东,383,,,,,,
6,cp,004005057,12,山西,88,,,,,,
6,cp,004005057,13,河北,150,,,,,,
6,cp,004005057,14,河南,199,,,,,,
6,cp,004005057,15,黑龙江,131,,,,,,
6,cp,004005057,16,吉林,81,,,,,,
6,cp,004005057,17,辽宁,165,,,,,,
6,cp,004005057,18,陕西,134,,,,,,
6,cp,004005057,19,内蒙古,48,,,,,,
6,cp,004005057,20,安徽,185,,,,,,
6,cp,004005057,21,福建,317,,,,,,
6,cp,004005057,22,江西,180,,,,,,
6,cp,004005057,23,广西,255,,,,,,
6,cp,004005057,24,海南,48,,,,,,
6,cp,004005057,25,贵州,83,,,,,,
6,cp,004005057,26,云南,57,,,,,,
6,cp,004005057,27,甘肃,19,,,,,,
6,cp,004005057,28,宁夏,9,,,,,,
6,cp,004005057,29,青海,6,,,,,,
6,cp,004005057,30,新疆,35,,,,,,
6,cp,004005057,31,西藏,2,,,,,,
6,cp,004005057,32,香港,67,,,,,,
6,cp,004005057,33,澳门,7,,,,,,
6,cp,004005057,34,台湾,91,,,,,,
6,cp,004005098,01,北京,545,1,1,,0.18,0.23,
6,cp,004005098,02,上海,609,2,2,,0.33,0.43,
6,cp,004005098,03,广东,1081,,,,,,
6,cp,004005098,04,天津,166,1,1,,0.6,0.76,
6,cp,004005098,05,重庆,236,,,,,,
6,cp,004005098,06,四川,494,,,,,,
6,cp,004005098,07,江苏,633,,,,,,
6,cp,004005098,08,浙江,477,,,,,,
6,cp,004005098,09,湖北,303,,,,,,
6,cp,004005098,10,湖南,196,,,,,,
6,cp,004005098,11,山东,383,,,,,,
6,cp,004005098,12,山西,88,,,,,,
6,cp,004005098,13,河北,150,,,,,,
6,cp,004005098,14,河南,199,1,1,,0.5,0.58,
6,cp,004005098,15,黑龙江,131,,,,,,
6,cp,004005098,16,吉林,81,,,,,,
6,cp,004005098,17,辽宁,165,,,,,,
6,cp,004005098,18,陕西,134,,,,,,
6,cp,004005098,19,内蒙古,48,,,,,,
6,cp,004005098,20,安徽,185,1,1,,0.54,0.66,
6,cp,004005098,21,福建,317,,,,,,
6,cp,004005098,22,江西,180,,,,,,
6,cp,004005098,23,广西,255,,,,,,
6,cp,004005098,24,海南,48,,,,,,
6,cp,004005098,25,贵州,83,,,,,,
6,cp,004005098,26,云南,57,,,,,,
6,cp,004005098,27,甘肃,19,,,,,,
6,cp,004005098,28,宁夏,9,,,,,,
6,cp,004005098,29,青海,6,,,,,,
6,cp,004005098,30,新疆,35,,,,,,
6,cp,004005098,31,西藏,2,,,,,,
6,cp,004005098,32,香港,67,,,,,,
6,cp,004005098,33,澳门,7,,,,,,
6,cp,004005098,34,台湾,91,,,,,,
6,cp,004005204,01,北京,545,,,,,,
6,cp,004005204,02,上海,609,2,2,,0.33,0.43,
6,cp,004005204,03,广东,1081,2,2,,0.19,0.23,
6,cp,004005204,04,天津,166,,,,,,
6,cp,004005204,05,重庆,236,,,,,,
6,cp,004005204,06,四川,494,,,,,,
6,cp,004005204,07,江苏,633,,,,,,
6,cp,004005204,08,浙江,477,,,,,,
6,cp,004005204,09,湖北,303,1,1,,0.33,0.4,
6,cp,004005204,10,湖南,196,,,,,,
6,cp,004005204,11,山东,383,,,,,,
6,cp,004005204,12,山西,88,,,,,,
6,cp,004005204,13,河北,150,,,,,,
6,cp,004005204,14,河南,199,,,,,,
6,cp,004005204,15,黑龙江,131,1,1,,0.76,1,
6,cp,004005204,16,吉林,81,,,,,,
6,cp,004005204,17,辽宁,165,,,,,,
6,cp,004005204,18,陕西,134,,,,,,
6,cp,004005204,19,内蒙古,48,,,,,,
6,cp,004005204,20,安徽,185,,,,,,
6,cp,004005204,21,福建,317,,,,,,
6,cp,004005204,22,江西,180,,,,,,
6,cp,004005204,23,广西,255,,,,,,
6,cp,004005204,24,海南,48,,,,,,
6,cp,004005204,25,贵州,83,,,,,,
6,cp,004005204,26,云南,57,,,,,,
6,cp,004005204,27,甘肃,19,,,,,,
6,cp,004005204,28,宁夏,9,,,,,,
6,cp,004005204,29,青海,6,,,,,,
6,cp,004005204,30,新疆,35,,,,,,
6,cp,004005204,31,西藏,2,,,,,,
6,cp,004005204,32,香港,67,,,,,,
6,cp,004005204,33,澳门,7,,,,,,
6,cp,004005204,34,台湾,91,,,,,,
6,cp,004007000,01,北京,545,,,,,,
6,cp,004007000,02,上海,609,1,1,,0.16,0.22,
6,cp,004007000,03,广东,1081,2,,,0.19,,
6,cp,004007000,04,天津,166,,,,,,
6,cp,004007000,05,重庆,236,,,,,,
6,cp,004007000,06,四川,494,1,,,0.2,,
6,cp,004007000,07,江苏,633,,,,,,
6,cp,004007000,08,浙江,477,,,,,,
6,cp,004007000,09,湖北,303,1,1,,0.33,0.4,
6,cp,004007000,10,湖南,196,,,,,,
6,cp,004007000,11,山东,383,,,,,,
6,cp,004007000,12,山西,88,,,,,,
6,cp,004007000,13,河北,150,,,,,,
6,cp,004007000,14,河南,199,,,,,,
6,cp,004007000,15,黑龙江,131,,,,,,
6,cp,004007000,16,吉林,81,,,,,,
6,cp,004007000,17,辽宁,165,1,1,,0.61,0.75,
6,cp,004007000,18,陕西,134,,,,,,
6,cp,004007000,19,内蒙古,48,,,,,,
6,cp,004007000,20,安徽,185,,,,,,
6,cp,004007000,21,福建,317,,,,,,
6,cp,004007000,22,江西,180,,,,,,
6,cp,004007000,23,广西,255,,,,,,
6,cp,004007000,24,海南,48,,,,,,
6,cp,004007000,25,贵州,83,,,,,,
6,cp,004007000,26,云南,57,,,,,,
6,cp,004007000,27,甘肃,19,,,,,,
6,cp,004007000,28,宁夏,9,,,,,,
6,cp,004007000,29,青海,6,,,,,,
6,cp,004007000,30,新疆,35,,,,,,
6,cp,004007000,31,西藏,2,,,,,,
6,cp,004007000,32,香港,67,,,,,,
6,cp,004007000,33,澳门,7,,,,,,
6,cp,004007000,34,台湾,91,,,,,,
6,cp,004007138,01,北京,545,1,,,0.18,,
6,cp,004007138,02,上海,609,,,,,,
6,cp,004007138,03,广东,1081,,,,,,
6,cp,004007138,04,天津,166,,,,,,
6,cp,004007138,05,重庆,236,,,,,,
6,cp,004007138,06,四川,494,,,,,,
6,cp,004007138,07,江苏,633,,,,,,
6,cp,004007138,08,浙江,477,,,,,,
6,cp,004007138,09,湖北,303,,,,,,
6,cp,004007138,10,湖南,196,,,,,,
6,cp,004007138,11,山东,383,,,,,,
6,cp,004007138,12,山西,88,,,,,,
6,cp,004007138,13,河北,150,,,,,,
6,cp,004007138,14,河南,199,,,,,,
6,cp,004007138,15,黑龙江,131,,,,,,
6,cp,004007138,16,吉林,81,,,,,,
6,cp,004007138,17,辽宁,165,,,,,,
6,cp,004007138,18,陕西,134,,,,,,
6,cp,004007138,19,内蒙古,48,,,,,,
6,cp,004007138,20,安徽,185,,,,,,
6,cp,004007138,21,福建,317,,,,,,
6,cp,004007138,22,江西,180,,,,,,
6,cp,004007138,23,广西,255,,,,,,
6,cp,004007138,24,海南,48,,,,,,
6,cp,004007138,25,贵州,83,,,,,,
6,cp,004007138,26,云南,57,,,,,,
6,cp,004007138,27,甘肃,19,,,,,,
6,cp,004007138,28,宁夏,9,,,,,,
6,cp,004007138,29,青海,6,,,,,,
6,cp,004007138,30,新疆,35,,,,,,
6,cp,004007138,31,西藏,2,,,,,,
6,cp,004007138,32,香港,67,,,,,,
6,cp,004007138,33,澳门,7,,,,,,
6,cp,004007138,34,台湾,91,,,,,,
6,cp,004007184,01,北京,545,,,,,,
6,cp,004007184,02,上海,609,,,,,,
6,cp,004007184,03,广东,1081,,,,,,
6,cp,004007184,04,天津,166,1,1,,0.6,0.76,
6,cp,004007184,05,重庆,236,,,,,,
6,cp,004007184,06,四川,494,,,,,,
6,cp,004007184,07,江苏,633,,,,,,
6,cp,004007184,08,浙江,477,,,,,,
6,cp,004007184,09,湖北,303,,,,,,
6,cp,004007184,10,湖南,196,,,,,,
6,cp,004007184,11,山东,383,,,,,,
6,cp,004007184,12,山西,88,,,,,,
6,cp,004007184,13,河北,150,,,,,,
6,cp,004007184,14,河南,199,,,,,,
6,cp,004007184,15,黑龙江,131,,,,,,
6,cp,004007184,16,吉林,81,,,,,,
6,cp,004007184,17,辽宁,165,,,,,,
6,cp,004007184,18,陕西,134,,,,,,
6,cp,004007184,19,内蒙古,48,,,,,,
6,cp,004007184,20,安徽,185,,,,,,
6,cp,004007184,21,福建,317,,,,,,
6,cp,004007184,22,江西,180,,,,,,
6,cp,004007184,23,广西,255,,,,,,
6,cp,004007184,24,海南,48,,,,,,
6,cp,004007184,25,贵州,83,,,,,,
6,cp,004007184,26,云南,57,,,,,,
6,cp,004007184,27,甘肃,19,,,,,,
6,cp,004007184,28,宁夏,9,,,,,,
6,cp,004007184,29,青海,6,,,,,,
6,cp,004007184,30,新疆,35,,,,,,
6,cp,004007184,31,西藏,2,,,,,,
6,cp,004007184,32,香港,67,,,,,,
6,cp,004007184,33,澳门,7,,,,,,
6,cp,004007184,34,台湾,91,,,,,,
6,cp,004016000,01,北京,545,,,,,,
6,cp,004016000,02,上海,609,,,,,,
6,cp,004016000,03,广东,1081,,,,,,
6,cp,004016000,04,天津,166,,,,,,
6,cp,004016000,05,重庆,236,,,,,,
6,cp,004016000,06,四川,494,,,,,,
6,cp,004016000,07,江苏,633,,,,,,
6,cp,004016000,08,浙江,477,,,,,,
6,cp,004016000,09,湖北,303,,,,,,
6,cp,004016000,10,湖南,196,,,,,,
6,cp,004016000,11,山东,383,,,,,,
6,cp,004016000,12,山西,88,,,,,,
6,cp,004016000,13,河北,150,,,,,,
6,cp,004016000,14,河南,199,,,,,,
6,cp,004016000,15,黑龙江,131,,,,,,
6,cp,004016000,16,吉林,81,,,,,,
6,cp,004016000,17,辽宁,165,,,,,,
6,cp,004016000,18,陕西,134,,,,,,
6,cp,004016000,19,内蒙古,48,,,,,,
6,cp,004016000,20,安徽,185,,,,,,
6,cp,004016000,21,福建,317,,,,,,
6,cp,004016000,22,江西,180,1,1,,0.56,0.71,
6,cp,004016000,23,广西,255,,,,,,
6,cp,004016000,24,海南,48,,,,,,
6,cp,004016000,25,贵州,83,,,,,,
6,cp,004016000,26,云南,57,,,,,,
6,cp,004016000,27,甘肃,19,,,,,,
6,cp,004016000,28,宁夏,9,,,,,,
6,cp,004016000,29,青海,6,,,,,,
6,cp,004016000,30,新疆,35,,,,,,
6,cp,004016000,31,西藏,2,,,,,,
6,cp,004016000,32,香港,67,,,,,,
6,cp,004016000,33,澳门,7,,,,,,
6,cp,004016000,34,台湾,91,,,,,,
6,cp,004023000,01,北京,545,,,,,,
6,cp,004023000,02,上海,609,,,,,,
6,cp,004023000,03,广东,1081,,,,,,
6,cp,004023000,04,天津,166,,,,,,
6,cp,004023000,05,重庆,236,,,,,,
6,cp,004023000,06,四川,494,,,,,,
6,cp,004023000,07,江苏,633,,,,,,
6,cp,004023000,08,浙江,477,,,,,,
6,cp,004023000,09,湖北,303,,,,,,
6,cp,004023000,10,湖南,196,,,,,,
6,cp,004023000,11,山东,383,,,,,,
6,cp,004023000,12,山西,88,,,,,,
6,cp,004023000,13,河北,150,,,,,,
6,cp,004023000,14,河南,199,,,,,,
6,cp,004023000,15,黑龙江,131,,,,,,
6,cp,004023000,16,吉林,81,,,,,,
6,cp,004023000,17,辽宁,165,,,,,,
6,cp,004023000,18,陕西,134,1,1,,0.75,0.88,
6,cp,004023000,19,内蒙古,48,,,,,,
6,cp,004023000,20,安徽,185,,,,,,
6,cp,004023000,21,福建,317,,,,,,
6,cp,004023000,22,江西,180,,,,,,
6,cp,004023000,23,广西,255,,,,,,
6,cp,004023000,24,海南,48,,,,,,
6,cp,004023000,25,贵州,83,,,,,,
6,cp,004023000,26,云南,57,,,,,,
6,cp,004023000,27,甘肃,19,,,,,,
6,cp,004023000,28,宁夏,9,,,,,,
6,cp,004023000,29,青海,6,,,,,,
6,cp,004023000,30,新疆,35,,,,,,
6,cp,004023000,31,西藏,2,,,,,,
6,cp,004023000,32,香港,67,,,,,,
6,cp,004023000,33,澳门,7,,,,,,
6,cp,004023000,34,台湾,91,,,,,,
6,cp,004067197,01,北京,545,,,,,,
6,cp,004067197,02,上海,609,,,,,,
6,cp,004067197,03,广东,1081,,,,,,
6,cp,004067197,04,天津,166,,,,,,
6,cp,004067197,05,重庆,236,,,,,,
6,cp,004067197,06,四川,494,,,,,,
6,cp,004067197,07,江苏,633,,,,,,
6,cp,004067197,08,浙江,477,,,,,,
6,cp,004067197,09,湖北,303,,,,,,
6,cp,004067197,10,湖南,196,,,,,,
6,cp,004067197,11,山东,383,,,,,,
6,cp,004067197,12,山西,88,1,,,1.14,,
6,cp,004067197,13,河北,150,,,,,,
6,cp,004067197,14,河南,199,,,,,,
6,cp,004067197,15,黑龙江,131,,,,,,
6,cp,004067197,16,吉林,81,,,,,,
6,cp,004067197,17,辽宁,165,,,,,,
6,cp,004067197,18,陕西,134,,,,,,
6,cp,004067197,19,内蒙古,48,,,,,,
6,cp,004067197,20,安徽,185,,,,,,
6,cp,004067197,21,福建,317,,,,,,
6,cp,004067197,22,江西,180,,,,,,
6,cp,004067197,23,广西,255,,,,,,
6,cp,004067197,24,海南,48,,,,,,
6,cp,004067197,25,贵州,83,,,,,,
6,cp,004067197,26,云南,57,,,,,,
6,cp,004067197,27,甘肃,19,,,,,,
6,cp,004067197,28,宁夏,9,,,,,,
6,cp,004067197,29,青海,6,,,,,,
6,cp,004067197,30,新疆,35,,,,,,
6,cp,004067197,31,西藏,2,,,,,,
6,cp,004067197,32,香港,67,,,,,,
6,cp,004067197,33,澳门,7,,,,,,
6,cp,004067197,34,台湾,91,,,,,,
6,cp,004077087,01,北京,545,,,,,,
6,cp,004077087,02,上海,609,,,,,,
6,cp,004077087,03,广东,1081,,,,,,
6,cp,004077087,04,天津,166,,,,,,
6,cp,004077087,05,重庆,236,,,,,,
6,cp,004077087,06,四川,494,,,,,,
6,cp,004077087,07,江苏,633,,,,,,
6,cp,004077087,08,浙江,477,,,,,,
6,cp,004077087,09,湖北,303,,,,,,
6,cp,004077087,10,湖南,196,,,,,,
6,cp,004077087,11,山东,383,,,,,,
6,cp,004077087,12,山西,88,,,,,,
6,cp,004077087,13,河北,150,1,1,,0.67,0.76,
6,cp,004077087,14,河南,199,,,,,,
6,cp,004077087,15,黑龙江,131,,,,,,
6,cp,004077087,16,吉林,81,,,,,,
6,cp,004077087,17,辽宁,165,,,,,,
6,cp,004077087,18,陕西,134,,,,,,
6,cp,004077087,19,内蒙古,48,,,,,,
6,cp,004077087,20,安徽,185,,,,,,
6,cp,004077087,21,福建,317,,,,,,
6,cp,004077087,22,江西,180,,,,,,
6,cp,004077087,23,广西,255,,,,,,
6,cp,004077087,24,海南,48,,,,,,
6,cp,004077087,25,贵州,83,,,,,,
6,cp,004077087,26,云南,57,,,,,,
6,cp,004077087,27,甘肃,19,,,,,,
6,cp,004077087,28,宁夏,9,,,,,,
6,cp,004077087,29,青海,6,,,,,,
6,cp,004077087,30,新疆,35,,,,,,
6,cp,004077087,31,西藏,2,,,,,,
6,cp,004077087,32,香港,67,,,,,,
6,cp,004077087,33,澳门,7,,,,,,
6,cp,004077087,34,台湾,91,,,,,,
6,cp,004139000,01,北京,545,,,,,,
6,cp,004139000,02,上海,609,1,1,,0.16,0.22,
6,cp,004139000,03,广东,1081,1,1,,0.09,0.11,
6,cp,004139000,04,天津,166,,,,,,
6,cp,004139000,05,重庆,236,,,,,,
6,cp,004139000,06,四川,494,,,,,,
6,cp,004139000,07,江苏,633,,,,,,
6,cp,004139000,08,浙江,477,,,,,,
6,cp,004139000,09,湖北,303,,,,,,
6,cp,004139000,10,湖南,196,,,,,,
6,cp,004139000,11,山东,383,,,,,,
6,cp,004139000,12,山西,88,,,,,,
6,cp,004139000,13,河北,150,,,,,,
6,cp,004139000,14,河南,199,,,,,,
6,cp,004139000,15,黑龙江,131,,,,,,
6,cp,004139000,16,吉林,81,,,,,,
6,cp,004139000,17,辽宁,165,,,,,,
6,cp,004139000,18,陕西,134,,,,,,
6,cp,004139000,19,内蒙古,48,,,,,,
6,cp,004139000,20,安徽,185,,,,,,
6,cp,004139000,21,福建,317,,,,,,
6,cp,004139000,22,江西,180,,,,,,
6,cp,004139000,23,广西,255,,,,,,
6,cp,004139000,24,海南,48,,,,,,
6,cp,004139000,25,贵州,83,,,,,,
6,cp,004139000,26,云南,57,,,,,,
6,cp,004139000,27,甘肃,19,,,,,,
6,cp,004139000,28,宁夏,9,,,,,,
6,cp,004139000,29,青海,6,,,,,,
6,cp,004139000,30,新疆,35,,,,,,
6,cp,004139000,31,西藏,2,,,,,,
6,cp,004139000,32,香港,67,,,,,,
6,cp,004139000,33,澳门,7,,,,,,
6,cp,004139000,34,台湾,91,,,,,,
6,cp,005005000,01,北京,545,,,,,,
6,cp,005005000,02,上海,609,,,,,,
6,cp,005005000,03,广东,1081,,,,,,
6,cp,005005000,04,天津,166,,,,,,
6,cp,005005000,05,重庆,236,,,,,,
6,cp,005005000,06,四川,494,1,1,,0.2,0.25,
6,cp,005005000,07,江苏,633,,,,,,
6,cp,005005000,08,浙江,477,,,,,,
6,cp,005005000,09,湖北,303,,,,,,
6,cp,005005000,10,湖南,196,,,,,,
6,cp,005005000,11,山东,383,,,,,,
6,cp,005005000,12,山西,88,,,,,,
6,cp,005005000,13,河北,150,,,,,,
6,cp,005005000,14,河南,199,,,,,,
6,cp,005005000,15,黑龙江,131,,,,,,
6,cp,005005000,16,吉林,81,,,,,,
6,cp,005005000,17,辽宁,165,,,,,,
6,cp,005005000,18,陕西,134,,,,,,
6,cp,005005000,19,内蒙古,48,,,,,,
6,cp,005005000,20,安徽,185,,,,,,
6,cp,005005000,21,福建,317,,,,,,
6,cp,005005000,22,江西,180,,,,,,
6,cp,005005000,23,广西,255,,,,,,
6,cp,005005000,24,海南,48,,,,,,
6,cp,005005000,25,贵州,83,,,,,,
6,cp,005005000,26,云南,57,,,,,,
6,cp,005005000,27,甘肃,19,,,,,,
6,cp,005005000,28,宁夏,9,,,,,,
6,cp,005005000,29,青海,6,,,,,,
6,cp,005005000,30,新疆,35,,,,,,
6,cp,005005000,31,西藏,2,,,,,,
6,cp,005005000,32,香港,67,,,,,,
6,cp,005005000,33,澳门,7,,,,,,
6,cp,005005000,34,台湾,91,,,,,,
6,cp,005006000,01,北京,545,,,,,,
6,cp,005006000,02,上海,609,,,,,,
6,cp,005006000,03,广东,1081,1,1,,0.09,0.11,
6,cp,005006000,04,天津,166,,,,,,
6,cp,005006000,05,重庆,236,,,,,,
6,cp,005006000,06,四川,494,,,,,,
6,cp,005006000,07,江苏,633,,,,,,
6,cp,005006000,08,浙江,477,,,,,,
6,cp,005006000,09,湖北,303,,,,,,
6,cp,005006000,10,湖南,196,,,,,,
6,cp,005006000,11,山东,383,,,,,,
6,cp,005006000,12,山西,88,,,,,,
6,cp,005006000,13,河北,150,,,,,,
6,cp,005006000,14,河南,199,,,,,,
6,cp,005006000,15,黑龙江,131,,,,,,
6,cp,005006000,16,吉林,81,,,,,,
6,cp,005006000,17,辽宁,165,,,,,,
6,cp,005006000,18,陕西,134,,,,,,
6,cp,005006000,19,内蒙古,48,,,,,,
6,cp,005006000,20,安徽,185,,,,,,
6,cp,005006000,21,福建,317,,,,,,
6,cp,005006000,22,江西,180,,,,,,
6,cp,005006000,23,广西,255,,,,,,
6,cp,005006000,24,海南,48,,,,,,
6,cp,005006000,25,贵州,83,,,,,,
6,cp,005006000,26,云南,57,1,1,,1.75,2.13,
6,cp,005006000,27,甘肃,19,,,,,,
6,cp,005006000,28,宁夏,9,,,,,,
6,cp,005006000,29,青海,6,,,,,,
6,cp,005006000,30,新疆,35,,,,,,
6,cp,005006000,31,西藏,2,,,,,,
6,cp,005006000,32,香港,67,,,,,,
6,cp,005006000,33,澳门,7,,,,,,
6,cp,005006000,34,台湾,91,,,,,,
6,cp,005006011,01,北京,545,,,,,,
6,cp,005006011,02,上海,609,,,,,,
6,cp,005006011,03,广东,1081,,,,,,
6,cp,005006011,04,天津,166,,,,,,
6,cp,005006011,05,重庆,236,,,,,,
6,cp,005006011,06,四川,494,,,,,,
6,cp,005006011,07,江苏,633,,,,,,
6,cp,005006011,08,浙江,477,,,,,,
6,cp,005006011,09,湖北,303,1,1,,0.33,0.4,
6,cp,005006011,10,湖南,196,,,,,,
6,cp,005006011,11,山东,383,,,,,,
6,cp,005006011,12,山西,88,,,,,,
6,cp,005006011,13,河北,150,,,,,,
6,cp,005006011,14,河南,199,,,,,,
6,cp,005006011,15,黑龙江,131,,,,,,
6,cp,005006011,16,吉林,81,,,,,,
6,cp,005006011,17,辽宁,165,,,,,,
6,cp,005006011,18,陕西,134,,,,,,
6,cp,005006011,19,内蒙古,48,,,,,,
6,cp,005006011,20,安徽,185,,,,,,
6,cp,005006011,21,福建,317,,,,,,
6,cp,005006011,22,江西,180,,,,,,
6,cp,005006011,23,广西,255,,,,,,
6,cp,005006011,24,海南,48,,,,,,
6,cp,005006011,25,贵州,83,,,,,,
6,cp,005006011,26,云南,57,,,,,,
6,cp,005006011,27,甘肃,19,,,,,,
6,cp,005006011,28,宁夏,9,,,,,,
