id,name,jpname,group,vote,first,weight,info,ratio,vratio,fratio,male,female,hmratio,hfratio,hmaratio,hfaratio,vvratio
250,业火地幔,業火マントル,东方地灵殿,29,1,30,<a href='./?m=info&type=music&id=250' target='_blank'>点击查看详情</a>,3.45%,0.32%,0.01%,21,8,72.41%,27.59%,0.21%,0.47%,
251,灵知的太阳信仰 ～ Nuclear Fusion,霊知の太陽信仰　～ Nuclear Fusion,东方地灵殿,413,35,448,<a href='./?m=info&type=music&id=251' target='_blank'>点击查看详情</a>,8.47%,4.49%,0.4%,366,47,88.62%,11.38%,3.68%,2.73%,
252,Last Remote,ラストリモート,东方地灵殿,802,97,899,<a href='./?m=info&type=music&id=252' target='_blank'>点击查看详情</a>,12.09%,8.72%,1.11%,718,84,89.53%,10.47%,7.21%,4.89%,
253,哈德曼的妖怪少女,ハルトマンの妖怪少女,东方地灵殿,1662,323,1985,<a href='./?m=info&type=music&id=253' target='_blank'>点击查看详情</a>,19.43%,18.06%,3.69%,1409,253,84.78%,15.22%,14.15%,14.72%,
254,地灵们的归家,地霊達の帰宅,东方地灵殿,19,4,23,<a href='./?m=info&type=music&id=254' target='_blank'>点击查看详情</a>,21.05%,0.21%,0.05%,13,6,68.42%,31.58%,0.13%,0.35%,
255,能源黎明 ～ Future Dream...,エネルギー黎明 ～ Future Dream...,东方地灵殿,18,0,18,<a href='./?m=info&type=music&id=255' target='_blank'>点击查看详情</a>,0%,0.2%,0%,14,4,77.78%,22.22%,0.14%,0.23%,
256,青空之影,青空の影,东方星莲船,24,2,26,<a href='./?m=info&type=music&id=256' target='_blank'>点击查看详情</a>,8.33%,0.26%,0.02%,23,1,95.83%,4.17%,0.23%,0.06%,
257,春之岸边,春の湊に,东方星莲船,269,11,280,<a href='./?m=info&type=music&id=257' target='_blank'>点击查看详情</a>,4.09%,2.92%,0.13%,222,47,82.53%,17.47%,2.23%,2.73%,
258,小小的贤将,小さな小さな賢将,东方星莲船,37,5,42,<a href='./?m=info&type=music&id=258' target='_blank'>点击查看详情</a>,13.51%,0.4%,0.06%,32,5,86.49%,13.51%,0.32%,0.29%,
259,封闭的云中通路,閉ざせし雲の通い路,东方星莲船,13,0,13,<a href='./?m=info&type=music&id=259' target='_blank'>点击查看详情</a>,0%,0.14%,0%,10,3,76.92%,23.08%,0.1%,0.17%,
260,请注意万年备用伞,万年置き傘にご注意を,东方星莲船,272,19,291,<a href='./?m=info&type=music&id=260' target='_blank'>点击查看详情</a>,6.99%,2.96%,0.22%,251,21,92.28%,7.72%,2.52%,1.22%,
261,Sky Ruin,スカイルーイン,东方星莲船,15,0,15,<a href='./?m=info&type=music&id=261' target='_blank'>点击查看详情</a>,0%,0.16%,0%,12,3,80%,20%,0.12%,0.17%,
262,守旧老爹与前卫少女,時代親父とハイカラ少女,东方星莲船,21,2,23,<a href='./?m=info&type=music&id=262' target='_blank'>点击查看详情</a>,9.52%,0.23%,0.02%,17,4,80.95%,19.05%,0.17%,0.23%,
263,幽灵客船的时空穿越之旅,幽霊客船の時空を越えた旅,东方星莲船,98,3,101,<a href='./?m=info&type=music&id=263' target='_blank'>点击查看详情</a>,3.06%,1.07%,0.03%,82,16,83.67%,16.33%,0.82%,0.93%,
264,Captain Murasa,キャプテン·ムラサ,东方星莲船,46,5,51,<a href='./?m=info&type=music&id=264' target='_blank'>点击查看详情</a>,10.87%,0.5%,0.06%,32,14,69.57%,30.43%,0.32%,0.81%,
265,魔界地方都市秘境,魔界地方都市エソテリア,东方星莲船,35,2,37,<a href='./?m=info&type=music&id=265' target='_blank'>点击查看详情</a>,5.71%,0.38%,0.02%,29,6,82.86%,17.14%,0.29%,0.35%,
266,虎纹的毘沙门天,虎柄の毘沙門天,东方星莲船,30,2,32,<a href='./?m=info&type=music&id=266' target='_blank'>点击查看详情</a>,6.67%,0.33%,0.02%,28,2,93.33%,6.67%,0.28%,0.12%,
267,法界之火,法界の火,东方星莲船,279,13,292,<a href='./?m=info&type=music&id=267' target='_blank'>点击查看详情</a>,4.66%,3.03%,0.15%,221,58,79.21%,20.79%,2.22%,3.37%,
268,感情的摩天楼　～ Cosmic Mind,感情の摩天楼　～ Cosmic Mind,东方星莲船,1044,145,1189,<a href='./?m=info&type=music&id=268' target='_blank'>点击查看详情</a>,13.89%,11.35%,1.66%,884,160,84.67%,15.33%,8.88%,9.31%,
269,夜空中的UFO恋曲,夜空のユーフォーロマンス,东方星莲船,41,5,46,<a href='./?m=info&type=music&id=269' target='_blank'>点击查看详情</a>,12.2%,0.45%,0.06%,33,8,80.49%,19.51%,0.33%,0.47%,
270,平安时代的外星人,平安のエイリアン,东方星莲船,172,17,189,<a href='./?m=info&type=music&id=270' target='_blank'>点击查看详情</a>,9.88%,1.87%,0.19%,137,35,79.65%,20.35%,1.38%,2.04%,
271,妖怪寺,妖怪寺,东方星莲船,3,0,3,<a href='./?m=info&type=music&id=271' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,1,66.67%,33.33%,0.02%,0.06%,
272,空中的归路　～ Sky Dream,空の帰り道　～ Sky Dream,东方星莲船,29,2,31,<a href='./?m=info&type=music&id=272' target='_blank'>点击查看详情</a>,6.9%,0.32%,0.02%,25,4,86.21%,13.79%,0.25%,0.23%,
273,你见到了那个影子吗,君はあの影を見たか,东方非想天则,92,6,98,<a href='./?m=info&type=music&id=273' target='_blank'>点击查看详情</a>,6.52%,1%,0.07%,83,9,90.22%,9.78%,0.83%,0.52%,
274,传说的巨神,伝説の巨神,东方非想天则,4,0,4,<a href='./?m=info&type=music&id=274' target='_blank'>点击查看详情</a>,0%,0.04%,0%,4,0,100%,0%,0.04%,0%,
275,我们的非想天则,ぼくらの非想天則,东方非想天则,61,4,65,<a href='./?m=info&type=music&id=275' target='_blank'>点击查看详情</a>,6.56%,0.66%,0.05%,56,5,91.8%,8.2%,0.56%,0.29%,
276,人偶存在的风景,人形のある風景,东方非想天则,6,0,6,<a href='./?m=info&type=music&id=276' target='_blank'>点击查看详情</a>,0%,0.07%,0%,5,1,83.33%,16.67%,0.05%,0.06%,
277,悠久的蒸汽机关,悠久の蒸気機関,东方非想天则,306,35,341,<a href='./?m=info&type=music&id=277' target='_blank'>点击查看详情</a>,11.44%,3.33%,0.4%,276,30,90.2%,9.8%,2.77%,1.75%,
278,未知物Ｘ　～ Unfound Adventure（未知物X　～ Occultly Madness）,アンノウンＸ　～ Unfound Adventure,东方非想天则,15,0,15,<a href='./?m=info&type=music&id=278' target='_blank'>点击查看详情</a>,0%,0.16%,0%,13,2,86.67%,13.33%,0.13%,0.12%,
279,空中飘浮的物体Ｘ,空に浮かぶ物体Ｘ,东方非想天则,1,0,1,<a href='./?m=info&type=music&id=279' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
280,Newshound,ニュースハウンド,东方文花帖DS,4,0,4,<a href='./?m=info&type=music&id=280' target='_blank'>点击查看详情</a>,0%,0.04%,0%,3,1,75%,25%,0.03%,0.06%,
281,你所在之城的怪事,あなたの町の怪事件,东方文花帖DS,13,1,14,<a href='./?m=info&type=music&id=281' target='_blank'>点击查看详情</a>,7.69%,0.14%,0.01%,11,2,84.62%,15.38%,0.11%,0.12%,
282,现代妖怪殖民地,妖怪モダンコロニー,东方文花帖DS,7,1,8,<a href='./?m=info&type=music&id=282' target='_blank'>点击查看详情</a>,14.29%,0.08%,0.01%,7,0,100%,0%,0.07%,0%,
283,复仇女神的要塞,ネメシスの要塞,东方文花帖DS,2,0,2,<a href='./?m=info&type=music&id=283' target='_blank'>点击查看详情</a>,0%,0.02%,0%,2,0,100%,0%,0.02%,0%,
284,无间之钟 ～ Infinite Nightmare,無間の鐘　～ Infinite Nightmare,东方文花帖DS,310,28,338,<a href='./?m=info&type=music&id=284' target='_blank'>点击查看详情</a>,9.03%,3.37%,0.32%,243,67,78.39%,21.61%,2.44%,3.9%,
285,曲名不详,曲名不详,东方文花帖DS,2,0,2,<a href='./?m=info&type=music&id=285' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,2,0%,100%,0%,0.12%,
286,春之冰精,春の氷精,妖精大战争,17,3,20,<a href='./?m=info&type=music&id=286' target='_blank'>点击查看详情</a>,17.65%,0.18%,0.03%,15,2,88.24%,11.76%,0.15%,0.12%,
287,赌上性命去恶作剧,いたずらに命をかけて,妖精大战争,27,0,27,<a href='./?m=info&type=music&id=287' target='_blank'>点击查看详情</a>,0%,0.29%,0%,24,3,88.89%,11.11%,0.24%,0.17%,
288,Loose Rain,ルーズレイン,妖精大战争,16,2,18,<a href='./?m=info&type=music&id=288' target='_blank'>点击查看详情</a>,12.5%,0.17%,0.02%,14,2,87.5%,12.5%,0.14%,0.12%,
289,Magus Night,メイガスナイト,妖精大战争,52,1,53,<a href='./?m=info&type=music&id=289' target='_blank'>点击查看详情</a>,1.92%,0.57%,0.01%,39,13,75%,25%,0.39%,0.76%,
290,春之冰精 -静-,春の氷精　- 静 -,妖精大战争,4,1,5,<a href='./?m=info&type=music&id=290' target='_blank'>点击查看详情</a>,25%,0.04%,0.01%,2,2,50%,50%,0.02%,0.12%,
291,欲望深重的灵魂,欲深き霊魂,东方神灵庙,13,0,13,<a href='./?m=info&type=music&id=291' target='_blank'>点击查看详情</a>,0%,0.14%,0%,8,5,61.54%,38.46%,0.08%,0.29%,
292,死灵的夜樱,死霊の夜桜,东方神灵庙,267,24,291,<a href='./?m=info&type=music&id=292' target='_blank'>点击查看详情</a>,8.99%,2.9%,0.27%,217,50,81.27%,18.73%,2.18%,2.91%,
293,Ghost Lead,ゴーストリード,东方神灵庙,3,0,3,<a href='./?m=info&type=music&id=293' target='_blank'>点击查看详情</a>,0%,0.03%,0%,0,3,0%,100%,0%,0.17%,
294,欢迎来到妖怪寺,妖怪寺へようこそ,东方神灵庙,5,0,5,<a href='./?m=info&type=music&id=294' target='_blank'>点击查看详情</a>,0%,0.05%,0%,5,0,100%,0%,0.05%,0%,
295,门前的妖怪小姑娘,門前の妖怪小娘,东方神灵庙,12,0,12,<a href='./?m=info&type=music&id=295' target='_blank'>点击查看详情</a>,0%,0.13%,0%,12,0,100%,0%,0.12%,0%,
296,在美妙的墓地里住下吧,素敵な墓場で暮しましょ,东方神灵庙,43,6,49,<a href='./?m=info&type=music&id=296' target='_blank'>点击查看详情</a>,13.95%,0.47%,0.07%,33,10,76.74%,23.26%,0.33%,0.58%,
297,Rigid Paradise,リジッドパラダイス,东方神灵庙,17,0,17,<a href='./?m=info&type=music&id=297' target='_blank'>点击查看详情</a>,0%,0.18%,0%,15,2,88.24%,11.76%,0.15%,0.12%,
298,Desire Drive,デザイアドライブ,东方神灵庙,604,65,669,<a href='./?m=info&type=music&id=298' target='_blank'>点击查看详情</a>,10.76%,6.56%,0.74%,483,121,79.97%,20.03%,4.85%,7.04%,
299,古老的元神,古きユアンシェン,东方神灵庙,67,3,70,<a href='./?m=info&type=music&id=299' target='_blank'>点击查看详情</a>,4.48%,0.73%,0.03%,50,17,74.63%,25.37%,0.5%,0.99%,
300,梦殿大祀庙,夢殿大祀廟,东方神灵庙,88,16,104,<a href='./?m=info&type=music&id=300' target='_blank'>点击查看详情</a>,18.18%,0.96%,0.18%,61,27,69.32%,30.68%,0.61%,1.57%,
301,大神神话传,大神神話伝,东方神灵庙,68,4,72,<a href='./?m=info&type=music&id=301' target='_blank'>点击查看详情</a>,5.88%,0.74%,0.05%,45,23,66.18%,33.82%,0.45%,1.34%,
302,小小欲望的星空,小さな欲望の星空,东方神灵庙,52,0,52,<a href='./?m=info&type=music&id=302' target='_blank'>点击查看详情</a>,0%,0.57%,0%,30,22,57.69%,42.31%,0.3%,1.28%,
303,圣德传说 ～ True Administrator,聖徳伝説 ～ True Administrator,东方神灵庙,672,68,740,<a href='./?m=info&type=music&id=303' target='_blank'>点击查看详情</a>,10.12%,7.3%,0.78%,539,133,80.21%,19.79%,5.41%,7.74%,
304,妖怪里参道,妖怪裏参道,东方神灵庙,13,3,16,<a href='./?m=info&type=music&id=304' target='_blank'>点击查看详情</a>,23.08%,0.14%,0.03%,10,3,76.92%,23.08%,0.1%,0.17%,
305,佐渡的二岩,佐渡の二ッ岩,东方神灵庙,191,5,196,<a href='./?m=info&type=music&id=305' target='_blank'>点击查看详情</a>,2.62%,2.08%,0.06%,146,45,76.44%,23.56%,1.47%,2.62%,
306,神社的新风,神社の新しい風,东方神灵庙,0,0,0,<a href='./?m=info&type=music&id=306' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
307,Desire Dream,デザイアドリーム,东方神灵庙,23,6,29,<a href='./?m=info&type=music&id=307' target='_blank'>点击查看详情</a>,26.09%,0.25%,0.07%,18,5,78.26%,21.74%,0.18%,0.29%,
308,幻想乡的二岩,幻想郷の二ッ岩,东方心绮楼,22,1,23,<a href='./?m=info&type=music&id=308' target='_blank'>点击查看详情</a>,4.55%,0.24%,0.01%,16,6,72.73%,27.27%,0.16%,0.35%,
309,亡失的情感,亡失のエモーション,东方心绮楼,279,30,309,<a href='./?m=info&type=music&id=309' target='_blank'>点击查看详情</a>,10.75%,3.03%,0.34%,235,44,84.23%,15.77%,2.36%,2.56%,
310,尘世不变的悲观主义,塵界不変のペシミズム,东方心绮楼,141,8,149,<a href='./?m=info&type=music&id=310' target='_blank'>点击查看详情</a>,5.67%,1.53%,0.09%,125,16,88.65%,11.35%,1.26%,0.93%,
311,心绮楼囃子,心綺楼囃子,东方心绮楼,364,16,380,<a href='./?m=info&type=music&id=311' target='_blank'>点击查看详情</a>,4.4%,3.96%,0.18%,331,33,90.93%,9.07%,3.32%,1.92%,
312,有人气的场所,人気のある場所,东方心绮楼,1,0,1,<a href='./?m=info&type=music&id=312' target='_blank'>点击查看详情</a>,0%,0.01%,0%,0,1,0%,100%,0%,0.06%,
313,无人气的场所,人気のない場所,东方心绮楼,1,0,1,<a href='./?m=info&type=music&id=313' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
314,丑时三刻的村庄,丑三つ時の里,东方心绮楼,2,0,2,<a href='./?m=info&type=music&id=314' target='_blank'>点击查看详情</a>,0%,0.02%,0%,2,0,100%,0%,0.02%,0%,
315,本日的头版头条,本日の一面記事,东方心绮楼,1,0,1,<a href='./?m=info&type=music&id=315' target='_blank'>点击查看详情</a>,0%,0.01%,0%,0,1,0%,100%,0%,0.06%,
316,晓云,暁雲,东方心绮楼,38,4,42,<a href='./?m=info&type=music&id=316' target='_blank'>点击查看详情</a>,10.53%,0.41%,0.05%,34,4,89.47%,10.53%,0.34%,0.23%,
317,官板黄昏新闻,官板黄昏新聞,东方心绮楼,7,0,7,<a href='./?m=info&type=music&id=317' target='_blank'>点击查看详情</a>,0%,0.08%,0%,6,1,85.71%,14.29%,0.06%,0.06%,
318,不可思议的驱魔棒,不思議なお祓い棒,东方辉针城,308,19,327,<a href='./?m=info&type=music&id=318' target='_blank'>点击查看详情</a>,6.17%,3.35%,0.22%,260,48,84.42%,15.58%,2.61%,2.79%,
319,Mist Lake,ミストレイク,东方辉针城,41,1,42,<a href='./?m=info&type=music&id=319' target='_blank'>点击查看详情</a>,2.44%,0.45%,0.01%,34,7,82.93%,17.07%,0.34%,0.41%,
320,秘境的人鱼,秘境のマーメイド,东方辉针城,24,2,26,<a href='./?m=info&type=music&id=320' target='_blank'>点击查看详情</a>,8.33%,0.26%,0.02%,21,3,87.5%,12.5%,0.21%,0.17%,
321,往来于运河的人与妖,運河を行き交う人妖,东方辉针城,9,0,9,<a href='./?m=info&type=music&id=321' target='_blank'>点击查看详情</a>,0%,0.1%,0%,6,3,66.67%,33.33%,0.06%,0.17%,
322,柳树下的杜拉罕,柳の下のデュラハン,东方辉针城,58,6,64,<a href='./?m=info&type=music&id=322' target='_blank'>点击查看详情</a>,10.34%,0.63%,0.07%,46,12,79.31%,20.69%,0.46%,0.7%,
323,满月的竹林,満月の竹林,东方辉针城,59,7,66,<a href='./?m=info&type=music&id=323' target='_blank'>点击查看详情</a>,11.86%,0.64%,0.08%,48,11,81.36%,18.64%,0.48%,0.64%,
324,孤独的狼人,孤独なウェアウルフ,东方辉针城,25,2,27,<a href='./?m=info&type=music&id=324' target='_blank'>点击查看详情</a>,8%,0.27%,0.02%,21,4,84%,16%,0.21%,0.23%,
325,Magical Storm,マジカルストーム,东方辉针城,11,0,11,<a href='./?m=info&type=music&id=325' target='_blank'>点击查看详情</a>,0%,0.12%,0%,11,0,100%,0%,0.11%,0%,
326,幻想净琉璃,幻想浄瑠璃,东方辉针城,720,71,791,<a href='./?m=info&type=music&id=326' target='_blank'>点击查看详情</a>,9.86%,7.83%,0.81%,577,143,80.14%,19.86%,5.8%,8.32%,
327,沉向空中的辉针城,空中に沈む輝針城,东方辉针城,80,2,82,<a href='./?m=info&type=music&id=327' target='_blank'>点击查看详情</a>,2.5%,0.87%,0.02%,66,14,82.5%,17.5%,0.66%,0.81%,
328,Reverse Ideology,リバースイデオロギー,东方辉针城,99,11,110,<a href='./?m=info&type=music&id=328' target='_blank'>点击查看详情</a>,11.11%,1.08%,0.13%,82,17,82.83%,17.17%,0.82%,0.99%,
329,针小棒大的天守阁,針小棒大の天守閣,东方辉针城,11,0,11,<a href='./?m=info&type=music&id=329' target='_blank'>点击查看详情</a>,0%,0.12%,0%,10,1,90.91%,9.09%,0.1%,0.06%,
330,辉光之针的小人族　～ Little Princess,輝く針の小人族　～ Little Princess,东方辉针城,2321,346,2667,<a href='./?m=info&type=music&id=330' target='_blank'>点击查看详情</a>,14.91%,25.23%,3.95%,2009,312,86.56%,13.44%,20.18%,18.15%,
331,魔力的雷云,魔力の雷雲,东方辉针城,32,2,34,<a href='./?m=info&type=music&id=331' target='_blank'>点击查看详情</a>,6.25%,0.35%,0.02%,23,9,71.88%,28.13%,0.23%,0.52%,
332,原初的节拍　～ Pristine Beat,始原のビート　～ Pristine Beat,东方辉针城,334,40,374,<a href='./?m=info&type=music&id=332' target='_blank'>点击查看详情</a>,11.98%,3.63%,0.46%,260,74,77.84%,22.16%,2.61%,4.3%,
333,小槌的魔力,小槌の魔力,东方辉针城,10,0,10,<a href='./?m=info&type=music&id=333' target='_blank'>点击查看详情</a>,0%,0.11%,0%,6,4,60%,40%,0.06%,0.23%,
334,非常非常神奇的道具们,不思議な不思議な道具達,东方辉针城,14,0,14,<a href='./?m=info&type=music&id=334' target='_blank'>点击查看详情</a>,0%,0.15%,0%,14,0,100%,0%,0.14%,0%,
335,燃起犯规的狼烟,反則の狼煙を上げろ,弹幕天邪鬼,16,2,18,<a href='./?m=info&type=music&id=335' target='_blank'>点击查看详情</a>,12.5%,0.17%,0.02%,13,3,81.25%,18.75%,0.13%,0.17%,
336,以犯规对不可能的弹幕,不可能弾幕には反則を,弹幕天邪鬼,75,3,78,<a href='./?m=info&type=music&id=336' target='_blank'>点击查看详情</a>,4%,0.82%,0.03%,67,8,89.33%,10.67%,0.67%,0.47%,
337,Midnight Spell Card,ミッドナイトスペルカード,弹幕天邪鬼,7,0,7,<a href='./?m=info&type=music&id=337' target='_blank'>点击查看详情</a>,0%,0.08%,0%,6,1,85.71%,14.29%,0.06%,0.06%,
338,浪漫逃飞行,ロマンチック逃飛行,弹幕天邪鬼,57,0,57,<a href='./?m=info&type=music&id=338' target='_blank'>点击查看详情</a>,0%,0.62%,0%,41,16,71.93%,28.07%,0.41%,0.93%,
339,永远的三日天下,永遠の三日天下,弹幕天邪鬼,281,24,305,<a href='./?m=info&type=music&id=339' target='_blank'>点击查看详情</a>,8.54%,3.05%,0.27%,224,57,79.72%,20.28%,2.25%,3.32%,
340,震撼心灵的都市传说,心揺さぶる都市伝説,东方深秘录,19,1,20,<a href='./?m=info&type=music&id=340' target='_blank'>点击查看详情</a>,5.26%,0.21%,0.01%,19,0,100%,0%,0.19%,0%,
341,幻想乡不可思议发现,幻想郷ふしぎ発見,东方深秘录,1,0,1,<a href='./?m=info&type=music&id=341' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
342,有珠子的日常,ボールのある日常,东方深秘录,1,0,1,<a href='./?m=info&type=music&id=342' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
343,显现的传承形态,顕現した伝承の形,东方深秘录,1,1,2,<a href='./?m=info&type=music&id=343' target='_blank'>点击查看详情</a>,100%,0.01%,0.01%,1,0,100%,0%,0.01%,0%,
344,时代风潮的造访,時代の風の訪れ,东方深秘录,1,0,1,<a href='./?m=info&type=music&id=344' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
345,价值不明,価値がわからない,东方深秘录,0,0,0,<a href='./?m=info&type=music&id=345' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
346,相信可能性,可能性を信じて,东方深秘录,0,0,0,<a href='./?m=info&type=music&id=346' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
347,知晓真相之人,真実を知る者,东方深秘录,1,0,1,<a href='./?m=info&type=music&id=347' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
348,外界民俗,外界フォークロア,东方深秘录,5,1,6,<a href='./?m=info&type=music&id=348' target='_blank'>点击查看详情</a>,20%,0.05%,0.01%,4,1,80%,20%,0.04%,0.06%,
349,各自的结局,各々の結末,东方深秘录,1,0,1,<a href='./?m=info&type=music&id=349' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
350,被揭晓的深秘,明かされる深秘,东方深秘录,12,0,12,<a href='./?m=info&type=music&id=350' target='_blank'>点击查看详情</a>,0%,0.13%,0%,11,1,91.67%,8.33%,0.11%,0.06%,
351,灵异任你选（Occult Attract）,オカルトアラカルト,东方深秘录,1,0,1,<a href='./?m=info&type=music&id=351' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
352,七玉搜集大摊牌,七玉蒐集ショウダウン,东方深秘录,9,0,9,<a href='./?m=info&type=music&id=352' target='_blank'>点击查看详情</a>,0%,0.1%,0%,5,4,55.56%,44.44%,0.05%,0.23%,
353,公正的争夺,公正なる奪い合い,东方深秘录,0,0,0,<a href='./?m=info&type=music&id=353' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
354,对跖点之钟,対蹠地の鐘,东方深秘录,6,0,6,<a href='./?m=info&type=music&id=354' target='_blank'>点击查看详情</a>,0%,0.07%,0%,5,1,83.33%,16.67%,0.05%,0.06%,
355,竹林大火,竹林インフレイム,东方深秘录,32,0,32,<a href='./?m=info&type=music&id=355' target='_blank'>点击查看详情</a>,0%,0.35%,0%,26,6,81.25%,18.75%,0.26%,0.35%,
356,华狭间的战场,華狭間のバトルフィールド,东方深秘录,46,2,48,<a href='./?m=info&type=music&id=356' target='_blank'>点击查看详情</a>,4.35%,0.5%,0.02%,36,10,78.26%,21.74%,0.36%,0.58%,
357,Last Occultism ~现世的秘术师,ラストオカルティズム　～現し世の秘術師,东方深秘录,210,19,229,<a href='./?m=info&type=music&id=357' target='_blank'>点击查看详情</a>,9.05%,2.28%,0.22%,167,43,79.52%,20.48%,1.68%,2.5%,
358,宇宙巫女现身,宇宙巫女現る,东方绀珠传,38,0,38,<a href='./?m=info&type=music&id=358' target='_blank'>点击查看详情</a>,0%,0.41%,0%,34,4,89.47%,10.53%,0.34%,0.23%,
359,忘不了，那曾依藉的绿意,忘れがたき、よすがの緑,东方绀珠传,18,1,19,<a href='./?m=info&type=music&id=359' target='_blank'>点击查看详情</a>,5.56%,0.2%,0.01%,13,5,72.22%,27.78%,0.13%,0.29%,
360,兔已着陆,兎は舞い降りた,东方绀珠传,119,9,128,<a href='./?m=info&type=music&id=360' target='_blank'>点击查看详情</a>,7.56%,1.29%,0.1%,105,14,88.24%,11.76%,1.05%,0.81%,
361,湖上倒映着洁净的月光,湖は浄めの月光を映して,东方绀珠传,10,0,10,<a href='./?m=info&type=music&id=361' target='_blank'>点击查看详情</a>,0%,0.11%,0%,7,3,70%,30%,0.07%,0.17%,
362,九月的南瓜,九月のパンプキン,东方绀珠传,58,1,59,<a href='./?m=info&type=music&id=362' target='_blank'>点击查看详情</a>,1.72%,0.63%,0.01%,40,18,68.97%,31.03%,0.4%,1.05%,
363,飞翔于宇宙的不可思议巫女,宇宙を飛ぶ不思議な巫女,东方绀珠传,87,7,94,<a href='./?m=info&type=music&id=363' target='_blank'>点击查看详情</a>,8.05%,0.95%,0.08%,71,16,81.61%,18.39%,0.71%,0.93%,
364,永远的春梦,永遠の春夢,东方绀珠传,284,16,300,<a href='./?m=info&type=music&id=364' target='_blank'>点击查看详情</a>,5.63%,3.09%,0.18%,249,35,87.68%,12.32%,2.5%,2.04%,
365,冻结的永远之都,凍り付いた永遠の都,东方绀珠传,177,18,195,<a href='./?m=info&type=music&id=365' target='_blank'>点击查看详情</a>,10.17%,1.92%,0.21%,149,28,84.18%,15.82%,1.5%,1.63%,
366,逆转的命运之轮,逆転するホイールオブフォーチュン,东方绀珠传,78,9,87,<a href='./?m=info&type=music&id=366' target='_blank'>点击查看详情</a>,11.54%,0.85%,0.1%,62,16,79.49%,20.51%,0.62%,0.93%,
367,遥遥38万公里的航程,遥か３８万キロのボヤージュ,东方绀珠传,207,9,216,<a href='./?m=info&type=music&id=367' target='_blank'>点击查看详情</a>,4.35%,2.25%,0.1%,182,25,87.92%,12.08%,1.83%,1.45%,
368,星条旗的小丑,星条旗のピエロ,东方绀珠传,297,13,310,<a href='./?m=info&type=music&id=368' target='_blank'>点击查看详情</a>,4.38%,3.23%,0.15%,268,29,90.24%,9.76%,2.69%,1.69%,
369,故乡之星倒映之海,故郷の星が映る海,东方绀珠传,771,60,831,<a href='./?m=info&type=music&id=369' target='_blank'>点击查看详情</a>,7.78%,8.38%,0.69%,626,145,81.19%,18.81%,6.29%,8.44%,
370,Pure Furies　～ 心之所在,ピュアヒューリーズ　～ 心の在処,东方绀珠传,1397,211,1608,<a href='./?m=info&type=music&id=370' target='_blank'>点击查看详情</a>,15.1%,15.18%,2.41%,1206,191,86.33%,13.67%,12.11%,11.11%,
371,前所未见的噩梦世界,見た事も無い悪夢の世界,东方绀珠传,34,1,35,<a href='./?m=info&type=music&id=371' target='_blank'>点击查看详情</a>,2.94%,0.37%,0.01%,25,9,73.53%,26.47%,0.25%,0.52%,
372,Pandemonic Planet,パンデモニックプラネット,东方绀珠传,98,4,102,<a href='./?m=info&type=music&id=372' target='_blank'>点击查看详情</a>,4.08%,1.07%,0.05%,71,27,72.45%,27.55%,0.71%,1.57%,
373,从神社所见之月,神社から見える月,东方绀珠传,29,1,30,<a href='./?m=info&type=music&id=373' target='_blank'>点击查看详情</a>,3.45%,0.32%,0.01%,18,11,62.07%,37.93%,0.18%,0.64%,
374,宇宙巫女归还,宇宙巫女帰還する,东方绀珠传,0,0,0,<a href='./?m=info&type=music&id=374' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
375,蓬莱传说,蓬莱伝説,蓬莱人形,728,139,867,<a href='./?m=info&type=music&id=375' target='_blank'>点击查看详情</a>,19.09%,7.91%,1.59%,604,124,82.97%,17.03%,6.07%,7.21%,
376,人偶之森,人形の森,蓬莱人形,13,1,14,<a href='./?m=info&type=music&id=376' target='_blank'>点击查看详情</a>,7.69%,0.14%,0.01%,8,5,61.54%,38.46%,0.08%,0.29%,
377,空中飞翔的巫女不可思议的每天,空飛ぶ巫女の不思議な毎日,蓬莱人形,46,6,52,<a href='./?m=info&type=music&id=377' target='_blank'>点击查看详情</a>,13.04%,0.5%,0.07%,27,19,58.7%,41.3%,0.27%,1.11%,
