id,vote,first,info,type,chara1,charaName1,chara2,charaName2,chara3,charaName3,male,female,hmratio,hfratio,hmaratio,hfaratio,vector1,vector2,vector0,vector3,ratio,vratio
654,1,0,<a href='./?m=info&type=cp&id=065076084' target='_blank'>点击查看详情</a>,1,65,<a href='./?m=info&type=chara&id=65' target='_blank'>封兽鵺</a>,76,<a href='./?m=info&type=chara&id=76' target='_blank'>二岩猯藏</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
655,1,0,<a href='./?m=info&type=cp&id=047053000' target='_blank'>点击查看详情</a>,1,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,53,<a href='./?m=info&type=chara&id=53' target='_blank'>星熊勇仪</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
656,1,1,<a href='./?m=info&type=cp&id=043062000' target='_blank'>点击查看详情</a>,1,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,62,<a href='./?m=info&type=chara&id=62' target='_blank'>村纱水蜜</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,100,0.02%
657,2,1,<a href='./?m=info&type=cp&id=059062065' target='_blank'>点击查看详情</a>,1,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,62,<a href='./?m=info&type=chara&id=62' target='_blank'>村纱水蜜</a>,65,<a href='./?m=info&type=chara&id=65' target='_blank'>封兽鵺</a>,2,0,100%,0%,0.04%,0%,0%,50%,0%,50%,50,0.04%
658,1,0,<a href='./?m=info&type=cp&id=184184000' target='_blank'>点击查看详情</a>,1,184,<a href='./?m=info&type=chara&id=184' target='_blank'>幽灵</a>,184,<a href='./?m=info&type=chara&id=184' target='_blank'>幽灵</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
659,1,1,<a href='./?m=info&type=cp&id=002039000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·亚玛萨那度</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,100,0.02%
660,1,0,<a href='./?m=info&type=cp&id=076084000' target='_blank'>点击查看详情</a>,1,76,<a href='./?m=info&type=chara&id=76' target='_blank'>二岩猯藏</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
661,1,1,<a href='./?m=info&type=cp&id=001043000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,100,0.02%
662,1,0,<a href='./?m=info&type=cp&id=085087000' target='_blank'>点击查看详情</a>,1,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
663,6,0,<a href='./?m=info&type=cp&id=006008000' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,0,-,5,1,83.33%,16.67%,0.09%,0.08%,16.67%,0%,83.33%,-,,0.11%
664,4,1,<a href='./?m=info&type=cp&id=021023024' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,24,<a href='./?m=info&type=chara&id=24' target='_blank'>魂魄妖忌</a>,4,0,100%,0%,0.07%,0%,25%,0%,75%,0%,25,0.07%
665,1,0,<a href='./?m=info&type=cp&id=024031000' target='_blank'>点击查看详情</a>,1,24,<a href='./?m=info&type=chara&id=24' target='_blank'>魂魄妖忌</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
666,4,2,<a href='./?m=info&type=cp&id=026085000' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,0,-,4,0,100%,0%,0.07%,0%,25%,25%,50%,-,50,0.07%
667,1,0,<a href='./?m=info&type=cp&id=005210000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
668,1,0,<a href='./?m=info&type=cp&id=028058000' target='_blank'>点击查看详情</a>,1,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,58,<a href='./?m=info&type=chara&id=58' target='_blank'>娜兹玲</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
669,1,0,<a href='./?m=info&type=cp&id=130134000' target='_blank'>点击查看详情</a>,1,130,<a href='./?m=info&type=chara&id=130' target='_blank'>雪</a>,134,<a href='./?m=info&type=chara&id=134' target='_blank'>宇佐见莲子</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
670,1,0,<a href='./?m=info&type=cp&id=023054000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,0,-,0,0,0%,0%,,,100%,0%,0%,-,,0.02%
671,1,0,<a href='./?m=info&type=cp&id=021033000' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
672,1,0,<a href='./?m=info&type=cp&id=006015000' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
673,1,0,<a href='./?m=info&type=cp&id=010084085' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,,0.02%
674,1,0,<a href='./?m=info&type=cp&id=030047000' target='_blank'>点击查看详情</a>,1,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡帝</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
675,2,0,<a href='./?m=info&type=cp&id=029029000' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.04%
676,1,0,<a href='./?m=info&type=cp&id=008015087' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,0,0,0%,0%,,,0%,0%,0%,100%,,0.02%
677,1,0,<a href='./?m=info&type=cp&id=012082083' target='_blank'>点击查看详情</a>,1,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,82,<a href='./?m=info&type=chara&id=82' target='_blank'>九十九弁弁</a>,83,<a href='./?m=info&type=chara&id=83' target='_blank'>九十九八桥</a>,0,0,0%,0%,,,100%,0%,0%,0%,,0.02%
678,1,0,<a href='./?m=info&type=cp&id=024104110' target='_blank'>点击查看详情</a>,1,24,<a href='./?m=info&type=chara&id=24' target='_blank'>魂魄妖忌</a>,104,<a href='./?m=info&type=chara&id=104' target='_blank'>矜羯罗</a>,110,<a href='./?m=info&type=chara&id=110' target='_blank'>明罗</a>,0,0,0%,0%,,,0%,0%,0%,100%,,0.02%
679,2,0,<a href='./?m=info&type=cp&id=045057000' target='_blank'>点击查看详情</a>,1,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,-,1,1,50%,50%,0.02%,0.08%,0%,0%,100%,-,,0.04%
680,1,0,<a href='./?m=info&type=cp&id=097097000' target='_blank'>点击查看详情</a>,1,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
681,1,1,<a href='./?m=info&type=cp&id=037126127' target='_blank'>点击查看详情</a>,1,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,126,<a href='./?m=info&type=chara&id=126' target='_blank'>梦月</a>,127,<a href='./?m=info&type=chara&id=127' target='_blank'>幻月</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100,0.02%
682,2,0,<a href='./?m=info&type=cp&id=008011000' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,0,-,2,0,100%,0%,0.04%,0%,0%,0%,100%,-,,0.04%
683,1,0,<a href='./?m=info&type=cp&id=003011000' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
684,1,1,<a href='./?m=info&type=cp&id=005049134' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,134,<a href='./?m=info&type=chara&id=134' target='_blank'>宇佐见莲子</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100,0.02%
685,1,0,<a href='./?m=info&type=cp&id=162215000' target='_blank'>点击查看详情</a>,1,162,<a href='./?m=info&type=chara&id=162' target='_blank'>雷兽（务光）</a>,215,<a href='./?m=info&type=chara&id=215' target='_blank'>睡鼠</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
686,1,0,<a href='./?m=info&type=cp&id=051054000' target='_blank'>点击查看详情</a>,1,51,<a href='./?m=info&type=chara&id=51' target='_blank'>黑谷山女</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
687,1,0,<a href='./?m=info&type=cp&id=055180000' target='_blank'>点击查看详情</a>,1,55,<a href='./?m=info&type=chara&id=55' target='_blank'>火焰猫燐</a>,180,<a href='./?m=info&type=chara&id=180' target='_blank'>妖精（含持花妖精，僵尸妖精）</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
688,5,2,<a href='./?m=info&type=cp&id=076136146' target='_blank'>点击查看详情</a>,1,76,<a href='./?m=info&type=chara&id=76' target='_blank'>二岩猯藏</a>,136,<a href='./?m=info&type=chara&id=136' target='_blank'>稗田阿求</a>,146,<a href='./?m=info&type=chara&id=146' target='_blank'>本居小铃</a>,3,2,60%,40%,0.05%,0.16%,20%,0%,80%,0%,40,0.09%
689,1,0,<a href='./?m=info&type=cp&id=136137138' target='_blank'>点击查看详情</a>,1,136,<a href='./?m=info&type=chara&id=136' target='_blank'>稗田阿求</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,138,<a href='./?m=info&type=chara&id=138' target='_blank'>无名的读书妖怪（朱鹭子）</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
690,1,0,<a href='./?m=info&type=cp&id=137178000' target='_blank'>点击查看详情</a>,1,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,178,<a href='./?m=info&type=chara&id=178' target='_blank'>占卜师（易者）</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
691,1,0,<a href='./?m=info&type=cp&id=044059000' target='_blank'>点击查看详情</a>,1,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
692,1,0,<a href='./?m=info&type=cp&id=054137000' target='_blank'>点击查看详情</a>,1,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
693,1,0,<a href='./?m=info&type=cp&id=010011137' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
694,2,2,<a href='./?m=info&type=cp&id=035137000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,2,0,100%,0%,0.04%,0%,100%,0%,0%,-,100,0.04%
695,4,0,<a href='./?m=info&type=cp&id=002034000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,0,-,2,2,50%,50%,0.04%,0.16%,0%,75%,25%,-,,0.07%
696,1,0,<a href='./?m=info&type=cp&id=008011015' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
697,1,0,<a href='./?m=info&type=cp&id=098145000' target='_blank'>点击查看详情</a>,1,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
698,1,0,<a href='./?m=info&type=cp&id=054146000' target='_blank'>点击查看详情</a>,1,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,146,<a href='./?m=info&type=chara&id=146' target='_blank'>本居小铃</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
699,1,1,<a href='./?m=info&type=cp&id=026049216' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,216,<a href='./?m=info&type=chara&id=216' target='_blank'>依神女苑</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100,0.02%
700,1,0,<a href='./?m=info&type=cp&id=097142143' target='_blank'>点击查看详情</a>,1,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,142,<a href='./?m=info&type=chara&id=142' target='_blank'>绵月丰姬</a>,143,<a href='./?m=info&type=chara&id=143' target='_blank'>绵月依姬</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
701,1,0,<a href='./?m=info&type=cp&id=016139000' target='_blank'>点击查看详情</a>,1,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,139,<a href='./?m=info&type=chara&id=139' target='_blank'>桑尼米尔克</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
702,1,0,<a href='./?m=info&type=cp&id=033114000' target='_blank'>点击查看详情</a>,1,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,114,<a href='./?m=info&type=chara&id=114' target='_blank'>小兔姬</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
703,2,1,<a href='./?m=info&type=cp&id=114116000' target='_blank'>点击查看详情</a>,1,114,<a href='./?m=info&type=chara&id=114' target='_blank'>小兔姬</a>,116,<a href='./?m=info&type=chara&id=116' target='_blank'>朝仓理香子</a>,0,-,0,0,0%,0%,,,50%,0%,50%,-,50,0.04%
704,1,1,<a href='./?m=info&type=cp&id=002009021' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100,0.02%
705,1,0,<a href='./?m=info&type=cp&id=021028070' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,70,<a href='./?m=info&type=chara&id=70' target='_blank'>幽谷响子</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
706,1,0,<a href='./?m=info&type=cp&id=063074000' target='_blank'>点击查看详情</a>,1,63,<a href='./?m=info&type=chara&id=63' target='_blank'>寅丸星</a>,74,<a href='./?m=info&type=chara&id=74' target='_blank'>物部布都</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
707,1,0,<a href='./?m=info&type=cp&id=096096000' target='_blank'>点击查看详情</a>,1,96,<a href='./?m=info&type=chara&id=96' target='_blank'>哆来咪·苏伊特</a>,96,<a href='./?m=info&type=chara&id=96' target='_blank'>哆来咪·苏伊特</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
708,2,1,<a href='./?m=info&type=cp&id=116117118' target='_blank'>点击查看详情</a>,1,116,<a href='./?m=info&type=chara&id=116' target='_blank'>朝仓理香子</a>,117,<a href='./?m=info&type=chara&id=117' target='_blank'>北白河千百合</a>,118,<a href='./?m=info&type=chara&id=118' target='_blank'>冈崎梦美</a>,1,1,50%,50%,0.02%,0.08%,0%,0%,50%,50%,50,0.04%
709,2,1,<a href='./?m=info&type=cp&id=023023000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,0,-,2,0,100%,0%,0.04%,0%,0%,0%,100%,-,50,0.04%
710,1,1,<a href='./?m=info&type=cp&id=005006031' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100,0.02%
711,1,1,<a href='./?m=info&type=cp&id=007008009' target='_blank'>点击查看详情</a>,1,7,<a href='./?m=info&type=chara&id=7' target='_blank'>小恶魔</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100,0.02%
712,1,0,<a href='./?m=info&type=cp&id=030201000' target='_blank'>点击查看详情</a>,1,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡帝</a>,201,<a href='./?m=info&type=chara&id=201' target='_blank'>嫦娥</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
713,1,0,<a href='./?m=info&type=cp&id=044069000' target='_blank'>点击查看详情</a>,1,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,69,<a href='./?m=info&type=chara&id=69' target='_blank'>姬海棠果</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
714,2,0,<a href='./?m=info&type=cp&id=001034087' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,1,1,50%,50%,0.02%,0.08%,0%,50%,50%,0%,,0.04%
715,2,0,<a href='./?m=info&type=cp&id=059077000' target='_blank'>点击查看详情</a>,1,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,0,-,2,0,100%,0%,0.04%,0%,0%,0%,100%,-,,0.04%
716,1,0,<a href='./?m=info&type=cp&id=099114000' target='_blank'>点击查看详情</a>,1,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,114,<a href='./?m=info&type=chara&id=114' target='_blank'>小兔姬</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
717,2,2,<a href='./?m=info&type=cp&id=097099000' target='_blank'>点击查看详情</a>,1,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,0,-,1,1,50%,50%,0.02%,0.08%,0%,50%,50%,-,100,0.04%
718,2,0,<a href='./?m=info&type=cp&id=010075000' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,0,-,2,0,100%,0%,0.04%,0%,0%,50%,50%,-,,0.04%
719,2,0,<a href='./?m=info&type=cp&id=015037133' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,133,<a href='./?m=info&type=chara&id=133' target='_blank'>神绮</a>,2,0,100%,0%,0.04%,0%,0%,50%,50%,0%,,0.04%
720,1,0,<a href='./?m=info&type=cp&id=001012000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
721,4,1,<a href='./?m=info&type=cp&id=001185000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,185,<a href='./?m=info&type=chara&id=185' target='_blank'>阴阳玉</a>,0,-,4,0,100%,0%,0.07%,0%,0%,50%,50%,-,25,0.07%
722,3,0,<a href='./?m=info&type=cp&id=015036000' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,36,<a href='./?m=info&type=chara&id=36' target='_blank'>梅蒂欣·梅兰可莉</a>,0,-,3,0,100%,0%,0.05%,0%,66.67%,0%,33.33%,-,,0.06%
723,1,0,<a href='./?m=info&type=cp&id=021178000' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,178,<a href='./?m=info&type=chara&id=178' target='_blank'>占卜师（易者）</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
724,3,1,<a href='./?m=info&type=cp&id=052054000' target='_blank'>点击查看详情</a>,1,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,0,-,3,0,100%,0%,0.05%,0%,0%,33.33%,66.67%,-,33.33,0.06%
725,1,0,<a href='./?m=info&type=cp&id=060061090' target='_blank'>点击查看详情</a>,1,60,<a href='./?m=info&type=chara&id=60' target='_blank'>云山</a>,61,<a href='./?m=info&type=chara&id=61' target='_blank'>云居一轮</a>,90,<a href='./?m=info&type=chara&id=90' target='_blank'>八尺大人</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
726,4,0,<a href='./?m=info&type=cp&id=031094095' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,94,<a href='./?m=info&type=chara&id=94' target='_blank'>清兰</a>,95,<a href='./?m=info&type=chara&id=95' target='_blank'>铃瑚</a>,3,1,75%,25%,0.05%,0.08%,0%,0%,75%,25%,,0.07%
727,5,2,<a href='./?m=info&type=cp&id=006020031' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,4,1,80%,20%,0.07%,0.08%,0%,0%,100%,0%,40,0.09%
728,1,0,<a href='./?m=info&type=cp&id=015047145' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,,0.02%
729,3,3,<a href='./?m=info&type=cp&id=006010011' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,3,0,100%,0%,0.05%,0%,0%,0%,33.33%,66.67%,100,0.06%
730,1,0,<a href='./?m=info&type=cp&id=022023029' target='_blank'>点击查看详情</a>,1,22,<a href='./?m=info&type=chara&id=22' target='_blank'>八云蓝</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,0,0,0%,0%,,,0%,100%,0%,0%,,0.02%
731,3,1,<a href='./?m=info&type=cp&id=029032033' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,2,1,66.67%,33.33%,0.04%,0.08%,0%,66.67%,0%,33.33%,33.33,0.06%
