"sample_id","source_url","thread_title","related_round","total_reply_count","floor","sample_type","parent_floor","author","posted_date","location","character_cn_raw","raw_text","capture_scope","metric_note","observed_at"
"tieba_9996937304_f60_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","60","🎃齿轮砸🎃","2025-09-01","北京","娜兹玲","计票规则改版受害者之一可爱小鼠子我吃","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f61_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","61","rank_heading","","博丽妖梦","2025-08-31","江西","哆来咪·苏伊特","第五十九名：哆来咪·苏伊特","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f61_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","61","霜雪溟","2025-09-01","江西","哆来咪·苏伊特","你貘💊","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f61_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","61","李卜克内西在1918","2025-09-22","河南","哆来咪·苏伊特","貘貘🐔了","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f62_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","62","rank_heading","","博丽妖梦","2025-08-31","江西","道神训子","第六十名：道神训子","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f62_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","62","千禧眼","2025-08-31","广西","道神训子","！！！","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f62_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","62","照らす","2025-09-01","广东","道神训子","新人红利","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f62_reply3","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","62","血荐的轩辕","2025-09-03","湖北","道神训子","？","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f63_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","63","rank_heading","","博丽妖梦","2025-08-31","江西","神绮","第六十一名：神绮","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f63_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","63","灵梦可乐","2025-10-02","广东","神绮","神绮妈妈怎么没人评价","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f63_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","63","Sain士加","2025-10-21","河北","神绮","排名最高的旧作角色，好女儿很重要","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f64_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","64","rank_heading","","博丽妖梦","2025-08-31","江西","埴安神袿姬","第六十二名：埴安神袿姬","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f65_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","65","rank_heading","","博丽妖梦","2025-08-31","江西","莉格露·奈特巴格","第六十三名：莉格露·奈特巴格","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f65_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","65","博丽妖梦","2025-08-31","江西","莉格露·奈特巴格","恭喜前进八名","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f65_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","65","🎃齿轮砸🎃","2025-09-01","北京","莉格露·奈特巴格","计票规则改版后还能有进步不愧是虫子","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f66_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","66","rank_heading","","博丽妖梦","2025-08-31","江西","因幡帝","第六十四名：因幡帝","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f66_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","66","SpeedPower","2025-09-01","美国","因幡帝","有进步就是好的","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f67_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","67","rank_heading","","博丽妖梦","2025-08-31","江西","赤蛮奇","第六十五名：赤蛮奇","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f67_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","67","白绘-Palland","2025-09-01","湖北","赤蛮奇","蛮奇酱w","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f67_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","67","Sekibanki66","2025-09-17","江西","赤蛮奇","草根妖怪站起来啊😢","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f68_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","68","rank_heading","","博丽妖梦","2025-08-31","江西","菅牧典","第六十六名：菅牧典","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f68_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","68","贴吧用户_7QGZUMN","2025-09-02","辽宁","菅牧典","典🥵","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f68_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","68","博丽妖梦","2025-09-06","江西","菅牧典","可爱","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f69_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","69","rank_heading","","博丽妖梦","2025-08-31","江西","村纱水蜜","第六十七名：村纱水蜜","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f69_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","69","博丽妖梦","2025-08-31","江西","村纱水蜜","给船长一个抱抱","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f70_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","70","rank_heading","","博丽妖梦","2025-08-31","江西","霍青娥","第六十八名：霍青娥","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f71_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","71","rank_heading","","博丽妖梦","2025-08-31","江西","八坂神奈子","第六十九名：八坂神奈子","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f71_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","71","🎃齿轮砸🎃","2025-09-01","北京","八坂神奈子","作为六面倒数第二你的任务是打败阿梨夜","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f71_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","71","astrolumos","2025-09-01","日本","八坂神奈子","回复 🎃齿轮砸🎃 :把残无算上是倒数第三","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f71_reply3","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","71","🎃齿轮砸🎃","2025-09-01","北京","八坂神奈子","回复 astrolumos :兽王园花映冢这样的不算啦（不算啦","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f72_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","72","rank_heading","","博丽妖梦","2025-08-31","江西","克劳恩皮丝","第七十名：克劳恩皮丝","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f72_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","72","凭剁跺","2025-09-06","天津","克劳恩皮丝","霉国小妖精","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f73_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","73","rank_heading","","博丽妖梦","2025-08-31","江西","莉莉霍瓦特","第七十一名：莉莉霍瓦特","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f73_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","73","黄油猫永动机失控了","2025-09-01","天津","莉莉霍瓦特","莉莉好像也因为权重票上升名词来着","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f74_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","74","rank_heading","","博丽妖梦","2025-08-31","江西","本居小铃","第七十二名：本居小铃","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f75_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","75","rank_heading","","博丽妖梦","2025-08-31","江西","绵月丰姬","第七十三名：绵月丰姬","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f75_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","75","🕷对战猛毒","2025-08-31","广西","绵月丰姬","整数作最大受益者，直接比去年升46名","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f75_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","75","Bigwig","2025-09-01","河南","绵月丰姬","丰姬是好的","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f76_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","76","rank_heading","","博丽妖梦","2025-08-31","江西","依神女苑","第七十四名：依神女苑","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f76_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","76","断幺nya","2025-09-02","河南","依神女苑","掉了（悲","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f76_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","76","♋幻翼幽冥♋","2025-09-02","山东","依神女苑","是技术性调整，不要慌.jpg","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f77_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","77","rank_heading","","博丽妖梦","2025-08-31","江西","小野塚小町","第七十五名：小野塚小町","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f78_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","78","rank_heading","","博丽妖梦","2025-08-31","江西","永江衣玖","第七十六名：永江衣玖","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f78_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","78","LunaIku","2025-09-04","吉林","永江衣玖","孩子们从十七届开始19一直在降啊","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f79_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","79","rank_heading","","博丽妖梦","2025-08-31","江西","姬海棠果","第七十七名：姬海棠果","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f79_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","79","博丽妖梦","2025-08-31","江西","姬海棠果","老婆","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f79_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","79","棠吉诃德","2025-09-01","河南","姬海棠果","老婆","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f79_reply3","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","79","李云舒","2025-09-04","上海","姬海棠果","是果果哟～","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f80_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","80","rank_heading","","博丽妖梦","2025-08-31","江西","二岩猯藏","第七十八名：二岩猯藏","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f80_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","80","🎃齿轮砸🎃","2025-09-01","北京","二岩猯藏","无人气兽耳眼镜女（悲","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f81_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","81","rank_heading","","博丽妖梦","2025-08-31","江西","稗田阿求","第七十九名：稗田阿求","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f81_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","81","博丽妖梦","2025-08-31","江西","稗田阿求","直接后退四十","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f81_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","81","🎃齿轮砸🎃","2025-09-01","北京","稗田阿求","嘻嘻阿求大家根本就不爱你（）","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f81_reply3","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","81","繁文缛杰","2025-09-01","江西","稗田阿求","似不瞑目啦","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f81_reply4","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","81","余筠","2025-09-01","重庆","稗田阿求","我的阿求","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f82_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","82","rank_heading","","博丽妖梦","2025-08-31","江西","幻月","第八十名：幻月","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f82_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","82","千禧眼","2025-08-31","广西","幻月","无穷无尽的言神power。","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f83_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","83","rank_heading","","博丽妖梦","2025-08-31","江西","吉吊八千慧","第八十一名：吉吊八千慧","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f83_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","83","🎃齿轮砸🎃","2025-09-01","北京","吉吊八千慧","吉吊大人再带我们冲一次吧😭","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f84_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","84","rank_heading","","博丽妖梦","2025-08-31","江西","森近霖之助","第八十二名：森近霖之助","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f84_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","84","光头哥和","2025-10-07","四川","森近霖之助","牢霖顶住","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f85_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","85","rank_heading","","博丽妖梦","2025-08-31","江西","今泉影狼","第八十三名：今泉影狼","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f85_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","85","博丽妖梦","2025-08-31","江西","今泉影狼","@夕阳落_Xee 这俩一个八十二名一个八十三名欢乐贴贴","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f85_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","85","夕阳落_Xee","2025-08-31","河南","今泉影狼","回复 博丽妖梦 :竟然被专门@来了吗，huh","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f85_reply3","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","85","博丽妖梦","2025-08-31","江西","今泉影狼","回复 夕阳落_Xee :现在一看到这两位，第一就想到夕阳落！","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f85_reply4","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","85","夕阳落_Xee","2025-08-31","河南","今泉影狼","回复 博丽妖梦 :没想到这么多人有在看我的汉化呢","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f86_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","86","rank_heading","","博丽妖梦","2025-08-31","江西","星熊勇仪","第八十四名：星熊勇仪","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f87_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","87","rank_heading","","博丽妖梦","2025-08-31","江西","宇佐见堇子","第八十五名：宇佐见堇子","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f87_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","87","Dodododu","2025-08-31","内蒙古","宇佐见堇子","no good 照这样下去的话就要落到90名了😱","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f87_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","87","🎃齿轮砸🎃","2025-09-01","北京","宇佐见堇子","无人在意的披风眼镜娘","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f88_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","88","rank_heading","","博丽妖梦","2025-08-31","江西","庭渡久侘歌","第八十六名：庭渡久侘歌","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f89_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","89","rank_heading","","博丽妖梦","2025-08-31","江西","少名针妙丸","第八十七名：少名针妙丸","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f89_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","89","🎃齿轮砸🎃","2025-09-01","北京","少名针妙丸","六面之耻小碗你的任务是在下次投票继续垫给阿梨夜和神奈子（","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f89_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","89","抓十五张快斩","2025-09-01","广东","少名针妙丸","小碗这么低","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f90_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","90","rank_heading","","博丽妖梦","2025-08-31","江西","苏我屠自古","第八十八名：苏我屠自古","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f90_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","90","G3开元","2025-09-12","重庆","苏我屠自古","这个好玩，这个好玩。","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f91_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","91","rank_heading","","博丽妖梦","2025-08-31","江西","奥野田美宵","第八十九名：奥野田美宵","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f92_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","92","rank_heading","","博丽妖梦","2025-08-31","江西","冈崎梦美","第九十名：冈崎梦美","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f92_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","92","清正廉洁文","2025-09-02","湖北","冈崎梦美","草莓教授","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f93_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","93","rank_heading","","博丽妖梦","2025-08-31","江西","宫出口瑞灵","第九十一名：宫出口瑞灵","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f93_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","93","博丽妖梦","2025-08-31","江西","宫出口瑞灵","进攻 前进二十七","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
