round,category,id,group,question_index,question_id,question,multi,option_index,option,all_count,male_count,female_count,sum_count,all_percent,male_percent,female_percent,total_all,total_male,total_female,total_diff
5,chara,131,,4,3,您最喜欢东方原作的哪方面,1,3,故事剧情,6,4,2,6,0.08,0.06,0.14,7975,6489,1481,5
5,chara,131,,4,3,您最喜欢东方原作的哪方面,1,4,对原作完全不感兴趣,0,0,0,0,0,0,0,7975,6489,1481,5
5,chara,131,,5,2,您关注哪些此时正在连载的官方连载作品,1,0,东方铃奈庵（月刊）,5,3,2,5,0.06,0.05,0.14,7908,6441,1462,5
5,chara,131,,5,2,您关注哪些此时正在连载的官方连载作品,1,1,东方茨歌仙（双月刊）,4,3,1,4,0.05,0.05,0.07,7908,6441,1462,5
5,chara,131,,5,2,您关注哪些此时正在连载的官方连载作品,1,2,新东方三月精（季刊）,3,2,1,3,0.04,0.03,0.07,7908,6441,1462,5
5,chara,131,,5,2,您关注哪些此时正在连载的官方连载作品,1,3,新东方香霖堂（半年刊）,1,1,0,1,0.01,0.02,0,7908,6441,1462,5
5,chara,131,,5,2,您关注哪些此时正在连载的官方连载作品,1,4,都不关注,2,1,1,2,0.03,0.02,0.07,7908,6441,1462,5
5,chara,131,,6,0,对二次同人是否有兴趣,0,0,非常热衷,2,2,0,2,0.03,0.03,0,7971,6491,1477,3
5,chara,131,,6,0,对二次同人是否有兴趣,0,1,有些兴趣,5,2,3,5,0.06,0.03,0.2,7971,6491,1477,3
5,chara,131,,6,0,对二次同人是否有兴趣,0,2,完全不感兴趣,0,0,0,0,0,0,0,7971,6491,1477,3
5,chara,131,,7,1,在二次同人中您最关注,1,0,音乐,6,4,2,6,0.08,0.06,0.14,7869,6408,1458,3
5,chara,131,,7,1,在二次同人中您最关注,1,1,漫画,5,2,3,5,0.06,0.03,0.21,7869,6408,1458,3
5,chara,131,,7,1,在二次同人中您最关注,1,2,游戏,5,3,2,5,0.06,0.05,0.14,7869,6408,1458,3
5,chara,131,,7,1,在二次同人中您最关注,1,3,绘画,4,3,1,4,0.05,0.05,0.07,7869,6408,1458,3
5,chara,131,,7,1,在二次同人中您最关注,1,4,视频,3,2,1,3,0.04,0.03,0.07,7869,6408,1458,3
5,chara,131,,7,1,在二次同人中您最关注,1,5,小说,2,1,1,2,0.03,0.02,0.07,7869,6408,1458,3
5,chara,131,,7,1,在二次同人中您最关注,1,6,实物,3,2,1,3,0.04,0.03,0.07,7869,6408,1458,3
5,chara,131,,7,1,在二次同人中您最关注,1,7,其他,0,0,0,0,0,0,0,7869,6408,1458,3
5,chara,131,,8,2,购买过二次同人作品吗（非国内作品）,0,0,热衷于购买,2,2,0,2,0.03,0.03,0,7860,6402,1455,3
5,chara,131,,8,2,购买过二次同人作品吗（非国内作品）,0,1,购买过,1,0,1,1,0.01,0,0.07,7860,6402,1455,3
5,chara,131,,8,2,购买过二次同人作品吗（非国内作品）,0,2,想买但是没有条件,3,1,2,3,0.04,0.02,0.14,7860,6402,1455,3
5,chara,131,,8,2,购买过二次同人作品吗（非国内作品）,0,3,没有考虑过,1,1,0,1,0.01,0.02,0,7860,6402,1455,3
5,chara,131,,9,3,购买过国内创作的二次同人作品吗,0,0,热衷于购买,3,2,1,3,0.04,0.03,0.07,7865,6407,1456,2
5,chara,131,,9,3,购买过国内创作的二次同人作品吗,0,1,购买过,2,1,1,2,0.03,0.02,0.07,7865,6407,1456,2
5,chara,131,,9,3,购买过国内创作的二次同人作品吗,0,2,想买但是没有条件,1,1,0,1,0.01,0.02,0,7865,6407,1456,2
5,chara,131,,9,3,购买过国内创作的二次同人作品吗,0,3,没有考虑过,1,0,1,1,0.01,0,0.07,7865,6407,1456,2
5,chara,131,,10,4,有想过做东方的同人创作吗,0,0,已经做过或正在做,1,1,0,1,0.01,0.02,0,7861,6402,1456,3
5,chara,131,,10,4,有想过做东方的同人创作吗,0,1,想过还没有实际做过,5,3,2,5,0.06,0.05,0.14,7861,6402,1456,3
5,chara,131,,10,4,有想过做东方的同人创作吗,0,2,没有想过,1,0,1,1,0.01,0,0.07,7861,6402,1456,3
5,chara,131,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,0,有购买,6,3,3,6,0.08,0.05,0.2,7966,6486,1475,5
5,chara,131,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,1,想买但是没有机会,0,0,0,0,0,0,0,7966,6486,1475,5
5,chara,131,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,2,没有考虑过,1,1,0,1,0.01,0.02,0,7966,6486,1475,5
5,chara,131,,12,1,是否参加过东方专门同人展,0,0,有,2,2,0,2,0.03,0.03,0,7958,6480,1473,5
5,chara,131,,12,1,是否参加过东方专门同人展,0,1,没有,5,2,3,5,0.06,0.03,0.2,7958,6480,1473,5
5,chara,131,,13,4,是否会主动向周围的人介绍东方Project,0,0,会,3,2,1,3,0.04,0.03,0.07,7933,6462,1466,5
5,chara,131,,13,4,是否会主动向周围的人介绍东方Project,0,1,不会,2,1,1,2,0.03,0.02,0.07,7933,6462,1466,5
5,chara,131,,13,4,是否会主动向周围的人介绍东方Project,0,2,会刻意隐藏东方爱好者的身份,2,1,1,2,0.03,0.02,0.07,7933,6462,1466,5
5,chara,132,,0,3,您正式接触东方Project多久,0,0,不到一个月,0,0,0,0,0,0,0,8038,6541,1494,3
5,chara,132,,0,3,您正式接触东方Project多久,0,1,半年以内,0,0,0,0,0,0,0,8038,6541,1494,3
5,chara,132,,0,3,您正式接触东方Project多久,0,2,半年到一年（2015年下半年或之后）,1,1,0,1,0.01,0.02,0,8038,6541,1494,3
5,chara,132,,0,3,您正式接触东方Project多久,0,3,一年到三年（2013年或之后）,5,2,3,5,0.06,0.03,0.2,8038,6541,1494,3
5,chara,132,,0,3,您正式接触东方Project多久,0,4,三年到五年（2011年或之后）,5,2,3,5,0.06,0.03,0.2,8038,6541,1494,3
5,chara,132,,0,3,您正式接触东方Project多久,0,5,五年到七年（2009年或之后）,1,1,0,1,0.01,0.02,0,8038,6541,1494,3
5,chara,132,,0,3,您正式接触东方Project多久,0,6,七年到十年（2006年或之后）,0,0,0,0,0,0,0,8038,6541,1494,3
5,chara,132,,0,3,您正式接触东方Project多久,0,7,十年以上,0,0,0,0,0,0,0,8038,6541,1494,3
5,chara,132,,1,5,原作和二次同人您更热衷于,0,0,原作,4,2,2,4,0.05,0.03,0.14,7962,6483,1474,5
5,chara,132,,1,5,原作和二次同人您更热衷于,0,1,二次同人,0,0,0,0,0,0,0,7962,6483,1474,5
5,chara,132,,1,5,原作和二次同人您更热衷于,0,2,都很喜欢,8,4,4,8,0.1,0.06,0.27,7962,6483,1474,5
5,chara,132,,1,5,原作和二次同人您更热衷于,0,3,都没兴趣,0,0,0,0,0,0,0,7962,6483,1474,5
5,chara,132,,2,1,您更喜欢官方游戏中的哪一类,0,0,STG（射击类）,5,3,2,5,0.06,0.05,0.13,7988,6499,1484,5
5,chara,132,,2,1,您更喜欢官方游戏中的哪一类,0,1,FTG（格斗类）,1,1,0,1,0.01,0.02,0,7988,6499,1484,5
5,chara,132,,2,1,您更喜欢官方游戏中的哪一类,0,2,都喜欢,6,2,4,6,0.08,0.03,0.27,7988,6499,1484,5
5,chara,132,,2,1,您更喜欢官方游戏中的哪一类,0,3,对官方游戏不感兴趣，也不会去玩,0,0,0,0,0,0,0,7988,6499,1484,5
5,chara,132,,3,1,您是否玩过旧五作,0,0,玩过,10,5,5,10,0.13,0.08,0.35,7688,6255,1429,4
5,chara,132,,3,1,您是否玩过旧五作,0,1,并未玩过,2,1,1,2,0.03,0.02,0.07,7688,6255,1429,4
5,chara,132,,3,1,您是否玩过旧五作,0,2,不知道旧五作是什么,0,0,0,0,0,0,0,7688,6255,1429,4
5,chara,132,,4,3,您最喜欢东方原作的哪方面,1,0,游戏本身,8,3,5,8,0.1,0.05,0.34,7975,6489,1481,5
5,chara,132,,4,3,您最喜欢东方原作的哪方面,1,1,音乐曲目,12,6,6,12,0.15,0.09,0.41,7975,6489,1481,5
5,chara,132,,4,3,您最喜欢东方原作的哪方面,1,2,人物设定,11,5,6,11,0.14,0.08,0.41,7975,6489,1481,5
5,chara,132,,4,3,您最喜欢东方原作的哪方面,1,3,故事剧情,10,4,6,10,0.13,0.06,0.41,7975,6489,1481,5
5,chara,132,,4,3,您最喜欢东方原作的哪方面,1,4,对原作完全不感兴趣,0,0,0,0,0,0,0,7975,6489,1481,5
5,chara,132,,5,2,您关注哪些此时正在连载的官方连载作品,1,0,东方铃奈庵（月刊）,8,3,5,8,0.1,0.05,0.34,7908,6441,1462,5
5,chara,132,,5,2,您关注哪些此时正在连载的官方连载作品,1,1,东方茨歌仙（双月刊）,7,3,4,7,0.09,0.05,0.27,7908,6441,1462,5
5,chara,132,,5,2,您关注哪些此时正在连载的官方连载作品,1,2,新东方三月精（季刊）,3,2,1,3,0.04,0.03,0.07,7908,6441,1462,5
5,chara,132,,5,2,您关注哪些此时正在连载的官方连载作品,1,3,新东方香霖堂（半年刊）,1,1,0,1,0.01,0.02,0,7908,6441,1462,5
5,chara,132,,5,2,您关注哪些此时正在连载的官方连载作品,1,4,都不关注,1,0,1,1,0.01,0,0.07,7908,6441,1462,5
5,chara,132,,6,0,对二次同人是否有兴趣,0,0,非常热衷,8,4,4,8,0.1,0.06,0.27,7971,6491,1477,3
5,chara,132,,6,0,对二次同人是否有兴趣,0,1,有些兴趣,4,2,2,4,0.05,0.03,0.14,7971,6491,1477,3
5,chara,132,,6,0,对二次同人是否有兴趣,0,2,完全不感兴趣,0,0,0,0,0,0,0,7971,6491,1477,3
5,chara,132,,7,1,在二次同人中您最关注,1,0,音乐,10,5,5,10,0.13,0.08,0.34,7869,6408,1458,3
5,chara,132,,7,1,在二次同人中您最关注,1,1,漫画,10,4,6,10,0.13,0.06,0.41,7869,6408,1458,3
5,chara,132,,7,1,在二次同人中您最关注,1,2,游戏,10,5,5,10,0.13,0.08,0.34,7869,6408,1458,3
5,chara,132,,7,1,在二次同人中您最关注,1,3,绘画,6,3,3,6,0.08,0.05,0.21,7869,6408,1458,3
5,chara,132,,7,1,在二次同人中您最关注,1,4,视频,8,5,3,8,0.1,0.08,0.21,7869,6408,1458,3
5,chara,132,,7,1,在二次同人中您最关注,1,5,小说,7,4,3,7,0.09,0.06,0.21,7869,6408,1458,3
5,chara,132,,7,1,在二次同人中您最关注,1,6,实物,3,0,3,3,0.04,0,0.21,7869,6408,1458,3
5,chara,132,,7,1,在二次同人中您最关注,1,7,其他,3,1,2,3,0.04,0.02,0.14,7869,6408,1458,3
5,chara,132,,8,2,购买过二次同人作品吗（非国内作品）,0,0,热衷于购买,0,0,0,0,0,0,0,7860,6402,1455,3
5,chara,132,,8,2,购买过二次同人作品吗（非国内作品）,0,1,购买过,5,3,2,5,0.06,0.05,0.14,7860,6402,1455,3
5,chara,132,,8,2,购买过二次同人作品吗（非国内作品）,0,2,想买但是没有条件,5,2,3,5,0.06,0.03,0.21,7860,6402,1455,3
5,chara,132,,8,2,购买过二次同人作品吗（非国内作品）,0,3,没有考虑过,2,1,1,2,0.03,0.02,0.07,7860,6402,1455,3
5,chara,132,,9,3,购买过国内创作的二次同人作品吗,0,0,热衷于购买,1,0,1,1,0.01,0,0.07,7865,6407,1456,2
5,chara,132,,9,3,购买过国内创作的二次同人作品吗,0,1,购买过,5,4,1,5,0.06,0.06,0.07,7865,6407,1456,2
5,chara,132,,9,3,购买过国内创作的二次同人作品吗,0,2,想买但是没有条件,5,1,4,5,0.06,0.02,0.27,7865,6407,1456,2
5,chara,132,,9,3,购买过国内创作的二次同人作品吗,0,3,没有考虑过,1,1,0,1,0.01,0.02,0,7865,6407,1456,2
5,chara,132,,10,4,有想过做东方的同人创作吗,0,0,已经做过或正在做,6,4,2,6,0.08,0.06,0.14,7861,6402,1456,3
5,chara,132,,10,4,有想过做东方的同人创作吗,0,1,想过还没有实际做过,4,1,3,4,0.05,0.02,0.21,7861,6402,1456,3
5,chara,132,,10,4,有想过做东方的同人创作吗,0,2,没有想过,2,1,1,2,0.03,0.02,0.07,7861,6402,1456,3
5,chara,132,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,0,有购买,10,4,6,10,0.13,0.06,0.41,7966,6486,1475,5
5,chara,132,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,1,想买但是没有机会,2,2,0,2,0.03,0.03,0,7966,6486,1475,5
5,chara,132,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,2,没有考虑过,0,0,0,0,0,0,0,7966,6486,1475,5
5,chara,132,,12,1,是否参加过东方专门同人展,0,0,有,2,2,0,2,0.03,0.03,0,7958,6480,1473,5
5,chara,132,,12,1,是否参加过东方专门同人展,0,1,没有,10,4,6,10,0.13,0.06,0.41,7958,6480,1473,5
5,chara,132,,13,4,是否会主动向周围的人介绍东方Project,0,0,会,6,5,1,6,0.08,0.08,0.07,7933,6462,1466,5
5,chara,132,,13,4,是否会主动向周围的人介绍东方Project,0,1,不会,4,0,4,4,0.05,0,0.27,7933,6462,1466,5
5,chara,132,,13,4,是否会主动向周围的人介绍东方Project,0,2,会刻意隐藏东方爱好者的身份,2,1,1,2,0.03,0.02,0.07,7933,6462,1466,5
5,chara,133,,0,3,您正式接触东方Project多久,0,0,不到一个月,0,0,0,0,0,0,0,8038,6541,1494,3
5,chara,133,,0,3,您正式接触东方Project多久,0,1,半年以内,5,2,3,5,0.06,0.03,0.2,8038,6541,1494,3
5,chara,133,,0,3,您正式接触东方Project多久,0,2,半年到一年（2015年下半年或之后）,14,12,2,14,0.17,0.18,0.13,8038,6541,1494,3
5,chara,133,,0,3,您正式接触东方Project多久,0,3,一年到三年（2013年或之后）,101,77,24,101,1.26,1.18,1.61,8038,6541,1494,3
5,chara,133,,0,3,您正式接触东方Project多久,0,4,三年到五年（2011年或之后）,54,47,7,54,0.67,0.72,0.47,8038,6541,1494,3
5,chara,133,,0,3,您正式接触东方Project多久,0,5,五年到七年（2009年或之后）,31,26,5,31,0.39,0.4,0.33,8038,6541,1494,3
5,chara,133,,0,3,您正式接触东方Project多久,0,6,七年到十年（2006年或之后）,9,7,2,9,0.11,0.11,0.13,8038,6541,1494,3
5,chara,133,,0,3,您正式接触东方Project多久,0,7,十年以上,1,1,0,1,0.01,0.02,0,8038,6541,1494,3
5,chara,133,,1,5,原作和二次同人您更热衷于,0,0,原作,40,32,8,40,0.5,0.49,0.54,7962,6483,1474,5
5,chara,133,,1,5,原作和二次同人您更热衷于,0,1,二次同人,23,22,1,23,0.29,0.34,0.07,7962,6483,1474,5
5,chara,133,,1,5,原作和二次同人您更热衷于,0,2,都很喜欢,150,117,33,150,1.88,1.8,2.24,7962,6483,1474,5
5,chara,133,,1,5,原作和二次同人您更热衷于,0,3,都没兴趣,0,0,0,0,0,0,0,7962,6483,1474,5
5,chara,133,,2,1,您更喜欢官方游戏中的哪一类,0,0,STG（射击类）,73,60,13,73,0.91,0.92,0.88,7988,6499,1484,5
5,chara,133,,2,1,您更喜欢官方游戏中的哪一类,0,1,FTG（格斗类）,42,34,8,42,0.53,0.52,0.54,7988,6499,1484,5
5,chara,133,,2,1,您更喜欢官方游戏中的哪一类,0,2,都喜欢,91,71,20,91,1.14,1.09,1.35,7988,6499,1484,5
5,chara,133,,2,1,您更喜欢官方游戏中的哪一类,0,3,对官方游戏不感兴趣，也不会去玩,7,6,1,7,0.09,0.09,0.07,7988,6499,1484,5
5,chara,133,,3,1,您是否玩过旧五作,0,0,玩过,105,83,22,105,1.37,1.33,1.54,7688,6255,1429,4
5,chara,133,,3,1,您是否玩过旧五作,0,1,并未玩过,101,82,19,101,1.31,1.31,1.33,7688,6255,1429,4
5,chara,133,,3,1,您是否玩过旧五作,0,2,不知道旧五作是什么,0,0,0,0,0,0,0,7688,6255,1429,4
5,chara,133,,4,3,您最喜欢东方原作的哪方面,1,0,游戏本身,129,99,30,129,1.62,1.53,2.03,7975,6489,1481,5
5,chara,133,,4,3,您最喜欢东方原作的哪方面,1,1,音乐曲目,196,154,42,196,2.46,2.37,2.84,7975,6489,1481,5
5,chara,133,,4,3,您最喜欢东方原作的哪方面,1,2,人物设定,194,154,40,194,2.43,2.37,2.7,7975,6489,1481,5
5,chara,133,,4,3,您最喜欢东方原作的哪方面,1,3,故事剧情,161,124,37,161,2.02,1.91,2.5,7975,6489,1481,5
5,chara,133,,4,3,您最喜欢东方原作的哪方面,1,4,对原作完全不感兴趣,1,1,0,1,0.01,0.02,0,7975,6489,1481,5
5,chara,133,,5,2,您关注哪些此时正在连载的官方连载作品,1,0,东方铃奈庵（月刊）,122,99,23,122,1.54,1.54,1.57,7908,6441,1462,5
5,chara,133,,5,2,您关注哪些此时正在连载的官方连载作品,1,1,东方茨歌仙（双月刊）,117,93,24,117,1.48,1.44,1.64,7908,6441,1462,5
5,chara,133,,5,2,您关注哪些此时正在连载的官方连载作品,1,2,新东方三月精（季刊）,90,75,15,90,1.14,1.16,1.03,7908,6441,1462,5
5,chara,133,,5,2,您关注哪些此时正在连载的官方连载作品,1,3,新东方香霖堂（半年刊）,72,54,18,72,0.91,0.84,1.23,7908,6441,1462,5
5,chara,133,,5,2,您关注哪些此时正在连载的官方连载作品,1,4,都不关注,49,39,10,49,0.62,0.61,0.68,7908,6441,1462,5
5,chara,133,,6,0,对二次同人是否有兴趣,0,0,非常热衷,142,117,25,142,1.78,1.8,1.69,7971,6491,1477,3
5,chara,133,,6,0,对二次同人是否有兴趣,0,1,有些兴趣,68,51,17,68,0.85,0.79,1.15,7971,6491,1477,3
5,chara,133,,6,0,对二次同人是否有兴趣,0,2,完全不感兴趣,3,3,0,3,0.04,0.05,0,7971,6491,1477,3
5,chara,133,,7,1,在二次同人中您最关注,1,0,音乐,181,145,36,181,2.3,2.26,2.47,7869,6408,1458,3
5,chara,133,,7,1,在二次同人中您最关注,1,1,漫画,141,112,29,141,1.79,1.75,1.99,7869,6408,1458,3
5,chara,133,,7,1,在二次同人中您最关注,1,2,游戏,131,107,24,131,1.66,1.67,1.65,7869,6408,1458,3
5,chara,133,,7,1,在二次同人中您最关注,1,3,绘画,120,93,27,120,1.52,1.45,1.85,7869,6408,1458,3
5,chara,133,,7,1,在二次同人中您最关注,1,4,视频,130,102,28,130,1.65,1.59,1.92,7869,6408,1458,3
5,chara,133,,7,1,在二次同人中您最关注,1,5,小说,84,70,14,84,1.07,1.09,0.96,7869,6408,1458,3
5,chara,133,,7,1,在二次同人中您最关注,1,6,实物,70,58,12,70,0.89,0.91,0.82,7869,6408,1458,3
5,chara,133,,7,1,在二次同人中您最关注,1,7,其他,36,32,4,36,0.46,0.5,0.27,7869,6408,1458,3
5,chara,133,,8,2,购买过二次同人作品吗（非国内作品）,0,0,热衷于购买,36,27,9,36,0.46,0.42,0.62,7860,6402,1455,3
5,chara,133,,8,2,购买过二次同人作品吗（非国内作品）,0,1,购买过,71,59,12,71,0.9,0.92,0.82,7860,6402,1455,3
5,chara,133,,8,2,购买过二次同人作品吗（非国内作品）,0,2,想买但是没有条件,72,55,17,72,0.92,0.86,1.17,7860,6402,1455,3
5,chara,133,,8,2,购买过二次同人作品吗（非国内作品）,0,3,没有考虑过,31,27,4,31,0.39,0.42,0.27,7860,6402,1455,3
5,chara,133,,9,3,购买过国内创作的二次同人作品吗,0,0,热衷于购买,32,23,9,32,0.41,0.36,0.62,7865,6407,1456,2
5,chara,133,,9,3,购买过国内创作的二次同人作品吗,0,1,购买过,94,76,18,94,1.2,1.19,1.24,7865,6407,1456,2
5,chara,133,,9,3,购买过国内创作的二次同人作品吗,0,2,想买但是没有条件,50,40,10,50,0.64,0.62,0.69,7865,6407,1456,2
5,chara,133,,9,3,购买过国内创作的二次同人作品吗,0,3,没有考虑过,34,29,5,34,0.43,0.45,0.34,7865,6407,1456,2
5,chara,133,,10,4,有想过做东方的同人创作吗,0,0,已经做过或正在做,52,38,14,52,0.66,0.59,0.96,7861,6402,1456,3
5,chara,133,,10,4,有想过做东方的同人创作吗,0,1,想过还没有实际做过,114,96,18,114,1.45,1.5,1.24,7861,6402,1456,3
5,chara,133,,10,4,有想过做东方的同人创作吗,0,2,没有想过,44,34,10,44,0.56,0.53,0.69,7861,6402,1456,3
5,chara,133,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,0,有购买,146,113,33,146,1.83,1.74,2.24,7966,6486,1475,5
5,chara,133,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,1,想买但是没有机会,39,34,5,39,0.49,0.52,0.34,7966,6486,1475,5
5,chara,133,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,2,没有考虑过,28,24,4,28,0.35,0.37,0.27,7966,6486,1475,5
5,chara,133,,12,1,是否参加过东方专门同人展,0,0,有,56,44,12,56,0.7,0.68,0.81,7958,6480,1473,5
5,chara,133,,12,1,是否参加过东方专门同人展,0,1,没有,157,127,30,157,1.97,1.96,2.04,7958,6480,1473,5
5,chara,133,,13,4,是否会主动向周围的人介绍东方Project,0,0,会,122,100,22,122,1.54,1.55,1.5,7933,6462,1466,5
5,chara,133,,13,4,是否会主动向周围的人介绍东方Project,0,1,不会,69,53,16,69,0.87,0.82,1.09,7933,6462,1466,5
5,chara,133,,13,4,是否会主动向周围的人介绍东方Project,0,2,会刻意隐藏东方爱好者的身份,22,18,4,22,0.28,0.28,0.27,7933,6462,1466,5
5,chara,134,,0,3,您正式接触东方Project多久,0,0,不到一个月,0,0,0,0,0,0,0,8038,6541,1494,3
5,chara,134,,0,3,您正式接触东方Project多久,0,1,半年以内,15,10,5,15,0.19,0.15,0.33,8038,6541,1494,3
5,chara,134,,0,3,您正式接触东方Project多久,0,2,半年到一年（2015年下半年或之后）,60,41,19,60,0.75,0.63,1.27,8038,6541,1494,3
5,chara,134,,0,3,您正式接触东方Project多久,0,3,一年到三年（2013年或之后）,209,162,47,209,2.6,2.48,3.15,8038,6541,1494,3
5,chara,134,,0,3,您正式接触东方Project多久,0,4,三年到五年（2011年或之后）,157,122,35,157,1.95,1.87,2.34,8038,6541,1494,3
5,chara,134,,0,3,您正式接触东方Project多久,0,5,五年到七年（2009年或之后）,77,52,25,77,0.96,0.79,1.67,8038,6541,1494,3
5,chara,134,,0,3,您正式接触东方Project多久,0,6,七年到十年（2006年或之后）,17,11,6,17,0.21,0.17,0.4,8038,6541,1494,3
5,chara,134,,0,3,您正式接触东方Project多久,0,7,十年以上,0,0,0,0,0,0,0,8038,6541,1494,3
5,chara,134,,1,5,原作和二次同人您更热衷于,0,0,原作,81,68,13,81,1.02,1.05,0.88,7962,6483,1474,5
5,chara,134,,1,5,原作和二次同人您更热衷于,0,1,二次同人,38,28,10,38,0.48,0.43,0.68,7962,6483,1474,5
5,chara,134,,1,5,原作和二次同人您更热衷于,0,2,都很喜欢,414,302,112,414,5.2,4.66,7.6,7962,6483,1474,5
5,chara,134,,1,5,原作和二次同人您更热衷于,0,3,都没兴趣,0,0,0,0,0,0,0,7962,6483,1474,5
5,chara,134,,2,1,您更喜欢官方游戏中的哪一类,0,0,STG（射击类）,213,144,69,213,2.67,2.22,4.65,7988,6499,1484,5
5,chara,134,,2,1,您更喜欢官方游戏中的哪一类,0,1,FTG（格斗类）,76,63,13,76,0.95,0.97,0.88,7988,6499,1484,5
5,chara,134,,2,1,您更喜欢官方游戏中的哪一类,0,2,都喜欢,228,178,50,228,2.85,2.74,3.37,7988,6499,1484,5
5,chara,134,,2,1,您更喜欢官方游戏中的哪一类,0,3,对官方游戏不感兴趣，也不会去玩,17,13,4,17,0.21,0.2,0.27,7988,6499,1484,5
5,chara,134,,3,1,您是否玩过旧五作,0,0,玩过,205,150,55,205,2.67,2.4,3.85,7688,6255,1429,4
5,chara,134,,3,1,您是否玩过旧五作,0,1,并未玩过,311,235,76,311,4.05,3.76,5.32,7688,6255,1429,4
5,chara,134,,3,1,您是否玩过旧五作,0,2,不知道旧五作是什么,1,0,1,1,0.01,0,0.07,7688,6255,1429,4
5,chara,134,,4,3,您最喜欢东方原作的哪方面,1,0,游戏本身,330,238,92,330,4.14,3.67,6.21,7975,6489,1481,5
5,chara,134,,4,3,您最喜欢东方原作的哪方面,1,1,音乐曲目,501,374,127,501,6.28,5.76,8.58,7975,6489,1481,5
5,chara,134,,4,3,您最喜欢东方原作的哪方面,1,2,人物设定,498,370,128,498,6.24,5.7,8.64,7975,6489,1481,5
5,chara,134,,4,3,您最喜欢东方原作的哪方面,1,3,故事剧情,398,292,106,398,4.99,4.5,7.16,7975,6489,1481,5
5,chara,134,,4,3,您最喜欢东方原作的哪方面,1,4,对原作完全不感兴趣,3,2,1,3,0.04,0.03,0.07,7975,6489,1481,5
5,chara,134,,5,2,您关注哪些此时正在连载的官方连载作品,1,0,东方铃奈庵（月刊）,357,274,83,357,4.51,4.25,5.68,7908,6441,1462,5
5,chara,134,,5,2,您关注哪些此时正在连载的官方连载作品,1,1,东方茨歌仙（双月刊）,329,252,77,329,4.16,3.91,5.27,7908,6441,1462,5
5,chara,134,,5,2,您关注哪些此时正在连载的官方连载作品,1,2,新东方三月精（季刊）,219,178,41,219,2.77,2.76,2.8,7908,6441,1462,5
5,chara,134,,5,2,您关注哪些此时正在连载的官方连载作品,1,3,新东方香霖堂（半年刊）,183,141,42,183,2.31,2.19,2.87,7908,6441,1462,5
5,chara,134,,5,2,您关注哪些此时正在连载的官方连载作品,1,4,都不关注,106,73,33,106,1.34,1.13,2.26,7908,6441,1462,5
5,chara,134,,6,0,对二次同人是否有兴趣,0,0,非常热衷,360,258,102,360,4.52,3.97,6.91,7971,6491,1477,3
5,chara,134,,6,0,对二次同人是否有兴趣,0,1,有些兴趣,172,138,34,172,2.16,2.13,2.3,7971,6491,1477,3
5,chara,134,,6,0,对二次同人是否有兴趣,0,2,完全不感兴趣,2,2,0,2,0.03,0.03,0,7971,6491,1477,3
5,chara,134,,7,1,在二次同人中您最关注,1,0,音乐,491,366,125,491,6.24,5.71,8.57,7869,6408,1458,3
5,chara,134,,7,1,在二次同人中您最关注,1,1,漫画,387,280,107,387,4.92,4.37,7.34,7869,6408,1458,3
5,chara,134,,7,1,在二次同人中您最关注,1,2,游戏,300,248,52,300,3.81,3.87,3.57,7869,6408,1458,3
5,chara,134,,7,1,在二次同人中您最关注,1,3,绘画,321,221,100,321,4.08,3.45,6.86,7869,6408,1458,3
5,chara,134,,7,1,在二次同人中您最关注,1,4,视频,335,256,79,335,4.26,4,5.42,7869,6408,1458,3
5,chara,134,,7,1,在二次同人中您最关注,1,5,小说,175,129,46,175,2.22,2.01,3.16,7869,6408,1458,3
5,chara,134,,7,1,在二次同人中您最关注,1,6,实物,131,92,39,131,1.66,1.44,2.67,7869,6408,1458,3
5,chara,134,,7,1,在二次同人中您最关注,1,7,其他,66,50,16,66,0.84,0.78,1.1,7869,6408,1458,3
5,chara,134,,8,2,购买过二次同人作品吗（非国内作品）,0,0,热衷于购买,76,54,22,76,0.97,0.84,1.51,7860,6402,1455,3
5,chara,134,,8,2,购买过二次同人作品吗（非国内作品）,0,1,购买过,178,133,45,178,2.26,2.08,3.09,7860,6402,1455,3
5,chara,134,,8,2,购买过二次同人作品吗（非国内作品）,0,2,想买但是没有条件,198,143,55,198,2.52,2.23,3.78,7860,6402,1455,3
5,chara,134,,8,2,购买过二次同人作品吗（非国内作品）,0,3,没有考虑过,80,66,14,80,1.02,1.03,0.96,7860,6402,1455,3
5,chara,134,,9,3,购买过国内创作的二次同人作品吗,0,0,热衷于购买,84,56,28,84,1.07,0.87,1.92,7865,6407,1456,2
