round,group,question_index,question_id,question,multi,option_index,option,all_count,male_count,female_count,sum_count,all_percent,male_percent,female_percent,total_all,total_male,total_female,total_diff
6,3,21,1,在创作过程中遇到过什么样的困难,1,7,周边氛围对创作非常不友好,158,106,52,158,11.29,11.79,10.38,1400,899,501,0
6,3,21,1,在创作过程中遇到过什么样的困难,1,8,其他困难,96,68,28,96,6.86,7.56,5.59,1400,899,501,0
6,3,22,2,停止创作的直接原因是,1,0,没有时间,113,84,29,113,63.48,65.63,58,178,128,50,0
6,3,22,2,停止创作的直接原因是,1,1,环境阻碍,24,19,5,24,13.48,14.84,10,178,128,50,0
6,3,22,2,停止创作的直接原因是,1,2,缺乏条件,31,24,7,31,17.42,18.75,14,178,128,50,0
6,3,22,2,停止创作的直接原因是,1,3,兴趣转移,45,26,19,45,25.28,20.31,38,178,128,50,0
6,3,22,2,停止创作的直接原因是,1,4,想要休息,28,19,9,28,15.73,14.84,18,178,128,50,0
6,3,22,2,停止创作的直接原因是,1,5,缺乏创意,55,40,15,55,30.9,31.25,30,178,128,50,0
6,3,22,2,停止创作的直接原因是,1,6,其他原因,23,17,6,23,12.92,13.28,12,178,128,50,0
6,3,23,5,原作和二次同人您更热衷于,0,0,原作,1286,1053,233,1286,16.63,16.98,15.24,7734,6202,1529,3
6,3,23,5,原作和二次同人您更热衷于,0,1,二次同人,598,485,113,598,7.73,7.82,7.39,7734,6202,1529,3
6,3,23,5,原作和二次同人您更热衷于,0,2,都很喜欢,5814,4639,1172,5811,75.17,74.8,76.65,7734,6202,1529,3
6,3,23,5,原作和二次同人您更热衷于,0,3,都没兴趣,36,25,11,36,0.47,0.4,0.72,7734,6202,1529,3
6,3,24,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,0,有购买,4614,3567,1047,4614,59.62,57.5,68.3,7739,6203,1533,3
6,3,24,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,1,想买但是没有机会,1897,1588,306,1894,24.51,25.6,19.96,7739,6203,1533,3
6,3,24,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,2,没有考虑过,1228,1048,180,1228,15.87,16.9,11.74,7739,6203,1533,3
6,3,25,1,购买周边的时候是否会介意它是否是盗版或存在盗图情况,0,0,非常介意,2663,1999,663,2662,40.93,38.8,49.04,6507,5152,1352,3
6,3,25,1,购买周边的时候是否会介意它是否是盗版或存在盗图情况,0,1,略微在意,3361,2746,613,3359,51.65,53.3,45.34,6507,5152,1352,3
6,3,25,1,购买周边的时候是否会介意它是否是盗版或存在盗图情况,0,2,完全不在乎,153,126,27,153,2.35,2.45,2,6507,5152,1352,3
6,3,25,1,购买周边的时候是否会介意它是否是盗版或存在盗图情况,0,3,没有想过这个问题,330,281,49,330,5.07,5.45,3.62,6507,5152,1352,3
6,3,26,7,是否购买过盗版的东方相关画集,0,0,购买过（并且知道是盗版）,495,383,111,494,6.4,6.17,7.24,7739,6203,1533,3
6,3,26,7,是否购买过盗版的东方相关画集,0,1,购买过（当时以为是正版）,1002,716,286,1002,12.95,11.54,18.66,7739,6203,1533,3
6,3,26,7,是否购买过盗版的东方相关画集,0,2,没有购买过（持无所谓态度）,1847,1577,269,1846,23.87,25.42,17.55,7739,6203,1533,3
6,3,26,7,是否购买过盗版的东方相关画集,0,3,没有购买过（持抵制态度）,4395,3527,867,4394,56.79,56.86,56.56,7739,6203,1533,3
6,4,0,1,是否参加过东方专门同人展,0,0,有,1470,1180,290,1470,18.99,19.02,18.9,7740,6203,1534,3
6,4,0,1,是否参加过东方专门同人展,0,1,没有,6270,5023,1244,6267,81.01,80.98,81.1,7740,6203,1534,3
6,4,1,1,过去一年内有没有参加过东方专门同人展,0,0,有,1066,870,196,1066,72.52,73.73,67.59,1470,1180,290,0
6,4,1,1,过去一年内有没有参加过东方专门同人展,0,1,没有,404,310,94,404,27.48,26.27,32.41,1470,1180,290,0
6,4,2,2,没有参加过展会的原因是,1,0,路费太贵,2561,2041,518,2559,40.92,40.71,41.71,6259,5014,1242,3
6,4,2,2,没有参加过展会的原因是,1,1,没有时间,4863,3945,916,4861,77.7,78.68,73.75,6259,5014,1242,3
6,4,2,2,没有参加过展会的原因是,1,2,家里阻拦,1229,882,347,1229,19.64,17.59,27.94,6259,5014,1242,3
6,4,2,2,没有参加过展会的原因是,1,3,不感兴趣,404,321,83,404,6.45,6.4,6.68,6259,5014,1242,3
6,4,2,2,没有参加过展会的原因是,1,4,未曾听说,1116,919,196,1115,17.83,18.33,15.78,6259,5014,1242,3
6,4,3,3,是否只考虑参加本地或附近地区的同人展,0,0,仅参加本地或附近地区的,5117,4040,1074,5114,66.27,65.27,70.24,7722,6190,1529,3
6,4,3,3,是否只考虑参加本地或附近地区的同人展,0,1,异地的展会也会去,2605,2150,455,2605,33.73,34.73,29.76,7722,6190,1529,3
6,4,4,2,浏览东方project主题站点的频率如何,0,0,经常,4048,3287,761,4048,52.3,52.99,49.61,7740,6203,1534,3
6,4,4,2,浏览东方project主题站点的频率如何,0,1,偶尔,2976,2369,605,2974,38.45,38.19,39.44,7740,6203,1534,3
6,4,4,2,浏览东方project主题站点的频率如何,0,2,很少,601,460,140,600,7.76,7.42,9.13,7740,6203,1534,3
6,4,4,2,浏览东方project主题站点的频率如何,0,3,从不,115,87,28,115,1.49,1.4,1.83,7740,6203,1534,3
6,4,5,3,平日里接触东方信息的渠道是,1,0,论坛贴吧等主题社区,5927,4791,1135,5926,76.72,77.37,74.18,7725,6192,1530,3
6,4,5,3,平日里接触东方信息的渠道是,1,1,微博推特类网站,3158,2240,918,3158,40.88,36.18,60,7725,6192,1530,3
6,4,5,3,平日里接触东方信息的渠道是,1,2,社交网络（如人人，FB，G+等）,1629,1294,334,1628,21.09,20.9,21.83,7725,6192,1530,3
6,4,5,3,平日里接触东方信息的渠道是,1,3,视频网站,5880,4836,1041,5877,76.12,78.1,68.04,7725,6192,1530,3
6,4,5,3,平日里接触东方信息的渠道是,1,4,即时通信工具（包括群）,3381,2812,568,3380,43.77,45.41,37.12,7725,6192,1530,3
6,4,5,3,平日里接触东方信息的渠道是,1,5,现实生活,1304,1046,257,1303,16.88,16.89,16.8,7725,6192,1530,3
6,4,5,3,平日里接触东方信息的渠道是,1,6,其他途径,921,743,178,921,11.92,12,11.63,7725,6192,1530,3
6,4,6,4,是否会主动向周围的人介绍东方Project,0,0,会,4271,3405,865,4270,55.32,55.01,56.65,7720,6190,1527,3
6,4,6,4,是否会主动向周围的人介绍东方Project,0,1,不会,2769,2225,543,2768,35.87,35.95,35.56,7720,6190,1527,3
6,4,6,4,是否会主动向周围的人介绍东方Project,0,2,会刻意隐藏东方爱好者的身份,680,560,119,679,8.81,9.05,7.79,7720,6190,1527,3
6,4,7,1,选择了什么方式去介绍,0,0,详细入微的对各方面进行说明,1014,787,227,1014,23.75,23.12,26.24,4270,3404,865,1
6,4,7,1,选择了什么方式去介绍,0,1,通过二次创作吸引对方,1356,1066,289,1355,31.76,31.32,33.41,4270,3404,865,1
6,4,7,1,选择了什么方式去介绍,0,2,以官方作品来进行介绍,781,639,142,781,18.29,18.77,16.42,4270,3404,865,1
6,4,7,1,选择了什么方式去介绍,0,3,给予相关网站或资料任其自由发展,390,307,83,390,9.13,9.02,9.6,4270,3404,865,1
6,4,7,1,选择了什么方式去介绍,0,4,仅仅进行了简单的说明,729,605,124,729,17.07,17.77,14.34,4270,3404,865,1
6,4,8,2,介绍的效果如何,0,0,对方成为了东方爱好者,895,695,200,895,20.96,20.42,23.12,4270,3404,865,1
6,4,8,2,介绍的效果如何,0,1,对方知道了东方但是不感兴趣,2799,2229,569,2798,65.55,65.48,65.78,4270,3404,865,1
6,4,8,2,介绍的效果如何,0,2,对方没能明白东方是什么,397,330,67,397,9.3,9.69,7.75,4270,3404,865,1
6,4,8,2,介绍的效果如何,0,3,对方不愿意听你的介绍,158,131,27,158,3.7,3.85,3.12,4270,3404,865,1
6,4,8,2,介绍的效果如何,0,4,对方对东方产生了反感,21,19,2,21,0.49,0.56,0.23,4270,3404,865,1
6,5,0,1,请问您是否知道「THBWiki」的官方新浪微博,0,0,一直在关注并且认为有价值,1534,1184,350,1534,19.87,19.12,22.92,7720,6191,1527,2
6,5,0,1,请问您是否知道「THBWiki」的官方新浪微博,0,1,知道，平时可能会偶尔看看,2697,2095,601,2696,34.94,33.84,39.36,7720,6191,1527,2
6,5,0,1,请问您是否知道「THBWiki」的官方新浪微博,0,2,知道，但是自身有能力获取信息,816,684,132,816,10.57,11.05,8.64,7720,6191,1527,2
6,5,0,1,请问您是否知道「THBWiki」的官方新浪微博,0,3,不知道，感觉可能会有用,1342,1107,235,1342,17.38,17.88,15.39,7720,6191,1527,2
6,5,0,1,请问您是否知道「THBWiki」的官方新浪微博,0,4,不知道，但是自身有能力获取信息,372,295,76,371,4.82,4.76,4.98,7720,6191,1527,2
6,5,0,1,请问您是否知道「THBWiki」的官方新浪微博,0,5,没有获取相关信息的需求,133,108,25,133,1.72,1.74,1.64,7720,6191,1527,2
6,5,0,1,请问您是否知道「THBWiki」的官方新浪微博,0,6,不想使用新浪微博,826,718,108,826,10.7,11.6,7.07,7720,6191,1527,2
6,5,1,2,请问您是否使用本活动所属的主网站「THBWiki」,0,0,一直在使用,2984,2424,560,2984,38.62,39.13,36.58,7726,6194,1531,1
6,5,1,2,请问您是否使用本活动所属的主网站「THBWiki」,0,1,偶尔会使用,3137,2486,650,3136,40.6,40.14,42.46,7726,6194,1531,1
6,5,1,2,请问您是否使用本活动所属的主网站「THBWiki」,0,2,基本不使用,586,480,106,586,7.58,7.75,6.92,7726,6194,1531,1
6,5,1,2,请问您是否使用本活动所属的主网站「THBWiki」,0,3,仅仅知道存在但是没有访问过,432,334,98,432,5.59,5.39,6.4,7726,6194,1531,1
6,5,1,2,请问您是否使用本活动所属的主网站「THBWiki」,0,4,现在才知道它的存在,587,470,117,587,7.6,7.59,7.64,7726,6194,1531,1
6,5,2,3,请问您本次是第几次参与中文东方Project人气投票,0,0,第六次,366,272,94,366,4.74,4.4,6.14,7717,6186,1530,1
6,5,2,3,请问您本次是第几次参与中文东方Project人气投票,0,1,第五次,267,195,72,267,3.46,3.15,4.71,7717,6186,1530,1
6,5,2,3,请问您本次是第几次参与中文东方Project人气投票,0,2,第四次,405,302,103,405,5.25,4.88,6.73,7717,6186,1530,1
6,5,2,3,请问您本次是第几次参与中文东方Project人气投票,0,3,第三次,961,745,216,961,12.45,12.04,14.12,7717,6186,1530,1
6,5,2,3,请问您本次是第几次参与中文东方Project人气投票,0,4,第二次,1568,1257,311,1568,20.32,20.32,20.33,7717,6186,1530,1
6,5,2,3,请问您本次是第几次参与中文东方Project人气投票,0,5,第一次,3660,2994,665,3659,47.43,48.4,43.46,7717,6186,1530,1
6,5,2,3,请问您本次是第几次参与中文东方Project人气投票,0,6,现在才知道它的存在,490,421,69,490,6.35,6.81,4.51,7717,6186,1530,1
