round,group,question_index,question_id,question,multi,option_index,option,all_count,male_count,female_count,sum_count,all_percent,male_percent,female_percent,total_all,total_male,total_female,total_diff
8,3,21,1,在创作过程中遇到过什么样的困难,1,2,发展人脉的过程非常艰难,278,202,76,278,17.62,18.43,15.77,1578,1096,482,0
8,3,21,1,在创作过程中遇到过什么样的困难,1,3,感到到自身水平或技术不足,1185,815,370,1185,75.1,74.36,76.76,1578,1096,482,0
8,3,21,1,在创作过程中遇到过什么样的困难,1,4,没有人关注或支持,474,309,165,474,30.04,28.19,34.23,1578,1096,482,0
8,3,21,1,在创作过程中遇到过什么样的困难,1,5,难以维持自己的动力,327,233,94,327,20.72,21.26,19.5,1578,1096,482,0
8,3,21,1,在创作过程中遇到过什么样的困难,1,6,缺少发布或交流的渠道与平台,249,170,79,249,15.78,15.51,16.39,1578,1096,482,0
8,3,21,1,在创作过程中遇到过什么样的困难,1,7,周边氛围对创作非常不友好,202,144,58,202,12.8,13.14,12.03,1578,1096,482,0
8,3,21,1,在创作过程中遇到过什么样的困难,1,8,其他困难,95,72,23,95,6.02,6.57,4.77,1578,1096,482,0
8,3,22,2,停止创作的直接原因是,1,0,没有时间,162,123,39,162,68.94,68.72,69.64,235,179,56,0
8,3,22,2,停止创作的直接原因是,1,1,环境阻碍,33,25,8,33,14.04,13.97,14.29,235,179,56,0
8,3,22,2,停止创作的直接原因是,1,2,缺乏条件,42,35,7,42,17.87,19.55,12.5,235,179,56,0
8,3,22,2,停止创作的直接原因是,1,3,兴趣转移,51,31,20,51,21.7,17.32,35.71,235,179,56,0
8,3,22,2,停止创作的直接原因是,1,4,想要休息,38,30,8,38,16.17,16.76,14.29,235,179,56,0
8,3,22,2,停止创作的直接原因是,1,5,缺乏创意,83,71,12,83,35.32,39.66,21.43,235,179,56,0
8,3,22,2,停止创作的直接原因是,1,6,其他原因,28,20,8,28,11.91,11.17,14.29,235,179,56,0
8,3,23,5,原作和二次同人您更热衷于,0,0,原作,1184,952,231,1183,14.17,13.58,17.2,8356,7011,1343,2
8,3,23,5,原作和二次同人您更热衷于,0,1,二次同人,689,608,80,688,8.25,8.67,5.96,8356,7011,1343,2
8,3,23,5,原作和二次同人您更热衷于,0,2,都很喜欢,6434,5414,1020,6434,77,77.22,75.95,8356,7011,1343,2
8,3,23,5,原作和二次同人您更热衷于,0,3,都没兴趣,49,37,12,49,0.59,0.53,0.89,8356,7011,1343,2
8,3,24,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,0,有购买,5317,4359,957,5316,63.61,62.15,71.21,8359,7014,1344,1
8,3,24,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,1,想买但是没有机会,1814,1598,216,1814,21.7,22.78,16.07,8359,7014,1344,1
8,3,24,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,2,没有考虑过,1228,1057,171,1228,14.69,15.07,12.72,8359,7014,1344,1
8,3,25,1,购买周边的时候是否会介意它是否是盗版或存在盗图情况,0,0,非常介意,3129,2474,655,3129,43.88,41.53,55.84,7131,5957,1173,1
8,3,25,1,购买周边的时候是否会介意它是否是盗版或存在盗图情况,0,1,略微在意,3534,3077,456,3533,49.56,51.65,38.87,7131,5957,1173,1
8,3,25,1,购买周边的时候是否会介意它是否是盗版或存在盗图情况,0,2,完全不在乎,152,135,17,152,2.13,2.27,1.45,7131,5957,1173,1
8,3,25,1,购买周边的时候是否会介意它是否是盗版或存在盗图情况,0,3,没有想过这个问题,316,271,45,316,4.43,4.55,3.84,7131,5957,1173,1
8,3,26,7,是否购买过盗版的东方相关画集,0,0,购买过（并且知道是盗版）,524,441,83,524,6.27,6.29,6.18,8360,7014,1344,2
8,3,26,7,是否购买过盗版的东方相关画集,0,1,购买过（当时以为是正版）,1009,783,226,1009,12.07,11.16,16.82,8360,7014,1344,2
8,3,26,7,是否购买过盗版的东方相关画集,0,2,没有购买过（持无所谓态度）,2141,1875,265,2140,25.61,26.73,19.72,8360,7014,1344,2
8,3,26,7,是否购买过盗版的东方相关画集,0,3,没有购买过（持抵制态度）,4686,3915,770,4685,56.05,55.82,57.29,8360,7014,1344,2
8,4,0,1,是否参加过东方专门同人展,0,0,有,2796,2416,380,2796,33.48,34.47,28.32,8352,7008,1342,2
8,4,0,1,是否参加过东方专门同人展,0,1,没有,5556,4592,962,5554,66.52,65.53,71.68,8352,7008,1342,2
8,4,1,1,过去一年内有没有参加过东方专门同人展,0,0,有,2319,2029,290,2319,82.94,83.98,76.32,2796,2416,380,0
8,4,1,1,过去一年内有没有参加过东方专门同人展,0,1,没有,477,387,90,477,17.06,16.02,23.68,2796,2416,380,0
8,4,2,2,没有参加过展会的原因是,1,0,路费太贵,2418,2026,391,2417,43.54,44.16,40.6,5553,4588,963,2
8,4,2,2,没有参加过展会的原因是,1,1,没有时间,4570,3800,768,4568,82.3,82.82,79.75,5553,4588,963,2
8,4,2,2,没有参加过展会的原因是,1,2,家里阻拦,893,669,224,893,16.08,14.58,23.26,5553,4588,963,2
8,4,2,2,没有参加过展会的原因是,1,3,不感兴趣,449,363,86,449,8.09,7.91,8.93,5553,4588,963,2
8,4,2,2,没有参加过展会的原因是,1,4,未曾听说,564,474,90,564,10.16,10.33,9.35,5553,4588,963,2
8,4,3,3,是否只考虑参加本地或附近地区的同人展,0,0,仅参加本地或附近地区的,5413,4514,897,5411,64.81,64.4,66.89,8352,7009,1341,2
8,4,3,3,是否只考虑参加本地或附近地区的同人展,0,1,异地的展会也会去,2939,2495,444,2939,35.19,35.6,33.11,8352,7009,1341,2
8,4,4,2,浏览东方Project主题站点的频率如何,0,0,经常,3827,3209,617,3826,45.78,45.76,45.91,8359,7013,1344,2
8,4,4,2,浏览东方Project主题站点的频率如何,0,1,偶尔,3569,3019,549,3568,42.7,43.05,40.85,8359,7013,1344,2
8,4,4,2,浏览东方Project主题站点的频率如何,0,2,很少,781,638,143,781,9.34,9.1,10.64,8359,7013,1344,2
8,4,4,2,浏览东方Project主题站点的频率如何,0,3,从不,182,147,35,182,2.18,2.1,2.6,8359,7013,1344,2
8,4,5,3,平日里接触东方信息的渠道是,1,0,论坛贴吧等主题社区,5319,4469,848,5317,63.74,63.83,63.19,8345,7001,1342,2
8,4,5,3,平日里接触东方信息的渠道是,1,1,微博推特类网站,3198,2391,807,3198,38.32,34.15,60.13,8345,7001,1342,2
8,4,5,3,平日里接触东方信息的渠道是,1,2,社交网络（如人人，FB，G+等）,1920,1625,294,1919,23.01,23.21,21.91,8345,7001,1342,2
8,4,5,3,平日里接触东方信息的渠道是,1,3,视频网站,6688,5741,945,6686,80.14,82,70.42,8345,7001,1342,2
8,4,5,3,平日里接触东方信息的渠道是,1,4,即时通信工具（包括群）,4301,3731,570,4301,51.54,53.29,42.47,8345,7001,1342,2
8,4,5,3,平日里接触东方信息的渠道是,1,5,现实生活,1490,1293,197,1490,17.86,18.47,14.68,8345,7001,1342,2
8,4,5,3,平日里接触东方信息的渠道是,1,6,其他途径,823,710,113,823,9.86,10.14,8.42,8345,7001,1342,2
8,4,6,4,是否会主动向周围的人介绍东方Project,0,0,会,4539,3797,741,4538,54.33,54.17,55.22,8354,7010,1342,2
8,4,6,4,是否会主动向周围的人介绍东方Project,0,1,不会,3068,2567,500,3067,36.72,36.62,37.26,8354,7010,1342,2
8,4,6,4,是否会主动向周围的人介绍东方Project,0,2,会刻意隐藏东方爱好者的身份,747,646,101,747,8.94,9.22,7.53,8354,7010,1342,2
8,4,7,1,选择了什么方式去介绍,0,0,详细入微的对各方面进行说明,982,809,172,981,21.63,21.31,23.21,4539,3797,741,1
8,4,7,1,选择了什么方式去介绍,0,1,通过二次创作吸引对方,1647,1376,271,1647,36.29,36.24,36.57,4539,3797,741,1
8,4,7,1,选择了什么方式去介绍,0,2,以官方作品来进行介绍,715,606,109,715,15.75,15.96,14.71,4539,3797,741,1
8,4,7,1,选择了什么方式去介绍,0,3,给予相关网站或资料任其自由发展,363,284,79,363,8,7.48,10.66,4539,3797,741,1
8,4,7,1,选择了什么方式去介绍,0,4,仅仅进行了简单的说明,832,722,110,832,18.33,19.02,14.84,4539,3797,741,1
8,4,8,2,介绍的效果如何,0,0,对方成为了东方爱好者,883,713,170,883,19.45,18.78,22.94,4539,3797,741,1
8,4,8,2,介绍的效果如何,0,1,对方知道了东方但是不感兴趣,3041,2553,487,3040,67,67.24,65.72,4539,3797,741,1
8,4,8,2,介绍的效果如何,0,2,对方没能明白东方是什么,408,345,63,408,8.99,9.09,8.5,4539,3797,741,1
8,4,8,2,介绍的效果如何,0,3,对方不愿意听你的介绍,184,163,21,184,4.05,4.29,2.83,4539,3797,741,1
8,4,8,2,介绍的效果如何,0,4,对方对东方产生了反感,23,23,0,23,0.51,0.61,0,4539,3797,741,1
8,5,0,1,请问您是否知道「博丽神主ZUN」的新浪微博,0,0,一直在关注并且认为有价值,1069,825,244,1069,12.79,11.76,18.15,8360,7014,1344,2
8,5,0,1,请问您是否知道「博丽神主ZUN」的新浪微博,0,1,知道，平时可能会偶尔看看,2743,2189,554,2743,32.81,31.21,41.22,8360,7014,1344,2
8,5,0,1,请问您是否知道「博丽神主ZUN」的新浪微博,0,2,知道，但是自身有能力获取信息,855,740,115,855,10.23,10.55,8.56,8360,7014,1344,2
8,5,0,1,请问您是否知道「博丽神主ZUN」的新浪微博,0,3,不知道，感觉可能会有用,1695,1489,205,1694,20.28,21.23,15.25,8360,7014,1344,2
8,5,0,1,请问您是否知道「博丽神主ZUN」的新浪微博,0,4,不知道，但是自身有能力获取信息,533,467,65,532,6.38,6.66,4.84,8360,7014,1344,2
8,5,0,1,请问您是否知道「博丽神主ZUN」的新浪微博,0,5,没有获取相关信息的需求,235,202,33,235,2.81,2.88,2.46,8360,7014,1344,2
8,5,0,1,请问您是否知道「博丽神主ZUN」的新浪微博,0,6,不想使用新浪微博,1230,1102,128,1230,14.71,15.71,9.52,8360,7014,1344,2
8,5,1,2,请问您是否使用本活动所属的主网站「THBWiki」,0,0,一直在使用,3645,3066,579,3645,43.6,43.71,43.08,8360,7014,1344,2
8,5,1,2,请问您是否使用本活动所属的主网站「THBWiki」,0,1,偶尔会使用,3490,2912,577,3489,41.75,41.52,42.93,8360,7014,1344,2
8,5,1,2,请问您是否使用本活动所属的主网站「THBWiki」,0,2,基本不使用,465,388,76,464,5.56,5.53,5.65,8360,7014,1344,2
8,5,1,2,请问您是否使用本活动所属的主网站「THBWiki」,0,3,仅仅知道存在但是没有访问过,390,334,56,390,4.67,4.76,4.17,8360,7014,1344,2
8,5,1,2,请问您是否使用本活动所属的主网站「THBWiki」,0,4,现在才知道它的存在,370,314,56,370,4.43,4.48,4.17,8360,7014,1344,2
8,5,2,3,请问您本次是第几次参与中文东方Project人气投票,0,0,第八次,257,196,61,257,3.07,2.79,4.54,8359,7013,1344,2
8,5,2,3,请问您本次是第几次参与中文东方Project人气投票,0,1,第七次,95,67,28,95,1.14,0.96,2.08,8359,7013,1344,2
8,5,2,3,请问您本次是第几次参与中文东方Project人气投票,0,2,第六次,155,116,39,155,1.85,1.65,2.9,8359,7013,1344,2
8,5,2,3,请问您本次是第几次参与中文东方Project人气投票,0,3,第五次,335,253,82,335,4.01,3.61,6.1,8359,7013,1344,2
8,5,2,3,请问您本次是第几次参与中文东方Project人气投票,0,4,第四次,600,473,127,600,7.18,6.74,9.45,8359,7013,1344,2
8,5,2,3,请问您本次是第几次参与中文东方Project人气投票,0,5,第三次,1063,877,186,1063,12.72,12.51,13.84,8359,7013,1344,2
8,5,2,3,请问您本次是第几次参与中文东方Project人气投票,0,6,第二次,1786,1500,286,1786,21.37,21.39,21.28,8359,7013,1344,2
8,5,2,3,请问您本次是第几次参与中文东方Project人气投票,0,7,第一次,3515,3043,470,3513,42.05,43.39,34.97,8359,7013,1344,2
8,5,2,3,请问您本次是第几次参与中文东方Project人气投票,0,8,现在才知道它的存在,553,488,65,553,6.62,6.96,4.84,8359,7013,1344,2
