round,rank,character_cn,vote_count,primary_count,primary_rate,weighted_score,vote_share,primary_share,male_count,male_rate,female_count,female_rate,source_path,source_sheet,region,character_cn_raw,character_key,candidate_count,top_percentile,rank_fraction
8,53,河城荷取,255,37,0.1451,292,0.0313,0.0047,215,0.8431,39,0.1529,TouhouVote_cn.xlsx,8,cn,河城荷取,河城荷取,227,76.9912,0.23348
8,54,本居小铃,252,20,0.0794,272,0.031,0.0025,229,0.9087,23,0.0913,TouhouVote_cn.xlsx,8,cn,本居小铃,本居小铃,227,76.5487,0.237885
8,55,森近霖之助,249,21,0.0843,270,0.0306,0.0027,220,0.8835,29,0.1165,TouhouVote_cn.xlsx,8,cn,森近霖之助,森近霖之助,227,76.1062,0.242291
8,56,封兽鵺,234,26,0.1111,260,0.0288,0.0033,189,0.8077,45,0.1923,TouhouVote_cn.xlsx,8,cn,封兽鵺,封兽鵺,227,75.6637,0.246696
8,57,大妖精,233,15,0.0644,248,0.0286,0.0019,217,0.9313,16,0.0687,TouhouVote_cn.xlsx,8,cn,大妖精,大妖精,227,75.2212,0.251101
8,58,八云蓝,220,21,0.0955,241,0.027,0.0027,183,0.8318,37,0.1682,TouhouVote_cn.xlsx,8,cn,八云蓝,八云蓝,227,74.7788,0.255507
8,58,霍青娥,220,16,0.0727,236,0.027,0.002,147,0.6682,73,0.3318,TouhouVote_cn.xlsx,8,cn,霍青娥,霍青娥,227,74.7788,0.255507
8,60,物部布都,217,28,0.129,245,0.0267,0.0035,127,0.5853,90,0.4147,TouhouVote_cn.xlsx,8,cn,物部布都,物部布都,227,73.8938,0.264317
8,60,赫卡提亚·拉碧斯拉祖利,217,19,0.0876,236,0.0267,0.0024,166,0.765,51,0.235,TouhouVote_cn.xlsx,8,cn,赫卡提亚·拉碧斯拉祖利,赫卡提亚拉碧斯拉祖利,227,73.8938,0.264317
8,62,莉莉霍瓦特（莉莉白）,212,23,0.1085,235,0.0261,0.0029,194,0.9151,18,0.0849,TouhouVote_cn.xlsx,8,cn,莉莉霍瓦特（莉莉白）,莉莉霍瓦特莉莉白,227,73.0088,0.273128
8,63,堀川雷鼓,205,27,0.1317,232,0.0252,0.0034,152,0.7415,53,0.2585,TouhouVote_cn.xlsx,8,cn,堀川雷鼓,堀川雷鼓,227,72.5664,0.277533
8,63,冈崎梦美,205,19,0.0927,224,0.0252,0.0024,155,0.7561,49,0.239,TouhouVote_cn.xlsx,8,cn,冈崎梦美,冈崎梦美,227,72.5664,0.277533
8,65,神绮,196,17,0.0867,213,0.0241,0.0021,172,0.8776,24,0.1224,TouhouVote_cn.xlsx,8,cn,神绮,神绮,227,71.6814,0.286344
8,66,八坂神奈子,189,22,0.1164,211,0.0232,0.0028,137,0.7249,52,0.2751,TouhouVote_cn.xlsx,8,cn,八坂神奈子,八坂神奈子,227,71.2389,0.290749
8,67,因幡天为（因幡帝）,180,19,0.1056,199,0.0221,0.0024,153,0.85,27,0.15,TouhouVote_cn.xlsx,8,cn,因幡天为（因幡帝）,因幡天为因幡帝,227,70.7965,0.295154
8,68,永江衣玖,177,19,0.1073,196,0.0218,0.0024,145,0.8192,32,0.1808,TouhouVote_cn.xlsx,8,cn,永江衣玖,永江衣玖,227,70.354,0.299559
8,69,依神女苑,171,9,0.0526,180,0.021,0.0011,134,0.7836,37,0.2164,TouhouVote_cn.xlsx,8,cn,依神女苑,依神女苑,227,69.9115,0.303965
8,70,小恶魔,169,14,0.0828,183,0.0208,0.0018,155,0.9172,14,0.0828,TouhouVote_cn.xlsx,8,cn,小恶魔,小恶魔,227,69.469,0.30837
8,71,二岩猯藏,162,16,0.0988,178,0.0199,0.002,105,0.6481,57,0.3519,TouhouVote_cn.xlsx,8,cn,二岩猯藏,二岩猯藏,227,69.0265,0.312775
8,72,米斯蒂娅·萝蕾拉,156,21,0.1346,177,0.0192,0.0027,141,0.9038,15,0.0962,TouhouVote_cn.xlsx,8,cn,米斯蒂娅·萝蕾拉,米斯蒂娅萝蕾拉,227,68.5841,0.317181
8,73,骊驹早鬼,153,4,0.0261,157,0.0188,0.0005,103,0.6732,50,0.3268,TouhouVote_cn.xlsx,8,cn,骊驹早鬼,骊驹早鬼,227,68.1416,0.321586
8,74,冴月麟,142,14,0.0986,156,0.0175,0.0018,115,0.8099,27,0.1901,TouhouVote_cn.xlsx,8,cn,冴月麟,冴月麟,227,67.6991,0.325991
8,74,橙,142,8,0.0563,150,0.0175,0.001,124,0.8732,18,0.1268,TouhouVote_cn.xlsx,8,cn,橙,橙,227,67.6991,0.325991
8,76,杖刀偶磨弓,141,7,0.0496,148,0.0173,0.0009,103,0.7305,38,0.2695,TouhouVote_cn.xlsx,8,cn,杖刀偶磨弓,杖刀偶磨弓,227,66.8142,0.334802
8,77,露娜切露德,140,6,0.0429,146,0.0172,0.0008,130,0.9286,10,0.0714,TouhouVote_cn.xlsx,8,cn,露娜切露德,露娜切露德,227,66.3717,0.339207
8,78,小野塚小町,139,11,0.0791,150,0.0171,0.0014,108,0.777,31,0.223,TouhouVote_cn.xlsx,8,cn,小野塚小町,小野塚小町,227,65.9292,0.343612
8,79,魅魔,130,11,0.0846,141,0.016,0.0014,104,0.8,26,0.2,TouhouVote_cn.xlsx,8,cn,魅魔,魅魔,227,65.4867,0.348018
8,80,姬海棠果,125,15,0.12,140,0.0154,0.0019,99,0.792,26,0.208,TouhouVote_cn.xlsx,8,cn,姬海棠果,姬海棠果,227,65.0442,0.352423
8,81,村纱水蜜,120,10,0.0833,130,0.0148,0.0013,82,0.6833,38,0.3167,TouhouVote_cn.xlsx,8,cn,村纱水蜜,村纱水蜜,227,64.6018,0.356828
8,82,九十九弁弁,118,12,0.1017,130,0.0145,0.0015,94,0.7966,24,0.2034,TouhouVote_cn.xlsx,8,cn,九十九弁弁,九十九弁弁,227,64.1593,0.361233
8,83,赤蛮奇,116,20,0.1724,136,0.0143,0.0025,89,0.7672,27,0.2328,TouhouVote_cn.xlsx,8,cn,赤蛮奇,赤蛮奇,227,63.7168,0.365639
8,84,易者,111,5,0.045,116,0.0136,0.0006,101,0.9099,10,0.0901,TouhouVote_cn.xlsx,8,cn,占卜师（易者）,易者,227,63.2743,0.370044
8,85,星熊勇仪,107,12,0.1121,119,0.0132,0.0015,83,0.7757,24,0.2243,TouhouVote_cn.xlsx,8,cn,星熊勇仪,星熊勇仪,227,62.8319,0.374449
8,86,斯塔萨菲雅,102,8,0.0784,110,0.0125,0.001,97,0.951,5,0.049,TouhouVote_cn.xlsx,8,cn,斯塔萨菲雅,斯塔萨菲雅,227,62.3894,0.378855
8,87,高丽野阿吽,100,2,0.02,102,0.0123,0.0003,86,0.86,14,0.14,TouhouVote_cn.xlsx,8,cn,高丽野阿吽,高丽野阿吽,227,61.9469,0.38326
8,88,秋静叶,97,8,0.0825,105,0.0119,0.001,84,0.866,13,0.134,TouhouVote_cn.xlsx,8,cn,秋静叶,秋静叶,227,61.5044,0.387665
8,89,苏我屠自古,95,13,0.1368,108,0.0117,0.0016,49,0.5158,46,0.4842,TouhouVote_cn.xlsx,8,cn,苏我屠自古,苏我屠自古,227,61.0619,0.39207
8,90,今泉影狼,93,6,0.0645,99,0.0114,0.0008,84,0.9032,9,0.0968,TouhouVote_cn.xlsx,8,cn,今泉影狼,今泉影狼,227,60.6195,0.396476
8,91,幽谷响子,90,2,0.0222,92,0.0111,0.0003,81,0.9,9,0.1,TouhouVote_cn.xlsx,8,cn,幽谷响子,幽谷响子,227,60.177,0.400881
8,92,娜兹玲,87,13,0.1494,100,0.0107,0.0016,70,0.8046,17,0.1954,TouhouVote_cn.xlsx,8,cn,娜兹玲,娜兹玲,227,59.7345,0.405286
8,92,爱塔妮缇拉尔瓦,87,7,0.0805,94,0.0107,0.0009,71,0.8161,16,0.1839,TouhouVote_cn.xlsx,8,cn,爱塔妮缇拉尔瓦,爱塔妮缇拉尔瓦,227,59.7345,0.405286
8,94,若鹭姬,84,12,0.1429,96,0.0103,0.0015,70,0.8333,14,0.1667,TouhouVote_cn.xlsx,8,cn,若鹭姬,若鹭姬,227,58.8496,0.414097
8,94,秋穰子,84,6,0.0714,90,0.0103,0.0008,75,0.8929,9,0.1071,TouhouVote_cn.xlsx,8,cn,秋穰子,秋穰子,227,58.8496,0.414097
8,94,戎璎花,84,3,0.0357,87,0.0103,0.0004,59,0.7024,25,0.2976,TouhouVote_cn.xlsx,8,cn,戎璎花,戎璎花,227,58.8496,0.414097
8,97,梅蒂欣·梅兰可莉,77,12,0.1558,89,0.0095,0.0015,55,0.7143,22,0.2857,TouhouVote_cn.xlsx,8,cn,梅蒂欣·梅兰可莉,梅蒂欣梅兰可莉,227,57.5221,0.427313
8,98,矢田寺成美,73,4,0.0548,77,0.009,0.0005,51,0.6986,22,0.3014,TouhouVote_cn.xlsx,8,cn,矢田寺成美,矢田寺成美,227,57.0796,0.431718
8,99,桑尼米尔克,68,8,0.1176,76,0.0084,0.001,63,0.9265,5,0.0735,TouhouVote_cn.xlsx,8,cn,桑尼米尔克,桑尼米尔克,227,56.6372,0.436123
8,100,莉格露·奈特巴格,61,14,0.2295,75,0.0075,0.0018,48,0.7869,13,0.2131,TouhouVote_cn.xlsx,8,cn,莉格露·奈特巴格,莉格露奈特巴格,227,56.1947,0.440529
8,100,蕾蒂·霍瓦特洛克,61,7,0.1148,68,0.0075,0.0009,49,0.8033,12,0.1967,TouhouVote_cn.xlsx,8,cn,蕾蒂·霍瓦特洛克,蕾蒂霍瓦特洛克,227,56.1947,0.440529
8,102,宫古芳香,57,6,0.1053,63,0.007,0.0008,37,0.6491,20,0.3509,TouhouVote_cn.xlsx,8,cn,宫古芳香,宫古芳香,227,55.3097,0.449339
8,102,爱丽丝的人偶（上海、蓬莱、大江户等）,57,5,0.0877,62,0.007,0.0006,50,0.8772,7,0.1228,TouhouVote_cn.xlsx,8,cn,人偶（含上海人偶、哥利亚人偶）,爱丽丝的人偶上海蓬莱大江户等,227,55.3097,0.449339
8,104,寅丸星,51,3,0.0588,54,0.0063,0.0004,30,0.5882,21,0.4118,TouhouVote_cn.xlsx,8,cn,寅丸星,寅丸星,227,54.4248,0.45815
8,105,毛玉,48,3,0.0625,51,0.0059,0.0004,41,0.8542,7,0.1458,TouhouVote_cn.xlsx,8,cn,毛玉,毛玉,227,53.9823,0.462555
8,106,清兰,47,3,0.0638,50,0.0058,0.0004,35,0.7447,12,0.2553,TouhouVote_cn.xlsx,8,cn,清兰,清兰,227,53.5398,0.46696
8,106,露娜萨·普莉兹姆利巴,47,1,0.0213,48,0.0058,0.0001,44,0.9362,3,0.0638,TouhouVote_cn.xlsx,8,cn,露娜萨·普莉兹姆利巴,露娜萨普莉兹姆利巴,227,53.5398,0.46696
8,108,幻月,46,5,0.1087,51,0.0057,0.0006,38,0.8261,8,0.1739,TouhouVote_cn.xlsx,8,cn,幻月,幻月,227,52.6549,0.475771
8,109,绵月依姬,43,4,0.093,47,0.0053,0.0005,32,0.7442,11,0.2558,TouhouVote_cn.xlsx,8,cn,绵月依姬,绵月依姬,227,52.2124,0.480176
8,109,丁礼田舞,43,0,0,43,0.0053,0,20,0.4651,23,0.5349,TouhouVote_cn.xlsx,8,cn,丁礼田舞,丁礼田舞,227,52.2124,0.480176
8,111,绵月丰姬,41,5,0.122,46,0.005,0.0006,33,0.8049,8,0.1951,TouhouVote_cn.xlsx,8,cn,绵月丰姬,绵月丰姬,227,51.3274,0.488987
8,112,卡娜·安娜贝拉尔,39,4,0.1026,43,0.0048,0.0005,35,0.8974,4,0.1026,TouhouVote_cn.xlsx,8,cn,卡娜·安娜贝拉尔,卡娜安娜贝拉尔,227,50.885,0.493392
8,113,云居一轮,38,4,0.1053,42,0.0047,0.0005,23,0.6053,15,0.3947,TouhouVote_cn.xlsx,8,cn,云居一轮,云居一轮,227,50.4425,0.497797
8,114,抗抑郁药大叔（长相酷似周杰伦的村民）,37,0,0,37,0.0045,0,35,0.9459,2,0.0541,TouhouVote_cn.xlsx,8,cn,长相酷似周杰伦的参拜客,抗抑郁药大叔长相酷似周杰伦的村民,227,50.0,0.502203
8,114,魂魄妖忌,37,0,0,37,0.0045,0,35,0.9459,2,0.0541,TouhouVote_cn.xlsx,8,cn,魂魄妖忌,魂魄妖忌,227,50.0,0.502203
8,114,尔子田里乃,37,0,0,37,0.0045,0,23,0.6216,14,0.3784,TouhouVote_cn.xlsx,8,cn,尔子田里乃,尔子田里乃,227,50.0,0.502203
8,117,九十九八桥,34,2,0.0588,36,0.0042,0.0003,27,0.7941,7,0.2059,TouhouVote_cn.xlsx,8,cn,九十九八桥,九十九八桥,227,48.6726,0.515419
8,118,黑谷山女,33,4,0.1212,37,0.0041,0.0005,29,0.8788,4,0.1212,TouhouVote_cn.xlsx,8,cn,黑谷山女,黑谷山女,227,48.2301,0.519824
8,118,无名的读书妖怪（朱鹭子）,33,2,0.0606,35,0.0041,0.0003,30,0.9091,3,0.0909,TouhouVote_cn.xlsx,8,cn,无名的读书妖怪（朱鹭子）,无名的读书妖怪朱鹭子,227,48.2301,0.519824
8,120,萨丽爱尔,31,6,0.1935,37,0.0038,0.0008,25,0.8065,6,0.1935,TouhouVote_cn.xlsx,8,cn,萨丽爱尔,萨丽爱尔,227,47.3451,0.528634
8,121,铃瑚,29,1,0.0345,30,0.0036,0.0001,21,0.7241,8,0.2759,TouhouVote_cn.xlsx,8,cn,铃瑚,铃瑚,227,46.9027,0.53304
8,122,爱莲,27,4,0.1481,31,0.0033,0.0005,17,0.6296,10,0.3704,TouhouVote_cn.xlsx,8,cn,爱莲,爱莲,227,46.4602,0.537445
8,122,牛崎润美,27,0,0,27,0.0033,0,17,0.6296,10,0.3704,TouhouVote_cn.xlsx,8,cn,牛崎润美,牛崎润美,227,46.4602,0.537445
8,124,莉莉卡·普莉兹姆利巴,24,0,0,24,0.003,0,21,0.875,3,0.125,TouhouVote_cn.xlsx,8,cn,莉莉卡·普莉兹姆利巴,莉莉卡普莉兹姆利巴,227,45.5752,0.546256
8,125,北白河千百合,21,2,0.0952,23,0.0026,0.0003,16,0.7619,5,0.2381,TouhouVote_cn.xlsx,8,cn,北白河千百合,北白河千百合,227,45.1327,0.550661
8,125,梅露兰·普莉兹姆利巴,21,2,0.0952,23,0.0026,0.0003,18,0.8571,3,0.1429,TouhouVote_cn.xlsx,8,cn,梅露兰·普莉兹姆利巴,梅露兰普莉兹姆利巴,227,45.1327,0.550661
8,125,蕾拉·普莉兹姆利巴,21,2,0.0952,23,0.0026,0.0003,15,0.7143,6,0.2857,TouhouVote_cn.xlsx,8,cn,蕾拉·普莉兹姆利巴,蕾拉普莉兹姆利巴,227,45.1327,0.550661
8,128,梦子,20,0,0,20,0.0025,0,18,0.9,2,0.1,TouhouVote_cn.xlsx,8,cn,梦子,梦子,227,43.8053,0.563877
8,129,核热造神非想天则,17,1,0.0588,18,0.0021,0.0001,16,0.9412,1,0.0588,TouhouVote_cn.xlsx,8,cn,非想天则,核热造神非想天则,227,43.3628,0.568282
8,130,雪,16,0,0,16,0.002,0,14,0.875,2,0.125,TouhouVote_cn.xlsx,8,cn,雪,雪,227,42.9204,0.572687
8,131,梦月,15,3,0.2,18,0.0018,0.0004,13,0.8667,2,0.1333,TouhouVote_cn.xlsx,8,cn,梦月,梦月,227,42.4779,0.577093
8,131,里香,15,2,0.1333,17,0.0018,0.0003,10,0.6667,5,0.3333,TouhouVote_cn.xlsx,8,cn,里香,里香,227,42.4779,0.577093
8,131,艾丽,15,1,0.0667,16,0.0018,0.0001,14,0.9333,1,0.0667,TouhouVote_cn.xlsx,8,cn,艾丽,艾丽,227,42.4779,0.577093
8,131,小兔姬,15,1,0.0667,16,0.0018,0.0001,7,0.4667,8,0.5333,TouhouVote_cn.xlsx,8,cn,小兔姬,小兔姬,227,42.4779,0.577093
8,131,明罗,15,0,0,15,0.0018,0,9,0.6,6,0.4,TouhouVote_cn.xlsx,8,cn,明罗,明罗,227,42.4779,0.577093
8,131,胡桃,15,0,0,15,0.0018,0,12,0.8,3,0.2,TouhouVote_cn.xlsx,8,cn,胡桃,胡桃,227,42.4779,0.577093
8,131,大鲶鱼,15,0,0,15,0.0018,0,14,0.9333,1,0.0667,TouhouVote_cn.xlsx,8,cn,大鲶鱼,大鲶鱼,227,42.4779,0.577093
8,138,矜羯罗,14,2,0.1429,16,0.0017,0.0003,10,0.7143,4,0.2857,TouhouVote_cn.xlsx,8,cn,矜羯罗,矜羯罗,227,39.3805,0.60793
8,138,动物灵（含野狼、水獭、大鹫）,14,1,0.0714,15,0.0017,0.0001,11,0.7857,3,0.2143,TouhouVote_cn.xlsx,8,cn,动物灵（含野狼、水獭、大鹫）,动物灵含野狼水獭大鹫,227,39.3805,0.60793
8,138,坂田合欢,14,0,0,14,0.0017,0,12,0.8571,2,0.1429,TouhouVote_cn.xlsx,8,cn,坂田合欢乃,坂田合欢,227,39.3805,0.60793
8,138,朝仓理香子,14,0,0,14,0.0017,0,9,0.6429,5,0.3571,TouhouVote_cn.xlsx,8,cn,朝仓理香子,朝仓理香子,227,39.3805,0.60793
8,142,龙神,12,1,0.0833,13,0.0015,0.0001,11,0.9167,1,0.0833,TouhouVote_cn.xlsx,8,cn,龙神,龙神,227,37.6106,0.625551
8,142,茨木童子之臂,12,0,0,12,0.0015,0,10,0.8333,2,0.1667,TouhouVote_cn.xlsx,8,cn,茨木童子之臂,茨木童子之臂,227,37.6106,0.625551
8,144,琪斯美,11,1,0.0909,12,0.0014,0.0001,9,0.8182,2,0.1818,TouhouVote_cn.xlsx,8,cn,琪斯美,琪斯美,227,36.7257,0.634361
8,144,假扮魔理沙的妖狐,11,0,0,11,0.0014,0,11,1,0,0,TouhouVote_cn.xlsx,8,cn,假扮魔理沙的妖狐,假扮魔理沙的妖狐,227,36.7257,0.634361
8,144,玄爷,11,0,0,11,0.0014,0,11,1,0,0,TouhouVote_cn.xlsx,8,cn,玄爷,玄爷,227,36.7257,0.634361
8,144,妖精（含持花妖精，僵尸妖精）,11,0,0,11,0.0014,0,11,1,0,0,TouhouVote_cn.xlsx,8,cn,妖精（含持花妖精，僵尸妖精）,妖精含持花妖精僵尸妖精,227,36.7257,0.634361
8,148,云山,10,0,0,10,0.0012,0,9,0.9,1,0.1,TouhouVote_cn.xlsx,8,cn,云山,云山,227,34.9558,0.651982
8,149,STG作品中没有名称的角色,9,0,0,9,0.0011,0,8,0.8889,1,0.1111,TouhouVote_cn.xlsx,8,cn,STG作品中没有名称的角色,stg作品中没有名称的角色,227,34.5133,0.656388
8,150,UFO,8,1,0.125,9,0.001,0.0001,8,1,0,0,TouhouVote_cn.xlsx,8,cn,UFO,ufo,227,34.0708,0.660793
8,150,依莉斯,8,1,0.125,9,0.001,0.0001,6,0.75,2,0.25,TouhouVote_cn.xlsx,8,cn,依莉斯,依莉斯,227,34.0708,0.660793
8,150,铃仙二号,8,1,0.125,9,0.001,0.0001,8,1,0,0,TouhouVote_cn.xlsx,8,cn,Reisen,铃仙二号,227,34.0708,0.660793
8,150,秦河胜,8,0,0,8,0.001,0,6,0.75,2,0.25,TouhouVote_cn.xlsx,8,cn,秦河胜,秦河胜,227,34.0708,0.660793
8,150,留琴,8,0,0,8,0.001,0,8,1,0,0,TouhouVote_cn.xlsx,8,cn,留琴,留琴,227,34.0708,0.660793
8,155,盐家老板,6,0,0,6,0.0007,0,6,1,0,0,TouhouVote_cn.xlsx,8,cn,酒吧老板,盐家老板,227,31.8584,0.682819
8,155,求闻史纪中的受访人群,6,0,0,6,0.0007,0,6,1,0,0,TouhouVote_cn.xlsx,8,cn,求闻史纪中的受访人群,求闻史纪中的受访人群,227,31.8584,0.682819
8,157,露易兹,5,1,0.2,6,0.0006,0.0001,4,0.8,1,0.2,TouhouVote_cn.xlsx,8,cn,露易兹,露易兹,227,30.9735,0.69163
8,157,嫦娥,5,0,0,5,0.0006,0,3,0.6,2,0.4,TouhouVote_cn.xlsx,8,cn,嫦娥,嫦娥,227,30.9735,0.69163
8,157,万岁乐,5,0,0,5,0.0006,0,5,1,0,0,TouhouVote_cn.xlsx,8,cn,万岁乐,万岁乐,227,30.9735,0.69163
8,157,命莲,5,0,0,5,0.0006,0,5,1,0,0,TouhouVote_cn.xlsx,8,cn,命莲,命莲,227,30.9735,0.69163
8,157,神玉,5,0,0,5,0.0006,0,2,0.4,3,0.6,TouhouVote_cn.xlsx,8,cn,神玉,神玉,227,30.9735,0.69163
8,157,菊理,5,0,0,5,0.0006,0,2,0.4,3,0.6,TouhouVote_cn.xlsx,8,cn,菊理,菊理,227,30.9735,0.69163
8,163,奥莲姬,4,1,0.25,5,0.0005,0.0001,4,1,0,0,TouhouVote_cn.xlsx,8,cn,奥莲姬,奥莲姬,227,28.3186,0.718062
8,163,读书狐狸,4,0,0,4,0.0005,0,4,1,0,0,TouhouVote_cn.xlsx,8,cn,读书狐狸,读书狐狸,227,28.3186,0.718062
8,163,邪眼西格玛,4,0,0,4,0.0005,0,2,0.5,2,0.5,TouhouVote_cn.xlsx,8,cn,邪眼西格玛,邪眼西格玛,227,28.3186,0.718062
8,163,黄帝,4,0,0,4,0.0005,0,4,1,0,0,TouhouVote_cn.xlsx,8,cn,黄帝,黄帝,227,28.3186,0.718062
8,163,幽幻魔眼,4,0,0,4,0.0005,0,3,0.75,1,0.25,TouhouVote_cn.xlsx,8,cn,幽玄魔眼,幽幻魔眼,227,28.3186,0.718062
8,163,幽灵,4,0,0,4,0.0005,0,3,0.75,1,0.25,TouhouVote_cn.xlsx,8,cn,幽灵,幽灵,227,28.3186,0.718062
8,163,阴阳玉,4,0,0,4,0.0005,0,4,1,0,0,TouhouVote_cn.xlsx,8,cn,阴阳玉,阴阳玉,227,28.3186,0.718062
8,163,杀死大老爷的侍童,4,0,0,4,0.0005,0,3,0.75,1,0.25,TouhouVote_cn.xlsx,8,cn,杀死大老爷的侍童,杀死大老爷的侍童,227,28.3186,0.718062
8,171,舞,3,1,0.3333,4,0.0004,0.0001,2,0.6667,1,0.3333,TouhouVote_cn.xlsx,8,cn,舞,舞,227,24.7788,0.753304
8,171,木花咲耶姬,3,1,0.3333,4,0.0004,0.0001,3,1,0,0,TouhouVote_cn.xlsx,8,cn,木花咲耶姬,木花咲耶姬,227,24.7788,0.753304
8,171,卓柏卡布拉,3,0,0,3,0.0004,0,3,1,0,0,TouhouVote_cn.xlsx,8,cn,卓柏卡布拉,卓柏卡布拉,227,24.7788,0.753304
8,171,月夜见,3,0,0,3,0.0004,0,3,1,0,0,TouhouVote_cn.xlsx,8,cn,月夜见,月夜见,227,24.7788,0.753304
8,171,酒吧客人,3,0,0,3,0.0004,0,3,1,0,0,TouhouVote_cn.xlsx,8,cn,酒吧客人,酒吧客人,227,24.7788,0.753304
8,171,彭祖,3,0,0,3,0.0004,0,2,0.6667,1,0.3333,TouhouVote_cn.xlsx,8,cn,彭祖,彭祖,227,24.7788,0.753304
8,171,酒虫,3,0,0,3,0.0004,0,3,1,0,0,TouhouVote_cn.xlsx,8,cn,酒虫,酒虫,227,24.7788,0.753304
8,178,岩笠,2,1,0.5,3,0.0002,0.0001,2,1,0,0,TouhouVote_cn.xlsx,8,cn,岩笠,岩笠,227,21.6814,0.784141
8,178,苏格拉底,2,1,0.5,3,0.0002,0.0001,2,1,0,0,TouhouVote_cn.xlsx,8,cn,苏格拉底,苏格拉底,227,21.6814,0.784141
8,178,怨灵,2,0,0,2,0.0002,0,2,1,0,0,TouhouVote_cn.xlsx,8,cn,怨灵,怨灵,227,21.6814,0.784141
8,178,河童（含山童）,2,0,0,2,0.0002,0,2,1,0,0,TouhouVote_cn.xlsx,8,cn,河童（含山童）,河童含山童,227,21.6814,0.784141
8,178,石长姬,2,0,0,2,0.0002,0,2,1,0,0,TouhouVote_cn.xlsx,8,cn,石长姬,石长姬,227,21.6814,0.784141
8,178,邪龙,2,0,0,2,0.0002,0,2,1,0,0,TouhouVote_cn.xlsx,8,cn,邪龙,邪龙,227,21.6814,0.784141
8,178,妖怪兔,2,0,0,2,0.0002,0,2,1,0,0,TouhouVote_cn.xlsx,8,cn,妖怪兔,妖怪兔,227,21.6814,0.784141
8,178,运松翁,2,0,0,2,0.0002,0,2,1,0,0,TouhouVote_cn.xlsx,8,cn,运松翁,运松翁,227,21.6814,0.784141
8,178,绿巨人,2,0,0,2,0.0002,0,2,1,0,0,TouhouVote_cn.xlsx,8,cn,绿巨人,绿巨人,227,21.6814,0.784141
8,178,野槌,2,0,0,2,0.0002,0,1,0.5,1,0.5,TouhouVote_cn.xlsx,8,cn,野槌,野槌,227,21.6814,0.784141
8,178,导航,2,0,0,2,0.0002,0,2,1,0,0,TouhouVote_cn.xlsx,8,cn,导航,导航,227,21.6814,0.784141
8,178,稻荷大人,2,0,0,2,0.0002,0,2,1,0,0,TouhouVote_cn.xlsx,8,cn,稻荷大人,稻荷大人,227,21.6814,0.784141
8,190,睡鼠,1,0,0,1,0.0001,0,0,0,1,1,TouhouVote_cn.xlsx,8,cn,睡鼠,睡鼠,227,16.3717,0.837004
8,190,Flower～战车,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8,cn,Flower～战车,flower战车,227,16.3717,0.837004
8,190,咪咪号,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8,cn,咪咪号,咪咪号,227,16.3717,0.837004
8,190,玛○奇,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8,cn,玛○奇,玛奇,227,16.3717,0.837004
8,190,阿菊,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8,cn,阿菊,阿菊,227,16.3717,0.837004
8,190,兜风四人组,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8,cn,兜风四人组,兜风四人组,227,16.3717,0.837004
8,190,华扇的宠物（久米、竿打、雷兽（务光）、彭祖、人面犬等）,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8,cn,雷兽（务光）,华扇的宠物久米竿打雷兽务光彭祖人面犬等,227,16.3717,0.837004
8,190,地精,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8,cn,地精,地精,227,16.3717,0.837004
8,190,狸猫,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8,cn,狸猫,狸猫,227,16.3717,0.837004
8,190,百鬼夜行绘卷妖怪（黑鬼）,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8,cn,百鬼夜行绘卷妖怪（黑鬼）,百鬼夜行绘卷妖怪黑鬼,227,16.3717,0.837004
8,190,萨拉,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8,cn,萨拉,萨拉,227,16.3717,0.837004
8,201,天照大御神,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,天照大御神,天照大御神,227,11.5044,0.885463
8,201,水鬼鬼神长,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,水鬼鬼神长,水鬼鬼神长,227,11.5044,0.885463
8,201,天宇受卖命,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,天宇受卖命,天宇受卖命,227,11.5044,0.885463
8,201,人面犬,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,人面犬,人面犬,227,11.5044,0.885463
8,201,水江浦岛子（瑞江浦岛子）,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,瑞江浦岛子,水江浦岛子瑞江浦岛子,227,11.5044,0.885463
8,201,烟烟罗,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8,cn,烟烟罗,烟烟罗,227,11.5044,0.885463
