round,poll_period,character,rank,rank_prev,points,primary_num,comment_num,official_support_count,score_source,source_path,region,character_key,character_cn,candidate_count,top_percentile,rank_fraction
8,2011-02-13—2011-02-19,東風谷 早苗,6,2,6466,1458,1548,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,東風谷早苗,东风谷早苗,128,96.063,0.046875
8,2011-02-13—2011-02-19,アリス・マーガトロイド,7,6,6373,1427,1540,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,アリスマーガトロイド,爱丽丝·玛格特洛依德,128,95.2756,0.054688
8,2011-02-13—2011-02-19,古明地 さとり,8,8,6113,871,1495,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,古明地さとり,古明地觉,128,94.4882,0.0625
8,2011-02-13—2011-02-19,フランドール・スカーレット,9,10,5961,1052,1605,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,フランドールスカーレット,芙兰朵露·斯卡蕾特,128,93.7008,0.070312
8,2011-02-13—2011-02-19,射命丸 文,10,18,5620,1144,1474,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,射命丸文,射命丸文,128,92.9134,0.078125
8,2011-02-13—2011-02-19,藤原 妹紅,11,9,5349,1027,1365,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,藤原妹紅,藤原妹红,128,92.126,0.085938
8,2011-02-13—2011-02-19,西行寺 幽々子,12,11,5293,1172,1268,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,西行寺幽々子,西行寺幽幽子,128,91.3386,0.09375
8,2011-02-13—2011-02-19,魂魄 妖夢,13,13,5201,1122,1351,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,魂魄妖夢,魂魄妖梦,128,90.5512,0.101562
8,2011-02-13—2011-02-19,八雲 紫,14,12,5180,926,1279,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,八雲紫,八云紫,128,89.7638,0.109375
8,2011-02-13—2011-02-19,古明地 こいし,15,22,4827,706,1315,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,古明地こいし,古明地恋,128,88.9764,0.117188
8,2011-02-13—2011-02-19,霊烏路 空,16,14,4736,687,1350,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,霊烏路空,灵乌路空,128,88.189,0.125
8,2011-02-13—2011-02-19,パチュリー・ノーレッジ,17,16,4298,856,1106,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,パチュリーノーレッジ,帕秋莉·诺蕾姬,128,87.4016,0.132812
8,2011-02-13—2011-02-19,河城 にとり,18,24,4090,631,1090,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,河城にとり,河城荷取,128,86.6142,0.140625
8,2011-02-13—2011-02-19,聖 白蓮,19,15,4001,447,999,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,聖白蓮,圣白莲,128,85.8268,0.148438
8,2011-02-13—2011-02-19,比那名居 天子,20,19,3947,547,1132,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,比那名居天子,比那名居天子,128,85.0394,0.15625
8,2011-02-13—2011-02-19,洩矢 諏訪子,21,17,3776,595,956,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,洩矢諏訪子,洩矢诹访子,128,84.252,0.164062
8,2011-02-13—2011-02-19,紅 美鈴,22,20,3450,654,879,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,紅美鈴,红美铃,128,83.4646,0.171875
8,2011-02-13—2011-02-19,チルノ,23,23,3196,658,923,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,チルノ,琪露诺,128,82.6772,0.179688
8,2011-02-13—2011-02-19,鈴仙・優曇華院・イナバ,24,32,3150,558,836,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,鈴仙優曇華院イナバ,铃仙·优昙华院·因幡,128,81.8898,0.1875
8,2011-02-13—2011-02-19,鍵山 雛,25,29,3107,529,793,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,鍵山雛,键山雏,128,81.1024,0.195312
8,2011-02-13—2011-02-19,八雲 藍,26,31,3008,634,909,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,八雲藍,八云蓝,128,80.315,0.203125
8,2011-02-13—2011-02-19,ナズーリン,27,25,2886,318,798,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,ナズーリン,娜兹玲,128,79.5276,0.210938
8,2011-02-13—2011-02-19,伊吹 萃香,28,27,2775,447,676,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,伊吹萃香,伊吹萃香,128,78.7402,0.21875
8,2011-02-13—2011-02-19,永江 衣玖,29,28,2738,341,800,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,永江衣玖,永江衣玖,128,77.9528,0.226562
8,2011-02-13—2011-02-19,上白沢 慧音,30,30,2718,413,719,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,上白沢慧音,上白泽慧音,128,77.1654,0.234375
8,2011-02-13—2011-02-19,犬走 椛,31,36,2603,403,767,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,犬走椛,犬走椛,128,76.378,0.242188
8,2011-02-13—2011-02-19,水橋 パルスィ,32,35,2580,368,688,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,水橋パルスィ,水桥帕露西,128,75.5906,0.25
8,2011-02-13—2011-02-19,蓬莱山 輝夜,33,33,2578,472,690,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,蓬莱山輝夜,蓬莱山辉夜,128,74.8031,0.257812
8,2011-02-13—2011-02-19,多々良 小傘,34,21,2561,241,707,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,多々良小傘,多多良小伞,128,74.0157,0.265625
8,2011-02-13—2011-02-19,四季映姫・ヤマザナドゥ,35,26,2486,369,652,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,四季映姫ヤマザナドゥ,四季映姬·夜摩仙那度,128,73.2283,0.273438
8,2011-02-13—2011-02-19,寅丸 星,36,37,2399,377,724,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,寅丸星,寅丸星,128,72.4409,0.28125
8,2011-02-13—2011-02-19,ルーミア,37,38,2373,471,675,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,ルーミア,露米娅,128,71.6535,0.289062
8,2011-02-13—2011-02-19,封獣 ぬえ,38,41,2314,212,665,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,封獣ぬえ,封兽鵺,128,70.8661,0.296875
8,2011-02-13—2011-02-19,八坂 神奈子,39,34,2172,360,584,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,八坂神奈子,八坂神奈子,128,70.0787,0.304688
8,2011-02-13—2011-02-19,火焔猫 燐,40,46,2021,263,641,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,火焔猫燐,火焰猫燐,128,69.2913,0.3125
8,2011-02-13—2011-02-19,小野塚 小町,41,39,1939,296,538,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,小野塚小町,小野塚小町,128,68.5039,0.320312
8,2011-02-13—2011-02-19,姫海棠 はたて,42,,1926,133,631,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,姫海棠はたて,姬海棠果,128,67.7165,0.328125
8,2011-02-13—2011-02-19,ミスティア・ローレライ,43,40,1832,358,515,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,ミスティアローレライ,米斯蒂娅·萝蕾拉,128,66.9291,0.335938
8,2011-02-13—2011-02-19,八意 永琳,44,42,1680,241,419,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,八意永琳,八意永琳,128,66.1417,0.34375
8,2011-02-13—2011-02-19,宇佐見 蓮子,45,51,1639,205,475,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,宇佐見蓮子,宇佐见莲子,128,65.3543,0.351562
8,2011-02-13—2011-02-19,秋 穣子,46,46,1615,206,552,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,秋穣子,秋穰子,128,64.5669,0.359375
8,2011-02-13—2011-02-19,大妖精,47,52,1613,246,478,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,大妖精,大妖精,128,63.7795,0.367188
8,2011-02-13—2011-02-19,秋 静葉,48,48,1576,210,483,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,秋静葉,秋静叶,128,62.9921,0.375
8,2011-02-13—2011-02-19,森近 霖之助,49,45,1558,408,489,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,森近霖之助,森近霖之助,128,62.2047,0.382812
8,2011-02-13—2011-02-19,村紗 水蜜,50,42,1556,153,408,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,村紗水蜜,村纱水蜜,128,61.4173,0.390625
8,2011-02-13—2011-02-19,橙,51,44,1545,246,516,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,橙,橙,128,60.6299,0.398438
8,2011-02-13—2011-02-19,星熊 勇儀,52,50,1256,122,387,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,星熊勇儀,星熊勇仪,128,59.8425,0.40625
8,2011-02-13—2011-02-19,ルナサ・プリズムリバー,53,49,1246,216,330,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,ルナサプリズムリバー,露娜萨·普莉兹姆利巴,128,59.0551,0.414062
8,2011-02-13—2011-02-19,因幡 てゐ,54,54,1239,165,355,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,因幡てゐ,因幡天为（因幡帝）,128,58.2677,0.421875
8,2011-02-13—2011-02-19,小悪魔,55,55,1124,124,334,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,小悪魔,小恶魔,128,57.4803,0.429688
8,2011-02-13—2011-02-19,レティ・ホワイトロック,56,53,1063,171,323,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,レティホワイトロック,蕾蒂·霍瓦特洛克,128,56.6929,0.4375
8,2011-02-13—2011-02-19,雲居 一輪,57,60,1000,129,308,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,雲居一輪,云居一轮,128,55.9055,0.445312
8,2011-02-13—2011-02-19,黒谷 ヤマメ,58,63,996,131,324,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,黒谷ヤマメ,黑谷山女,128,55.1181,0.453125
8,2011-02-13—2011-02-19,メディスン・メランコリー,59,59,971,162,311,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,メディスンメランコリー,梅蒂欣·梅兰可莉,128,54.3307,0.460938
8,2011-02-13—2011-02-19,ルナチャイルド,60,65,962,73,330,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,ルナチャイルド,露娜切露德,128,53.5433,0.46875
8,2011-02-13—2011-02-19,魅魔,61,56,953,132,298,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,魅魔,魅魔,128,52.7559,0.476562
8,2011-02-13—2011-02-19,茨木 華扇,62,,923,112,346,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,茨木華扇,茨木华扇,128,51.9685,0.484375
8,2011-02-13—2011-02-19,リグル・ナイトバグ,63,57,856,208,220,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,リグルナイトバグ,莉格露·奈特巴格,128,51.1811,0.492188
8,2011-02-13—2011-02-19,稗田 阿求,64,58,839,119,247,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,稗田阿求,稗田阿求,128,50.3937,0.5
8,2011-02-13—2011-02-19,岡崎 夢美,65,62,816,83,257,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,岡崎夢美,冈崎梦美,128,49.6063,0.507812
8,2011-02-13—2011-02-19,マエリベリー・ハーン,66,66,725,46,224,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,マエリベリーハーン,玛艾露贝莉·赫恩,128,48.8189,0.515625
8,2011-02-13—2011-02-19,神綺,67,61,685,50,179,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,神綺,神绮,128,48.0315,0.523438
8,2011-02-13—2011-02-19,綿月 依姫,68,64,610,68,195,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,綿月依姫,绵月依姬,128,47.2441,0.53125
8,2011-02-13—2011-02-19,サニーミルク,69,71,533,52,165,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,サニーミルク,桑尼米尔克,128,46.4567,0.539062
8,2011-02-13—2011-02-19,リリーホワイト,70,69,527,106,173,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,リリーホワイト,莉莉霍瓦特（莉莉白）,128,45.6693,0.546875
8,2011-02-13—2011-02-19,名無しの本読み妖怪,71,72,480,50,147,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,名無しの本読み妖怪,无名的读书妖怪（朱鹭子）,128,44.8819,0.554688
8,2011-02-13—2011-02-19,スターサファイア,72,77,455,33,161,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,スターサファイア,斯塔萨菲雅,128,44.0945,0.5625
8,2011-02-13—2011-02-19,メルラン・プリズムリバー,73,70,442,52,156,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,メルランプリズムリバー,梅露兰·普莉兹姆利巴,128,43.3071,0.570312
8,2011-02-13—2011-02-19,アリスの人形（上海、蓬莱、大江戸他）,74,68,438,29,165,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,アリスの人形上海蓬莱大江戸他,爱丽丝的人偶（上海、蓬莱、大江户等）,128,42.5197,0.578125
8,2011-02-13—2011-02-19,リリカ・プリズムリバー,75,67,428,60,146,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,リリカプリズムリバー,莉莉卡·普莉兹姆利巴,128,41.7323,0.585938
8,2011-02-13—2011-02-19,キスメ,76,72,410,46,155,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,キスメ,琪斯美,128,40.9449,0.59375
8,2011-02-13—2011-02-19,雲山,77,74,311,10,140,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,雲山,云山,128,40.1575,0.601562
8,2011-02-13—2011-02-19,綿月 豊姫,78,78,274,49,80,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,綿月豊姫,绵月丰姬,128,39.3701,0.609375
8,2011-02-13—2011-02-19,幻月,79,79,246,31,82,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,幻月,幻月,128,38.5827,0.617188
8,2011-02-13—2011-02-19,核熱造神ヒソウテンソク,80,75,175,6,59,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,核熱造神ヒソウテンソク,核热造神非想天则,128,37.7953,0.625
8,2011-02-13—2011-02-19,レイセン,81,82,168,15,59,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,レイセン,铃仙二号,128,37.0079,0.632812
8,2011-02-13—2011-02-19,マイ,82,85,162,17,51,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,マイ,舞,128,36.2205,0.640625
8,2011-02-13—2011-02-19,カナ・アナベラル,83,83,160,30,43,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,カナアナベラル,卡娜·安娜贝拉尔,128,35.4331,0.648438
8,2011-02-13—2011-02-19,夢子,84,86,136,10,40,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,夢子,梦子,128,34.6457,0.65625
8,2011-02-13—2011-02-19,エリー,85,84,133,8,42,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,エリー,艾丽,128,33.8583,0.664062
8,2011-02-13—2011-02-19,ユキ,86,88,130,10,50,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,ユキ,雪,128,33.0709,0.671875
8,2011-02-13—2011-02-19,魂魄 妖忌,86,80,130,6,53,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,魂魄妖忌,魂魄妖忌,128,33.0709,0.671875
8,2011-02-13—2011-02-19,毛玉,88,87,129,13,51,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,毛玉,毛玉,128,31.4961,0.6875
8,2011-02-13—2011-02-19,北白河 ちゆり,89,81,121,9,40,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,北白河ちゆり,北白河千百合,128,30.7087,0.695312
8,2011-02-13—2011-02-19,サリエル,90,90,103,12,35,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,サリエル,萨丽爱尔,128,29.9213,0.703125
8,2011-02-13—2011-02-19,大ナマズ,91,76,96,4,36,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,大ナマズ,大鲶鱼,128,29.1339,0.710938
8,2011-02-13—2011-02-19,明羅,92,92,79,9,26,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,明羅,明罗,128,28.3465,0.71875
8,2011-02-13—2011-02-19,妖精（メイド妖精・ひまわり妖精他）,93,94,78,7,43,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,妖精メイド妖精ひまわり妖精他,妖精（女仆妖精、向日葵妖精等）,128,27.5591,0.726562
8,2011-02-13—2011-02-19,UFO（赤・青・緑、その他）,94,89,77,5,32,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,ufo赤青緑その他,飞碟（红、蓝、绿、其他）,128,26.7717,0.734375
8,2011-02-13—2011-02-19,くるみ,95,96,74,5,23,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,くるみ,胡桃,128,25.9843,0.742188
8,2011-02-13—2011-02-19,小兎姫,96,94,72,8,26,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,小兎姫,小兔姬,128,25.1969,0.75
8,2011-02-13—2011-02-19,エレン,97,99,71,12,28,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,エレン,爱莲,128,24.4094,0.757812
8,2011-02-13—2011-02-19,夢月,98,97,70,3,25,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,夢月,梦月,128,23.622,0.765625
8,2011-02-13—2011-02-19,レイラ･プリズムリバー,99,93,69,7,26,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,レイラプリズムリバー,蕾拉·普莉兹姆利巴,128,22.8346,0.773438
8,2011-02-13—2011-02-19,ツチノコ,100,91,62,5,24,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,ツチノコ,野槌,128,22.0472,0.78125
8,2011-02-13—2011-02-19,コンガラ,101,103,57,8,14,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,コンガラ,矜羯罗,128,21.2598,0.789062
8,2011-02-13—2011-02-19,朝倉 理香子,102,98,51,6,22,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,朝倉理香子,朝仓理香子,128,20.4724,0.796875
8,2011-02-13—2011-02-19,エリス,103,112,43,2,18,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,エリス,依莉斯,128,19.685,0.804688
8,2011-02-13—2011-02-19,ユウゲンマガン,104,107,39,4,20,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,ユウゲンマガン,幽幻魔眼,128,18.8976,0.8125
8,2011-02-13—2011-02-19,ルイズ,105,111,36,1,16,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,ルイズ,露易兹,128,18.1102,0.820312
8,2011-02-13—2011-02-19,オレンジ,106,106,35,4,9,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,オレンジ,奥莲姬,128,17.3228,0.828125
8,2011-02-13—2011-02-19,河童,106,,35,4,11,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,河童,河童,128,17.3228,0.828125
8,2011-02-13—2011-02-19,サラ,108,112,34,2,14,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,サラ,萨拉,128,15.748,0.84375
8,2011-02-13—2011-02-19,ミミちゃん,109,107,33,3,12,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,ミミちゃん,咪咪号,128,14.9606,0.851562
8,2011-02-13—2011-02-19,里香,109,104,33,3,13,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,里香,里香,128,14.9606,0.851562
8,2011-02-13—2011-02-19,酒虫,111,99,30,2,14,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,酒虫,酒虫,128,13.3858,0.867188
8,2011-02-13—2011-02-19,天狗（大天狗他）,112,123,28,0,11,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,天狗大天狗他,天狗（大天狗他）,128,12.5984,0.875
8,2011-02-13—2011-02-19,シンギョク,113,117,27,6,14,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,シンギョク,神玉,128,11.811,0.882812
8,2011-02-13—2011-02-19,るーこと,114,102,26,4,10,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,るーこと,留琴,128,11.0236,0.890625
8,2011-02-13—2011-02-19,玄爺,115,105,25,0,5,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,玄爺,玄爷,128,10.2362,0.898438
8,2011-02-13—2011-02-19,岩笠,116,115,23,1,11,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,岩笠,岩笠,128,9.4488,0.90625
8,2011-02-13—2011-02-19,永遠亭の妖怪兎,117,110,22,1,12,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,永遠亭の妖怪兎,永遠亭の妖怪兎,128,8.6614,0.914062
8,2011-02-13—2011-02-19,カラス（地獄鴉、紫・文の使い魔他）,118,115,21,2,9,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,カラス地獄鴉紫文の使い魔他,乌鸦（地狱鸦、紫和文的使魔等）,128,7.874,0.921875
8,2011-02-13—2011-02-19,キクリ,118,99,21,2,8,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,キクリ,菊理,128,7.874,0.921875
8,2011-02-13—2011-02-19,化け狸,118,,21,0,9,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,化け狸,化け狸,128,7.874,0.921875
8,2011-02-13—2011-02-19,命蓮,121,114,18,1,5,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,命蓮,命莲,128,5.5118,0.945312
8,2011-02-13—2011-02-19,木花咲耶姫,122,120,17,1,4,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,木花咲耶姫,木花咲耶姬,128,4.7244,0.953125
8,2011-02-13—2011-02-19,毘沙門天,123,109,16,2,6,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,毘沙門天,毘沙门天,128,3.937,0.960938
8,2011-02-13—2011-02-19,月の兎（玉兎）,124,122,14,1,5,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,月の兎玉兎,月の兎（玉兎）,128,3.1496,0.96875
8,2011-02-13—2011-02-19,月の都の門番,125,119,11,0,3,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,月の都の門番,月之都的门卫,128,2.3622,0.976562
8,2011-02-13—2011-02-19,大ガマ,126,121,9,1,3,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,大ガマ,大ガマ,128,1.5748,0.984375
8,2011-02-13—2011-02-19,幽霊（怨霊、化け化け含む）,126,117,9,1,2,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,幽霊怨霊化け化け含む,幽霊（怨霊、化け化け含む）,128,1.5748,0.984375
8,2011-02-13—2011-02-19,水江浦島子,128,124,5,0,2,,legacy_official_html_table,data_raw/jp_official_legacy/round_08/aggregate/result_char.html.tables.json,jp,水江浦島子,水江浦岛子（瑞江浦岛子）,128,0.0,1.0
9,2012-02-19—2012-02-25,博麗 霊夢,1,1,9583,1999,2285,,legacy_official_html_table,data_raw/jp_official_legacy/round_09/aggregate/result_char.html.tables.json,jp,博麗霊夢,博丽灵梦,140,100.0,0.007143
9,2012-02-19—2012-02-25,アリス・マーガトロイド,2,7,9265,2094,2083,,legacy_official_html_table,data_raw/jp_official_legacy/round_09/aggregate/result_char.html.tables.json,jp,アリスマーガトロイド,爱丽丝·玛格特洛依德,140,99.2806,0.014286
