round,group,question_index,question_id,question,multi,option_index,option,all_count,male_count,female_count,sum_count,all_percent,male_percent,female_percent,total_all,total_male,total_female,total_diff
9,3,21,1,在创作过程中遇到过什么样的困难,1,1,资金十分紧张或缺乏,274,209,65,274,12.44,13.07,10.76,2203,1599,604,0
9,3,21,1,在创作过程中遇到过什么样的困难,1,2,发展人脉的过程非常艰难,360,268,92,360,16.34,16.76,15.23,2203,1599,604,0
9,3,21,1,在创作过程中遇到过什么样的困难,1,3,感到到自身水平或技术不足,1689,1207,482,1689,76.67,75.48,79.8,2203,1599,604,0
9,3,21,1,在创作过程中遇到过什么样的困难,1,4,没有人关注或支持,584,403,181,584,26.51,25.2,29.97,2203,1599,604,0
9,3,21,1,在创作过程中遇到过什么样的困难,1,5,难以维持自己的动力,463,351,112,463,21.02,21.95,18.54,2203,1599,604,0
9,3,21,1,在创作过程中遇到过什么样的困难,1,6,缺少发布或交流的渠道与平台,303,207,96,303,13.75,12.95,15.89,2203,1599,604,0
9,3,21,1,在创作过程中遇到过什么样的困难,1,7,周边氛围对创作非常不友好,227,162,65,227,10.3,10.13,10.76,2203,1599,604,0
9,3,21,1,在创作过程中遇到过什么样的困难,1,8,其他困难,166,129,37,166,7.54,8.07,6.13,2203,1599,604,0
9,3,22,2,停止创作的直接原因是,1,0,没有时间,225,174,51,225,74.01,74.68,71.83,304,233,71,0
9,3,22,2,停止创作的直接原因是,1,1,环境阻碍,51,38,13,51,16.78,16.31,18.31,304,233,71,0
9,3,22,2,停止创作的直接原因是,1,2,缺乏条件,59,48,11,59,19.41,20.6,15.49,304,233,71,0
9,3,22,2,停止创作的直接原因是,1,3,兴趣转移,61,33,28,61,20.07,14.16,39.44,304,233,71,0
9,3,22,2,停止创作的直接原因是,1,4,想要休息,61,39,22,61,20.07,16.74,30.99,304,233,71,0
9,3,22,2,停止创作的直接原因是,1,5,缺乏创意,100,79,21,100,32.89,33.91,29.58,304,233,71,0
9,3,22,2,停止创作的直接原因是,1,6,其他原因,42,36,6,42,13.82,15.45,8.45,304,233,71,0
9,3,23,5,原作和二次同人您更热衷于,0,0,原作,1469,1212,257,1469,12.59,12.18,14.96,11670,9952,1718,0
9,3,23,5,原作和二次同人您更热衷于,0,1,二次同人,1044,913,131,1044,8.95,9.17,7.63,11670,9952,1718,0
9,3,23,5,原作和二次同人您更热衷于,0,2,都很喜欢,9053,7742,1311,9053,77.57,77.79,76.31,11670,9952,1718,0
9,3,23,5,原作和二次同人您更热衷于,0,3,都没兴趣,104,85,19,104,0.89,0.85,1.11,11670,9952,1718,0
9,3,24,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,0,有购买,6883,5732,1151,6883,58.97,57.58,67,11672,9954,1718,0
9,3,24,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,1,想买但是没有机会,2959,2625,334,2959,25.35,26.37,19.44,11672,9954,1718,0
9,3,24,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,2,没有考虑过,1830,1597,233,1830,15.68,16.04,13.56,11672,9954,1718,0
9,3,25,1,购买周边的时候是否会介意它是否是盗版或存在盗图情况,0,0,非常介意,3902,3143,759,3902,39.65,37.61,51.11,9842,8357,1485,0
9,3,25,1,购买周边的时候是否会介意它是否是盗版或存在盗图情况,0,1,略微在意,5116,4475,641,5116,51.98,53.55,43.16,9842,8357,1485,0
9,3,25,1,购买周边的时候是否会介意它是否是盗版或存在盗图情况,0,2,完全不在乎,298,265,33,298,3.03,3.17,2.22,9842,8357,1485,0
9,3,25,1,购买周边的时候是否会介意它是否是盗版或存在盗图情况,0,3,没有想过这个问题,526,474,52,526,5.34,5.67,3.5,9842,8357,1485,0
9,3,26,7,是否购买过盗版的东方相关画集,0,0,购买过（并且知道是盗版）,523,457,66,523,4.48,4.59,3.84,11673,9955,1718,0
9,3,26,7,是否购买过盗版的东方相关画集,0,1,购买过（当时以为是正版）,1149,899,250,1149,9.84,9.03,14.55,11673,9955,1718,0
9,3,26,7,是否购买过盗版的东方相关画集,0,2,没有购买过（持无所谓态度）,3632,3216,416,3632,31.11,32.31,24.21,11673,9955,1718,0
9,3,26,7,是否购买过盗版的东方相关画集,0,3,没有购买过（持抵制态度）,6369,5383,986,6369,54.56,54.07,57.39,11673,9955,1718,0
9,4,0,1,是否参加过东方专门同人展,0,0,有,2987,2566,421,2987,25.59,25.78,24.51,11673,9955,1718,0
9,4,0,1,是否参加过东方专门同人展,0,1,没有,8686,7389,1297,8686,74.41,74.22,75.49,11673,9955,1718,0
9,4,1,1,2020年内有没有参加过东方专门同人展,0,0,有,1442,1275,167,1442,48.26,49.67,39.67,2988,2567,421,0
9,4,1,1,2020年内有没有参加过东方专门同人展,0,1,没有,1546,1292,254,1546,51.74,50.33,60.33,2988,2567,421,0
9,4,2,2,没有参加过展会的原因是,1,0,路费太贵,2940,2496,444,2940,34.16,34.06,34.71,8607,7328,1279,0
9,4,2,2,没有参加过展会的原因是,1,1,没有时间,6958,5947,1011,6958,80.84,81.15,79.05,8607,7328,1279,0
9,4,2,2,没有参加过展会的原因是,1,2,家里、学校或单位阻拦,2740,2229,511,2740,31.83,30.42,39.95,8607,7328,1279,0
9,4,2,2,没有参加过展会的原因是,1,3,不感兴趣,625,541,84,625,7.26,7.38,6.57,8607,7328,1279,0
9,4,2,2,没有参加过展会的原因是,1,4,未曾听说,792,704,88,792,9.2,9.61,6.88,8607,7328,1279,0
9,4,3,3,是否只考虑参加本地或附近地区的同人展,0,0,仅参加本地或附近地区的,7654,6492,1162,7654,65.59,65.23,67.68,11670,9953,1717,0
9,4,3,3,是否只考虑参加本地或附近地区的同人展,0,1,异地的展会也会去,4016,3461,555,4016,34.41,34.77,32.32,11670,9953,1717,0
9,4,4,2,浏览东方Project主题站点的频率如何,0,0,经常,4908,4201,707,4908,42.05,42.2,41.15,11673,9955,1718,0
9,4,4,2,浏览东方Project主题站点的频率如何,0,1,偶尔,4771,4107,664,4771,40.87,41.26,38.65,11673,9955,1718,0
9,4,4,2,浏览东方Project主题站点的频率如何,0,2,很少,1084,898,186,1084,9.29,9.02,10.83,11673,9955,1718,0
9,4,4,2,浏览东方Project主题站点的频率如何,0,3,从不,910,749,161,910,7.8,7.52,9.37,11673,9955,1718,0
9,4,5,3,平日里接触东方信息的渠道是,1,0,论坛贴吧等主题社区,7038,6070,968,7038,60.83,61.45,57.21,11570,9878,1692,0
9,4,5,3,平日里接触东方信息的渠道是,1,1,微博推特类网站,2850,2060,790,2850,24.63,20.85,46.69,11570,9878,1692,0
9,4,5,3,平日里接触东方信息的渠道是,1,2,社交网络（如人人，FB，G+等）,2553,2142,411,2553,22.07,21.68,24.29,11570,9878,1692,0
9,4,5,3,平日里接触东方信息的渠道是,1,3,视频网站,8790,7634,1156,8790,75.97,77.28,68.32,11570,9878,1692,0
9,4,5,3,平日里接触东方信息的渠道是,1,4,即时通信工具（包括群）,5295,4604,691,5295,45.76,46.61,40.84,11570,9878,1692,0
9,4,5,3,平日里接触东方信息的渠道是,1,5,现实生活,1712,1482,230,1712,14.8,15,13.59,11570,9878,1692,0
9,4,5,3,平日里接触东方信息的渠道是,1,6,其他途径,930,788,142,930,8.04,7.98,8.39,11570,9878,1692,0
9,4,6,4,是否会主动向周围的人介绍东方Project,0,0,会,6540,5571,969,6540,56.05,55.98,56.44,11669,9952,1717,0
9,4,6,4,是否会主动向周围的人介绍东方Project,0,1,不会,4019,3415,604,4019,34.44,34.31,35.18,11669,9952,1717,0
9,4,6,4,是否会主动向周围的人介绍东方Project,0,2,会刻意隐藏东方爱好者的身份,1110,966,144,1110,9.51,9.71,8.39,11669,9952,1717,0
9,4,7,1,选择了什么方式去介绍,0,0,详细入微的对各方面进行说明,1425,1196,229,1425,21.78,21.46,23.63,6542,5573,969,0
9,4,7,1,选择了什么方式去介绍,0,1,通过二次创作吸引对方,2371,1979,392,2371,36.24,35.51,40.45,6542,5573,969,0
9,4,7,1,选择了什么方式去介绍,0,2,以官方作品来进行介绍,1016,890,126,1016,15.53,15.97,13,6542,5573,969,0
9,4,7,1,选择了什么方式去介绍,0,3,给予相关网站或资料任其自由发展,581,494,87,581,8.88,8.86,8.98,6542,5573,969,0
9,4,7,1,选择了什么方式去介绍,0,4,仅仅进行了简单的说明,1149,1014,135,1149,17.56,18.19,13.93,6542,5573,969,0
9,4,8,2,介绍的效果如何,0,0,对方成为了东方爱好者,1498,1250,248,1498,22.9,22.43,25.59,6542,5573,969,0
9,4,8,2,介绍的效果如何,0,1,对方知道了东方但是不感兴趣,4289,3670,619,4289,65.56,65.85,63.88,6542,5573,969,0
9,4,8,2,介绍的效果如何,0,2,对方没能明白东方是什么,514,441,73,514,7.86,7.91,7.53,6542,5573,969,0
9,4,8,2,介绍的效果如何,0,3,对方不愿意听你的介绍,217,189,28,217,3.32,3.39,2.89,6542,5573,969,0
9,4,8,2,介绍的效果如何,0,4,对方对东方产生了反感,24,23,1,24,0.37,0.41,0.1,6542,5573,969,0
9,5,0,1,请问您是否知道「上海爱丽丝幻乐团」的bilibili账户,0,0,知道并关注,8874,7651,1223,8874,76.02,76.86,71.19,11673,9955,1718,0
9,5,0,1,请问您是否知道「上海爱丽丝幻乐团」的bilibili账户,0,1,知道,2109,1770,339,2109,18.07,17.78,19.73,11673,9955,1718,0
9,5,0,1,请问您是否知道「上海爱丽丝幻乐团」的bilibili账户,0,2,没有关注,690,534,156,690,5.91,5.36,9.08,11673,9955,1718,0
9,5,1,2,请问您是否使用本活动所属的主网站「THBWiki」,0,0,一直在使用,5182,4419,763,5182,44.39,44.39,44.41,11673,9955,1718,0
9,5,1,2,请问您是否使用本活动所属的主网站「THBWiki」,0,1,偶尔会使用,4736,4039,697,4736,40.57,40.57,40.57,11673,9955,1718,0
9,5,1,2,请问您是否使用本活动所属的主网站「THBWiki」,0,2,基本不使用,676,581,95,676,5.79,5.84,5.53,11673,9955,1718,0
9,5,1,2,请问您是否使用本活动所属的主网站「THBWiki」,0,3,仅仅知道存在但是没有访问过,505,439,66,505,4.33,4.41,3.84,11673,9955,1718,0
9,5,1,2,请问您是否使用本活动所属的主网站「THBWiki」,0,4,现在才知道它的存在,574,477,97,574,4.92,4.79,5.65,11673,9955,1718,0
9,5,2,3,请问您是否关注bilibili平台的每年春节的东方视频企划「东方华灯宴」,0,0,每届都关注，还在积极参与本届互动解谜,2496,2173,323,2496,21.38,21.83,18.8,11672,9954,1718,0
9,5,2,3,请问您是否关注bilibili平台的每年春节的东方视频企划「东方华灯宴」,0,1,经常关注观看,5284,4544,740,5284,45.27,45.65,43.07,11672,9954,1718,0
9,5,2,3,请问您是否关注bilibili平台的每年春节的东方视频企划「东方华灯宴」,0,2,偶尔观看,2164,1820,344,2164,18.54,18.28,20.02,11672,9954,1718,0
9,5,2,3,请问您是否关注bilibili平台的每年春节的东方视频企划「东方华灯宴」,0,3,仅仅知道存在但是没有看过,1240,1027,213,1240,10.62,10.32,12.4,11672,9954,1718,0
9,5,2,3,请问您是否关注bilibili平台的每年春节的东方视频企划「东方华灯宴」,0,4,现在才知道它的存在,488,390,98,488,4.18,3.92,5.7,11672,9954,1718,0
9,5,3,4,请问您本次是第几次参与中文东方Project人气投票,0,0,第九次,418,343,75,418,3.58,3.45,4.36,11674,9955,1719,0
9,5,3,4,请问您本次是第几次参与中文东方Project人气投票,0,1,第八次,91,65,26,91,0.78,0.65,1.51,11674,9955,1719,0
9,5,3,4,请问您本次是第几次参与中文东方Project人气投票,0,2,第七次,97,71,26,97,0.83,0.71,1.51,11674,9955,1719,0
9,5,3,4,请问您本次是第几次参与中文东方Project人气投票,0,3,第六次,203,156,47,203,1.74,1.57,2.73,11674,9955,1719,0
9,5,3,4,请问您本次是第几次参与中文东方Project人气投票,0,4,第五次,332,277,55,332,2.84,2.78,3.2,11674,9955,1719,0
9,5,3,4,请问您本次是第几次参与中文东方Project人气投票,0,5,第四次,588,490,98,588,5.04,4.92,5.7,11674,9955,1719,0
9,5,3,4,请问您本次是第几次参与中文东方Project人气投票,0,6,第三次,1227,1021,206,1227,10.51,10.26,11.98,11674,9955,1719,0
9,5,3,4,请问您本次是第几次参与中文东方Project人气投票,0,7,第二次,1783,1510,273,1783,15.27,15.17,15.88,11674,9955,1719,0
9,5,3,4,请问您本次是第几次参与中文东方Project人气投票,0,8,第一次,4840,4232,608,4840,41.46,42.51,35.37,11674,9955,1719,0
9,5,3,4,请问您本次是第几次参与中文东方Project人气投票,0,9,第一次且经由投票的朋友介绍,2094,1789,305,2094,17.94,17.97,17.74,11674,9955,1719,0
