id,vote,first,info,type,chara1,charaName1,chara2,charaName2,chara3,charaName3,male,female,hmratio,hfratio,hmaratio,hfaratio,vector1,vector2,vector0,vector3,ratio,vratio
742,2,0,<a href='./?m=info&type=cp&id=032034000' target='_blank'>点击查看详情</a>,1,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,0,-,1,1,50%,50%,0.02%,0.06%,0%,100%,0%,-,,0.03%
743,1,0,<a href='./?m=info&type=cp&id=001020000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
744,2,1,<a href='./?m=info&type=cp&id=020045000' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,0,-,2,0,100%,0%,0.03%,0%,0%,50%,50%,-,50,0.03%
745,3,0,<a href='./?m=info&type=cp&id=179185000' target='_blank'>点击查看详情</a>,1,179,<a href='./?m=info&type=chara&id=179' target='_blank'>毛玉</a>,185,<a href='./?m=info&type=chara&id=185' target='_blank'>阴阳玉</a>,0,-,3,0,100%,0%,0.05%,0%,33.33%,0%,66.67%,-,,0.05%
746,1,0,<a href='./?m=info&type=cp&id=001179000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,179,<a href='./?m=info&type=chara&id=179' target='_blank'>毛玉</a>,0,-,0,0,0%,0%,,,0%,100%,0%,-,,0.02%
747,1,0,<a href='./?m=info&type=cp&id=097133000' target='_blank'>点击查看详情</a>,1,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,133,<a href='./?m=info&type=chara&id=133' target='_blank'>神绮</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
748,2,0,<a href='./?m=info&type=cp&id=047136000' target='_blank'>点击查看详情</a>,1,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,136,<a href='./?m=info&type=chara&id=136' target='_blank'>稗田阿求</a>,0,-,2,0,100%,0%,0.03%,0%,0%,0%,100%,-,,0.03%
749,1,0,<a href='./?m=info&type=cp&id=075087000' target='_blank'>点击查看详情</a>,1,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
750,1,0,<a href='./?m=info&type=cp&id=023145000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
751,4,3,<a href='./?m=info&type=cp&id=001003023' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,3,1,75%,25%,0.05%,0.06%,0%,0%,50%,50%,75,0.07%
752,1,0,<a href='./?m=info&type=cp&id=009010021' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,,0.02%
753,1,0,<a href='./?m=info&type=cp&id=020035134' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,134,<a href='./?m=info&type=chara&id=134' target='_blank'>宇佐见莲子</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,,0.02%
754,1,0,<a href='./?m=info&type=cp&id=075076000' target='_blank'>点击查看详情</a>,1,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,76,<a href='./?m=info&type=chara&id=76' target='_blank'>二岩猯藏</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
755,5,1,<a href='./?m=info&type=cp&id=004005027' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,5,0,100%,0%,0.08%,0%,0%,40%,60%,0%,20,0.09%
756,1,0,<a href='./?m=info&type=cp&id=006098000' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
757,1,0,<a href='./?m=info&type=cp&id=060068088' target='_blank'>点击查看详情</a>,1,60,<a href='./?m=info&type=chara&id=60' target='_blank'>云山</a>,68,<a href='./?m=info&type=chara&id=68' target='_blank'>非想天则</a>,88,<a href='./?m=info&type=chara&id=88' target='_blank'>绿巨人</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
758,1,1,<a href='./?m=info&type=cp&id=001020077' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100,0.02%
759,1,0,<a href='./?m=info&type=cp&id=002008021' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
760,1,1,<a href='./?m=info&type=cp&id=080084000' target='_blank'>点击查看详情</a>,1,80,<a href='./?m=info&type=chara&id=80' target='_blank'>赤蛮奇</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,100,0.02%
761,1,0,<a href='./?m=info&type=cp&id=026085206' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,206,<a href='./?m=info&type=chara&id=206' target='_blank'>高丽野阿吽</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
762,1,1,<a href='./?m=info&type=cp&id=031042048' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,0,0,0%,0%,,,0%,0%,0%,100%,100,0.02%
763,2,2,<a href='./?m=info&type=cp&id=009009000' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,0,-,2,0,100%,0%,0.03%,0%,0%,0%,100%,-,100,0.03%
764,1,0,<a href='./?m=info&type=cp&id=002008043' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
765,1,1,<a href='./?m=info&type=cp&id=002010020' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,100,0.02%
766,1,1,<a href='./?m=info&type=cp&id=010054136' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,136,<a href='./?m=info&type=chara&id=136' target='_blank'>稗田阿求</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100,0.02%
767,1,0,<a href='./?m=info&type=cp&id=002052053' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,53,<a href='./?m=info&type=chara&id=53' target='_blank'>星熊勇仪</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
768,1,0,<a href='./?m=info&type=cp&id=055071000' target='_blank'>点击查看详情</a>,1,55,<a href='./?m=info&type=chara&id=55' target='_blank'>火焰猫燐</a>,71,<a href='./?m=info&type=chara&id=71' target='_blank'>宫古芳香</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
769,2,1,<a href='./?m=info&type=cp&id=001035136' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,136,<a href='./?m=info&type=chara&id=136' target='_blank'>稗田阿求</a>,1,1,50%,50%,0.02%,0.06%,0%,50%,50%,0%,50,0.03%
770,1,0,<a href='./?m=info&type=cp&id=026057000' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
771,1,0,<a href='./?m=info&type=cp&id=067147000' target='_blank'>点击查看详情</a>,1,67,<a href='./?m=info&type=chara&id=67' target='_blank'>大鲶鱼</a>,147,<a href='./?m=info&type=chara&id=147' target='_blank'>龙神</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
772,1,0,<a href='./?m=info&type=cp&id=087118134' target='_blank'>点击查看详情</a>,1,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,118,<a href='./?m=info&type=chara&id=118' target='_blank'>冈崎梦美</a>,134,<a href='./?m=info&type=chara&id=134' target='_blank'>宇佐见莲子</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
773,2,0,<a href='./?m=info&type=cp&id=072099000' target='_blank'>点击查看详情</a>,1,72,<a href='./?m=info&type=chara&id=72' target='_blank'>霍青娥</a>,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,0,-,2,0,100%,0%,0.03%,0%,0%,50%,50%,-,,0.03%
774,1,0,<a href='./?m=info&type=cp&id=054075000' target='_blank'>点击查看详情</a>,1,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
775,2,0,<a href='./?m=info&type=cp&id=060137000' target='_blank'>点击查看详情</a>,1,60,<a href='./?m=info&type=chara&id=60' target='_blank'>云山</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,1,1,50%,50%,0.02%,0.06%,50%,50%,0%,-,,0.03%
776,1,0,<a href='./?m=info&type=cp&id=097142143' target='_blank'>点击查看详情</a>,1,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,142,<a href='./?m=info&type=chara&id=142' target='_blank'>绵月丰姬</a>,143,<a href='./?m=info&type=chara&id=143' target='_blank'>绵月依姬</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
777,1,0,<a href='./?m=info&type=cp&id=001045206' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,206,<a href='./?m=info&type=chara&id=206' target='_blank'>高丽野阿吽</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
778,3,1,<a href='./?m=info&type=cp&id=059077000' target='_blank'>点击查看详情</a>,1,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,0,-,3,0,100%,0%,0.05%,0%,0%,0%,100%,-,33.33,0.05%
779,2,0,<a href='./?m=info&type=cp&id=005009000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,0,-,2,0,100%,0%,0.03%,0%,50%,0%,50%,-,,0.03%
780,1,0,<a href='./?m=info&type=cp&id=010041000' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,41,<a href='./?m=info&type=chara&id=41' target='_blank'>秋穰子</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
781,1,0,<a href='./?m=info&type=cp&id=003028070' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,70,<a href='./?m=info&type=chara&id=70' target='_blank'>幽谷响子</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
782,1,0,<a href='./?m=info&type=cp&id=001137000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,0,0,0%,0%,,,100%,0%,0%,-,,0.02%
783,1,0,<a href='./?m=info&type=cp&id=002183000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,183,<a href='./?m=info&type=chara&id=183' target='_blank'>人偶（含上海人偶、哥利亚人偶）</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
784,3,0,<a href='./?m=info&type=cp&id=071072145' target='_blank'>点击查看详情</a>,1,71,<a href='./?m=info&type=chara&id=71' target='_blank'>宫古芳香</a>,72,<a href='./?m=info&type=chara&id=72' target='_blank'>霍青娥</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,1,2,33.33%,66.67%,0.02%,0.13%,0%,0%,100%,0%,,0.05%
785,2,1,<a href='./?m=info&type=cp&id=035038000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,0,-,2,0,100%,0%,0.03%,0%,50%,0%,50%,-,50,0.03%
786,2,0,<a href='./?m=info&type=cp&id=028035000' target='_blank'>点击查看详情</a>,1,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,0,-,2,0,100%,0%,0.03%,0%,100%,0%,0%,-,,0.03%
787,2,1,<a href='./?m=info&type=cp&id=052053054' target='_blank'>点击查看详情</a>,1,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,53,<a href='./?m=info&type=chara&id=53' target='_blank'>星熊勇仪</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,0,0,0%,0%,,,0%,100%,0%,0%,50,0.03%
788,1,0,<a href='./?m=info&type=cp&id=084097191' target='_blank'>点击查看详情</a>,1,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,191,<a href='./?m=info&type=chara&id=191' target='_blank'>STG作品中没有名称的角色</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
789,1,0,<a href='./?m=info&type=cp&id=035047098' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
790,3,0,<a href='./?m=info&type=cp&id=023099000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,0,-,2,1,66.67%,33.33%,0.03%,0.06%,0%,33.33%,66.67%,-,,0.05%
791,1,0,<a href='./?m=info&type=cp&id=005134135' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,134,<a href='./?m=info&type=chara&id=134' target='_blank'>宇佐见莲子</a>,135,<a href='./?m=info&type=chara&id=135' target='_blank'>玛艾露贝莉·赫恩（梅莉）</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
792,1,0,<a href='./?m=info&type=cp&id=009021057' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
793,7,2,<a href='./?m=info&type=cp&id=002002000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,0,-,6,1,85.71%,14.29%,0.1%,0.06%,0%,0%,100%,-,28.57,0.12%
794,1,0,<a href='./?m=info&type=cp&id=057135000' target='_blank'>点击查看详情</a>,1,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,135,<a href='./?m=info&type=chara&id=135' target='_blank'>玛艾露贝莉·赫恩（梅莉）</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
795,1,1,<a href='./?m=info&type=cp&id=002118000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,118,<a href='./?m=info&type=chara&id=118' target='_blank'>冈崎梦美</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100,0.02%
796,5,0,<a href='./?m=info&type=cp&id=020021028' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,5,0,100%,0%,0.08%,0%,0%,40%,40%,20%,,0.09%
797,1,0,<a href='./?m=info&type=cp&id=005037039' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·亚玛萨那度</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
798,1,1,<a href='./?m=info&type=cp&id=020114000' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,114,<a href='./?m=info&type=chara&id=114' target='_blank'>小兔姬</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,100,0.02%
799,1,0,<a href='./?m=info&type=cp&id=035114000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,114,<a href='./?m=info&type=chara&id=114' target='_blank'>小兔姬</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
800,1,0,<a href='./?m=info&type=cp&id=098114000' target='_blank'>点击查看详情</a>,1,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,114,<a href='./?m=info&type=chara&id=114' target='_blank'>小兔姬</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
801,1,0,<a href='./?m=info&type=cp&id=039114000' target='_blank'>点击查看详情</a>,1,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·亚玛萨那度</a>,114,<a href='./?m=info&type=chara&id=114' target='_blank'>小兔姬</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
802,1,0,<a href='./?m=info&type=cp&id=015114000' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,114,<a href='./?m=info&type=chara&id=114' target='_blank'>小兔姬</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
803,1,0,<a href='./?m=info&type=cp&id=011054065' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,65,<a href='./?m=info&type=chara&id=65' target='_blank'>封兽鵺</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
804,1,1,<a href='./?m=info&type=cp&id=002102109' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,102,<a href='./?m=info&type=chara&id=102' target='_blank'>魅魔</a>,109,<a href='./?m=info&type=chara&id=109' target='_blank'>里香</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,100,0.02%
805,1,1,<a href='./?m=info&type=cp&id=005005000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100,0.02%
806,1,0,<a href='./?m=info&type=cp&id=037100000' target='_blank'>点击查看详情</a>,1,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,100,<a href='./?m=info&type=chara&id=100' target='_blank'>赫卡提亚·拉碧斯拉祖利</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
807,1,1,<a href='./?m=info&type=cp&id=037045049' target='_blank'>点击查看详情</a>,1,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,100,0.02%
808,1,0,<a href='./?m=info&type=cp&id=058061062' target='_blank'>点击查看详情</a>,1,58,<a href='./?m=info&type=chara&id=58' target='_blank'>娜兹玲</a>,61,<a href='./?m=info&type=chara&id=61' target='_blank'>云居一轮</a>,62,<a href='./?m=info&type=chara&id=62' target='_blank'>村纱水蜜</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
809,2,0,<a href='./?m=info&type=cp&id=002052000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,0,-,2,0,100%,0%,0.03%,0%,100%,0%,0%,-,,0.03%
810,1,1,<a href='./?m=info&type=cp&id=011056000' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,100,0.02%
811,1,0,<a href='./?m=info&type=cp&id=014206000' target='_blank'>点击查看详情</a>,1,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,206,<a href='./?m=info&type=chara&id=206' target='_blank'>高丽野阿吽</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
812,1,1,<a href='./?m=info&type=cp&id=006053000' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,53,<a href='./?m=info&type=chara&id=53' target='_blank'>星熊勇仪</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,100,0.02%
813,2,0,<a href='./?m=info&type=cp&id=022024000' target='_blank'>点击查看详情</a>,1,22,<a href='./?m=info&type=chara&id=22' target='_blank'>八云蓝</a>,24,<a href='./?m=info&type=chara&id=24' target='_blank'>魂魄妖忌</a>,0,-,2,0,100%,0%,0.03%,0%,0%,0%,100%,-,,0.03%
814,2,0,<a href='./?m=info&type=cp&id=179180182' target='_blank'>点击查看详情</a>,1,179,<a href='./?m=info&type=chara&id=179' target='_blank'>毛玉</a>,180,<a href='./?m=info&type=chara&id=180' target='_blank'>妖精（含持花妖精，僵尸妖精）</a>,182,<a href='./?m=info&type=chara&id=182' target='_blank'>怨灵</a>,2,0,100%,0%,0.03%,0%,0%,0%,100%,0%,,0.03%
815,1,0,<a href='./?m=info&type=cp&id=102107133' target='_blank'>点击查看详情</a>,1,102,<a href='./?m=info&type=chara&id=102' target='_blank'>魅魔</a>,107,<a href='./?m=info&type=chara&id=107' target='_blank'>萨丽爱尔</a>,133,<a href='./?m=info&type=chara&id=133' target='_blank'>神绮</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,,0.02%
816,1,0,<a href='./?m=info&type=cp&id=001002118' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,118,<a href='./?m=info&type=chara&id=118' target='_blank'>冈崎梦美</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
817,1,0,<a href='./?m=info&type=cp&id=039064072' target='_blank'>点击查看详情</a>,1,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·亚玛萨那度</a>,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,72,<a href='./?m=info&type=chara&id=72' target='_blank'>霍青娥</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
818,2,0,<a href='./?m=info&type=cp&id=064133000' target='_blank'>点击查看详情</a>,1,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,133,<a href='./?m=info&type=chara&id=133' target='_blank'>神绮</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.03%
